Stock Name,Ticker,Cash On Hand,Receivables,Inventory,Pre-Paid Expenses,Other Current Assets,Total Current Assets,"Property, Plant, And Equipment",Long-Term Investments,Goodwill And Intangible Assets,Other Long-Term Assets,Total Long-Term Assets,Total Assets,Total Current Liabilities,Long Term Debt,Other Non-Current Liabilities,Total Long Term Liabilities,Total Liabilities,Common Stock Net,Retained Earnings (Accumulated Deficit),Comprehensive Income,Other Share Holders Equity,Share Holder Equity,Total Liabilities And Share Holders Equity,Year
Duke Energy,DUK,$442,"$3,134","$3,084",-,"$3,054","$9,714","$91,694","$1,409","$19,303","$2,935","$135,678","$145,392","$15,041","$51,123","$26,032","$86,517","$101,558",$1,"$3,113",$-92,-,"$43,834","$145,392",2018
Duke Energy,DUK,$358,"$2,774","$3,250",-,"$2,071","$8,453","$86,391","$1,175","$19,396","$2,960","$129,461","$137,914","$12,482","$49,035","$26,397","$83,695","$96,177",$1,"$3,013",$-67,-,"$41,737","$137,914",2017
Duke Energy,DUK,$392,"$2,644","$3,522",-,"$1,481","$8,039","$82,520",-,"$19,425","$3,694","$124,722","$132,761","$11,551","$45,576","$18,834","$80,169","$91,720",$1,"$2,384",$-93,-,"$41,041","$132,761",2016
Duke Energy,DUK,$383,"$2,263","$3,746",-,"$1,930","$8,322","$73,779",$499,"$16,072","$5,243","$112,834","$121,156","$11,400","$36,842","$19,035","$69,985","$81,385",$1,"$2,564",$-806,-,"$39,771","$121,156",2015
Duke Energy,DUK,"$2,036","$2,764","$3,459",-,"$3,316","$11,575","$70,046",$358,"$16,321","$5,650","$108,982","$120,557","$11,233","$37,061","$16,369","$68,425","$79,658",$1,"$2,012",$-543,-,"$40,899","$120,557",2014
Canadian National Railway,CNI,$684.499,$963.04,$517.819,-,$122.973,"$2,288.331","$33,052.27",-,$528.931,-,"$36,726.64","$39,014.97","$3,729.928","$11,951.33",$386.698,"$20,382.37","$24,112.3","$2,601.69","$13,819.62","$-1,688.283",$-106.675,"$14,902.67","$39,014.97",2023
Canadian National Railway,CNI,$641.513,"$1,054.573",$532.286,-,$246.144,"$2,474.516","$33,488.66",-,$311.526,-,"$36,494.7","$38,969.21","$2,955.266","$11,054.94",$339.217,"$19,565.37","$22,520.64","$2,779.12","$15,021.71","$-1,514.555",$-130.764,"$16,448.57","$38,969.21",2022
Canadian National Railway,CNI,"$1,069.984",$856.945,$469.963,-,$336.714,"$2,733.605","$32,855.93",-,$350.278,-,"$35,994.86","$38,728.47","$2,489.448","$9,556.448",$340.703,"$18,091.58","$20,581.03","$2,955.422","$16,549.24","$-1,591.811",$-82.184,"$18,147.44","$38,728.47",2021
Canadian National Railway,CNI,$821.15,$786.811,$435.21,-,$272.473,"$2,315.643","$29,911.51",-,$314.277,-,"$31,130.54","$33,446.19","$2,444.041","$8,955.014",$398.631,"$16,332.67","$18,776.71","$2,760.557","$14,303.69","$-2,591.848",$-85.848,"$14,669.47","$33,446.19",2020
Canadian National Railway,CNI,$443.117,$914.117,$460.45,-,$315.005,"$2,132.688","$29,894.56",-,$323.294,-,"$30,862.93","$32,995.62","$3,230.683","$8,942.218",$477.782,"$16,169.24","$19,399.92","$2,750.64","$13,288.98","$-2,624.789",$-122.837,"$13,595.7","$32,995.62",2019
Canadian National Railway,CNI,$585.569,$901.884,$429.726,-,$187.475,"$2,104.652","$29,141.87",-,$205.991,-,"$29,691.95","$31,796.6","$2,700.25","$8,783.527",$386.522,"$15,486.32","$18,186.57","$2,803.631","$12,824.64","$-2,198.003",$-135.013,"$13,610.03","$31,796.6",2018
Canadian National Railway,CNI,$426.584,$759.058,$327.074,-,$176.651,"$1,689.366","$26,373.39",-,$197.478,-,"$27,337.64","$29,027.01","$3,072.486","$6,748.207",$455.126,"$13,106.09","$16,178.57","$2,915.892","$12,023.04","$-2,147.578",$-129.595,"$12,848.44","$29,027.01",2017
Canadian National Railway,CNI,$507.494,$660.8,$274.138,-,$148.774,"$1,591.206","$25,491.78",-,$217.498,-,"$26,394.24","$27,985.45","$2,271.642","$7,135.129",$447.834,"$14,505.88","$16,777.52","$2,816.896","$10,000.36","$-1,780.762",$-103.462,"$11,207.92","$27,985.45",2016
Canadian National Railway,CNI,$529.707,$687.992,$278.174,-,$191.196,"$1,687.069","$25,563.84",-,$250.749,-,"$26,837.17","$28,524.24","$2,349.203","$7,040.556",$504.632,"$14,460.37","$16,809.57","$2,903.201","$9,902.227","$-1,384.604",$-78.359,"$11,714.67","$28,524.24",2015
Canadian National Railway,CNI,$466.64,$840.86,$303.54,-,$260.95,"$1,872","$25,836.53",-,$299.01,$799.18,"$26,934.72","$28,806.73","$1,994.32","$7,126.47","$1,226.85","$14,607.22","$16,601.56","$3,368.87","$10,637.61",-,"$-2,199.1","$12,205.16","$28,806.73",2014
Intercontinental Exchange,ICE,"$2,110","$1,366",-,$703,"$80,794","$84,973","$1,923",-,"$47,870","$1,318","$51,111","$136,084","$84,626","$20,659",$634,"$25,672","$110,298",$6,"$16,356",$-294,-,"$25,786","$136,084",2023
Intercontinental Exchange,ICE,"$7,948","$1,169",-,$458,"$147,372","$156,947","$1,767",-,"$34,201","$1,423","$37,391","$194,338","$149,171","$18,118",$541,"$22,406","$171,577",$6,"$14,943",$-331,-,"$22,761","$194,338",2022
Intercontinental Exchange,ICE,"$1,642","$1,208",-,"$1,021","$150,429","$154,300","$1,699",-,"$34,859","$2,644","$39,202","$193,502","$153,411","$12,397",$594,"$17,343","$170,754",$6,"$14,350",$-196,-,"$22,748","$193,502",2021
Intercontinental Exchange,ICE,"$1,583","$1,230",-,$323,"$84,083","$87,219","$1,713",-,"$35,699","$1,569","$38,981","$126,200","$87,999","$14,126",$565,"$18,667","$106,666",$6,"$11,039",$-192,-,"$19,534","$126,200",2020
Intercontinental Exchange,ICE,"$1,784",$988,-,$220,"$64,987","$67,979","$1,536",-,"$23,600","$1,378","$26,514","$94,493","$68,816","$5,250",$468,"$8,391","$77,207",$6,"$9,629",$-243,-,"$17,286","$94,493",2019
Intercontinental Exchange,ICE,"$1,542",$953,-,$242,"$63,955","$66,692","$1,241",-,"$23,547","$1,311","$26,099","$92,791","$66,108","$6,490",$554,"$9,452","$75,560",$6,"$8,317",$-315,-,"$17,231","$92,791",2018
Intercontinental Exchange,ICE,"$1,304",$903,-,$133,"$51,222","$53,562","$1,246",-,"$22,485",$971,"$24,702","$78,264","$54,175","$4,267",$539,"$7,104","$61,279",$6,"$6,858",$-223,-,"$16,985","$78,264",2017
Intercontinental Exchange,ICE,"$1,109",$777,-,$97,"$55,150","$57,133","$1,129",$432,"$22,711",$598,"$24,870","$82,003","$58,617","$3,871",$767,"$7,632","$66,249",$6,"$4,789",$-344,-,"$15,754","$82,003",2016
Intercontinental Exchange,ICE,"$1,313",$700,-,$131,"$51,169","$53,313","$1,037",$299,"$22,837",$501,"$24,674","$77,987","$54,743","$4,717",$815,"$8,404","$63,147",$6,"$4,148",$-188,-,"$14,840","$77,987",2015
Intercontinental Exchange,ICE,"$2,181",$508,-,$85,"$47,458","$50,232",$874,$379,"$16,315",$454,"$18,022","$68,254","$50,436","$2,235",$998,"$5,426","$55,862",$1,"$3,210",$-46,-,"$12,392","$68,254",2014
"Banco Santander, S.A",SAN,"$418,010.3",-,-,-,-,"$437,524.1","$36,670.49","$1,403,035","$21,506.38","$23,747.82","$1,507,436","$1,944,960","$1,244,214","$477,890.6","$103,448.4","$587,925.9","$1,832,140","$8,757.972","$92,201.14","$-37,902.14","$-6,638.828","$112,820","$1,944,960",2023
"Banco Santander, S.A",SAN,"$406,308.2",-,-,-,-,"$406,308.2","$35,899.32","$1,323,556","$19,644.37","$20,328.16","$1,421,329","$1,827,637","$1,188,840","$452,596","$76,612.52","$535,981.1","$1,724,821","$8,847.079","$80,397.05","$-37,537.66","$-5,868.552","$102,815.6","$1,827,637",2022
"Banco Santander, S.A",SAN,"$387,633.3",-,-,-,-,"$387,633.3","$39,422.07","$1,395,721","$19,620.53","$22,636.25","$1,500,399","$1,888,032","$1,370,096","$323,509.2","$71,958.51","$403,112.9","$1,773,209","$10,257.48","$80,920.49","$-38,709.85","$-5,327.5","$114,823.4","$1,888,032",2021
"Banco Santander, S.A",SAN,"$317,617.7",-,-,-,-,"$317,617.7","$37,393.19","$1,301,324","$18,171.71","$26,382.56","$1,405,256","$1,722,874","$1,062,884","$510,512.1","$38,383.56","$555,673","$1,618,557","$9,903.741","$-10,019.11","$74,915.46","$-41,065.69","$104,317.1","$1,722,874",2020
"Banco Santander, S.A",SAN,"$303,929.9",-,-,-,-,"$303,929.9","$39,463.2","$1,279,140","$31,009.44","$26,387.2","$1,401,489","$1,705,418","$1,034,542","$464,739.5","$74,894.41","$546,938.6","$1,581,480","$9,306.08","$75,648.16","$-24,675.84","$-6,903.68","$123,938.1","$1,705,418",2019
"Banco Santander, S.A",SAN,"$307,981.2",-,-,-,-,"$307,981.2","$30,891.42","$1,295,955","$33,729.36","$27,374.4","$1,415,418","$1,723,399","$1,004,841","$513,177.6","$72,011.47","$591,764.9","$1,596,606","$9,587.358","$76,252.45","$-26,148.52","$-5,910.905","$126,793.3","$1,723,399",2018
"Banco Santander, S.A",SAN,"$301,583.3",-,-,-,-,"$1,322,259","$25,967.51","$187,517.9","$32,420.39","$38,099.02","$310,239.1","$1,632,498","$968,864.9","$460,830.1","$76,582.34","$542,879.6","$1,511,745","$9,119.261","$67,881.3",-,"$-27,879.98","$120,753.3","$1,632,498",2017
"Banco Santander, S.A",SAN,"$252,952.2",-,-,-,-,"$1,182,501","$25,768.29","$192,681.2","$32,557.28","$24,837.64","$299,375.1","$1,481,876","$146,192.9","$1,144,935","$70,800.27","$1,222,036","$1,368,229","$8,068.221","$62,143.34","$-16,642.16","$-2,629.282","$113,646.7","$1,481,876",2016
"Banco Santander, S.A",SAN,"$299,044.1",-,-,-,-,"$1,222,494","$28,115.33","$157,361.4","$32,679.07","$23,096.32","$265,730.9","$1,488,225","$865,171.5","$443,380.5","$63,838.02","$513,397.9","$1,378,569","$8,013.757","$57,113.42",-,"$-17,103.49","$109,655.3","$1,488,225",2015
"Banco Santander, S.A",SAN,"$356,697.8",-,-,-,-,"$1,395,725","$30,914.2","$159,276.7","$40,412.04","$56,959.15","$287,562.1","$1,683,287","$936,655.4","$279,406.9","$347,968.2","$627,375.1","$1,564,031","$8,363.95","$54,465.4",-,"$5,115.14","$119,256.8","$1,683,287",2014
Thomson Reuters Corp,TRI,"$1,298","$1,122",-,$435,$66,"$2,921",$447,"$2,030","$11,120","$1,062","$15,763","$18,684","$3,233","$2,905",$929,"$4,387","$7,620","$3,405","$8,680","$-1,021",-,"$11,064","$18,684",2023
Thomson Reuters Corp,TRI,"$1,069","$1,069",-,$469,$204,"$2,811",$414,"$6,199","$10,023","$1,146","$18,900","$21,711","$4,891","$3,114",$924,"$4,935","$9,826","$5,398","$7,642","$-1,155",-,"$11,885","$21,711",2022
Thomson Reuters Corp,TRI,$778,"$1,057",-,$510,$108,"$2,453",$502,"$6,736","$10,093","$1,226","$19,696","$22,149","$2,581","$3,786",$943,"$5,734","$8,315","$5,496","$9,149",$-811,-,"$13,834","$22,149",2021
Thomson Reuters Corp,TRI,"$1,787","$1,151",-,$425,$612,"$3,975",$545,"$1,136","$10,233",$788,"$13,906","$17,881","$2,652","$3,772","$1,083","$5,249","$7,901","$5,458","$5,211",$-689,-,"$9,980","$17,881",2020
Thomson Reuters Corp,TRI,$825,"$1,167",-,$546,$533,"$3,071",$615,"$1,551","$10,271",$611,"$14,224","$17,295","$3,219","$2,676","$1,264","$4,516","$7,735","$5,377","$4,965",$-782,-,"$9,560","$17,295",2019
Thomson Reuters Corp,TRI,"$2,706","$1,313",-,$426,$76,"$4,521",$473,"$2,186","$9,308",$499,"$12,497","$17,018","$2,691","$3,213","$1,124","$5,117","$7,808","$5,348","$4,739",$-877,-,"$9,210","$17,018",2018
Thomson Reuters Corp,TRI,$874,"$1,457",-,$548,$98,"$2,977",$921,$167,"$21,815",$521,"$23,503","$26,480","$4,796","$5,382","$2,019","$8,109","$12,905","$9,549","$7,201","$-3,673",-,"$13,575","$26,480",2017
Thomson Reuters Corp,TRI,"$2,368","$1,392",-,$686,$188,"$4,634",$961,-,"$21,534",$672,"$23,218","$27,852","$4,562","$6,278","$2,598","$10,034","$14,596","$9,589","$7,477","$-4,293",-,"$13,256","$27,852",2016
Thomson Reuters Corp,TRI,$966,"$1,732",-,$683,$176,"$3,557","$1,067",-,"$23,781",$660,"$25,555","$29,112","$5,407","$6,829","$2,511","$10,605","$16,012","$9,852","$6,458","$-3,697",-,"$13,100","$29,112",2015
Thomson Reuters Corp,TRI,"$1,018","$1,810",-,$657,$161,"$3,646","$1,182",-,"$25,056",$663,"$26,951","$30,597","$4,597","$7,576","$2,332","$11,341","$15,938","$10,157","$7,168","$-3,147",-,"$14,659","$30,597",2014
Colgate-Palmolive,CL,$966,"$1,586","$1,934",-,$793,"$5,279","$4,582",-,"$5,297","$1,021","$11,114","$16,393","$4,741","$8,219","$2,115","$10,695","$15,436","$1,466","$25,289","$-3,937",-,$957,"$16,393",2023
Colgate-Palmolive,CL,$775,"$1,504","$2,074",-,$760,"$5,113","$4,307",-,"$5,272",$904,"$10,618","$15,731","$4,004","$8,741","$1,797","$10,921","$14,925","$1,466","$24,573","$-4,055",-,$806,"$15,731",2022
Colgate-Palmolive,CL,$832,"$1,297","$1,692",-,$576,"$4,397","$3,730",-,"$5,746",$974,"$10,643","$15,040","$4,051","$7,194","$2,429","$10,018","$14,069","$1,466","$24,350","$-4,386",-,$971,"$15,040",2021
Colgate-Palmolive,CL,$888,"$1,264","$1,673",-,$513,"$4,338","$3,716",-,"$6,718",$857,"$11,582","$15,920","$4,404","$7,334","$2,655","$10,415","$14,819","$1,466","$23,699","$-4,345",-,"$1,101","$15,920",2020
Colgate-Palmolive,CL,$883,"$1,440","$1,400",-,$456,"$4,179","$3,750",-,"$6,175",$753,"$10,855","$15,034","$4,038","$7,333","$2,598","$10,438","$14,476","$1,466","$22,501","$-4,273",-,$558,"$15,034",2019
Colgate-Palmolive,CL,$726,"$1,400","$1,250",-,$417,"$3,793","$3,881",-,"$4,167",$168,"$8,368","$12,161","$3,341","$6,354","$2,034","$8,623","$11,964","$1,466","$21,615","$-4,188",-,$197,"$12,161",2018
Colgate-Palmolive,CL,"$1,535","$1,480","$1,221",-,$403,"$4,639","$4,072",-,"$3,559",$218,"$8,037","$12,676","$3,408","$6,566","$2,255","$9,025","$12,433","$1,466","$20,531","$-3,855",-,$243,"$12,676",2017
Colgate-Palmolive,CL,"$1,315","$1,411","$1,171",-,$441,"$4,338","$3,840",-,"$3,420",$224,"$7,785","$12,123","$3,305","$6,520","$2,035","$8,801","$12,106","$1,466","$19,922","$-4,180",-,$17,"$12,123",2016
Colgate-Palmolive,CL,$970,"$1,427","$1,180",-,$807,"$4,384","$3,796",-,"$3,449",$239,"$7,551","$11,935","$3,534","$6,246","$1,966","$8,445","$11,979","$1,466","$18,861","$-3,950",-,$-44,"$11,935",2015
Colgate-Palmolive,CL,"$1,089","$1,552","$1,382",-,$840,"$4,863","$4,080",-,"$3,720",$720,"$8,596","$13,459","$3,946","$5,644","$2,223","$8,128","$12,074","$1,466","$18,832","$-3,507",-,"$1,385","$13,459",2014
McKesson,MCK,"$4,583","$21,622","$21,139",$626,-,"$47,970","$2,316",-,"$12,242","$3,186","$19,473","$67,443","$52,357","$11,692","$2,610","$16,685","$69,042",$3,"$14,978",$-881,-,"$-1,599","$67,443",2023
McKesson,MCK,"$4,678","$19,410","$19,691",$513,-,"$44,292","$2,177",-,"$12,224","$1,992","$18,028","$62,320","$47,957","$11,251","$1,813","$15,853","$63,810",$3,"$12,295",$-905,-,"$-1,490","$62,320",2022
McKesson,MCK,"$3,532","$18,583","$18,702",$898,"$4,516","$46,231","$2,092",-,"$11,510","$1,917","$17,067","$63,298","$48,466","$12,300","$1,540","$16,624","$65,090",$2,"$9,030","$-1,534",-,"$-1,792","$63,298",2021
McKesson,MCK,"$6,278","$19,181","$19,246",$665,$12,"$45,382","$2,581",-,"$12,371","$2,581","$19,633","$65,015","$44,103","$14,473","$1,715","$20,737","$64,840",$2,"$8,202","$-1,480",-,$175,"$65,015",2020
McKesson,MCK,"$4,015","$19,950","$16,734",$617,$906,"$42,222","$2,365",-,"$12,516","$2,258","$19,025","$61,247","$42,624","$6,335","$1,662","$13,314","$55,938",$2,"$13,022","$-1,703",-,"$5,309","$61,247",2019
McKesson,MCK,"$2,981","$18,246","$16,709",$529,-,"$38,465","$2,548","$3,513","$13,047","$2,099","$21,207","$59,672","$37,626","$7,265","$2,103","$13,759","$51,385",$3,"$12,409","$-1,849",$-2,"$8,287","$59,672",2018
McKesson,MCK,"$2,672","$17,711","$16,310",$443,-,"$37,136","$2,464","$3,728","$15,026","$2,027","$23,245","$60,381","$36,685","$6,751","$2,625","$13,639","$50,324",$3,"$12,986","$-1,717",$-1,"$10,057","$60,381",2017
McKesson,MCK,"$2,783","$18,215","$15,278",$672,-,"$36,948","$2,292","$4,063","$14,251","$3,415","$24,021","$60,969","$35,612","$7,305","$1,774","$14,084","$49,696",$3,"$13,189","$-2,141",$-2,"$11,273","$60,969",2016
McKesson,MCK,"$4,048","$17,980","$15,335","$1,072",-,"$38,435","$2,278",-,"$12,807","$3,003","$18,088","$56,523","$35,069","$6,497","$1,809","$12,446","$47,515",$3,"$8,360","$-1,561",$-2,"$9,008","$56,523",2015
McKesson,MCK,"$5,341","$15,914","$14,296","$1,119",-,"$36,670","$2,045",-,"$13,258","$1,897","$17,200","$53,870","$33,497","$8,180","$1,863","$12,288","$45,785",$4,"$12,705","$-1,713",$-7,"$8,085","$53,870",2014
Sherwin-Williams,SHW,$276.8,"$2,467.9","$2,329.8",-,$438.4,"$5,512.9","$2,836.8",-,"$11,506.5","$1,210.8","$17,441.5","$22,954.4","$6,626.9","$8,377.9","$1,908","$12,611.7","$19,238.6",$91.8,"$5,288.3",$-624.3,-,"$3,715.8","$22,954.4",2023
Sherwin-Williams,SHW,$198.8,"$2,563.6","$2,626.5",-,$518.8,"$5,907.7","$2,207",-,"$11,585.2","$1,027.3","$16,686.3","$22,594","$5,960.7","$9,591","$1,606.4","$13,531.2","$19,491.9",$91.2,"$3,523.2",$-700.6,-,"$3,102.1","$22,594",2022
Sherwin-Williams,SHW,$165.7,"$2,352.4","$1,927.2",-,$608.4,"$5,053.7","$1,867.3",-,"$11,136.1",$789,"$15,613","$20,666.7","$5,719.5","$8,590.9","$1,420.8","$12,510","$18,229.5",$90.8,"$2,121.7",$-698.4,-,"$2,437.2","$20,666.7",2021
Sherwin-Williams,SHW,$226.6,"$2,078.1","$1,804.1",-,$482.6,"$4,591.4","$1,834.5",-,"$11,520.3",$694.3,"$15,810.2","$20,401.6","$4,594.4","$8,266.9","$1,373.7","$12,196.4","$16,790.8",$89.9,$844.3,$-718.3,-,"$3,610.8","$20,401.6",2020
Sherwin-Williams,SHW,$161.8,"$2,088.9","$1,889.6",-,$491.4,"$4,631.7","$1,835.2",-,"$11,739.3",$604.4,"$15,864.5","$20,496.2","$4,521.9","$8,050.7","$1,196.7","$11,851","$16,372.9",$119.4,"$7,366.9",$-679.5,-,"$4,123.3","$20,496.2",2019
Sherwin-Williams,SHW,$155.5,"$2,018.8","$1,815.3",-,$354.9,"$4,344.5","$1,776.8",-,"$12,158.3",$584,"$14,789.8","$19,134.3","$4,297.7","$8,708.1","$1,009.3","$11,105.9","$15,403.6",$118.4,"$6,246.5",$-629.9,-,"$3,730.7","$19,134.3",2018
Sherwin-Williams,SHW,$204.2,"$2,104.6","$1,742.5",-,$355.7,"$4,407","$1,877.1",-,"$12,816.7",$502,"$15,492.5","$19,899.5","$3,987.2","$9,885.7",$684.4,"$12,264.4","$16,251.6",$117.6,"$5,458.4",$-384.9,-,"$3,647.9","$19,899.5",2017
Sherwin-Williams,SHW,$889.793,"$1,230.987","$1,068.326",-,$381.03,"$3,627.298","$1,095.888",-,"$1,381.902",$421.904,"$3,125.223","$6,752.521","$2,829.179","$1,211.326",$509.345,"$2,044.901","$4,874.08",$116.563,"$4,049.497",$-540.351,-,"$1,878.441","$6,752.521",2016
Sherwin-Williams,SHW,$205.744,"$1,114.275","$1,018.53",-,$230.748,"$2,657.18","$1,041.862",-,"$1,398.704",$436.309,"$3,121.757","$5,778.937","$2,141.859","$1,907.278",$474.658,"$2,769.168","$4,911.027",$115.761,"$3,228.876",$-587.095,-,$867.91,"$5,778.937",2015
Sherwin-Williams,SHW,$40.732,"$1,130.565","$1,033.527",-,$251.655,"$2,565.566","$1,021.03",-,"$1,447.473",$415.12,"$3,133.767","$5,699.333","$2,680.666","$1,115.996",$628.309,"$2,022.197","$4,702.863",$114.525,"$2,424.674",$-471.958,-,$996.47,"$5,699.333",2014
Enbridge Inc,ENB,"$4,433.688","$3,329.896","$1,095.643",-,"$1,807.552","$10,666.78","$77,518.05","$12,971.41","$26,213.21",-,"$122,912.1","$133,578.8","$12,915.85","$55,348.87","$6,410.143","$72,893.98","$85,809.83","$51,248.54","$-12,678.79","$1,706.062",-,"$47,769.01","$133,578.8",2023
Enbridge Inc,ENB,$697.664,"$6,911.262","$1,734.546",-,-,"$9,343.473","$80,350.63","$12,714.11","$28,043.49",-,"$128,811","$138,154.5","$15,615.53","$56,104.68","$7,068.179","$73,773.2","$89,388.73","$49,813.39","$-11,911.83","$2,707.584",-,"$48,765.74","$138,154.5",2022
Enbridge Inc,ENB,$255.328,"$5,560.565","$1,332.493",-,-,"$7,148.386","$79,843.46","$11,133.9","$29,349.15",-,"$127,588.2","$134,736.6","$14,544.92","$54,226.08","$6,077.604","$69,630.34","$84,175.26","$51,703.12","$-8,768.123",$-874.498,-,"$50,561.33","$134,736.6",2021
Enbridge Inc,ENB,$365.785,"$3,974.366","$1,146.624",-,-,"$5,486.775","$70,597.25","$10,727.95","$25,954.31",-,"$114,159.3","$119,646","$10,435.32","$46,894.38","$6,556.509","$61,163.73","$71,599.05","$48,349.31","$-7,461.268","$-1,045.847",$-21.649,"$48,046.98","$119,646",2020
Enbridge Inc,ENB,$509.434,"$5,162.16",$978.926,-,-,"$6,650.52","$70,629.66","$12,782.56","$26,621.67",-,"$116,389","$123,039.5","$12,065.14","$44,960.53","$6,272.966","$58,669.27","$70,734.41","$48,792.59","$-4,758.23",$-204.979,$-38.434,"$52,305.11","$123,039.5",2019
Enbridge Inc,ENB,$491.446,"$5,088.814","$1,033.038",-,-,"$6,613.298","$72,937.61","$13,138.64","$28,415.12",-,"$122,153.9","$128,767.2","$11,460.63","$46,542.28","$6,815.431","$60,651.47","$72,112.1","$49,898.3","$-4,272.567","$2,061.448",$-67.892,"$56,655.1","$128,767.2",2018
Enbridge Inc,ENB,$452.812,"$5,476.94","$1,178.699",-,-,"$7,108.451","$69,974.47","$13,045.15","$29,100.29",-,"$117,930.1","$125,038.5","$11,280.95","$46,951.26","$5,793.214","$63,051.93","$74,332.88","$39,138.52","$-1,903.815",$-750.572,$-78.683,"$50,705.66","$125,038.5",2017
Enbridge Inc,ENB,"$1,650.112","$3,769.958",$931.162,-,-,"$6,351.232","$48,547.28","$5,230.515","$1,246.835",$209.946,"$58,469.09","$64,820.33","$9,791.923","$27,560.27","$3,761.651","$38,441.95","$48,233.87","$7,923.559",$-540.723,$799.002,$-77.03,"$16,586.46","$64,820.33",2016
Enbridge Inc,ENB,$821.996,"$4,260.434",$870.58,-,-,"$5,953.009","$50,490.48","$5,529.865","$1,118.981",-,"$60,389.7","$66,342.71","$8,473.851","$30,983.54","$4,745.481","$42,041.71","$50,515.55","$5,791.587",$111.271,"$1,278.835",$-65.039,"$15,827.15","$66,342.71",2015
