Stock Name,Ticker,Cash On Hand,Receivables,Inventory,Pre-Paid Expenses,Other Current Assets,Total Current Assets,"Property, Plant, And Equipment",Long-Term Investments,Goodwill And Intangible Assets,Other Long-Term Assets,Total Long-Term Assets,Total Assets,Total Current Liabilities,Long Term Debt,Other Non-Current Liabilities,Total Long Term Liabilities,Total Liabilities,Common Stock Net,Retained Earnings (Accumulated Deficit),Comprehensive Income,Other Share Holders Equity,Share Holder Equity,Total Liabilities And Share Holders Equity,Year
Marsh & McLennan,MMC,"$1,066","$4,317",-,-,$551,"$5,934",$701,-,"$11,036","$1,539","$15,644","$21,578","$4,924","$5,510","$1,649","$9,070","$13,994",$561,"$14,347","$-4,647",-,"$7,584","$21,578",2018
Marsh & McLennan,MMC,"$1,205","$4,133",-,-,$224,"$5,562",$712,-,"$10,363","$1,430","$14,867","$20,429","$4,262","$5,225","$1,612","$8,725","$12,987",$561,"$13,140","$-4,043",-,"$7,442","$20,429",2017
Marsh & McLennan,MMC,"$1,026","$3,643",-,-,$215,"$4,884",$725,-,"$9,495","$1,213","$13,306","$18,190","$4,082","$4,495","$1,265","$7,836","$11,918",$561,"$12,388","$-5,093",-,"$6,272","$18,190",2016
Marsh & McLennan,MMC,"$1,374","$3,471",-,-,$199,"$5,044",$773,-,"$8,925","$1,177","$13,172","$18,216","$3,708","$4,402","$1,446","$7,906","$11,614",$561,"$11,302","$-4,220",-,"$6,602","$18,216",2015
Marsh & McLennan,MMC,"$1,958","$3,377",-,-,$198,"$5,533",$809,-,"$7,933","$1,193","$12,260","$17,793","$3,677","$3,368","$1,371","$6,983","$10,660",$561,"$10,335","$-3,847",-,"$7,133","$17,793",2014
Sony,SONY,"$15,906.34",-,"$10,478.64",-,"$5,483.431","$46,759.96","$10,506.22","$133,608.4","$14,508.64","$23,038.13","$188,581.7","$235,341.7","$70,325.11","$14,201.01","$94,441.79","$111,499.4","$181,824.6","$6,081.363","$41,416.61","$-2,594.835",-,"$53,517.13","$235,341.7",2023
Sony,SONY,"$13,388.5",-,"$10,863.51","$4,516.442",$821.03,"$42,746.23","$9,951.993","$138,905","$13,608.26","$20,099.67","$194,358.8","$237,105","$68,886.13","$13,080.95","$96,820.29","$114,285.3","$183,171.5","$6,514.701","$34,148.31","$3,658.612",-,"$53,933.58","$237,105",2022
Sony,SONY,"$21,451.75",-,"$7,778.662","$4,210.323","$1,328.779","$49,263.35","$9,907.596","$166,551","$12,486.68","$20,713.88","$222,017.3","$271,280.6","$77,965.34","$10,712.45","$110,083.1","$129,259.8","$207,225.1","$7,835.249","$33,470.79","$10,878.75",-,"$64,055.52","$271,280.6",2021
Sony,SONY,"$44,080.55","$2,664.891","$5,991.476","$5,062.276",-,"$67,856.2","$9,263.08","$134,081.5","$17,140.47","$7,719.553","$179,879.3","$247,735.5","$73,464.98","$7,268.963","$105,518.2","$121,428.6","$194,893.6","$8,274.012","$36,257.23","$-4,925.788",-,"$52,841.88","$247,735.5",2020
Sony,SONY,"$30,913.19","$1,730.575","$5,427.715","$5,464.993",-,"$52,763.34","$8,359.524","$117,154","$15,549.82","$7,059.537","$159,198.6","$211,962","$57,412.07","$5,841.687","$93,633.95","$110,486.2","$167,898.2","$8,097.969","$25,473.47","$-5,345.016",-,"$44,063.72","$211,962",2019
Sony,SONY,"$25,151.5","$2,012.58","$5,879.502","$4,583.709",-,"$47,219.51","$6,993.477","$105,521.9","$15,178.66","$6,741.009","$141,614.8","$188,834.3","$54,718.34","$5,115.348","$80,750.3","$94,185.73","$148,904.1","$7,868.619","$20,885.27","$-5,496.03","$6,212.817","$39,930.21","$188,834.3",2018
Sony,SONY,"$24,866.37","$1,716.354","$6,236.433","$4,650.696",-,"$46,584.86","$6,655.23","$96,804.52","$9,518.94","$5,875.308","$125,005","$171,589.8","$50,584.87","$5,611.059","$74,887.3","$88,180.55","$138,765.4","$7,791.102","$12,963.48","$-5,550.714","$6,118.119","$32,824.41","$171,589.8",2017
Sony,SONY,"$18,707.72","$2,079.778","$5,959.766","$4,890.507",-,"$40,508.21","$7,051.25","$94,039.67","$10,292.52","$6,141.013","$123,735","$164,243.2","$48,562.17","$6,337.597","$72,357.13","$86,521.57","$135,083.8","$8,003.999","$9,154.622","$-5,754.552",-,"$29,159.42","$164,243.2",2016
Sony,SONY,"$16,019.07","$1,710.281","$5,670.112","$4,008.75",-,"$34,832.84","$6,812.79","$76,642.89","$10,142.96","$4,899.033","$103,556.3","$138,389.1","$40,095.23","$4,619.821","$60,098.95","$72,361.31","$112,456.6","$7,128.596","$7,771.547","$-5,422.54",-,"$25,932.6","$138,389.1",2015
Sony,SONY,"$17,163.91","$2,110.718","$6,055.431","$4,246.861",-,"$38,200.9","$6,727.494","$77,635.31","$10,952.91","$5,022.909","$105,891.5","$144,092.4","$43,184.87","$6,479.992","$60,954.61","$74,258.48","$117,443.4","$6,434.046","$7,405.262","$-3,506.075",-,"$26,649.06","$144,092.4",2014
Palo Alto Networks,PANW,"$2,390","$2,852",-,$466.8,-,"$6,048",$354.5,"$3,047.9","$3,242.2",$344.8,"$8,453.1","$14,501.1","$7,737.5",-,$114.2,"$5,015.2","$12,752.7","$3,019","$-1,227.4",$-43.2,-,"$1,748.4","$14,501.1",2023
Palo Alto Networks,PANW,"$3,634.5","$2,253.8",-,$208.9,-,"$6,414.9",$357.8,"$1,051.9","$3,132.2",$312.6,"$5,838.7","$12,253.6","$8,306.3",-,$108.4,"$3,737.3","$12,043.6","$1,932.7","$-1,667.1",$-55.6,-,$210,"$12,253.6",2022
Palo Alto Networks,PANW,"$2,901.1","$1,240.4",-,$229.3,-,"$4,647.3",$318.4,$888.3,"$3,208.7",$421.4,"$5,594.3","$10,241.6","$5,116.7","$1,668.1",$226.8,"$4,490.4","$9,607.1","$2,311.2","$-1,666.8",$-9.9,-,$634.5,"$10,241.6",2021
Palo Alto Networks,PANW,"$3,747.8","$1,037.1",-,$138.3,-,"$5,129.2",$348.1,$554.4,"$2,171.1",$181.6,"$3,936.2","$9,065.4","$2,691.7","$3,084.1",$90.1,"$5,271.9","$7,963.6","$2,259.2","$-1,167.9",$10.5,-,"$1,101.8","$9,065.4",2020
Palo Alto Networks,PANW,"$2,803.1",$582.4,-,$279.3,-,"$3,664.8",$296,$575.4,"$1,632.9",$423.1,"$2,927.4","$6,592.2","$2,053.3","$1,430",$216,"$2,952.6","$5,005.9","$2,490.9",$-900.9,$-3.7,-,"$1,586.3","$6,592.2",2019
Palo Alto Networks,PANW,"$3,403.4",$467,-,$268.1,-,"$4,138.5",$273.1,$547.5,$663.6,$326.2,"$1,810.4","$5,948.9","$2,101.7","$1,369.7",$251.5,"$2,686.9","$4,788.6","$1,967.4",$-790.7,$-16.4,-,"$1,160.3","$5,948.9",2018
Palo Alto Networks,PANW,"$1,375",$432.1,-,$169.2,-,"$1,976.3",$211.1,$789.3,$292.5,$169.1,"$1,462","$3,438.3","$1,201.3",$524.7,$147.6,"$1,477.4","$2,678.7","$1,599.7",$-836.7,$-3.4,-,$759.6,"$3,438.3",2017
Palo Alto Networks,PANW,"$1,285.6",$348.7,-,$139.7,-,"$1,774",$117.2,$652.8,$207.5,$106.7,"$1,084.2","$2,858.2",$846.8,$500.2,$79.4,"$1,116.5","$1,963.3","$1,515.5",$-621.6,$1,-,$894.9,"$2,858.2",2016
Palo Alto Networks,PANW,$789,$212.4,-,$72.6,-,"$1,074",$62.9,$538.8,$216.2,$73.3,$891.2,"$1,965.2","$1,032.2",-,$155.3,$445.1,"$1,477.3",$988.7,$-500.7,$-0.1,-,$487.9,"$1,965.2",2015
Palo Alto Networks,PANW,$772.502,$135.518,-,$50.306,-,$958.326,$48.744,$201.88,$202.988,$66.528,$520.14,"$1,478.466",$348.171,$466.875,$32.177,$661.712,"$1,009.883",$0.008,$-335.726,$-0.105,-,$468.583,"$1,478.466",2014
Deere,DE,"$8,404","$10,362","$8,160",-,-,"$77,934","$6,879",-,"$5,033","$12,427","$26,153","$104,087","$41,064","$38,477",-,"$41,234","$82,298","$5,303","$50,931","$-3,114",-,"$21,789","$104,087",2023
Deere,DE,"$5,508","$8,902","$8,495",-,-,"$65,475","$6,056",-,"$4,905","$12,770","$24,555","$90,030","$33,125","$33,596",-,"$36,640","$69,765","$5,165","$42,247","$-3,056",-,"$20,265","$90,030",2022
Deere,DE,"$8,745","$5,973","$6,781",-,-,"$59,957","$5,820",-,"$4,566","$12,734","$24,157","$84,114","$27,872","$32,888",-,"$37,808","$65,680","$5,054","$36,449","$-2,539",-,"$18,434","$84,114",2021
Deere,DE,"$7,707","$5,422","$4,999",-,-,"$52,581","$5,817",$193,"$4,408","$10,593","$22,510","$75,091","$23,481","$32,734",-,"$38,666","$62,147","$4,895","$31,646","$-5,539",-,"$12,944","$75,091",2020
Deere,DE,"$4,438","$6,763","$5,975",-,-,"$50,754","$5,973",$215,"$4,297","$10,306","$22,257","$73,011","$24,903","$30,229",-,"$36,691","$61,594","$4,642","$29,852","$-5,607",-,"$11,417","$73,011",2019
Deere,DE,"$4,394","$6,762","$6,149",-,-,"$48,381","$5,868",$207,"$4,663","$10,181","$21,727","$70,108","$25,259","$27,237",-,"$33,558","$58,817","$4,474","$27,553","$-4,427",-,"$11,291","$70,108",2018
Deere,DE,"$9,786.5","$5,160.8","$3,904.1",-,-,"$48,114.3","$5,067.7",$182.5,"$1,251.3","$8,755.5","$17,672","$65,786.3","$22,692.9","$25,891.3",-,"$33,532.9","$56,225.8","$4,280.5","$25,301.3","$-4,563.7",-,"$9,560.5","$65,786.3",2017
Deere,DE,"$4,789.3","$4,046.3","$3,340.5",-,-,"$41,004.9","$5,170.6",$232.6,$919.8,"$7,626.2","$16,913.6","$57,918.5","$19,230.2","$23,703",-,"$32,157.5","$51,387.7","$3,911.8","$23,911.3","$-5,626",-,"$6,530.8","$57,918.5",2016
Deere,DE,"$4,599.6","$4,075.6","$3,817",-,-,"$42,135.8","$5,181.5",$303.5,$789.6,"$6,769.9","$15,811.8","$57,947.6","$20,408.7","$23,832.8",-,"$30,781.3","$51,190","$3,825.6","$23,144.8","$-4,729.4",-,"$6,757.6","$57,947.6",2015
Deere,DE,"$5,002.1","$4,808.1","$4,209.7",-,-,"$46,044.4","$5,577.8",$303.2,$860,"$5,774.4","$15,292","$61,336.4","$21,232.8","$24,380.7",-,"$31,038.1","$52,270.9","$3,675.4","$22,004.4","$-3,783",-,"$9,065.5","$61,336.4",2014
ADP,ADP,"$2,083.5","$3,009.6",-,-,"$37,077.5","$42,170.6",$681.4,-,"$3,683","$1,255.4","$8,800.399","$50,971","$42,767.6","$2,989",$933.7,"$4,694.3","$47,461.9",$63.9,"$22,118","$-2,305.8",-,"$3,509.1","$50,971",2023
ADP,ADP,"$1,436.3","$3,170.6",-,-,"$50,198","$54,804.9",$652.6,-,"$3,633.6",$937.4,"$8,263.3","$63,068.2","$55,158.7","$2,987.1",$924.2,"$4,684.2","$59,842.9",$63.9,"$20,696.3","$-1,993.7",-,"$3,225.3","$63,068.2",2022
ADP,ADP,"$2,575.2","$2,727.4",-,-,"$35,439.2","$40,741.8",$684.5,-,"$3,548.5",$825.8,"$8,030.7","$48,772.5","$38,094.8","$2,985",$834.1,"$5,007.6","$43,102.4",$63.9,"$19,451.1",$10.6,-,"$5,670.1","$48,772.5",2021
ADP,ADP,"$1,908.5","$2,441.3",-,-,"$27,214.3","$31,564.1",$703.9,-,"$3,525.2",$458.4,"$7,601.4","$39,165.5","$30,126.6","$1,002.8",$837,"$3,286.7","$33,413.3",$63.9,"$18,436.3",$-14.8,-,"$5,752.2","$39,165.5",2020
ADP,ADP,"$1,959.7","$2,439.3",-,-,"$29,943.3","$34,342.3",$764.2,-,"$3,394.5",$934.4,"$7,545.4","$41,887.7","$32,627.7","$2,002.2",$798.7,"$3,860.1","$36,487.8",$63.9,"$17,500.6",$-257.3,-,"$5,399.9","$41,887.7",2019
ADP,ADP,"$2,170","$1,984.2",-,-,"$27,669.1","$31,823.3",$793.7,-,"$3,129.9",$699.3,"$7,025.8","$38,849.1","$30,412.7","$2,002.4",$728,"$3,700.5","$34,113.2",$63.9,"$16,546.6",$-679.8,-,"$4,735.9","$38,849.1",2018
ADP,ADP,"$2,780.4","$1,703.6",-,-,"$28,174.7","$32,658.7",$779.9,-,"$2,361.2","$1,352.2","$4,521.3","$37,180","$29,815.9","$2,002.4",$830.2,"$3,387.1","$33,203",$63.9,"$14,728.2",$-379.2,-,"$3,977","$37,180",2017
ADP,ADP,"$3,191.1","$1,742.8",-,-,"$34,566.5","$39,500.4",$685,-,"$2,216.2","$1,241.3","$4,169.6","$43,670","$35,847.4","$2,007.7",$701.1,"$3,341","$39,188.4",$63.9,"$14,003.3",$-215.1,-,"$4,481.6","$43,670",2016
ADP,ADP,"$1,665.9","$1,546.9",-,-,"$25,596.4","$28,809.2",$672.7,$28.9,"$2,296.7","$1,270.8","$4,301.3","$33,110.5","$27,113.7",$9.2,$644.3,"$1,188.3","$28,302",$63.9,"$13,460.3",$-260.6,-,"$4,808.5","$33,110.5",2015
ADP,ADP,"$3,616.2","$1,498.8",-,-,"$19,947.8","$27,493",$667.1,$54.1,"$2,374.5","$1,315.7","$4,566.8","$32,059.8","$24,167.6",$11.5,$619.4,"$1,222","$25,389.6",$63.9,"$13,632.9",$178.2,-,"$6,670.2","$32,059.8",2014
BP,BP,"$46,456","$31,960","$22,819","$2,520",$151,"$104,146","$104,719","$32,418","$22,463",$623,"$176,148","$280,294","$86,078","$48,670","$36,509","$108,723","$194,801","$4,496","$35,339","$-1,920","$43,442","$85,493","$280,294",2023
BP,BP,"$41,327","$34,631","$28,081","$2,092","$1,242","$107,688","$106,044","$36,112","$22,160",$576,"$180,432","$288,120","$99,018","$43,746","$40,149","$106,112","$205,130","$4,795","$34,732","$-2,643","$42,520","$82,990","$288,120",2022
BP,BP,"$36,705","$27,681","$23,711","$2,486","$1,652","$92,590","$112,902","$40,533","$18,824",$479,"$194,682","$287,272","$80,287","$55,619","$37,463","$116,546","$196,833","$46,871","$51,815","$-9,572","$-1,027","$90,439","$287,272",2021
BP,BP,"$34,436","$18,620","$16,873","$1,269","$1,326","$72,982","$114,836","$39,838","$18,573",$533,"$194,672","$267,654","$59,799","$63,305","$35,568","$122,287","$182,086","$46,701","$47,300","$-8,719",$-808,"$85,568","$267,654",2020
BP,BP,"$26,794","$25,724","$20,880",$857,"$7,465","$82,059","$132,642","$37,915","$27,407",$781,"$213,135","$295,194","$73,595","$57,237","$37,657","$120,891","$194,486","$46,525","$73,706","$-6,495",$-912,"$100,708","$295,194",2019
BP,BP,"$26,536","$25,497","$17,988",$963,-,"$71,310","$135,261","$32,806","$29,488","$1,179","$210,866","$282,176","$68,237","$55,803","$37,762","$112,391","$180,628","$5,402","$78,748","$-8,902","$27,658","$101,548","$282,176",2018
BP,BP,"$28,743","$25,610","$19,011","$1,414",-,"$74,968","$129,471","$30,340","$29,906","$1,112","$201,547","$276,515","$64,726","$55,491","$38,775","$111,385","$176,111","$5,343","$75,226","$-5,156","$28,632","$100,404","$276,515",2017
BP,BP,"$26,544","$21,869","$17,655","$1,486",-,"$67,813","$129,757","$28,093","$29,377",$945,"$195,503","$263,316","$58,354","$51,666","$40,340","$108,119","$166,473","$5,284","$75,638","$-6,878","$28,619","$96,843","$263,316",2016
BP,BP,"$30,850","$22,922","$14,142","$1,838",$578,"$70,602","$129,758","$23,245","$30,287","$1,003","$191,230","$261,832","$54,724","$46,224","$44,043","$108,721","$163,445","$5,049","$81,368","$-7,267","$28,619","$98,387","$261,832",2015
BP,BP,"$35,257","$31,875","$18,373","$1,424",-,"$87,262","$130,692","$24,826","$32,775",$964,"$197,043","$284,305","$63,615","$45,977","$36,727","$108,048","$171,663","$43,902","$92,564","$-3,409",$-897,"$112,642","$284,305",2014
KKR,KKR,"$20,808.12","$1,446.852",-,-,-,"$22,254.97",-,"$240,005.1","$4,450.824","$13,965.93","$295,039.2","$317,294.2","$207,333.5","$47,474.73","$4,107","$52,197.15","$259,530.7",$8.85,"$9,818.336","$-4,517.649",-,"$57,763.48","$317,294.2",2023
KKR,KKR,"$13,385.37","$1,663.303",-,-,-,"$15,048.67",-,"$216,574.6","$2,331.494","$15,369.75","$260,298","$275,346.6","$173,118.4","$42,726.78","$4,130.794","$47,009.64","$220,128",$8.611,"$6,701.107","$-5,301.8",-,"$55,218.63","$275,346.6",2022
KKR,KKR,"$10,526.3","$1,224.283",-,-,-,"$11,750.59",-,"$212,539.2","$1,407.149","$13,526.26","$252,534.9","$264,285.4","$161,982","$38,577.76","$5,586.428","$44,246.68","$206,228.7",$5.957,"$7,670.182",$-209.789,-,"$58,056.73","$264,285.4",2021
KKR,KKR,"$6,993.457",$872.994,-,-,-,"$7,866.451",-,"$69,274.72",-,"$2,665.336","$71,940.05","$79,806.5","$5,582.99","$33,423.6",-,"$33,423.6","$39,006.59",$5.729,"$3,440.782",$-18.612,-,"$40,799.91","$79,806.5",2020
KKR,KKR,"$3,237.416",$717.399,-,-,-,"$3,954.815",-,"$54,936.27",-,"$2,008.236","$56,944.5","$60,899.32","$3,383.661","$27,013.28",-,"$27,013.28","$30,396.95",$5.6,"$1,792.152",$-41.639,-,"$30,502.37","$60,899.32",2019
KKR,KKR,"$2,641.512",$657.189,-,-,-,"$3,298.701",-,"$44,907.98",-,"$2,536.692","$47,444.67","$50,743.38","$3,019.574","$22,341.19",-,"$23,463.83","$26,483.41",$8.34,$91.953,$-39.645,-,"$24,259.97","$50,743.38",2018
KKR,KKR,"$3,735.361",$554.349,-,-,-,"$4,289.71",-,"$39,013.93",-,"$2,531.075","$41,545.01","$45,834.72","$3,978.06","$21,193.86",-,"$21,804.4","$25,782.46","$6,722.863",-,$-19.481,-,"$20,052.26","$45,834.72",2017
KKR,KKR,"$4,345.815",$250.452,-,-,-,"$4,596.267",-,"$31,409.77",-,"$2,996.865","$34,406.63","$39,002.9","$3,340.739","$18,544.07",-,"$19,176.42","$22,517.17","$5,457.279",-,-,-,"$16,485.73","$39,002.9",2016
KKR,KKR,"$2,787.488",$139.783,-,-,-,"$2,927.271",-,"$65,305.93",-,"$2,809.137","$68,115.07","$71,042.34","$2,860.157","$18,714.6",-,"$18,903.23","$21,763.38","$5,547.182",-,-,-,"$49,278.96","$71,042.34",2015
KKR,KKR,"$2,393.846",$147.056,-,-,-,"$2,540.902",-,"$60,167.63",-,"$3,164.217","$63,331.84","$65,872.74","$3,330.9","$10,837.78",-,"$11,137.88","$14,468.78","$5,403.095",-,$-20.404,$16.895,"$51,403.96","$65,872.74",2014
Arista Networks,ANET,"$5,007.968","$1,024.569","$1,945.18",$412.518,-,"$8,390.235",$101.58,-,$357.299,$151.9,"$1,556.571","$9,946.806","$1,909.606",-,$131.39,$818.141,"$2,727.747",$0.031,"$5,114.025",$-3.328,-,"$7,219.059","$9,946.806",2023
Arista Networks,ANET,"$3,023.729",$923.096,"$1,289.706",$314.217,-,"$5,550.748",$95.009,-,$388.129,$166.612,"$1,224.662","$6,775.41","$1,293.531",-,$102.406,$596.059,"$1,889.59",$0.031,"$3,138.983",$-33.908,-,"$4,885.82","$6,775.41",2022
Arista Networks,ANET,"$3,408.315",$516.509,$650.117,$237.735,-,"$4,812.676",$78.634,$20.247,$281.952,$33.443,$921.753,"$5,734.429","$1,109.829",-,$54.749,$646,"$1,755.829",$0.031,"$2,456.823",$-8.3,-,"$3,978.6","$5,734.429",2021
Arista Networks,ANET,"$2,872.868",$389.54,$479.668,$94.922,-,"$3,836.998",$32.231,$8.314,$312.486,$30.071,$901.921,"$4,738.919",$768.243,-,$42.431,$650.385,"$1,418.628",$0.03,"$2,027.614",$0.238,-,"$3,320.291","$4,738.919",2020
Arista Networks,ANET,"$2,724.368",$391.987,$243.825,$111.456,-,"$3,471.636",$39.273,$4.15,$100.09,$30.346,$713.654,"$4,185.29",$597.074,-,$37.693,$693.53,"$1,290.604",$0.008,"$1,788.23",$0.143,-,"$2,894.686","$4,185.29",2019
Arista Networks,ANET,"$1,956.147",$331.777,$264.557,$162.321,-,"$2,714.802",$75.355,$30.336,$112.294,$22.704,$367.181,"$3,081.983",$606.504,$35.431,$28.098,$332.09,$938.594,$0.008,"$1,190.803",$-3.994,-,"$2,143.389","$3,081.983",2018
Arista Networks,ANET,"$1,535.555",$247.346,$306.198,$177.33,-,"$2,266.429",$74.279,$36.136,-,$18.891,$194.431,"$2,460.86",$529.905,$37.673,$9.745,$269.041,$798.946,$0.007,$859.114,$-1.938,-,"$1,661.914","$2,460.86",2017
Arista Networks,ANET,$867.833,$253.119,$236.49,$168.684,-,"$1,526.126",$76.961,$36.136,-,$18.824,$202.881,"$1,729.007",$459.553,$39.593,$7.958,$161.634,$621.187,$0.007,$435.105,$-1.475,-,"$1,107.82","$1,729.007",2016
