Stock Name,Ticker,Cash On Hand,Receivables,Inventory,Pre-Paid Expenses,Other Current Assets,Total Current Assets,"Property, Plant, And Equipment",Long-Term Investments,Goodwill And Intangible Assets,Other Long-Term Assets,Total Long-Term Assets,Total Assets,Total Current Liabilities,Long Term Debt,Other Non-Current Liabilities,Total Long Term Liabilities,Total Liabilities,Common Stock Net,Retained Earnings (Accumulated Deficit),Comprehensive Income,Other Share Holders Equity,Share Holder Equity,Total Liabilities And Share Holders Equity,Year
Suncor Energy,SU,"$1,280.843","$4,974.472","$3,974.392",-,-,"$10,229.71","$51,417.45",-,"$2,613.542","$1,266.768","$55,359.99","$65,589.69","$7,109.458","$8,213.25","$9,702.998","$26,419.15","$33,528.61","$16,046.47","$14,816.74",$776.358,-,"$32,061.08","$65,589.69",2023
Suncor Energy,SU,"$1,523.016","$4,855.19","$3,890.614",-,-,"$11,181.09","$49,728.01",-,"$2,758.351","$1,358.407","$53,907.07","$65,088.16","$9,898.835","$7,538.16","$8,801.187","$24,908.23","$34,807.07","$17,120.08","$11,972.6",$749.201,-,"$30,281.1","$65,088.16",2022
Suncor Energy,SU,"$1,759.37","$3,719.81","$3,279.369",-,-,"$8,758.548","$54,075.28",-,"$2,811.002","$1,042.855","$58,056.8","$66,815.35","$8,297.362","$11,161.82","$8,741.792","$29,303.68","$37,601.04","$18,870.34","$9,206.17",$649.491,-,"$29,214.31","$66,815.35",2021
Suncor Energy,SU,"$1,407.152","$2,899.406","$2,700.091",-,-,"$7,006.649","$52,565.55",-,"$2,484.352",$953.281,"$56,159.2","$63,165.84","$7,874.829","$10,310.66","$9,626.117","$28,598.41","$36,473.24","$18,770","$6,826.743",$654.681,-,"$26,692.6","$63,165.84",2020
Suncor Energy,SU,"$1,477.056","$3,153.816","$2,834.29",-,-,"$7,465.162","$56,571.25",-,"$2,304.509",$899.798,"$59,933.05","$67,398.22","$7,940.683","$9,709.383","$8,421.48","$27,774.68","$35,715.36","$18,965.85","$11,612.98",$677.486,-,"$31,682.85","$67,398.22",2019
Suncor Energy,SU,"$1,713.501","$2,561.38","$2,437.168",-,-,"$6,712.05","$59,069.13",-,"$2,361.562",$868.709,"$62,398.15","$69,110.2","$7,953.394","$10,716.13","$7,198.095","$27,206.95","$35,160.34","$19,989.56","$12,713.55",$830.134,-,"$33,949.86","$69,110.2",2018
Suncor Energy,SU,"$2,061.181","$2,651.302","$2,675.215",-,-,"$7,387.698","$58,275.41",-,"$2,361.255",$934.165,"$61,647.97","$69,035.67","$7,372.27","$10,315.16","$7,443.239","$26,654.96","$34,027.23","$20,523.87","$13,423.13",$624.063,-,"$35,008.45","$69,035.67",2017
Suncor Energy,SU,"$2,277.683","$2,687.001","$2,446.848",-,-,"$8,321.549","$55,353.89",-,"$2,322.24",$942.49,"$58,666.2","$66,987.75","$6,129.958","$12,160.99","$6,501.517","$27,153.21","$33,283.18","$20,346.6","$12,153.43",$760.486,-,"$33,704.57","$66,987.75",2016
Suncor Energy,SU,"$3,172.796","$2,577.26","$2,421.324",-,-,"$8,171.381","$49,235.15",-,"$2,412.704",$903.491,"$52,578.77","$60,750.16","$5,591.77","$11,351.23","$5,416.243","$24,567.43","$30,159.2","$15,253.56","$13,850.13",$991.254,-,"$30,590.96","$60,750.16",2015
Suncor Energy,SU,"$4,979.01","$4,489.72","$3,140.54",-,-,"$12,609.28","$56,221.69",-,"$2,793.5",$541.84,"$59,580.58","$72,189.89","$7,569.55","$11,316.28","$6,054.56","$26,923.85","$34,493.41","$17,497.69","$19,190.29",-,$456.67,"$37,696.47","$72,189.89",2014
GE Vernova,GEV,"$1,551","$7,489","$8,253",-,"$10,135","$27,428","$5,228","$3,555","$5,479","$2,228","$18,693","$46,121","$29,306",-,"$8,053","$8,435","$37,741",-,-,$-635,"$8,051","$8,380","$46,121",2023
GE Vernova,GEV,"$2,067","$6,614","$7,893",-,"$9,327","$25,901","$5,105","$3,685","$5,338","$2,097","$18,570","$44,471","$26,042",-,"$6,373","$6,822","$32,864",-,-,"$-1,456","$12,106","$11,607","$44,471",2022
GE Vernova,GEV,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2021
GE Vernova,GEV,,,,,,,,,,,,,,,,,,,,,,,,2020
GE Vernova,GEV,,,,,,,,,,,,,,,,,,,,,,,,2019
GE Vernova,GEV,,,,,,,,,,,,,,,,,,,,,,,,2018
GE Vernova,GEV,,,,,,,,,,,,,,,,,,,,,,,,2017
GE Vernova,GEV,,,,,,,,,,,,,,,,,,,,,,,,2016
GE Vernova,GEV,,,,,,,,,,,,,,,,,,,,,,,,2015
GE Vernova,GEV,,,,,,,,,,,,,,,,,,,,,,,,2014
Ross Stores,ROST,"$4,872.446",$130.766,"$2,192.22",$202.706,-,"$7,398.138","$3,531.901",-,-,$243.229,"$6,901.971","$14,300.11","$4,185.796","$2,211.017",$232.383,"$5,242.987","$9,428.783",$3.352,"$3,548.667",-,-,"$4,871.326","$14,300.11",2023
Ross Stores,ROST,"$4,551.876",$145.694,"$2,023.495",$183.654,-,"$6,904.719","$3,181.527",-,-,$232.083,"$6,511.744","$13,416.46","$3,636.246","$2,456.51",$224.104,"$5,491.634","$9,127.88",$3.428,"$3,049.656",-,-,"$4,288.583","$13,416.46",2022
Ross Stores,ROST,"$4,922.365",$119.247,"$2,262.273",$169.291,-,"$7,473.176","$2,898.527",-,-,$241.281,"$6,167.08","$13,640.26","$4,214.929","$2,452.325",$236.013,"$5,365.277","$9,580.206",$3.517,"$2,874.898",-,-,"$4,060.05","$13,640.26",2021
Ross Stores,ROST,"$4,819.293",$115.067,"$1,508.982",$249.149,-,"$6,692.491","$2,710.496",-,-,$230.061,"$6,025.376","$12,717.87","$3,967.033","$2,448.175",$268.558,"$5,460.194","$9,427.227",$3.565,"$2,185.801",-,-,"$3,290.64","$12,717.87",2020
Ross Stores,ROST,"$1,351.205",$102.236,"$1,832.339",$147.048,-,"$3,432.828","$2,653.436",-,-,$208.321,"$5,915.539","$9,348.367","$2,701.934",$312.891,$214.086,"$3,287.184","$5,989.118",$3.568,"$2,330.702",-,-,"$3,359.249","$9,348.367",2019
Ross Stores,ROST,"$1,412.912",$96.711,"$1,750.442",$143.954,-,"$3,404.019","$2,475.201",-,-,$194.471,"$2,669.672","$6,073.691","$2,009.484",$312.44,$321.713,$758.461,"$2,767.945",$3.682,"$2,298.762",-,-,"$3,305.746","$6,073.691",2018
Ross Stores,ROST,"$1,290.806",$87.868,"$1,641.735",$130.748,-,"$3,151.157","$2,382.464",$0.712,-,$187.718,"$2,570.894","$5,722.051","$1,926.402",$311.994,$348.541,$746.341,"$2,672.743",$3.796,"$2,071.4",$0.027,-,"$3,049.308","$5,722.051",2017
Ross Stores,ROST,"$1,111.599",$75.154,"$1,512.886",$113.41,-,"$2,813.049","$2,328.048",$1.288,-,$166.966,"$2,496.302","$5,309.351","$1,752.506",$396.493,$290.95,$808.828,"$2,561.334",$3.919,"$1,801.138",$0.091,-,"$2,748.017","$5,309.351",2016
Ross Stores,ROST,$763.339,$73.627,"$1,419.104",$116.125,-,"$2,372.195","$2,342.906",$1.331,-,$152.687,"$2,496.924","$4,869.119","$1,602.847",$396.025,$268.168,$794.281,"$2,397.128",$4.023,"$1,574.982",$0.182,-,"$2,471.991","$4,869.119",2015
Ross Stores,ROST,$697.108,$73.278,"$1,372.675",$106.778,-,"$2,249.839","$2,273.752",$3.11,-,$160.669,"$2,437.531","$4,687.37","$1,659.368",$395.562,$279.5,$748.792,"$2,408.16",$4.149,"$1,421.724",$0.33,-,"$2,279.21","$4,687.37",2014
Valero Energy,VLO,"$5,424","$12,525","$7,583",$689,-,"$26,221","$30,209",-,-,-,"$36,835","$63,056","$16,802","$10,118","$2,263","$17,730","$34,532",$7,"$45,630",$-870,-,"$28,524","$63,056",2023
Valero Energy,VLO,"$4,862","$11,919","$6,752",$600,-,"$24,133","$30,978",-,-,-,"$36,849","$60,982","$17,461","$10,526","$2,310","$18,053","$35,514",$7,"$38,247","$-1,359",-,"$25,468","$60,982",2022
Valero Energy,VLO,"$4,122","$10,378","$6,265",$400,-,"$21,165","$30,847",-,-,-,"$36,723","$57,888","$16,851","$12,606","$3,404","$21,220","$38,071",$7,"$28,281","$-1,008",-,"$19,817","$57,888",2021
Valero Energy,VLO,"$3,313","$6,109","$6,038",$384,-,"$15,844","$30,389",-,-,-,"$35,930","$51,774","$9,283","$13,954","$3,620","$22,849","$32,132",$7,"$28,953","$-1,254",-,"$19,642","$51,774",2020
Valero Energy,VLO,"$2,583","$8,988","$7,013",$385,-,"$18,969","$29,264",-,-,-,"$34,895","$53,864","$13,160","$9,178","$3,887","$18,168","$31,328",$7,"$31,974","$-1,351",-,"$22,536","$53,864",2019
Valero Energy,VLO,"$2,982","$7,345","$6,532",$816,-,"$17,675","$28,848",-,-,-,"$32,480","$50,155","$10,724","$8,871","$2,867","$16,700","$27,424",$7,"$31,044","$-1,507",-,"$22,731","$50,155",2018
Valero Energy,VLO,"$5,850","$6,922","$6,384",$156,-,"$19,312","$27,480",-,-,-,"$30,846","$50,158","$11,071","$8,750","$2,729","$16,187","$27,258",$7,"$29,200",$-940,-,"$22,900","$50,158",2017
Valero Energy,VLO,"$4,816","$5,901","$5,709",$374,-,"$16,800","$26,472",-,-,-,"$29,373","$46,173","$8,328","$7,886","$1,744","$16,991","$25,319",$7,"$26,366","$-1,410",-,"$20,854","$46,173",2016
Valero Energy,VLO,"$4,114","$4,682","$5,898",$204,-,"$14,898","$26,703",-,-,-,"$29,329","$44,227","$6,994","$7,208","$1,611","$15,879","$22,873",$7,"$25,188",$-933,-,"$21,354","$44,227",2015
Valero Energy,VLO,"$3,689","$5,976","$6,623",$164,-,"$16,614","$26,735",-,-,-,"$28,936","$45,550","$9,980","$5,780","$1,939","$14,326","$24,306",$7,"$22,046",$-367,-,"$21,244","$45,550",2014
Public Storage,PSA,$370.002,-,-,-,-,$370.002,"$18,386.72",-,$387.267,$665.23,"$19,439.21","$19,809.22",$598.993,"$9,103.277",-,"$9,103.277","$9,702.27",$17.567,$-267.91,$-67.239,-,"$10,106.95","$19,809.22",2023
Public Storage,PSA,$775.253,-,-,-,-,$775.253,"$16,037.96",-,$232.517,$506.574,"$16,777.05","$17,552.31",$514.68,"$6,870.826",-,"$6,870.826","$7,385.506",$17.527,$-110.231,$-80.317,-,"$10,166.8","$17,552.31",2022
Public Storage,PSA,$734.599,-,-,-,-,$734.599,"$15,307",-,$302.894,"$1,036.419","$16,646.31","$17,380.91",$482.091,"$7,475.279",-,"$7,543.528","$8,025.619",$17.513,$-550.416,$-53.587,-,"$9,355.289","$17,380.91",2021
Public Storage,PSA,$257.56,-,-,-,-,$257.56,"$10,408.57",-,$204.654,$945.761,"$11,558.99","$11,816.55",$394.655,"$2,544.992",-,"$2,844.992","$3,239.647",$17.458,$-914.791,$-43.401,-,"$8,576.899","$11,816.55",2020
Public Storage,PSA,$409.743,-,-,-,-,$409.743,"$9,807.605",-,$205.936,$942.16,"$10,955.7","$11,365.44",$383.284,"$1,902.493",-,"$1,902.493","$2,285.777",$17.442,$-665.575,$-64.89,-,"$9,079.667","$11,365.44",2019
Public Storage,PSA,$361.218,-,-,-,-,$361.218,"$9,442.111",-,$209.856,$915.085,"$10,567.05","$10,928.27",$371.259,"$1,412.283",-,"$1,412.283","$1,783.542",$17.413,$-577.36,$-64.06,-,"$9,144.728","$10,928.27",2018
Public Storage,PSA,$433.376,-,-,-,-,$433.376,"$9,230.099",-,$214.957,$854.46,"$10,299.52","$10,732.89",$337.201,"$1,431.322",-,"$1,431.322","$1,768.523",$17.385,$-675.711,$-75.064,-,"$8,964.369","$10,732.89",2017
Public Storage,PSA,$183.688,-,-,-,-,$183.688,"$8,922.576",-,$212.719,$811.355,"$9,946.65","$10,130.34",$297.935,$390.749,-,$390.749,$688.684,$17.329,$-487.581,$-95.106,-,"$9,441.654","$10,130.34",2016
Public Storage,PSA,$104.285,-,-,-,-,$104.285,"$8,557.713",-,$211.458,$904.776,"$9,673.947","$9,778.232",$261.578,$319.016,-,$319.016,$580.594,$17.293,$-434.61,$-68.548,-,"$9,197.638","$9,778.232",2015
Public Storage,PSA,$187.712,-,-,-,-,$187.712,"$8,485.288",-,$228.632,$917.044,"$9,630.964","$9,818.676",$247.141,$64.364,-,$64.364,$311.505,$17.245,$-374.823,$-48.156,-,"$9,507.171","$9,818.676",2014
Ford Motor,F,"$40,171","$15,601","$15,651",-,"$3,633","$121,481","$40,821","$26,932",-,"$11,441","$151,829","$273,310","$101,531","$99,562","$28,414","$128,981","$230,512",$42,"$31,029","$-9,042",-,"$42,798","$273,310",2023
Ford Motor,F,"$44,070","$15,729","$14,080",-,"$3,877","$116,476","$37,265","$25,570",-,"$11,118","$139,408","$255,884","$96,866","$88,805","$25,497","$115,851","$212,717",$42,"$31,754","$-9,339",-,"$43,167","$255,884",2022
Ford Motor,F,"$49,593","$11,370","$12,065",-,"$3,425","$108,996","$37,139","$30,906",-,"$14,942","$148,039","$257,035","$90,727","$88,400","$27,705","$117,686","$208,413",$41,"$35,769","$-8,339",-,"$48,622","$257,035",2021
Ford Motor,F,"$49,961","$9,993","$10,808",-,"$3,581","$116,744","$37,083","$32,852",-,"$12,882","$150,517","$267,261","$97,192","$110,341","$28,379","$139,258","$236,450",$41,"$18,243","$-8,294",-,"$30,811","$267,261",2020
Ford Motor,F,"$34,651","$9,237","$10,786",-,"$5,722","$114,047","$36,469","$31,749",-,"$10,706","$144,490","$258,537","$98,132","$101,361","$25,324","$127,175","$225,307",$41,"$20,320","$-7,728",-,"$33,230","$258,537",2019
Ford Motor,F,"$33,951","$11,195","$11,220",-,"$3,930","$114,649","$36,178","$31,828",-,"$7,929","$141,891","$256,540","$95,569","$100,720","$23,588","$125,005","$220,574",$41,"$22,668","$-7,366",-,"$35,966","$256,540",2018
Ford Motor,F,"$38,927","$10,599","$11,176",-,"$3,889","$116,801","$35,327","$31,320",-,"$8,104","$141,695","$258,496","$94,600","$102,666","$24,711","$128,290","$222,890",$41,"$21,906","$-6,959",-,"$35,606","$258,496",2017
Ford Motor,F,"$38,827","$11,102","$8,898",-,"$3,368","$108,461","$32,072","$32,133",-,"$5,656","$129,490","$237,951","$90,281","$93,301","$24,395","$118,483","$208,764",$41,"$15,634","$-7,013",-,"$29,187","$237,951",2016
Ford Motor,F,"$35,176","$11,042","$8,319",-,"$2,913","$102,587","$30,163","$30,317",-,"$4,795","$122,338","$224,925","$82,336","$89,879","$23,457","$113,932","$196,268",$41,"$14,414","$-6,257",-,"$28,657","$224,925",2015
Ford Motor,F,"$31,150","$11,708","$7,870",-,-,"$131,839","$30,126","$26,574",-,"$6,052","$76,776","$208,615","$20,035","$119,171","$44,032","$164,115","$184,150",$40,"$9,422","$-5,265",-,"$24,465","$208,615",2014
Autodesk,ADSK,"$2,246",$876,-,$457,-,"$3,579",$121,$234,"$4,059",$602,"$6,333","$9,912","$4,351","$2,284",$358,"$3,706","$8,057","$3,802","$-1,713",$-234,-,"$1,855","$9,912",2023
Autodesk,ADSK,"$2,072",$961,-,$308,-,"$3,341",$144,$102,"$4,032",$560,"$6,097","$9,438","$4,000","$2,281",$303,"$4,293","$8,293","$3,325","$-1,995",$-185,-,"$1,145","$9,438",2022
Autodesk,ADSK,"$1,764",$716,-,$284,-,"$2,764",$162,$45,"$4,098",$492,"$5,843","$8,607","$4,009","$2,278",$169,"$3,749","$7,758","$2,923","$-1,950",$-124,-,$849,"$8,607",2021
Autodesk,ADSK,"$1,776.2",$643.1,-,$206.2,-,"$2,625.5",$192.8,-,"$2,905.8",$375.9,"$4,654.3","$7,279.8","$3,254.7","$1,637.2",$155.7,"$3,059.6","$6,314.3","$2,578.9","$-1,487.5",$-125.9,-,$965.5,"$7,279.8",2020
Autodesk,ADSK,"$1,843.7",$652.3,-,$163.3,-,"$2,659.3",$161.7,-,"$2,515.9",$347.2,"$3,520","$6,179.3","$3,219.2","$1,635.1",$138.9,"$3,099.2","$6,318.4","$2,317","$-2,295.8",$-160.3,-,$-139.1,"$6,179.3",2019
Autodesk,ADSK,$953.6,$474.3,-,$192.1,-,"$1,620",$149.7,-,"$2,556.4",$337.8,"$3,109.2","$4,729.2","$2,301.2","$2,087.7",$143.3,"$2,638.9","$4,940.1","$2,071.5","$-2,147.4",$-135,-,$-210.9,"$4,729.2",2018
Autodesk,ADSK,"$1,323.2",$438.2,-,$116.5,-,"$1,877.9",$145,$190.8,"$1,647.3",$170.9,"$2,235.7","$4,113.6","$2,123.2","$1,586",$190.3,"$2,246.4","$4,369.6","$1,952.7","$-2,084.9",$-123.8,-,$-256,"$4,113.6",2017
Autodesk,ADSK,"$1,899.9",$452.3,-,$108.4,-,"$2,460.6",$158.6,$306.2,"$1,606.8",$202,"$2,337.5","$4,798.1","$2,185.4","$1,092",$177.7,"$1,879.1","$4,064.5","$1,876.3",$-964.2,$-178.5,-,$733.6,"$4,798.1",2016
Autodesk,ADSK,"$2,250.9",$653.6,-,$88.6,-,"$2,993.1",$169.3,$532.3,"$1,605.8",$205.6,"$2,522.2","$5,515.3","$1,591","$1,487.7",$299,"$2,304.7","$3,895.7","$1,821.5",$-80.8,$-121.1,-,"$1,619.6","$5,515.3",2015
Autodesk,ADSK,"$2,026.4",$458.9,-,$100.9,-,"$2,671.3",$159.2,$273,"$1,542.7",$163.5,"$2,238.4","$4,909.7","$1,400.1",$743.1,$291,"$1,290.4","$2,690.5","$1,773.1",$499.4,$-53.3,-,"$2,219.2","$4,909.7",2014
AutoZone,AZO,$277.054,$520.385,"$5,764.143",-,$217.844,"$6,779.426","$5,596.548",-,$302.645,$223.16,"$9,206.452","$15,985.88","$8,511.856","$7,668.549",$702.043,"$11,823.92","$20,335.77",$0.189,"$-2,959.278",$-190.836,-,"$-4,349.894","$15,985.88",2023
AutoZone,AZO,$264.38,$504.886,"$5,638.004",-,$220.714,"$6,627.984","$5,170.419",-,$302.645,$203.131,"$8,647.059","$15,275.04","$8,588.393","$6,122.092",$731.614,"$10,225.56","$18,813.96",$0.207,"$-1,330.067",$-300.536,-,"$-3,538.913","$15,275.04",2022
AutoZone,AZO,"$1,171.335",$378.392,"$4,639.813",-,$225.763,"$6,415.303","$4,856.891",-,$302.645,$181.605,"$8,100.896","$14,516.2","$7,369.754","$5,269.82",$704.194,"$8,943.981","$16,313.74",$0.23,$-419.829,$-307.986,-,"$-1,797.536","$14,516.2",2021
AutoZone,AZO,"$1,750.815",$364.774,"$4,473.282",-,$223.001,"$6,811.872","$4,509.221",-,$302.645,$190.614,"$7,612","$14,423.87","$6,283.091","$5,513.371",$649.641,"$9,018.758","$15,301.85",$0.237,"$-1,450.97",$-354.252,-,$-877.977,"$14,423.87",2020
AutoZone,AZO,$176.3,$308.995,"$4,319.113",-,$224.277,"$5,028.685","$4,398.751",-,$302.645,$138.971,"$4,867.228","$9,895.913","$5,512.141","$5,206.344",$579.299,"$6,097.623","$11,609.76",$0.254,"$-1,305.347",$-269.322,-,"$-1,713.851","$9,895.913",2019
AutoZone,AZO,$217.824,$258.136,"$3,943.67",-,$216.239,"$4,635.869","$4,218.4",-,$302.645,$155.446,"$4,711.111","$9,346.98","$5,028.681","$5,005.93",$547.52,"$5,838.654","$10,867.33",$0.275,"$-1,208.824",$-235.805,-,"$-1,520.355","$9,346.98",2018
AutoZone,AZO,$293.27,$280.733,"$3,882.086",-,$155.166,"$4,611.255","$4,031.018",-,$391.887,$190.313,"$4,648.526","$9,259.781","$4,766.301","$5,081.238",$469.508,"$5,921.856","$10,688.16",$0.287,"$-1,642.387",$-254.557,-,"$-1,428.377","$9,259.781",2017
AutoZone,AZO,$189.734,$287.68,"$3,631.916",-,$130.243,"$4,239.573","$3,733.254",-,$391.887,$198.218,"$4,360.214","$8,599.787","$4,690.32","$4,924.119",$488.386,"$5,697.005","$10,387.33",$0.303,"$-1,602.186",$-307.529,-,"$-1,787.538","$8,599.787",2016
AutoZone,AZO,$175.309,$247.872,"$3,421.635",-,$121.847,"$3,970.294","$3,505.632",-,$391.887,$191.921,"$4,132.055","$8,102.349","$4,712.873","$4,624.876",$465.99,"$5,090.866","$9,803.739",$0.321,"$-1,418.738",$-249.518,-,"$-1,701.39","$8,102.349",2015
AutoZone,AZO,$124.485,$200.899,"$3,140.1",-,$110.42,"$3,580.612","$3,310.475",-,$367.829,$193.11,"$3,916.551","$7,497.163","$4,541.094","$4,142.196",$435.73,"$4,577.926","$9,119.02",$0.339,"$-1,529.123",$-128.903,-,"$-1,621.857","$7,497.163",2014
Johnson Controls,JCI,$835,"$6,006","$2,776",-,"$1,120","$10,737","$3,136","$1,056","$22,824","$4,489","$31,505","$42,242","$11,084","$7,818","$5,368","$13,464","$24,548",$7,"$1,384",$-955,-,"$17,694","$42,242",2023
Johnson Controls,JCI,"$2,031","$5,727","$2,665",-,"$1,262","$11,685","$3,131",$963,"$22,505","$3,874","$30,473","$42,158","$11,239","$7,426","$5,733","$13,517","$24,756",$7,"$1,151",$-911,-,"$17,402","$42,158",2022
Johnson Controls,JCI,"$1,336","$5,613","$2,057",-,$992,"$9,998","$3,228","$1,066","$23,884","$3,714","$31,892","$41,890","$9,098","$7,506","$5,905","$14,039","$23,137",$7,"$2,025",$-434,-,"$18,753","$41,890",2021
Johnson Controls,JCI,"$1,951","$5,294","$1,773",-,"$1,035","$10,053","$3,059",$914,"$23,288","$3,501","$30,762","$40,815","$8,248","$7,526","$5,368","$14,034","$22,282",$8,"$2,469",$-776,-,"$18,533","$40,815",2020
Johnson Controls,JCI,"$2,805","$5,770","$1,814",-,"$2,004","$12,393","$3,348",$853,"$23,810","$1,883","$29,894","$42,287","$9,070","$6,708","$4,636","$12,388","$21,458",$8,"$4,827",$-795,-,"$20,829","$42,287",2019
Johnson Controls,JCI,$185,"$5,622","$1,819",-,"$4,197","$11,823","$3,300",$848,"$24,568","$8,258","$36,974","$48,797","$11,250","$9,623","$4,850","$15,089","$26,339",$10,"$6,604",$-946,-,"$22,458","$48,797",2018
Johnson Controls,JCI,$321,"$6,666","$3,209",-,"$2,096","$12,292","$6,121","$1,191","$26,429","$5,851","$39,592","$51,884","$11,854","$11,964","$5,541","$18,663","$30,517",$9,"$5,231",$-473,-,"$21,367","$51,884",2017
Johnson Controls,JCI,$579,"$6,394","$2,888",-,"$7,248","$17,109","$5,632",$990,"$28,564","$10,884","$46,070","$63,179","$16,331","$11,053","$8,921","$21,758","$38,089",$9,"$9,177","$-1,153",-,"$25,090","$63,179",2016
Johnson Controls,JCI,$597,"$5,751","$2,377",-,"$1,744","$10,469","$5,870","$2,143","$8,340","$2,800","$19,153","$29,622","$10,446","$5,745","$1,954","$8,678","$19,124",$7,"$10,797","$-1,057",-,"$10,498","$29,622",2015
Johnson Controls,JCI,$892,"$1,734",$625,"$1,051",$180,"$4,786","$1,262",-,"$4,834",$927,"$7,023","$11,809","$3,477","$1,443","$1,871","$3,662","$7,139",$208,"$4,873","$-1,225",-,"$4,670","$11,809",2014
