Stock Name,Ticker,Cash On Hand,Receivables,Inventory,Pre-Paid Expenses,Other Current Assets,Total Current Assets,"Property, Plant, And Equipment",Long-Term Investments,Goodwill And Intangible Assets,Other Long-Term Assets,Total Long-Term Assets,Total Assets,Total Current Liabilities,Long Term Debt,Other Non-Current Liabilities,Total Long Term Liabilities,Total Liabilities,Common Stock Net,Retained Earnings (Accumulated Deficit),Comprehensive Income,Other Share Holders Equity,Share Holder Equity,Total Liabilities And Share Holders Equity,Year
Toyota,TM,"$68,321.54","$89,426.34","$31,491.54","$6,562.949",-,"$195,802.4","$93,491.41","$116,799.9","$9,243.503","$5,969.484","$354,041.1","$549,843.6","$177,301.9","$126,352.3","$8,412.039","$155,986.4","$333,288.3","$2,938.17","$209,740.4",-,"$20,987.84","$216,555.2","$549,843.6",2022
Toyota,TM,"$76,726.04","$93,343.95","$34,010.07","$7,048.328",-,"$211,128.4","$109,707.1","$127,760.9","$10,608.5","$6,398.815","$391,301.7","$602,430.1","$194,395.2","$136,245.8","$8,950.979","$166,356.9","$360,752.2","$3,533.745","$235,432.8",-,"$19,608.96","$241,677.9","$602,430.1",2021
Toyota,TM,"$87,573.35","$92,377.45","$27,147.46","$7,003.658",-,"$214,101.9","$107,264.8","$124,500.3","$10,421.16","$5,169.455","$371,209.1","$585,311.1","$201,728.4","$126,407.2","$7,411.458","$155,272.4","$357,000.8","$3,732.27","$226,579.3",-,"$12,292.62","$228,310.3","$585,311.1",2020
Toyota,TM,"$52,416.71","$85,320.05","$22,401.25","$11,373.27",-,"$171,511.3","$97,534.03","$105,543.4",-,"$13,974.19","$313,148.7","$484,660","$164,701.9","$98,374.66","$12,196.29","$129,171.5","$293,873.3","$3,652.86","$215,534","$-10,729.71",-,"$190,786.7","$484,660",2019
Toyota,TM,"$52,453.95","$86,297.95","$23,907.56","$7,253.676",-,"$169,913.1","$96,169.45","$97,142.84",-,"$11,481.91","$297,519.4","$467,432.5","$164,042.4","$94,958.51","$10,023.05","$122,785.9","$286,828.3","$3,573.45","$197,887.6","$-8,249.85",-,"$180,604.2","$467,432.5",2018
Toyota,TM,"$51,496.86","$81,514.86","$22,858.1","$7,504.092",-,"$163,373.9","$92,409.05","$100,460.2",-,"$10,993.5","$289,400.3","$452,774.3","$160,172","$90,057.37","$9,229.814","$117,731.3","$277,903.4","$3,573.45","$175,261.2","$3,921.291",-,"$174,870.9","$452,774.3",2017
Toyota,TM,"$54,863.74","$81,369.92","$22,214.14","$7,405.562",-,"$165,853.4","$94,833.12","$97,887.77",-,"$10,754.58","$287,523.4","$453,376.7","$161,066.4","$92,177.84","$9,372.104","$123,207.7","$279,755.5","$3,692.565","$163,690","$5,960.575",-,"$173,621.3","$453,376.7",2016
Toyota,TM,"$45,507.66","$69,423.18","$17,110.54","$11,066.76",-,"$151,139.3","$80,845.46","$83,592.71",-,"$6,061.25","$242,509.8","$393,649.1","$133,833","$81,108.14","$8,064.853","$113,666.3","$243,517.1","$3,295.515","$139,392.2","$5,069.375",-,"$150,131.9","$393,649.1",2015
Toyota,TM,"$47,465.39","$80,072.99","$19,452.32","$7,329.076",-,"$163,221.2","$84,591.04","$93,944.63",-,"$8,430.158","$271,120.2","$434,341.4","$149,526.6","$91,130.99","$4,166.417","$124,224.1","$273,750.8","$3,613.155","$141,886.7","$13,445.66",-,"$160,590.7","$434,341.4",2014
CocaCola,KO,"$13,663","$3,410","$4,424","$5,235",-,"$26,732","$9,236","$19,789","$33,223","$7,162","$70,971","$97,703","$23,571","$35,547","$8,466","$46,652","$70,223","$1,760","$73,782","$-14,275",-,"$27,480","$97,703",2023
CocaCola,KO,"$11,631","$3,487","$4,233","$3,240",-,"$22,591","$9,841","$18,765","$33,631","$6,189","$70,172","$92,763","$19,724","$36,377","$7,922","$47,213","$66,937","$1,760","$71,019","$-14,895",-,"$25,826","$92,763",2022
CocaCola,KO,"$12,625","$3,512","$3,414","$2,994",-,"$22,545","$9,920","$18,416","$34,613","$6,731","$71,809","$94,354","$19,950","$38,116","$8,607","$49,544","$69,494","$1,760","$69,094","$-14,330",-,"$24,860","$94,354",2021
CocaCola,KO,"$10,914","$3,144","$3,266","$1,916",-,"$19,240","$10,777","$20,085","$28,550","$6,184","$68,056","$87,296","$14,601","$40,125","$9,453","$51,411","$66,012","$1,760","$66,555","$-14,601",-,"$21,284","$87,296",2020
CocaCola,KO,"$11,175","$3,971","$3,379","$1,886",-,"$20,411","$10,838","$19,879","$26,766","$6,075","$65,970","$86,381","$26,973","$27,516","$8,510","$38,310","$65,283","$1,760","$65,855","$-13,544",-,"$21,098","$86,381",2019
CocaCola,KO,"$16,115","$3,685","$3,071","$2,059",-,"$24,930","$9,598","$20,279","$21,587","$4,148","$58,286","$83,216","$28,782","$25,376","$7,646","$35,376","$64,158","$1,760","$63,234","$-12,814",-,"$19,058","$83,216",2018
CocaCola,KO,"$20,675","$3,667","$2,655","$2,000",$219,"$36,545","$8,203","$21,952","$16,636","$4,230","$51,351","$87,896","$27,194","$31,182","$8,021","$41,725","$68,919","$1,760","$60,430","$-10,305",-,"$18,977","$87,896",2017
CocaCola,KO,"$22,201","$3,856","$2,675","$2,481","$2,797","$34,010","$10,635","$17,249","$21,128","$4,248","$53,260","$87,270","$26,532","$29,684","$4,081","$37,518","$64,050","$1,760","$65,502","$-11,205",-,"$23,220","$87,270",2016
CocaCola,KO,"$19,900","$3,941","$2,902","$2,752","$3,900","$33,395","$12,571","$15,788","$24,132","$4,110","$56,601","$89,996","$26,929","$28,311","$4,301","$37,303","$64,232","$1,760","$65,018","$-10,174",-,"$25,764","$89,996",2015
CocaCola,KO,"$21,675","$4,466","$3,100","$3,066",$679,"$32,986","$14,633","$13,625","$26,372","$4,407","$59,037","$92,023","$32,374","$19,063","$4,389","$29,088","$61,462","$1,760","$63,408","$-5,777",-,"$30,561","$92,023",2014
AMD,AMD,"$5,773","$5,385","$4,351","$1,259",-,"$16,768","$1,589",$99,"$45,625","$2,805","$51,117","$67,885","$6,689","$1,717","$1,850","$5,304","$11,993",$17,$723,$-10,-,"$55,892","$67,885",2023
AMD,AMD,"$5,855","$4,128","$3,771","$1,265",-,"$15,019","$1,513",$83,"$48,295","$2,152","$52,561","$67,580","$6,369","$2,467","$1,664","$6,461","$12,830",$16,$-131,$-41,-,"$54,750","$67,580",2022
AMD,AMD,"$3,608","$2,708","$1,955",$312,-,"$8,583",$702,$69,$289,"$1,478","$3,836","$12,419","$4,240",$1,$321,$682,"$4,922",$12,"$-1,451",$-3,-,"$7,497","$12,419",2021
AMD,AMD,"$2,290","$2,076","$1,399",$378,-,"$6,143",$641,$63,$289,$373,"$2,819","$8,962","$2,417",$330,$177,$708,"$3,125",$12,"$-4,605",$17,-,"$5,837","$8,962",2020
AMD,AMD,"$1,503","$1,879",$982,$233,-,"$4,597",$500,$58,$289,$357,"$1,431","$6,028","$2,359",$486,$157,$842,"$3,201",$12,"$-7,095",-,-,"$2,827","$6,028",2019
AMD,AMD,"$1,156","$1,235",$845,$304,-,"$3,540",$348,$58,$289,$321,"$1,016","$4,556","$1,984","$1,114",$192,"$1,306","$3,290",$10,"$-7,436",$-8,-,"$1,266","$4,556",2018
AMD,AMD,"$1,185",$454,$694,$110,$191,"$2,634",$261,$58,$289,$310,$918,"$3,552","$1,513","$1,325",$118,"$1,443","$2,956",$9,"$-7,775",$6,-,$596,"$3,552",2017
AMD,AMD,"$1,264",$311,$751,$95,$109,"$2,530",$164,$59,$289,$279,$791,"$3,321","$1,346","$1,435",$124,"$1,559","$2,905",$9,"$-7,803",$-5,-,$416,"$3,321",2016
AMD,AMD,$785,$533,$678,$76,$248,"$2,320",$188,-,$278,$298,$764,"$3,084","$1,403","$2,007",$86,"$2,093","$3,496",$8,"$-7,306",$-8,-,$-412,"$3,084",2015
AMD,AMD,"$1,040",$818,$685,$145,$48,"$2,736",$302,-,$385,$344,"$1,031","$3,767","$1,440","$2,035",$105,"$2,140","$3,580",$8,"$-6,646",$-5,-,$187,"$3,767",2014
AstraZeneca,AZN,"$6,078","$13,552","$5,424",-,-,"$25,054","$9,402","$1,905","$58,137",-,"$76,065","$101,119","$30,542","$22,365","$3,825","$31,411","$61,953",$388,"$1,502",-,"$2,065","$39,166","$101,119",2023
AstraZeneca,AZN,"$6,492","$11,252","$4,699",-,-,"$22,593","$8,507","$1,216","$59,127",-,"$73,890","$96,483","$26,293","$22,965","$5,330","$33,132","$59,425",$387,$-574,-,"$2,069","$37,058","$96,483",2022
AstraZeneca,AZN,"$6,481","$10,307","$8,983",-,$105,"$26,244","$9,183","$1,339","$62,384",-,"$79,119","$105,363","$22,594","$28,134","$5,934","$43,482","$66,076",$387,"$1,710",-,"$2,045","$39,287","$105,363",2021
AstraZeneca,AZN,"$8,134","$7,386","$4,024",-,-,"$19,544","$8,251","$1,318","$32,792",-,"$47,185","$66,729","$20,307","$17,505","$6,670","$30,784","$51,091",$328,"$5,299",-,"$2,024","$15,638","$66,729",2020
AstraZeneca,AZN,"$6,254","$6,046","$3,193",-,-,"$15,563","$7,688","$1,520","$32,501",-,"$45,814","$61,377","$18,117","$15,730","$7,150","$28,664","$46,781",$328,"$2,812",-,"$2,046","$14,596","$61,377",2019
AstraZeneca,AZN,"$5,938","$5,781","$2,890",-,-,"$15,591","$7,421","$1,079","$33,666",-,"$45,060","$60,651","$16,292","$17,359","$7,159","$30,315","$46,607",$317,"$5,683",-,"$2,041","$14,044","$60,651",2018
AstraZeneca,AZN,"$4,582","$5,533","$3,035",-,-,"$13,150","$7,615","$1,540","$38,013",-,"$50,204","$63,354","$16,383","$15,560","$8,191","$30,329","$46,712",$317,"$8,221",-,"$2,029","$16,642","$63,354",2017
AstraZeneca,AZN,"$5,929","$4,999","$2,334",-,-,"$13,262","$6,848","$1,169","$39,244",-,"$49,264","$62,526","$15,256","$14,501","$9,958","$30,601","$45,857",$316,"$8,140",-,"$2,047","$16,669","$62,526",2016
AstraZeneca,AZN,"$6,855","$7,009","$2,143",-,-,"$16,007","$6,413",$989,"$34,446",-,"$44,049","$60,056","$14,869","$14,137","$7,902","$26,678","$41,547",$316,"$11,834",-,"$2,036","$18,509","$60,056",2015
AstraZeneca,AZN,"$7,176","$7,561","$1,960",-,-,"$16,697","$6,010","$1,026","$32,531",-,"$41,898","$58,595","$17,330","$8,397","$8,475","$21,619","$38,949",$316,"$13,029",-,"$2,021","$19,646","$58,595",2014
QUALCOMM,QCOM,"$11,324","$3,183","$6,422",-,"$1,535","$22,464","$5,042",-,"$12,050","$8,174","$28,576","$51,040","$9,628","$14,484","$4,168","$19,831","$29,459",$490,"$20,733",$358,-,"$21,581","$51,040",2023
QUALCOMM,QCOM,"$6,382","$5,643","$6,341",-,"$2,358","$20,724","$5,168",-,"$12,390","$8,929","$28,290","$49,014","$11,866","$13,537","$3,982","$19,135","$31,001",$195,"$17,840",$-22,-,"$18,013","$49,014",2022
QUALCOMM,QCOM,"$12,414","$3,579","$3,228",-,$854,"$20,075","$4,559",-,"$8,704","$6,311","$21,165","$41,240","$11,951","$13,701","$3,561","$19,339","$31,290",-,"$9,822",$128,-,"$9,950","$41,240",2021
QUALCOMM,QCOM,"$11,214","$4,003","$2,598",-,$704,"$18,519","$3,711",-,"$7,976","$4,037","$17,075","$35,594","$8,672","$15,226","$4,858","$20,845","$29,517",$586,"$5,284",$207,-,"$6,077","$35,594",2020
QUALCOMM,QCOM,"$12,260","$2,471","$1,400",-,$634,"$16,765","$3,081",-,"$8,454","$3,461","$16,192","$32,957","$8,935","$13,437","$2,428","$19,113","$28,048",$343,"$4,466",$100,-,"$4,909","$32,957",2019
QUALCOMM,QCOM,"$12,088","$2,904","$1,693",-,$699,"$17,384","$2,975",-,"$9,453","$1,970","$15,334","$32,718","$11,389","$15,365","$1,225","$20,522","$31,911",-,$542,$265,-,$807,"$32,718",2018
QUALCOMM,QCOM,"$37,308","$3,632","$2,035",-,$618,"$43,593","$3,216","$1,270","$10,360","$4,147","$21,893","$65,486","$10,907","$19,398","$2,432","$23,833","$34,740",$274,"$30,088",$384,-,"$30,746","$65,486",2017
QUALCOMM,QCOM,"$18,648","$2,219","$1,556",-,$558,"$22,981","$2,306","$13,702","$9,179","$2,161","$29,378","$52,359","$7,311","$10,008",$895,"$13,280","$20,591",$414,"$30,936",$428,-,"$31,768","$52,359",2016
QUALCOMM,QCOM,"$17,321","$1,964","$1,492",-,$687,"$22,099","$2,534","$13,626","$9,221","$1,863","$28,697","$50,796","$6,100","$9,969",$817,"$13,282","$19,382",-,"$31,226",$195,-,"$31,414","$50,796",2015
QUALCOMM,QCOM,"$17,565","$2,412","$1,458",-,$401,"$22,413","$2,487","$14,457","$7,068",$975,"$26,161","$48,574","$6,013",-,$428,"$3,395","$9,408",-,"$30,799",$634,-,"$39,166","$48,574",2014
Salesforce,CRM,"$14,194","$11,414",-,"$1,561","$1,905","$29,074","$3,689","$4,848","$53,898","$2,515","$70,749","$99,823","$26,631","$8,427","$2,475","$13,546","$40,177",$1,"$11,721",$-225,-,"$59,646","$99,823",2023
Salesforce,CRM,"$12,508","$10,755",-,"$1,356","$1,776","$26,395","$3,702","$4,672","$55,693","$2,697","$72,454","$98,849","$25,891","$9,419","$2,283","$14,599","$40,490",$1,"$7,585",$-274,-,"$58,359","$98,849",2022
Salesforce,CRM,"$10,537","$9,739",-,"$1,120","$1,454","$22,850","$2,815","$4,784","$56,915","$2,342","$72,359","$95,209","$21,788","$10,592","$1,995","$15,290","$37,078",$1,"$7,377",$-166,-,"$58,131","$95,209",2021
Salesforce,CRM,"$11,966","$7,786",-,$991,"$1,146","$21,889","$2,459","$3,909","$30,432","$1,715","$44,412","$66,301","$17,728","$2,673","$1,565","$7,080","$24,808",$1,"$5,933",$-42,-,"$41,493","$66,301",2020
Salesforce,CRM,"$7,947","$6,174",-,$916,$926,"$15,963","$2,375","$1,963","$29,858","$1,348","$39,163","$55,126","$14,845","$2,673","$1,278","$6,396","$21,241",$1,"$1,861",$-93,-,"$33,885","$55,126",2019
Salesforce,CRM,"$4,342","$4,924",-,$629,$788,"$10,683","$2,051","$1,302","$14,774","$1,232","$20,054","$30,737","$11,255","$3,173",$704,"$3,877","$15,132",$1,"$1,735",$-58,-,"$15,605","$30,737",2018
Salesforce,CRM,"$4,521","$3,921",-,$471,$671,"$9,584","$1,947",$677,"$8,141","$1,489","$12,400","$21,984","$10,067",$695,$846,"$1,541","$11,608",$1,$635,$-12,-,"$10,376","$21,984",2017
Salesforce,CRM,"$2,208.887","$3,196.643",-,$279.527,-,"$5,996.827","$1,787.534",$566.953,"$8,377.221",$486.869,"$11,588.1","$17,584.92","$7,295.466","$2,008.391",$780.939,"$2,789.33","$10,084.8",$0.708,$-464.91,$-75.841,-,"$7,500.127","$17,584.92",2016
Salesforce,CRM,"$2,725.377","$2,496.165",-,$250.594,-,"$5,731.323","$1,715.828",$520.721,"$4,339.943",$142.097,"$7,031.597","$12,762.92","$5,617.005","$1,286.095",$833.065,"$2,143.046","$7,760.051",$0.671,$-653.271,$-49.917,-,"$5,002.869","$12,762.92",2015
Salesforce,CRM,$995.429,"$1,905.506",-,$245.026,$143.197,"$3,514.544","$1,125.866","$1,070.629","$3,782.66",$575.234,"$7,150.583","$10,665.13","$4,390.103","$1,370.692",$894.468,"$2,299.841","$6,689.944",$0.651,$-605.845,$-24.108,-,"$3,975.183","$10,665.13",2014
PepsiCo,PEP,"$10,003","$10,815","$5,334",$798,-,"$26,950","$27,039","$2,714","$32,657","$6,661","$73,545","$100,495","$31,647","$37,595","$8,721","$50,211","$81,858",$23,"$70,035","$-15,534",-,"$18,637","$100,495",2023
PepsiCo,PEP,"$5,348","$10,163","$5,222",$806,-,"$21,539","$24,291","$3,073","$33,788","$5,292","$70,648","$92,187","$26,785","$35,657","$8,339","$48,129","$74,914",$23,"$67,800","$-15,302",-,"$17,273","$92,187",2022
PepsiCo,PEP,"$5,988","$8,680","$4,347",$980,"$1,788","$21,783","$22,407","$2,350","$37,046","$4,481","$70,594","$92,377","$26,220","$36,026","$9,154","$50,006","$76,226",$23,"$65,165","$-14,898",-,"$16,151","$92,377",2021
PepsiCo,PEP,"$9,551","$8,404","$4,172",$874,-,"$23,001","$21,369","$2,792","$38,072","$3,312","$69,917","$92,918","$23,372","$40,370","$11,340","$55,994","$79,366",$23,"$63,443","$-15,476",-,"$13,552","$92,918",2020
PepsiCo,PEP,"$5,738","$7,822","$3,338",$747,-,"$17,645","$19,305","$2,683","$31,544","$3,011","$60,902","$78,547","$20,461","$29,148","$9,979","$43,218","$63,679",$23,"$61,946","$-14,300",-,"$14,868","$78,547",2019
PepsiCo,PEP,"$10,990","$7,142","$3,128",$633,-,"$21,893","$17,589","$2,409","$30,633",$760,"$55,755","$77,648","$22,138","$28,295","$9,114","$40,908","$63,046",$23,"$59,947","$-15,119",-,"$14,602","$77,648",2018
PepsiCo,PEP,"$19,510","$7,024","$2,947","$1,546",-,"$31,027","$17,240","$2,042","$28,582",$913,"$48,777","$79,804","$20,502","$33,796","$11,283","$48,321","$68,823",$24,"$52,839","$-13,057",-,"$10,981","$79,804",2017
PepsiCo,PEP,"$16,125","$6,694","$2,723",$908,-,"$26,450","$16,591","$1,950","$27,863",$636,"$47,040","$73,490","$21,135","$30,053","$6,669","$41,156","$62,291",$24,"$52,518","$-13,919",-,"$11,199","$73,490",2016
PepsiCo,PEP,"$12,009","$6,437","$2,720","$1,865",-,"$23,031","$16,317","$2,311","$27,258",$750,"$46,636","$69,667","$17,578","$29,213","$5,887","$40,059","$57,637",$24,"$50,472","$-13,319",-,"$12,030","$69,667",2015
PepsiCo,PEP,"$8,726",-,"$3,143","$2,143",-,"$20,663","$17,244","$2,689","$29,053",$860,"$49,846","$70,509","$18,092","$23,821","$5,744","$34,869","$52,961",$25,"$49,092","$-10,669",-,"$17,548","$70,509",2014
Shell,SHEL,"$53,872","$53,273","$26,019",-,$951,"$134,115","$194,835","$28,504","$26,913",-,"$272,155","$406,270","$95,467","$71,610","$27,935","$122,441","$217,908",$544,"$165,915",-,"$20,148","$188,362","$406,270",2023
Shell,SHEL,"$64,683","$66,510","$31,894",-,"$2,851","$165,938","$198,642","$27,808","$25,701",-,"$277,086","$443,024","$121,311","$74,794","$30,840","$129,116","$250,427",$584,"$169,482",-,"$20,406","$192,597","$443,024",2022
Shell,SHEL,"$48,339","$53,208","$25,258",-,"$1,960","$128,765","$194,932","$28,027","$24,693",-,"$275,614","$404,379","$95,547","$80,868","$28,766","$133,506","$229,053",$641,"$153,026",-,"$18,299","$175,326","$404,379",2021
Shell,SHEL,"$37,613","$33,625","$19,457",-,"$1,259","$91,954","$209,700","$28,478","$22,710",-,"$287,314","$379,268","$73,708","$91,115","$29,840","$147,023","$220,731",$651,"$142,616",-,"$12,043","$158,537","$379,268",2020
Shell,SHEL,"$25,204","$43,414","$24,071",-,-,"$92,689","$238,349","$26,486","$23,486",-,"$311,647","$404,336","$79,624","$81,360","$25,350","$134,249","$213,873",$657,"$172,431",-,"$13,388","$190,463","$404,336",2019
Shell,SHEL,"$33,934","$42,431","$21,117",-,-,"$97,482","$223,175","$28,977","$23,586",-,"$301,712","$399,194","$77,813","$66,690","$25,667","$118,847","$196,660",$685,"$182,606",-,"$15,355","$202,534","$399,194",2018
Shell,SHEL,"$25,616","$44,565","$25,223",-,-,"$95,404","$226,380","$36,068","$24,180",-,"$311,693","$407,097","$79,767","$73,870","$29,394","$129,518","$209,285",$696,"$177,645",-,"$16,932","$197,812","$407,097",2017
Shell,SHEL,"$19,130","$45,664","$21,775",-,-,"$86,569","$236,098","$39,207","$23,967",-,"$324,706","$411,275","$73,825","$82,992","$36,543","$148,939","$222,764",$683,"$175,566",-,"$10,397","$188,511","$411,275",2016
Shell,SHEL,"$31,752","$45,784","$15,822",-,-,"$93,358","$182,838","$33,566","$6,283",-,"$246,799","$340,157","$70,948","$52,849","$30,676","$105,088","$176,036",$546,"$180,100",-,"$-17,770","$164,121","$340,157",2015
Shell,SHEL,"$21,607","$58,470","$19,701",-,-,"$99,778","$192,472","$35,673","$7,076",-,"$253,338","$353,116","$86,212","$38,332","$27,416","$94,118","$180,330",$540,"$186,981",-,"$-15,555","$172,786","$353,116",2014
Thermo Fisher Scientific,TMO,"$8,077","$8,221","$5,088",-,"$3,203","$24,589","$9,448",-,"$60,690","$3,999","$74,137","$98,726","$14,012","$31,308","$4,642","$37,990","$52,002",$442,"$47,364","$-3,224",-,"$46,724","$98,726",2023
Thermo Fisher Scientific,TMO,"$8,524","$8,115","$5,634",-,"$2,956","$25,229","$9,280",-,"$58,638","$4,007","$71,925","$97,154","$17,010","$28,909","$4,238","$36,112","$53,122",$441,"$41,910","$-3,099",-,"$44,032","$97,154",2022
Thermo Fisher Scientific,TMO,"$4,477","$7,977","$5,051",-,"$2,608","$20,113","$8,333",-,"$62,037","$4,640","$75,010","$95,123","$13,436","$32,333","$4,540","$40,832","$54,268",$439,"$35,431","$-2,329",-,"$40,855","$95,123",2021
Thermo Fisher Scientific,TMO,"$10,325","$5,741","$4,029",-,"$1,862","$21,957","$5,912",-,"$38,726","$2,457","$47,095","$69,052","$10,304","$19,107","$3,330","$24,231","$34,535",$437,"$28,116","$-2,807",-,"$34,517","$69,052",2020
Thermo Fisher Scientific,TMO,"$2,399","$4,349","$3,370",-,"$1,775","$11,893","$4,749",-,"$39,728","$2,011","$46,488","$58,381","$6,197","$17,076","$3,241","$22,509","$28,706",$434,"$22,092","$-2,679",-,"$29,675","$58,381",2019
Thermo Fisher Scientific,TMO,"$2,103","$4,136","$3,005",-,"$1,381","$10,625","$4,165",-,"$40,325","$1,117","$45,607","$56,232","$6,147","$17,719","$2,515","$22,499","$28,646",$432,"$18,696","$-2,498",-,"$27,586","$56,232",2018
Thermo Fisher Scientific,TMO,"$1,335","$3,879","$2,971",-,"$1,236","$9,421","$4,047",-,"$41,974","$1,227","$47,248","$56,669","$7,048","$18,873","$2,569","$24,208","$31,256",$428,"$15,914","$-2,003",-,"$25,413","$56,669",2017
Thermo Fisher Scientific,TMO,$786,"$3,427","$2,213",-,$595,"$7,021","$2,578",-,"$35,297","$1,012","$38,887","$45,908","$4,866","$15,372","$1,573","$19,502","$24,368",$415,"$13,927","$-2,636",-,"$21,540","$45,908",2016
Thermo Fisher Scientific,TMO,$452.1,"$2,763","$1,991.7",-,$534.4,"$5,741.2","$2,448.8",-,"$31,585.9","$1,058.4","$35,093.1","$40,834.3","$4,146.3","$11,420.2","$1,295","$15,337.8","$19,484.1",$411.9,"$12,142.3","$-1,997.3",-,"$21,350.2","$40,834.3",2015
Thermo Fisher Scientific,TMO,"$1,343.5","$2,473.6","$1,859.5",-,$559.9,"$6,539.8","$2,426.5",-,"$32,952.7",$933.1,"$36,312.3","$42,852.1","$5,349.8","$12,351.6","$1,171.9","$16,954.2","$22,304",$408.5,"$10,406.9","$-1,285",-,"$20,548.1","$42,852.1",2014
