Stock Name,Ticker,Cash On Hand,Receivables,Inventory,Pre-Paid Expenses,Other Current Assets,Total Current Assets,"Property, Plant, And Equipment",Long-Term Investments,Goodwill And Intangible Assets,Other Long-Term Assets,Total Long-Term Assets,Total Assets,Total Current Liabilities,Long Term Debt,Other Non-Current Liabilities,Total Long Term Liabilities,Total Liabilities,Common Stock Net,Retained Earnings (Accumulated Deficit),Comprehensive Income,Other Share Holders Equity,Share Holder Equity,Total Liabilities And Share Holders Equity,Year
3M,MMM,"$3,893","$4,532","$5,372",$435,$456,"$14,688","$9,178",-,"$17,489","$4,271","$31,767","$46,455","$9,523","$14,001","$5,615","$22,162","$31,685",$9,"$47,950","$-6,673",-,"$14,770","$46,455",2022
3M,MMM,"$4,765","$4,660","$4,985",$654,$339,"$15,403","$9,429",-,"$18,774","$2,608","$31,669","$47,072","$9,035","$16,056","$3,403","$22,920","$31,955",$9,"$45,821","$-6,750",-,"$15,117","$47,072",2021
3M,MMM,"$5,038","$4,705","$4,239",$675,$325,"$14,982","$9,421",-,"$19,637","$2,440","$32,362","$47,344","$7,948","$17,989","$3,462","$26,465","$34,413",$9,"$43,821","$-7,721",-,"$12,931","$47,344",2020
3M,MMM,"$2,451","$4,791","$4,134",$704,$891,"$12,971","$9,333",-,"$19,823","$1,674","$31,688","$44,659","$9,222","$17,518","$3,275","$25,311","$34,533",$9,"$42,135","$-8,139",-,"$10,126","$44,659",2019
3M,MMM,"$3,233","$5,020","$4,366",$741,$349,"$13,709","$8,738",-,"$12,708","$1,345","$22,791","$36,500","$7,244","$13,411","$3,010","$19,408","$26,652",$9,"$40,636","$-6,866",-,"$9,848","$36,500",2018
3M,MMM,"$4,129","$4,911","$4,034",$937,$266,"$14,277","$8,866",-,"$13,449","$1,395","$23,710","$37,987","$7,687","$12,096","$2,962","$18,678","$26,365",$9,"$39,115","$-7,026",-,"$11,622","$37,987",2017
3M,MMM,"$2,678","$4,392","$3,385",$821,$450,"$11,726","$8,516",-,"$11,486","$1,178","$21,180","$32,906","$6,219","$10,678","$1,648","$16,344","$22,563",$9,"$37,907","$-7,245",-,"$10,343","$32,906",2016
3M,MMM,"$1,916","$4,154","$3,518",-,"$1,398","$10,986","$8,515",$126,"$11,850","$1,218","$21,897","$32,883","$7,118","$8,753","$2,024","$14,297","$21,415",$9,"$36,296","$-6,359",-,"$11,468","$32,883",2015
3M,MMM,"$3,336","$4,238","$3,706",-,"$1,023","$12,303","$8,489",$117,"$8,485","$1,769","$18,906","$31,209","$5,964","$6,705","$1,555","$12,103","$18,067",$9,"$34,317","$-6,289",-,"$13,142","$31,209",2014
PACCAR,PCAR,"$9,004.3","$19,769.8","$2,576.7",-,$680.6,"$32,031.4","$3,780.1",-,-,"$5,011.9","$8,792","$40,823.4","$13,353.5","$8,624.6","$2,121.9","$11,591.1","$24,944.6",$523.3,"$15,780.3",$-693.9,-,"$15,878.8","$40,823.4",2023
PACCAR,PCAR,"$6,305.101","$15,711.7","$2,198.8",-,$682,"$24,897.6","$3,468.4",-,-,"$4,909.5","$8,377.9","$33,275.5","$9,918","$7,866.7","$1,490.1","$10,190.4","$20,108.4",$522,"$13,402.4",$-953.4,-,"$13,167.1","$33,275.5",2022
PACCAR,PCAR,"$4,987.7","$13,495.9","$1,976",-,$732.9,"$21,192.5","$3,398.1",-,-,"$4,918.8","$8,316.9","$29,509.4","$8,379.5","$7,128.8","$1,487.6","$9,535.899","$17,915.4",$347.3,"$12,025.8",$-921.1,-,"$11,594","$29,509.4",2021
PACCAR,PCAR,"$4,968.6","$13,018.2","$1,221.9",-,$515.6,"$19,724.3","$3,270.4",-,-,"$5,265.3","$8,535.699","$28,260","$7,561.9","$7,508.9","$1,944.6","$10,308.1","$17,870",$346.6,"$11,005.2","$-1,050.3",-,"$10,390","$28,260",2020
PACCAR,PCAR,"$5,337.2","$13,392.1","$1,153.2",-,$388,"$20,270.5","$2,883.8",-,-,"$5,206.8","$8,090.6","$28,361.1","$8,729.9","$7,112.5","$1,435.1","$9,925.1","$18,655",$346.3,"$10,398.5","$-1,100.1",-,"$9,706.1","$28,361.1",2019
PACCAR,PCAR,"$4,456.3","$12,155.2","$1,184.7",-,$364.7,"$18,160.9","$2,480.9",-,-,"$4,840.6","$7,321.5","$25,482.4","$7,786.8","$6,409.7","$1,145.7","$9,102.7","$16,889.5",$346.6,"$9,275.4","$-1,098.5",-,"$8,592.9","$25,482.4",2018
PACCAR,PCAR,"$3,731.8","$10,825",$928.4,-,$404.4,"$15,889.6","$2,464.4",-,-,"$5,086.2","$7,550.6","$23,440.2","$6,391.7","$5,945.5",$939.8,"$8,998","$15,389.7",$351.8,"$8,369.1",$-793.6,-,"$8,050.5","$23,440.2",2017
PACCAR,PCAR,"$3,056.6","$9,699.6",$727.8,-,$225.6,"$13,709.6","$2,260",-,-,"$4,669.3","$6,929.3","$20,638.9","$5,087","$6,027.7",$739.1,"$8,774.3","$13,861.3",$350.7,"$7,484.9","$-1,128.1",-,"$6,777.6","$20,638.9",2016
PACCAR,PCAR,"$3,464.5","$10,182.6",$796.5,-,$245.7,"$14,689.3","$2,176.4",-,-,"$4,244.1","$6,420.5","$21,109.8","$5,717.7","$5,795",$720.2,"$8,451.7","$14,169.4",$351.3,"$7,536.8","$-1,017",-,"$6,940.4","$21,109.8",2015
PACCAR,PCAR,"$3,009.6","$10,089.7",$925.7,-,$290.5,"$14,315.5","$2,313.3",-,-,"$3,990","$6,303.3","$20,618.8","$5,678","$5,588.7",$718.8,"$8,187.6","$13,865.6",$355.2,"$6,863.8",$-579.8,-,"$6,753.2","$20,618.8",2014
Workday,WDAY,"$7,813","$1,639",-,$255,-,"$9,939","$1,234",-,"$3,079",$337,"$6,513","$16,452","$5,055","$2,980",$38,"$3,315","$8,370",-,"$-1,731",$21,-,"$8,082","$16,452",2023
Workday,WDAY,"$6,121","$1,570",-,$226,-,"$8,108","$1,201",-,"$3,146",$348,"$5,378","$13,486","$4,628","$2,976",$40,"$3,273","$7,901",-,"$-3,112",$53,-,"$5,585","$13,486",2022
Workday,WDAY,"$3,644.161","$1,242.545",-,$174.402,-,"$5,214.065","$1,123.075",-,"$3,231.046",$341.252,"$5,284.44","$10,498.5","$5,067.855",$617.354,$24.225,$895.568,"$5,963.423",$0.251,"$-2,744.585",$7.709,-,"$4,535.082","$10,498.5",2021
Workday,WDAY,"$3,535.653","$1,032.484",-,$111.16,-,"$4,802.061",$972.403,-,"$2,068.251",$189.757,"$3,916.35","$8,718.411","$4,282.648",$691.913,$35.854,"$1,157.929","$5,440.577",$0.242,"$-2,909.99",$-54.97,-,"$3,277.834","$8,718.411",2020
Workday,WDAY,"$1,944.573",$877.578,-,$172.012,-,"$3,094.622",$936.179,-,"$2,127.662",$144.605,"$3,721.743","$6,816.365","$2,969.404","$1,017.967",$14.993,"$1,360.41","$4,329.814",$0.231,"$-2,627.359",$23.492,-,"$2,486.551","$6,816.365",2019
Workday,WDAY,"$1,778.418",$704.68,-,$136.689,-,"$2,700.596",$796.907,-,"$1,692.365",$147.36,"$2,820.15","$5,520.746","$2,430.691",$972.264,$47.697,"$1,131.613","$3,562.304",$0.221,"$-2,146.304",$-0.809,-,"$1,958.442","$5,520.746",2018
Workday,WDAY,"$3,267.85",$528.208,-,$97.86,-,"$3,956.978",$546.609,-,$193.61,$109.718,$990.446,"$4,947.424","$2,058.874","$1,149.845",$47.434,"$1,308.185","$3,367.059",$0.211,"$-1,727.856",$-46.413,-,"$1,580.365","$4,947.424",2017
Workday,WDAY,"$1,996.745",$409.78,-,$66.59,-,"$2,524.445",$365.877,-,$207.141,$53.57,$743.837,"$3,268.282","$1,285.243",$534.423,$36.677,$706.431,"$1,991.674",$0.202,"$-1,406.865",$2.071,-,"$1,276.608","$3,268.282",2016
Workday,WDAY,"$1,969.459",$293.407,-,$77.625,-,"$2,362.308",$214.158,-,$65.816,$57.738,$367.786,"$2,730.094",$922.679,$507.476,$32.794,$671.258,"$1,593.937",$0.193,"$-1,112.289",$0.799,-,"$1,136.157","$2,730.094",2015
Workday,WDAY,"$1,857.709",$188.357,-,$41.85,-,"$2,108.387",$140.136,-,$34.779,$45.79,$241.703,"$2,350.09",$641.265,$481.958,$15.299,$582.85,"$1,224.115",$0.186,$-822.371,$-0.14,-,"$1,125.975","$2,350.09",2014
General Motors,GM,"$26,466","$51,454","$16,461",-,"$7,238","$101,618","$50,321","$10,613","$4,862","$38,268","$171,446","$273,064","$94,445","$82,773","$16,515","$110,431","$204,875",$12,"$55,391","$-10,247",-,"$68,189","$273,064",2023
General Motors,GM,"$31,303","$46,956","$15,366",-,"$6,825","$100,451","$45,248","$10,176","$4,945","$42,087","$163,586","$264,037","$91,173","$75,921","$14,767","$100,936","$192,110",$14,"$49,251","$-7,901",-,"$71,927","$264,037",2022
General Motors,GM,"$28,676","$34,043","$12,988",-,"$6,396","$82,103","$41,115","$9,677","$5,087","$49,417","$162,615","$244,718","$74,408","$75,659","$15,085","$104,495","$178,903",$15,"$41,937","$-9,269",-,"$65,815","$244,718",2021
General Motors,GM,"$29,038","$34,244","$10,235",-,"$7,407","$80,924","$37,632","$8,406","$5,230","$47,083","$154,270","$235,194","$79,910","$72,981","$13,447","$105,607","$185,517",$14,"$31,962","$-13,488",-,"$49,677","$235,194",2020
General Motors,GM,"$23,243","$33,398","$10,398",-,"$7,953","$74,992","$38,750","$8,562","$5,337","$49,401","$153,045","$228,037","$84,905","$65,924","$13,146","$97,175","$182,080",$14,"$26,860","$-11,156",-,"$45,957","$228,037",2019
General Motors,GM,"$26,810","$33,399","$9,816",-,"$5,268","$75,293","$38,758","$9,215","$5,579","$49,329","$152,046","$227,339","$82,237","$73,060","$12,357","$102,325","$184,562",$14,"$22,322","$-9,039",-,"$42,777","$227,339",2018
General Motors,GM,"$23,825","$28,685","$10,663",-,"$5,571","$68,744","$36,253","$9,073","$5,849","$47,811","$143,738","$212,482","$76,890","$67,254","$12,394","$99,392","$176,282",$14,"$17,627","$-8,011",-,"$36,200","$212,482",2017
General Motors,GM,"$24,415","$24,827","$11,040",-,"$15,921","$76,203","$32,603","$8,996","$6,149","$47,566","$145,487","$221,690","$85,181","$51,326","$20,041","$92,434","$177,615",$15,"$26,168","$-9,330",-,"$44,075","$221,690",2016
General Motors,GM,"$23,401","$26,388","$13,764",-,"$5,855","$69,408","$31,229","$9,201","$5,947","$23,193","$124,930","$194,338","$71,217","$43,549","$12,653","$82,798","$154,015",$15,"$20,285","$-8,036",-,"$40,323","$194,338",2015
General Motors,GM,"$29,514","$25,606","$13,642",-,"$5,104","$83,626","$27,743","$9,285","$6,410","$9,017","$93,875","$177,501","$65,657","$31,721","$14,082","$75,820","$141,477",$16,"$14,577","$-8,073",-,"$36,024","$177,501",2014
Nu Holdings,NU,"$5,923.44",-,-,-,-,"$9,125.773",$39.294,"$30,982.21",$693.419,"$1,089.463","$34,342.22","$43,498.45","$23,858.01","$1,136.344","$12,060.77","$13,197.12","$37,092.06",$0.084,"$1,276.949",$156.43,-,"$6,406.385","$43,498.45",2023
Nu Holdings,NU,"$4,172.316",-,-,-,-,"$5,845.756",$27.482,"$22,091.82",$579.561,$560.216,"$24,070.13","$29,934.87","$15,899.13",$585.568,"$8,497.922","$9,124.607","$25,044.09",$0.083,$64.577,$-137.651,-,"$4,890.783","$29,934.87",2022
Nu Holdings,NU,"$2,705.675",-,-,-,-,"$3,900.489",$14.109,"$14,869.78",$474.209,$232.915,"$15,951.77","$19,858.68","$9,765.209",$157.254,"$5,456.722","$5,643.31","$15,416.14",$0.083,$-128.409,$-109.227,-,"$4,442.541","$19,858.68",2021
Nu Holdings,NU,"$2,343.78",-,-,-,-,"$2,518.474",$9.85,"$7,353.438",$13.203,$123.495,"$7,625.117","$10,154.25","$5,610.71",$177.196,"$3,579.084","$4,093.415","$9,716.139",$0.045,$-102.441,$-97.5,-,$438.111,"$10,154.25",2020
Nu Holdings,NU,,,,,,,,,,,,,,,,,,,,,,,,2019
Nu Holdings,NU,,,,,,,,,,,,,,,,,,,,,,,,2018
Nu Holdings,NU,,,,,,,,,,,,,,,,,,,,,,,,2017
Nu Holdings,NU,,,,,,,,,,,,,,,,,,,,,,,,2016
Nu Holdings,NU,,,,,,,,,,,,,,,,,,,,,,,,2015
Nu Holdings,NU,,,,,,,,,,,,,,,,,,,,,,,,2014
CRH,CRH,"$6,341","$4,507","$4,291",-,$478,"$16,885","$17,841",$620,"$10,199",$632,"$30,584","$47,469","$10,013","$9,776","$2,529","$16,168","$26,181",$296,"$22,918",$-616,-,"$21,288","$47,469",2023
CRH,CRH,"$5,936","$4,300","$4,194",-,$403,"$14,833","$17,768",$649,"$10,287",$607,"$30,486","$45,319","$8,041","$8,145","$2,516","$14,546","$22,587",$302,"$22,495",$-787,-,"$22,732","$45,319",2022
CRH,CRH,"$5,822","$4,611","$3,611",-,-,"$14,044","$19,502",$665,"$9,848",$336,"$30,626","$44,670","$7,581","$9,938","$1,654","$16,175","$23,756",$309,"$19,770",-,$348,"$20,914","$44,670",2021
CRH,CRH,"$7,738","$4,122","$3,117",-,-,"$14,977","$19,317",$823,"$9,373",$325,"$29,967","$44,944","$7,465","$10,958","$1,665","$17,131","$24,596",$333,"$11,565",-,$650,"$20,348","$44,944",2020
CRH,CRH,"$9,925","$4,253","$3,080",-,-,"$17,258","$19,574",$873,"$9,475",$356,"$30,354","$47,612","$12,866","$9,211","$1,400","$15,111","$27,977",$335,"$11,350",-,$209,"$19,635","$47,612",2019
CRH,CRH,"$2,788.341","$4,829.109","$3,615.041",-,-,"$11,232.49","$18,613.74","$1,436.096","$9,959.373",$213.761,"$30,306.82","$41,539.31","$7,179.299","$10,272.34","$1,427.829","$14,809.74","$21,989.04",$338.947,"$11,587.97",-,$220.847,"$19,550.27","$41,539.31",2018
CRH,CRH,"$2,429.015","$4,289.488","$3,068.764",-,-,"$11,044.16","$14,800.15","$1,472.781","$8,153.984",$176.327,"$24,710.62","$35,754.78","$6,816.839","$8,658.098","$1,042.137","$12,009.44","$18,826.28",$323.266,"$8,932.761",-,$-114.16,"$16,928.5","$35,754.78",2017
CRH,CRH,"$2,735.515","$4,407.588","$3,252.297",-,-,"$10,395.4","$14,042.75","$1,524.895","$8,588.322",$234.599,"$24,566.52","$34,961.92","$6,526.727","$8,316.099","$1,260.417","$12,452.57","$18,979.3",$314.274,"$7,161.915",-,"$1,012.539","$15,982.62","$34,961.92",2016
CRH,CRH,"$2,822.637","$4,421.613","$3,190.179",-,-,"$10,434.43","$14,504.04","$1,587.872","$8,683.328",$165.45,"$25,106.14","$35,540.57","$7,072.138","$9,399.536","$1,130.387","$13,429.18","$20,501.31",$312.022,"$6,440.32",-,"$1,043.776","$15,039.26","$35,540.57",2015
CRH,CRH,"$4,356.1","$3,534.6","$3,004.21",-,$705.85,"$11,600.8","$9,866.06","$1,912.86","$5,547.16",$112.99,"$17,666.38","$29,267.19","$5,140.4","$7,203.47","$1,632.38","$10,570.58","$15,710.99",$336.31,"$7,184.86",-,$386.82,"$13,556.2","$29,267.19",2014
