Stock Name,Ticker,Cash On Hand,Receivables,Inventory,Pre-Paid Expenses,Other Current Assets,Total Current Assets,"Property, Plant, And Equipment",Long-Term Investments,Goodwill And Intangible Assets,Other Long-Term Assets,Total Long-Term Assets,Total Assets,Total Current Liabilities,Long Term Debt,Other Non-Current Liabilities,Total Long Term Liabilities,Total Liabilities,Common Stock Net,Retained Earnings (Accumulated Deficit),Comprehensive Income,Other Share Holders Equity,Share Holder Equity,Total Liabilities And Share Holders Equity,Year
Airbnb,ABNB,"$10,071","$5,869",-,$569,-,"$16,509",-,-,$792,$463,"$4,136","$20,645","$9,950","$1,991",$287,"$2,530","$12,480",-,"$-3,425",$-49,-,"$8,165","$20,645",2023
Airbnb,ABNB,"$9,622","$4,783",-,$456,-,"$14,861",-,-,$684,$477,"$1,177","$16,038","$7,978","$1,987",$218,"$2,500","$10,478",-,"$-5,965",$-32,-,"$5,560","$16,038",2022
Airbnb,ABNB,"$8,322","$3,715",-,$349,-,"$12,386",$157,-,$705,$188,"$1,322","$13,708","$6,359","$1,983",$219,"$2,574","$8,933",-,"$-6,358",$-7,-,"$4,775","$13,708",2021
Airbnb,ABNB,"$6,425.104","$2,181.329",-,$309.954,-,"$8,916.386",$270.194,-,$731.687,$189.164,"$1,575.113","$10,491.5","$5,139.779","$1,815.562",$203.47,"$2,449.937","$7,589.716",$0.06,"$-6,005.707",$2.639,-,"$2,901.783","$10,491.5",2020
Airbnb,ABNB,"$3,074.388","$3,145.457",-,$341.598,-,"$6,561.443",$301.273,-,$755,$306.809,"$1,748.676","$8,310.119","$5,233.764",-,$271.164,"$3,884.04","$9,117.804",$0.026,"$-1,420.991",$-4.41,-,$-807.685,"$8,310.119",2019
Airbnb,ABNB,"$3,329.308","$2,305.011",-,$240.213,-,"$5,874.532",$309.408,-,$318.617,$110.532,$738.557,"$6,613.089","$3,736.01",-,$162.885,"$3,394.387","$7,130.397",$0.026,$-768.888,$-7.912,-,$-517.308,"$6,613.089",2018
Airbnb,ABNB,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2017
Airbnb,ABNB,,,,,,,,,,,,,,,,,,,,,,,,2016
Airbnb,ABNB,,,,,,,,,,,,,,,,,,,,,,,,2015
Airbnb,ABNB,,,,,,,,,,,,,,,,,,,,,,,,2014
Cigna Group,CI,"$7,822","$22,557",-,-,-,"$30,379","$3,695","$18,910","$75,122","$21,733","$122,382","$152,761","$46,612","$28,155","$22,366","$59,905","$106,517",$4,"$41,652","$-1,864",-,"$46,244","$152,761",2023
Cigna Group,CI,"$5,924","$22,634",-,-,-,"$28,558","$3,774","$17,193","$78,303","$16,057","$115,327","$143,885","$41,225","$28,100","$22,020","$57,972","$99,197",$4,"$37,940","$-1,658",-,"$44,688","$143,885",2022
Cigna Group,CI,"$5,081","$20,041",-,-,-,"$25,122","$3,692","$19,358","$79,913","$26,804","$129,767","$154,889","$37,149","$31,125","$31,085","$70,610","$107,759",$4,"$32,593",$-884,-,"$47,130","$154,889",2021
Cigna Group,CI,"$10,182","$17,391",-,-,-,"$27,573","$4,205","$24,593","$79,827","$15,868","$127,878","$155,451","$36,022","$29,545","$30,559","$69,101","$105,123",$4,"$28,575",$-861,-,"$50,328","$155,451",2020
Cigna Group,CI,"$4,619","$15,816",-,-,-,"$20,435","$4,417","$22,479","$81,164","$14,809","$135,339","$155,774","$33,326","$31,893","$28,977","$77,104","$110,430",$4,"$20,162",$-941,-,"$45,344","$155,774",2019
Cigna Group,CI,"$3,855","$15,980",-,-,-,"$19,835","$4,562","$28,974","$83,508","$13,526","$133,391","$153,226","$31,895","$39,523","$31,283","$80,296","$112,191",$4,"$15,088","$-1,711",-,"$41,035","$153,226",2018
Cigna Group,CI,"$2,972","$8,918",-,-,-,"$11,890","$1,563","$28,619","$6,509","$10,902","$49,869","$61,759","$31,539","$5,199","$11,261","$16,509","$48,048",$74,"$15,800","$-1,082",-,"$13,711","$61,759",2017
Cigna Group,CI,"$3,185","$9,555",-,-,-,"$12,740","$1,536","$26,815","$5,980","$10,167","$46,620","$59,360","$32,879","$4,756","$7,940","$12,754","$45,633",$74,"$13,855","$-1,382",-,"$13,727","$59,360",2016
Cigna Group,CI,"$1,968","$10,507",-,-,-,"$12,475","$1,534","$24,713","$6,019","$10,309","$44,613","$57,088","$32,122","$5,020","$7,833","$12,922","$45,044",$74,"$12,121","$-1,250",-,"$12,044","$57,088",2015
Cigna Group,CI,"$1,420","$9,837",-,-,-,"$11,257","$1,502","$24,342","$5,989","$10,985","$44,613","$55,870","$31,684","$4,979","$8,328","$13,397","$45,081",$74,"$10,289",$-936,-,"$10,789","$55,870",2014
Dell,DELL,"$7,366","$13,986","$3,622",-,"$10,973","$35,947","$6,432","$1,316","$25,401","$7,116","$46,142","$82,089","$48,494","$19,012","$3,065","$35,904","$84,398","$8,926","$-4,630",$-800,-,"$-2,309","$82,089",2023
Dell,DELL,"$8,607","$17,763","$4,776",-,"$11,205","$42,351","$6,209","$1,518","$26,144","$7,751","$47,260","$89,611","$51,654","$23,015","$3,223","$40,982","$92,636","$8,424","$-6,732","$-1,001",-,"$-3,025","$89,611",2022
Dell,DELL,"$9,477","$18,001","$5,898",-,"$11,657","$45,033","$5,415","$1,839","$27,231","$7,695","$47,702","$92,735","$56,219","$21,131","$3,653","$38,096","$94,315","$7,898","$-8,188",$-431,-,"$-1,580","$92,735",2021
Dell,DELL,"$9,508","$15,879","$3,403",-,"$9,925","$43,567","$4,833","$1,334","$29,143","$7,184","$79,848","$123,415","$54,132","$32,865","$3,923","$61,730","$115,862","$16,849","$-13,751",$-314,-,"$7,553","$123,415",2020
Dell,DELL,"$9,302","$17,379","$3,281",-,"$6,906","$36,868","$6,055",$864,"$59,798","$10,428","$81,993","$118,861","$52,456","$44,319","$5,383","$63,250","$115,706","$16,091","$-16,891",$-709,-,"$3,155","$118,861",2019
Dell,DELL,"$9,676","$16,769","$3,649",-,"$6,044","$36,138","$5,259","$1,005","$62,359","$2,835","$75,682","$111,820","$44,972","$49,201","$6,327","$67,790","$112,762","$16,114","$-21,349",$-467,-,$-942,"$111,820",2018
Dell,DELL,"$16,129","$15,640","$2,678",-,"$5,881","$40,328","$5,390","$4,163","$68,185","$2,403","$83,865","$124,193","$45,839","$43,998","$7,277","$60,869","$106,708","$19,889","$-6,860",$130,-,"$17,485","$124,193",2017
Dell,DELL,"$11,449","$12,642","$2,538",-,"$4,144","$30,773","$5,653","$3,802","$73,963","$1,364","$87,433","$118,206","$38,135","$43,061","$9,339","$61,062","$99,197","$20,199","$-5,609",$-595,-,"$19,009","$118,206",2016
Dell,DELL,"$6,322","$7,802","$1,619",-,"$7,830","$23,573","$1,649",$114,"$16,983",$626,"$21,549","$45,122","$25,310","$10,650","$3,501","$18,346","$43,656","$5,727","$-3,937",$-324,-,"$1,466","$45,122",2015
Dell,DELL,"$5,398","$9,088","$1,663",-,"$4,799","$20,948","$2,630",$95,"$21,827",$689,"$27,244","$48,192","$25,348","$11,234","$4,584","$19,940","$45,288","$5,708","$-2,833",$29,-,"$2,904","$48,192",2014
CrowdStrike,CRWD,"$3,474.66",$853.105,-,$183.172,-,"$4,757.307",$620.172,$56.244,$752.559,$76.094,"$1,889.213","$6,646.52","$2,697.279",$742.494,$50.086,"$1,612.152","$4,309.431",$0.121,"$-1,058.836",$-1.663,-,"$2,337.089","$6,646.52",2023
CrowdStrike,CRWD,"$2,705.369",$626.181,-,$121.862,-,"$3,640.267",$492.335,$47.27,$517.534,$28.965,"$1,386.273","$5,026.54","$2,109.072",$741.005,$31.833,"$1,430.034","$3,539.106",$0.118,"$-1,148.163",$-1.019,-,"$1,487.434","$5,026.54",2022
CrowdStrike,CRWD,"$1,996.633",$368.145,-,$79.352,-,"$2,570.952",$260.577,$23.632,$513.781,$25.346,"$1,047.429","$3,618.381","$1,406.83",$739.517,$16.193,"$1,173.908","$2,580.738",$0.115,$-964.918,$-1.24,-,"$1,037.643","$3,618.381",2021
CrowdStrike,CRWD,"$1,918.608",$239.199,-,$53.617,-,"$2,292.274",$167.014,$2.5,$99.243,$17.112,$440.259,"$2,732.533",$863.553,$738.029,$17.184,$997.106,"$1,860.659",$0.112,$-730.116,$2.319,-,$871.874,"$2,732.533",2020
CrowdStrike,CRWD,$912.064,$164.987,-,$51.614,-,"$1,171.636",$136.078,$1,$8.249,$16.708,$233.27,"$1,404.906",$493.096,-,$11.02,$169.203,$662.299,$0.106,$-637.487,$1.009,-,$742.607,"$1,404.906",2019
CrowdStrike,CRWD,$191.655,$92.476,-,$18.41,-,$331.388,$73.735,-,$8.995,$9.183,$101.831,$433.219,$281.42,-,$10.313,$81.68,$363.1,$0.024,$-519.126,$0.098,-,$70.119,$433.219,2018
CrowdStrike,CRWD,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2017
CrowdStrike,CRWD,,,,,,,,,,,,,,,,,,,,,,,,2016
CrowdStrike,CRWD,,,,,,,,,,,,,,,,,,,,,,,,2015
CrowdStrike,CRWD,,,,,,,,,,,,,,,,,,,,,,,,2014
ICICI Bank,IBN,"$19,695.04",-,-,-,-,"$172,249","$1,602.073","$100,086.7",$299.374,"$11,814.56","$113,802.7","$286,051.6","$174,673.2","$25,098.79","$53,605.76","$78,704.55","$253,377.7",$169.966,"$10,868.92",-,"$9,486.716","$32,673.9","$286,051.6",2023
ICICI Bank,IBN,"$17,057.06",-,-,-,-,"$152,540.4","$1,371.125","$79,943.99",$12.667,"$10,943.17","$92,270.95","$244,811.3","$151,354","$23,632.73","$42,176.5","$65,809.23","$217,163.3",$174.597,"$8,204.835",-,"$8,070.844","$27,648.07","$244,811.3",2022
ICICI Bank,IBN,"$24,538.88",-,-,-,-,"$147,860.2","$1,421.125","$75,991.09",$13.579,"$9,567.439","$86,993.23","$234,853.4","$146,243","$21,654.76","$41,759.16","$63,413.92","$209,656.9",$186.256,"$6,820.446",-,"$7,207.489","$25,196.47","$234,853.4",2021
ICICI Bank,IBN,"$19,922.02",-,-,-,-,"$126,815.2","$1,459.25","$72,438.11",-,"$11,752.08","$85,649.44","$212,464.7","$129,591.9","$19,426.49","$40,877.52","$60,304.01","$189,895.9",$186.76,"$5,199.606",-,"$7,239.114","$22,568.74","$212,464.7",2020
ICICI Bank,IBN,"$18,027.26",-,-,-,-,"$117,608","$1,467.621","$62,529.64",-,"$12,592.98","$76,590.24","$194,198.2","$112,910.6","$30,153.1","$32,839.06","$62,992.16","$175,902.8",$182.562,"$3,778.799",-,"$5,919.077","$18,295.43","$194,198.2",2019
ICICI Bank,IBN,"$12,496.9",-,-,-,-,"$105,012.4","$1,381.44","$56,942.71",-,"$13,810.96","$72,135.11","$177,147.5","$97,428.32","$30,076.35","$32,363.6","$62,439.95","$159,868.3",$184.393,"$3,148.875",-,"$5,570.003","$17,279.25","$177,147.5",2018
ICICI Bank,IBN,"$13,794.87",-,-,-,-,"$101,657.3","$1,467.076","$57,692.19",-,"$13,447.03","$72,606.29","$174,263.6","$90,798.4","$35,557.28","$29,829.01","$65,386.29","$156,184.7",$199.301,"$3,328.434",-,"$5,315.906","$18,078.87","$174,263.6",2017
ICICI Bank,IBN,"$11,993.14",-,-,-,-,"$88,775.42","$1,391.356","$45,370.76",-,"$11,382.82","$58,144.93","$146,920.4","$76,375.5","$28,054.73","$26,175.03","$54,229.76","$130,605.3",$173.601,"$3,204.177",-,"$4,761.229","$16,315.1","$146,920.4",2016
ICICI Bank,IBN,"$9,950.503",-,-,-,-,"$85,491.05","$1,333.16","$43,764.75",-,"$9,980.736","$55,078.64","$140,569.7","$69,014.84","$33,717.78","$22,924.72","$56,642.5","$125,657.3",$177.964,"$3,032.625",-,"$4,453.133","$14,912.36","$140,569.7",2015
ICICI Bank,IBN,"$7,812.496",-,-,-,-,"$79,724.88",$962.878,"$49,652.91",-,"$5,136.328","$55,752.11","$135,477","$63,296.66","$34,645.33","$23,232.5","$57,877.82","$121,174.5",$190.184,"$3,251.771",-,"$4,193.992","$14,302.5","$135,477",2014
Synopsys,SNPS,"$1,590.552",$946.967,$325.59,$567.515,-,"$3,430.624",$557.261,-,"$4,444.53",$470.973,"$6,902.507","$10,333.13","$2,985.451",$18.078,$386.138,"$1,194.422","$4,179.873",$1.521,"$6,741.699",$-196.414,-,"$6,153.258","$10,333.13",2023
Synopsys,SNPS,"$1,565.521",$796.091,$211.927,$439.13,-,"$3,012.669",$483.3,-,"$4,228.68",$463.695,"$6,405.417","$9,418.087","$2,774.499",$20.824,$327.829,"$1,123.062","$3,897.561",$1.524,"$5,534.307",$-234.277,-,"$5,520.526","$9,418.087",2022
Synopsys,SNPS,"$1,580.789",$568.501,$229.023,$430.028,-,"$2,808.341",$472.398,-,"$3,854.917",$510.698,"$5,943.919","$8,752.26","$2,413.484",$25.094,$391.433,"$1,039.833","$3,453.317",$1.531,"$4,549.713",$-49.604,-,"$5,298.943","$8,752.26",2021
Synopsys,SNPS,"$1,235.653",$813.064,$192.333,$308.167,-,"$2,549.217",$483.818,-,"$3,619.436",$414.227,"$5,480.845","$8,030.062","$2,139.922",$100.823,$309.689,$977.773,"$3,117.695",$1.528,"$3,795.397",$-54.074,-,"$4,912.367","$8,030.062",2020
Synopsys,SNPS,$728.597,$578.75,$141.518,$290.052,-,"$1,738.917",$429.532,-,"$3,450.553",$396.029,"$4,666.243","$6,405.16","$1,752.453",$120.093,$353.636,$563.831,"$2,316.284",$1.503,"$3,164.144",$-92.447,-,"$4,088.876","$6,405.16",2019
Synopsys,SNPS,$723.115,$630.742,$122.407,$67.533,-,"$1,543.797",$309.31,-,"$3,503.653",$385.048,"$4,602.177","$6,145.974","$2,102.415",$125.535,$316.15,$558.544,"$2,660.959",$1.493,"$2,543.688",$-113.177,-,"$3,485.015","$6,145.974",2018
Synopsys,SNPS,"$1,048.356",$499.401,$61.884,$72.952,-,"$1,682.593",$266.014,-,"$2,960.817",$243.001,"$3,713.821","$5,396.414","$1,614.109",$134.063,$285.266,$502.581,"$2,116.69",$1.505,"$2,143.873",$-65.979,-,"$3,279.724","$5,396.414",2017
Synopsys,SNPS,"$1,117.315",$494.964,-,$104.659,-,"$1,716.938",$257.035,-,"$2,784.906",$199.56,"$3,523.427","$5,240.365","$1,714.946",-,$250.417,$330.273,"$2,045.219",$1.515,"$1,947.585",$-104.577,-,"$3,195.146","$5,240.365",2016
Synopsys,SNPS,$964.935,$432.426,-,$71.446,-,"$1,468.807",$263.077,-,"$2,834.9",$205.046,"$3,576.932","$5,045.739","$1,578.353",-,$239.784,$333.397,"$1,911.75",$1.552,"$1,725.727",$-105.375,-,"$3,133.989","$5,045.739",2015
Synopsys,SNPS,$985.762,$353.223,-,$54.301,-,"$1,504.735",$249.098,-,"$2,620.738",$192.772,"$3,270.764","$4,775.499","$1,386.759",$45,$209.924,$332.57,"$1,719.329",$1.56,"$1,551.592",$-62.089,-,"$3,056.17","$4,775.499",2014
American Tower,AMT,"$2,093.4",$669.7,-,-,-,"$3,552.5","$19,788.8",-,"$29,159.7","$4,468.7","$53,596.3","$66,027.6","$5,113.8","$35,734","$4,719.7","$41,815.1","$55,162.2",$4.8,"$-3,638.8","$-5,739.5",-,"$10,865.4","$66,027.6",2023
American Tower,AMT,"$2,140.7",$758.3,-,-,-,"$3,445.7","$19,998.3",-,"$30,940","$3,762.4","$54,829.9","$67,194.5","$6,338","$34,156","$4,419.2","$40,067.2","$54,786",$4.8,"$-2,101.9","$-5,718.3",-,"$12,408.5","$67,194.5",2022
American Tower,AMT,"$2,343.3",$728.9,-,-,-,"$3,473.1","$19,784",-,"$34,077.3","$3,196.8","$57,189.7","$69,887.9","$6,508.6","$38,685.5","$5,038.9","$45,555.3","$60,818.3",$4.7,"$-1,142.4","$-4,738.9",-,"$9,069.6","$69,887.9",2021
American Tower,AMT,"$1,861.4",$511.6,-,-,-,"$2,773.1","$12,808.7",-,"$21,122.5","$2,616.9","$36,671.2","$47,233.5","$2,180.4","$28,497.7","$3,703.2","$33,060.4","$42,665.1",$4.6,"$-1,343","$-3,759.4",-,"$4,568.4","$47,233.5",2020
American Tower,AMT,"$1,578",$462.2,-,-,-,"$2,446.6","$12,084.4",-,"$18,496.7","$2,284.7","$32,997.6","$42,801.6","$4,243.9","$21,127.2","$4,166.9","$26,062.4","$37,311.2",$4.5,"$-1,016.8","$-2,823.6",-,"$5,490.4","$42,801.6",2019
American Tower,AMT,"$1,304.9",$459,-,-,-,"$2,726.5","$11,247.1",-,"$16,676.2","$2,202.9","$30,283.9","$33,010.4","$4,008.4","$18,405.1","$4,161.4","$23,102.4","$27,110.8",$4.5,"$-1,199.5","$-2,642.9",-,"$5,899.6","$33,010.4",2018
American Tower,AMT,$955.9,$513.6,-,-,-,"$2,419.6","$11,101",-,"$17,421.7","$2,067.6","$30,794.7","$33,214.3","$1,938.9","$19,430.3","$4,118.9","$24,447.3","$26,386.2",$4.4,"$-1,058.1","$-1,978.3",-,"$6,828.1","$33,214.3",2017
American Tower,AMT,$940.5,$308.4,-,-,-,"$2,090.4","$10,517.3",-,"$16,345.3","$1,730.5","$28,788.8","$30,879.2","$1,135.3","$18,294.7","$3,695.4","$22,767.7","$23,903",$4.3,"$-1,077","$-1,999.3",-,"$6,976.2","$30,879.2",2016
American Tower,AMT,$462.879,$227.354,-,-,-,"$1,423.136","$9,866.424",-,"$13,929.68","$1,472.99","$25,481.14","$26,904.27",$779.001,"$17,068.81","$2,237.313","$19,412.45","$20,191.45",$4.341,$-998.535,"$-1,836.996",-,"$6,712.818","$26,904.27",2015
American Tower,AMT,$480,$199.074,-,-,-,"$1,254.32","$7,590.112",-,"$10,856.45","$1,295.5","$20,009.24","$21,263.56","$1,535.853","$13,642.96","$2,031.405","$15,674.36","$17,210.21",$3.995,$-837.32,$-794.221,-,"$4,053.352","$21,263.56",2014
Starbucks,SBUX,"$3,953","$1,184.1","$1,806.4",$359.9,-,"$7,303.4","$7,387.1",$687.3,"$3,338.8",$546.5,"$22,142.1","$29,445.5","$9,345.3","$13,547.6",$513.8,"$28,088","$37,433.3",$1.1,"$-7,255.8",$-778.2,-,"$-7,987.8","$29,445.5",2023
Starbucks,SBUX,"$3,182.9","$1,175.5","$2,176.6",$483.7,-,"$7,018.7","$6,560.5",$590.3,"$3,439.4",$554.2,"$20,959.7","$27,978.4","$9,151.8","$13,119.9",$610.5,"$27,525.3","$36,677.1",$1.1,"$-8,449.8",$-463.2,-,"$-8,698.7","$27,978.4",2022
Starbucks,SBUX,"$6,617.9",$940,"$1,603.9",$594.6,-,"$9,756.4","$6,369.5",$550.2,"$4,027.2",$578.5,"$21,636.2","$31,392.6","$8,151.4","$13,616.9",$737.8,"$28,555.7","$36,707.1",$1.2,"$-6,315.7",$147.2,-,"$-5,314.5","$31,392.6",2021
Starbucks,SBUX,"$4,632.1",$883.4,"$1,551.4",$739.5,-,"$7,806.4","$6,241.4",$684.8,"$4,149.3",$568.6,"$21,568.1","$29,374.5","$7,346.8","$14,659.6",$907.3,"$29,827.1","$37,173.9",$1.2,"$-7,815.6",$-364.6,-,"$-7,799.4","$29,374.5",2020
Starbucks,SBUX,"$2,757.1",$879.2,"$1,529.4",$488.2,-,"$5,653.9","$6,431.7",$616,"$4,272.6",$479.6,"$13,565.7","$19,219.6","$6,168.7","$11,167","$1,370.5","$19,281.9","$25,450.6",$1.2,"$-5,771.2",$-503.3,-,"$-6,231","$19,219.6",2019
Starbucks,SBUX,"$8,937.8",$693.1,"$1,400.5","$1,462.8",-,"$12,494.2","$5,929.1",$602.4,"$4,583.8",$412.2,"$11,662.2","$24,156.4","$5,684.2","$9,090.2","$1,430.5","$17,296.4","$22,980.6",$1.3,"$1,457.4",$-330.3,-,"$1,175.8","$24,156.4",2018
Starbucks,SBUX,"$2,690.9",$870.4,"$1,364",$358.1,-,"$5,283.4","$4,919.5","$1,023.9","$1,980.6",$362.8,"$9,082.2","$14,365.6","$4,220.7","$3,932.6",$750.9,"$4,687.9","$8,908.6",$1.4,"$5,563.2",$-155.6,-,"$5,457","$14,365.6",2017
Starbucks,SBUX,"$2,263.2",$768.8,"$1,378.5",$347.4,-,"$4,757.9","$4,533.8","$1,496.2","$2,235.9",$403.3,"$9,554.601","$14,312.5","$4,546.8","$3,185.3",$689.7,"$3,875","$8,421.8",$1.5,"$5,949.8",$-108.4,-,"$5,890.7","$14,312.5",2016
Starbucks,SBUX,"$1,611.4",$719,"$1,306.4",$334.2,-,"$3,971","$4,088.3",$664.5,"$2,095.8",$415.9,"$8,445.3","$12,416.3","$3,648.1","$2,347.5",$600.9,"$2,948.4","$6,596.5",$1.5,"$5,974.8",$-199.4,-,"$5,819.8","$12,416.3",2015
Starbucks,SBUX,"$1,843.8",$631,"$1,090.9",$285.6,-,"$4,168.7","$3,519",$833.3,"$1,129.7",$198.9,"$6,584.2","$10,752.9","$3,038.7","$2,048.3",$392.2,"$2,440.5","$5,479.2",$0.7,"$5,206.6",$25.3,-,"$5,273.7","$10,752.9",2014
HCA Healthcare,HCA,$935,"$9,958","$2,021",-,"$2,013","$14,927","$27,715","$1,233","$9,945",$184,"$41,284","$56,211","$12,655","$37,169","$1,867","$42,496","$55,151",$3,"$-1,352",$-425,-,"$1,060","$56,211",2023
HCA Healthcare,HCA,$908,"$8,891","$2,068",-,"$1,776","$13,643","$25,575","$1,204","$9,653",$298,"$38,795","$52,438","$9,902","$37,714","$1,615","$42,609","$52,511",$3,"$-2,280",$-490,-,$-73,"$52,438",2022
HCA Healthcare,HCA,"$1,451","$8,095","$1,986",-,"$2,010","$13,542","$24,063",$886,"$9,540",$598,"$37,200","$50,742","$9,582","$34,342","$2,060","$39,671","$49,253",$3,$-532,$-404,-,"$1,489","$50,742",2021
HCA Healthcare,HCA,"$1,793","$7,051","$2,025",-,"$1,464","$12,333","$23,199",$810,"$8,578",$546,"$35,157","$47,490","$8,704","$30,795","$1,940","$35,894","$44,598",$3,$777,$-502,-,"$2,892","$47,490",2020
HCA Healthcare,HCA,$621,"$7,380","$1,849",-,"$1,346","$11,196","$22,715",$564,"$8,269",$480,"$33,862","$45,058","$7,757","$33,577","$1,420","$37,866","$45,623",$3,"$-2,351",$-460,-,$-565,"$45,058",2019
HCA Healthcare,HCA,$502,"$6,789","$1,732",-,"$1,190","$10,213","$19,757",$594,"$7,953",$690,"$28,994","$39,207","$7,569","$32,033","$1,248","$34,556","$42,125",$3,"$-4,572",$-381,-,"$-2,918","$39,207",2018
HCA Healthcare,HCA,$732,"$6,501","$1,573",-,"$1,171","$9,977","$17,895",$617,"$7,394",$710,"$26,616","$36,593","$6,158","$32,858","$1,374","$35,430","$41,588",$4,"$-6,532",$-278,-,"$-4,995","$36,593",2017
HCA Healthcare,HCA,$646,"$5,826","$1,503",-,"$1,111","$9,086","$16,352",$542,"$6,704","$1,074","$24,672","$33,758","$5,834","$31,160","$1,249","$33,557","$39,391",$4,"$-6,968",$-338,-,"$-5,633","$33,758",2016
HCA Healthcare,HCA,$741,"$5,889","$1,439",-,"$1,163","$9,232","$15,014",$610,"$6,731","$1,157","$23,512","$32,744","$5,516","$30,255","$1,904","$33,274","$38,790",$4,"$-7,338",$-265,-,"$-6,046","$32,744",2015
HCA Healthcare,HCA,$566,"$5,694","$1,279",-,"$1,025","$8,930","$14,355",$659,"$6,416",$620,"$22,050","$30,980","$5,480","$29,088","$1,832","$31,998","$37,478",$4,"$-7,575",$-323,-,"$-6,498","$30,980",2014
