Stock Name,Ticker,Cash On Hand,Receivables,Inventory,Pre-Paid Expenses,Other Current Assets,Total Current Assets,"Property, Plant, And Equipment",Long-Term Investments,Goodwill And Intangible Assets,Other Long-Term Assets,Total Long-Term Assets,Total Assets,Total Current Liabilities,Long Term Debt,Other Non-Current Liabilities,Total Long Term Liabilities,Total Liabilities,Common Stock Net,Retained Earnings (Accumulated Deficit),Comprehensive Income,Other Share Holders Equity,Share Holder Equity,Total Liabilities And Share Holders Equity,Year
Royal Bank Of Canada,RY,"$491,857.4",-,-,-,-,"$1,140,188","$5,003.708","$268,408.3","$13,716.64","$59,184.48","$346,313.2","$1,486,501","$1,310,580","$8,441.58","$80,172.03","$88,613.61","$1,399,194","$14,381.68","$62,520.78",-,"$5,080.073","$87,307.27","$1,486,501",2023
Royal Bank Of Canada,RY,"$502,168.6",-,-,-,-,"$1,152,965","$5,603.835","$252,038.2","$14,262.05","$64,426.24","$336,330.3","$1,489,296","$1,314,558","$7,787.42","$82,920.29","$90,707.71","$1,405,265","$13,452.62","$60,619.14",-,"$4,447.18","$84,030.34","$1,489,296",2022
Royal Bank Of Canada,RY,"$509,490.7",-,-,-,-,"$1,095,923","$5,904.307","$191,687.2","$12,187.97","$51,335.82","$261,115.3","$1,357,039","$1,204,761","$7,629.313","$66,102.95","$73,732.27","$1,278,493","$14,099.08","$57,098.56",-,"$2,014.495","$78,545.42","$1,357,039",2021
Royal Bank Of Canada,RY,"$451,537.6",-,-,-,-,"$957,016.9","$5,902.103","$188,378.5","$11,942.57","$45,261.11","$251,484.3","$1,208,501","$1,075,581","$7,340.062","$61,034.02","$68,374.08","$1,143,955","$13,113.47","$44,489.68",-,"$2,539.675","$64,545.97","$1,208,501",2020
Royal Bank Of Canada,RY,"$389,856.1",-,-,-,-,"$869,073.1","$2,400.908","$153,512.2","$11,970.68","$38,173.77","$206,057.5","$1,075,131","$952,506.1","$7,384.806","$52,320.39","$59,705.2","$1,012,211","$13,276.1","$42,120.11",-,"$3,196.195","$62,919.45","$1,075,131",2019
Royal Bank Of Canada,RY,"$380,421.5",-,-,-,-,"$840,821.4","$2,200.747","$146,597.6","$12,296.83","$35,305.21","$196,400.4","$1,037,222","$919,600.7","$7,095.7","$48,392.35","$55,488.05","$975,088.8","$13,690.17","$39,719.14",-,"$3,747.953","$62,133.03","$1,037,222",2018
Royal Bank Of Canada,RY,"$313,422.8",-,-,-,-,"$741,115.9","$2,042.55","$142,094.9","$11,845.26","$30,733.88","$186,716.6","$927,832.6","$820,484.6","$7,087.725","$43,322.71","$50,410.44","$870,895.1","$13,563.45","$34,699.64",-,"$3,330.81","$56,937.42","$927,832.6",2017
Royal Bank Of Canada,RY,"$286,916.1",-,-,-,-,"$690,049.5","$2,139.195","$153,684.9","$11,920.96","$32,474.13","$200,219.1","$890,268.6","$785,809.4","$7,363.477","$43,078.83","$50,442.3","$836,251.7","$13,531.39","$31,317.78",-,"$3,715.682","$54,016.93","$890,268.6",2016
Royal Bank Of Canada,RY,"$297,028.9",-,-,-,-,"$688,435.3","$2,198.495","$131,193.3","$9,753.808","$33,925.97","$177,071.5","$865,704.3","$765,859.7","$5,933.036","$40,792.24","$46,725.28","$814,171.8","$11,744.38","$30,471.88",-,"$3,728.093","$51,532.47","$865,704.3",2015
Royal Bank Of Canada,RY,"$367,447.1",-,-,-,-,"$767,074.4","$2,464.44","$44,131.44","$10,487.68","$39,455.04","$96,538.6","$863,613","$771,475.4","$7,216.13","$34,876.9","$42,093.03","$813,568.4","$13,324","$29,028.89",-,"$4,015.28","$50,044.65","$863,613",2014
NextEra Energy,NEE,"$2,690","$4,553","$2,106",-,"$6,012","$15,361","$125,776","$6,156","$5,091","$18,192","$162,128","$177,489","$27,963","$61,405","$18,955","$91,758","$119,721",$21,"$30,235",$-153,-,"$57,768","$177,489",2023
NextEra Energy,NEE,"$1,601","$5,093","$1,934",-,"$4,862","$13,490","$111,059","$6,582","$4,854","$15,126","$145,445","$158,935","$26,695","$55,256","$18,476","$83,914","$110,609",$20,"$26,707",$-218,-,"$48,326","$158,935",2022
NextEra Energy,NEE,$639,"$4,108","$1,561",-,"$2,980","$9,288","$99,348","$6,159","$4,844","$14,452","$131,624","$140,912","$17,437","$50,960","$18,536","$78,051","$95,488",$20,"$25,911",-,-,"$45,424","$140,912",2021
NextEra Energy,NEE,"$1,105","$2,974","$1,552",-,"$1,751","$7,382","$91,803","$5,728","$4,254","$13,098","$120,302","$127,684","$15,558","$41,944","$17,233","$67,197","$82,755",$20,"$25,363",$-92,-,"$44,929","$127,684",2020
NextEra Energy,NEE,$600,"$2,807","$1,328",-,"$2,673","$7,408","$82,010","$7,453","$4,204","$11,892","$110,283","$117,691","$13,853","$37,543","$16,087","$62,478","$76,331",$20,"$25,199",$-169,-,"$41,360","$117,691",2019
NextEra Energy,NEE,$638,"$2,969","$1,223",-,"$1,563","$6,393","$70,334","$6,748",$891,"$14,762","$97,309","$103,702","$17,563","$26,782","$14,109","$48,726","$66,289",$5,"$23,837",$-188,-,"$37,413","$103,702",2018
NextEra Energy,NEE,"$1,714","$2,737","$1,273",-,"$1,457","$7,181","$72,289","$2,321",-,"$12,276","$90,782","$97,963","$11,243","$31,410","$20,015","$57,189","$68,432",$5,"$19,020",$111,-,"$29,531","$97,963",2017
NextEra Energy,NEE,"$1,292","$2,439","$1,289",-,"$2,389","$7,409","$66,912","$2,482",-,"$10,119","$82,584","$89,993","$10,919","$27,818","$14,824","$53,743","$64,662",$5,"$15,458",$-70,-,"$25,331","$89,993",2016
NextEra Energy,NEE,$571,"$2,265","$1,259",-,"$2,700","$6,795","$61,386","$1,786",-,"$8,377","$75,684","$82,479","$10,107","$26,681","$12,752","$49,260","$59,367",$5,"$14,140",$-167,-,"$23,112","$82,479",2015
NextEra Energy,NEE,$577,"$2,159","$1,292",-,"$2,177","$6,944","$55,705","$1,399",-,"$7,353","$67,661","$74,605","$9,663","$24,044","$11,469","$44,774","$54,437",$4,"$12,773",$-40,-,"$20,168","$74,605",2014
Comcast,CMCSA,"$6,215","$13,813",-,-,"$3,959","$23,987","$59,686","$9,385","$146,500","$25,253","$240,824","$264,811","$40,198","$95,021","$20,122","$141,387","$181,585",$48,"$52,892","$-1,253",-,"$83,226","$264,811",2023
Comcast,CMCSA,"$4,749","$12,672",-,-,"$4,406","$21,826","$55,485","$7,740","$147,167","$25,057","$235,449","$257,275","$27,887","$98,240","$20,395","$147,760","$175,648",$51,"$51,609","$-2,611",-,"$81,627","$257,275",2022
Comcast,CMCSA,"$8,711","$12,008",-,-,"$4,088","$24,807","$54,047","$8,687","$163,134","$25,230","$251,098","$275,905","$29,348","$97,888","$20,620","$149,068","$178,415",$54,"$61,902","$1,480",-,"$97,490","$275,905",2021
Comcast,CMCSA,"$11,740","$11,466",-,-,"$3,535","$26,741","$51,995","$8,267","$165,423","$21,443","$247,128","$273,869","$28,796","$105,782","$18,222","$153,335","$182,131",$54,"$56,438","$1,884",-,"$91,738","$273,869",2020
Comcast,CMCSA,"$5,500","$11,292",-,-,"$8,600","$25,392","$48,322","$7,683","$164,218","$17,799","$238,022","$263,414","$30,292","$102,931","$16,765","$149,248","$179,540",$54,"$50,695","$1,047",-,"$83,874","$263,414",2019
Comcast,CMCSA,"$3,814","$11,104",-,-,"$6,930","$21,848","$44,437","$7,883","$163,877","$13,639","$229,836","$251,684","$27,603","$107,345","$15,329","$151,579","$179,182",$54,"$41,983",$-368,-,"$72,502","$251,684",2018
Comcast,CMCSA,"$3,428","$8,834",-,-,"$4,081","$16,343","$38,470","$6,931","$114,277","$11,441","$171,119","$187,462","$21,993","$59,422","$10,972","$96,010","$118,003",$55,"$38,202",$379,-,"$69,459","$187,462",2017
Comcast,CMCSA,"$3,301","$7,955",-,-,"$5,105","$16,361","$36,253","$5,247","$112,618","$10,021","$164,139","$180,500","$21,535","$55,566","$10,925","$102,791","$124,326",$56,"$23,076",$98,-,"$56,174","$180,500",2016
Comcast,CMCSA,"$2,295","$6,896",-,-,"$3,112","$12,303","$33,665","$3,224","$109,255","$8,127","$154,271","$166,574","$18,178","$48,994","$10,637","$94,418","$112,596",$29,"$21,413",$-174,-,"$53,978","$166,574",2015
Comcast,CMCSA,"$4,512","$6,321",-,-,"$2,698","$13,531","$30,953","$3,135","$103,660","$7,907","$145,655","$159,186","$17,410","$43,864","$10,819","$88,708","$106,118",$30,"$21,539",$-146,-,"$53,068","$159,186",2014
ServiceNow,NOW,"$4,877","$2,036",-,$403,-,"$7,777","$1,358","$3,203","$1,455",$452,"$9,610","$17,387","$7,365","$1,488",$118,"$2,394","$9,759",-,"$2,069",$-37,-,"$7,628","$17,387",2023
ServiceNow,NOW,"$4,280","$1,725",-,$280,-,"$6,654","$1,053","$2,117","$1,056",$359,"$6,645","$13,299","$6,005","$1,486",$56,"$2,262","$8,267",-,$338,$-102,-,"$5,032","$13,299",2022
ServiceNow,NOW,"$3,304","$1,390",-,$223,-,"$5,220",$766,"$1,630","$1,064",$212,"$5,578","$10,798","$4,949","$1,484",$51,"$2,154","$7,103",-,$-4,$34,-,"$3,695","$10,798",2021
ServiceNow,NOW,"$3,092","$1,009",-,$192,-,"$4,522",$660,"$1,468",$394,$100,"$4,193","$8,715","$3,737","$1,640",$36,"$2,144","$5,881",-,$-234,$94,-,"$2,834","$8,715",2020
ServiceNow,NOW,"$1,691.095",$835.279,-,$125.488,-,"$2,826.901",$468.085,"$1,013.332",$300.606,$77.997,"$3,195.529","$6,022.43","$2,752.785",$694.981,$23.464,"$1,141.704","$3,894.489",$0.189,$-352.244,$25.255,-,"$2,127.941","$6,022.43",2019
ServiceNow,NOW,"$1,497.922",$574.81,-,$132.071,-,"$2,344.693",$347.216,$581.856,$249.427,$52.816,"$1,534.447","$3,879.14","$2,012.573",$661.707,$55.064,$755.368,"$2,767.941",$0.18,$-978.78,$-4.035,-,"$1,111.199","$3,879.14",2018
ServiceNow,NOW,"$1,779.298",$437.051,-,$95.959,-,"$2,421.951",$245.124,$391.442,$215.644,$51.832,"$1,128.294","$3,550.245","$2,039.479",$630.018,$65.884,$732.022,"$2,771.501",$0.174,$-958.564,$5.767,-,$778.744,"$3,550.245",2017
ServiceNow,NOW,$899.362,$322.757,-,$43.636,-,"$1,342.535",$181.62,$262.658,$148.388,$36.576,$691.232,"$2,033.767","$1,071.498",$507.812,$34.177,$575.308,"$1,646.806",$0.167,$-997.39,$-21.133,-,$386.961,"$2,033.767",2016
ServiceNow,NOW,$801.25,$203.333,-,$29.076,-,"$1,085.635",$144.714,$422.667,$98.674,$22.346,$721.417,"$1,807.052",$731.636,$474.534,$23.317,$508.602,"$1,240.238",$0.16,$-557.009,$-16.882,-,$566.814,"$1,807.052",2015
ServiceNow,NOW,$668.791,$159.171,-,$35.792,-,$906.986,$104.237,$266.772,$109.542,$7.762,$517.766,"$1,424.752",$506.997,$443.437,$33.076,$489.08,$996.077,$0.15,$-358.583,$-12.113,-,$428.675,"$1,424.752",2014
BHP Group,BHP,"$12,898","$4,594","$5,220",-,$639,"$23,351","$71,818","$2,735","$1,610",$175,"$77,945","$101,296","$19,043","$15,172","$14,202","$33,723","$52,766","$4,737","$39,787",-,$13,"$48,530","$101,296",2023
BHP Group,BHP,"$17,865","$5,426","$4,935",-,$438,"$28,664","$61,295","$2,222","$1,369",$92,"$66,502","$95,166","$16,919","$13,806","$12,562","$29,481","$46,400","$4,638","$40,338",-,$12,"$48,766","$95,166",2022
BHP Group,BHP,"$15,476","$6,059","$4,426",-,$408,"$26,693","$73,813","$3,352","$1,437",$25,"$82,234","$108,927","$16,403","$18,355","$15,065","$36,919","$53,322","$2,168","$46,779",-,"$2,350","$55,605","$108,927",2021
BHP Group,BHP,"$13,510","$3,364","$4,101",-,$496,"$21,471","$72,362","$5,107","$1,574",$43,"$84,262","$105,733","$14,824","$22,036","$12,709","$38,734","$53,558","$2,168","$43,396",-,"$2,306","$52,175","$105,733",2020
BHP Group,BHP,"$15,700","$3,462","$3,840",-,$371,"$23,373","$68,041","$3,872",$675,$55,"$77,488","$100,861","$12,339","$23,167","$10,016","$36,698","$49,037","$2,168","$42,819",-,"$2,285","$51,824","$100,861",2019
BHP Group,BHP,"$16,071","$3,096","$3,764",-,$260,"$35,130","$67,182","$3,472",$778,$69,"$76,863","$111,993","$13,989","$24,069","$9,456","$37,334","$51,323","$2,243","$51,064",-,"$2,290","$60,670","$111,993",2018
BHP Group,BHP,"$14,225","$2,836","$3,673",-,$322,"$21,056","$80,497","$3,729","$3,968",$70,"$95,950","$117,006","$11,366","$29,233","$9,556","$42,914","$54,280","$2,243","$52,618",-,"$2,400","$62,726","$117,006",2017
BHP Group,BHP,"$10,440","$3,155","$3,411",-,$708,"$17,714","$83,975","$5,255","$4,119",$112,"$101,239","$118,953","$12,340","$31,768","$10,172","$46,542","$58,882","$2,243","$49,542",-,"$2,538","$60,071","$118,953",2016
BHP Group,BHP,"$6,836","$4,321","$4,292",-,$920,"$16,369","$94,072","$4,871","$4,292",$150,"$108,211","$124,580","$12,853","$27,969","$8,366","$41,182","$54,035","$2,243","$60,044",-,"$2,557","$70,545","$124,580",2015
BHP Group,BHP,"$8,890","$6,741","$6,013",-,$652,"$22,296","$108,787","$6,013","$5,439",$152,"$129,117","$151,413","$18,064","$30,327","$10,307","$47,967","$66,031","$2,255","$74,548",-,"$2,927","$85,382","$151,413",2014
Goldman Sachs,GS,"$664,802","$132,495",-,-,-,"$980,655",-,"$624,349",-,"$36,590","$660,939","$1,641,594","$1,282,812","$241,877",-,"$241,877","$1,524,689",$9,"$143,688","$-2,918","$5,121","$116,905","$1,641,594",2023
Goldman Sachs,GS,"$655,983","$135,448",-,-,-,"$970,717",-,"$431,874",-,"$39,208","$471,082","$1,441,799","$1,077,472","$247,138",-,"$247,138","$1,324,610",$9,"$139,372","$-3,010","$5,696","$117,189","$1,441,799",2022
Goldman Sachs,GS,"$645,510","$160,673",-,-,-,"$964,745",-,"$464,635",-,"$34,608","$499,243","$1,463,988","$1,099,970","$254,092",-,"$254,092","$1,354,062",$9,"$131,811","$-2,068","$4,211","$109,926","$1,463,988",2021
Goldman Sachs,GS,"$406,062","$121,331",-,-,-,"$643,508",-,"$482,075",-,"$37,445","$519,520","$1,163,028","$853,615","$213,481",-,"$213,481","$1,067,096",$9,"$112,947","$-1,434","$3,468","$95,932","$1,163,028",2020
Goldman Sachs,GS,"$355,308","$74,605",-,-,-,"$538,817",-,"$419,269",-,"$34,882","$454,151","$992,968","$695,627","$207,076",-,"$207,076","$902,703",$9,"$106,465","$-1,484","$3,195","$90,265","$992,968",2019
Goldman Sachs,GS,"$405,090","$72,455",-,-,-,"$575,382",-,"$327,419",-,"$28,995","$356,414","$931,796","$617,462","$224,149",-,"$224,149","$841,611",$9,"$100,100",$693,"$2,845","$90,185","$931,796",2018
Goldman Sachs,GS,"$421,721","$84,788",-,-,-,"$572,442",-,"$315,988",-,"$28,346","$344,334","$916,776","$616,846","$217,687",-,"$217,687","$834,533",$9,"$91,519","$-1,880","$2,777","$82,243","$916,776",2017
Goldman Sachs,GS,"$423,236","$65,824",-,-,-,"$538,732",-,"$295,952",-,"$25,481","$321,433","$860,165","$584,186","$189,086",-,"$189,086","$773,272",$9,"$89,039","$-1,216","$3,914","$86,893","$860,165",2016
Goldman Sachs,GS,"$405,385","$71,883",-,-,-,"$522,675",-,"$313,502",-,"$25,218","$338,720","$861,395","$599,245","$175,422",-,"$175,422","$774,667",$9,"$83,386",$-718,"$4,151","$86,728","$861,395",2015
Goldman Sachs,GS,"$397,976","$94,479",-,-,-,"$521,393",-,"$312,248",-,"$22,201","$334,449","$855,842","$605,743","$167,302",-,"$167,302","$773,045",$9,"$78,984",$-743,"$3,766","$82,797","$855,842",2014
RTX,RTX,"$6,587","$10,838","$11,777",-,"$19,215","$48,417","$15,748",-,"$89,098","$6,968","$113,452","$161,869","$46,761","$42,355","$7,511","$53,698","$100,459","$37,055","$52,154","$-2,419",$-15,"$61,410","$161,869",2023
RTX,RTX,"$6,220","$9,108","$10,617",-,"$16,498","$42,443","$15,170",-,"$90,663","$8,759","$116,421","$158,864","$39,114","$30,694","$8,449","$45,572","$84,686","$37,939","$52,269","$-2,018",$-28,"$74,178","$158,864",2022
RTX,RTX,"$7,832","$9,661","$9,178",-,"$15,379","$42,050","$14,972",-,"$92,952","$9,472","$119,354","$161,404","$35,449","$31,327","$10,417","$51,291","$86,740","$37,483","$50,265","$-1,915",$-38,"$74,664","$161,404",2021
RTX,RTX,"$8,802","$9,254","$9,411",-,"$15,909","$43,376","$14,962",-,"$94,824","$7,111","$118,777","$162,153","$35,848","$31,026","$9,537","$52,453","$88,301","$36,930","$49,423","$-3,734",$-49,"$73,852","$162,153",2020
RTX,RTX,"$4,937","$8,743","$9,047",-,"$7,027","$61,577","$10,322",-,"$61,082","$5,382","$78,038","$139,615","$46,594","$37,701","$7,414","$48,790","$95,384","$23,019","$61,594","$-10,149",$-64,"$44,231","$139,615",2019
RTX,RTX,"$6,152","$14,271","$10,083",-,"$4,997","$35,503","$12,297",-,"$74,536","$10,229","$98,708","$134,211","$31,368","$41,192","$16,914","$62,233","$93,601","$22,514","$57,823","$-9,333",$-76,"$40,610","$134,211",2018
RTX,RTX,"$8,985","$12,595","$9,881",-,"$1,397","$32,858","$10,186",-,"$43,793","$8,360","$64,062","$96,920","$24,391","$24,989","$12,952","$41,108","$65,499","$17,574","$55,242","$-7,525",$-85,"$31,421","$96,920",2017
RTX,RTX,"$7,157","$11,481","$8,704",-,"$1,208","$28,550","$9,158",-,"$42,743","$7,446","$61,156","$89,706","$21,906","$21,697","$11,026","$38,631","$60,537","$17,285","$52,873","$-8,334",$-95,"$29,169","$89,706",2016
RTX,RTX,"$7,075","$10,653","$8,135",-,$843,"$26,706","$8,732",-,"$42,904","$7,181","$60,778","$87,484","$22,618","$19,320","$10,558","$36,022","$58,640","$16,033","$49,956","$-7,619",$-105,"$28,844","$87,484",2015
RTX,RTX,"$5,229","$10,448","$7,642",-,"$6,241","$31,483","$8,592",-,"$42,976","$6,664","$59,723","$91,206","$23,475","$17,784","$10,562","$35,167","$58,642","$15,300","$44,611","$-6,661",$-115,"$32,564","$91,206",2014
NIKE,NKE,"$10,675","$4,131","$8,454","$1,942",-,"$25,202","$5,081",-,$555,-,"$12,329","$37,531","$9,256","$8,927",-,"$14,271","$23,527",$3,"$1,358",$231,-,"$14,004","$37,531",2023
NIKE,NKE,"$12,997","$4,667","$8,420","$2,129",-,"$28,213","$4,791",-,$570,-,"$12,108","$40,321","$10,730","$8,920",-,"$14,310","$25,040",$3,"$3,476",$318,-,"$15,281","$40,321",2022
NIKE,NKE,"$13,476","$4,463","$6,854","$1,498",-,"$26,291","$4,904",-,$511,-,"$11,449","$37,740","$9,674","$9,413",-,"$15,299","$24,973",$3,"$3,179",$-380,-,"$12,767","$37,740",2021
NIKE,NKE,"$8,787","$2,749","$7,367","$1,653",-,"$20,556","$4,866",-,$497,-,"$10,786","$31,342","$8,284","$9,406",-,"$15,003","$23,287",$3,$-191,$-56,-,"$8,055","$31,342",2020
NIKE,NKE,"$4,663","$4,272","$5,622","$1,968",-,"$16,525","$4,744",-,$437,-,"$7,192","$23,717","$7,866","$3,464",-,"$6,811","$14,677",$3,"$1,643",$231,-,"$9,040","$23,717",2019
NIKE,NKE,"$5,245","$3,498","$5,261","$1,130",-,"$15,134","$4,454",-,$439,-,"$7,402","$22,536","$6,040","$3,468",-,"$6,684","$12,724",$3,"$3,517",$-92,-,"$9,812","$22,536",2018
NIKE,NKE,"$6,179","$3,677","$5,055","$1,150",-,"$16,061","$3,989",-,$422,-,"$7,198","$23,259","$5,474","$3,471",-,"$5,378","$10,852",$3,"$6,907",$-213,-,"$12,407","$23,259",2017
NIKE,NKE,"$5,457","$3,241","$4,838","$1,489",-,"$15,025","$3,520",-,$412,-,"$6,354","$21,379","$5,358","$1,993",-,"$3,763","$9,121",$3,"$4,151",$318,-,"$12,258","$21,379",2016
NIKE,NKE,"$5,924","$3,358","$4,337","$1,968",-,"$15,587","$3,011",-,$412,-,"$6,010","$21,597","$6,332","$1,079",-,"$2,558","$8,890",$3,"$4,685","$1,246",-,"$12,707","$21,597",2015
NIKE,NKE,"$5,142","$3,434","$3,947",$818,-,"$13,696","$2,834",-,$413,-,"$4,898","$18,594","$5,027","$1,199",-,"$2,743","$7,770",$3,"$4,871",$85,-,"$10,824","$18,594",2014
Unilever,UL,"$7,326.571","$7,714.668","$6,367.524",-,-,"$22,268.3","$13,318.44","$1,724.045","$49,091.76","$1,133.193","$71,355.09","$93,623.38","$29,240.36",-,"$33,585.3","$38,554.68","$67,795.04",$109.463,"$47,932.44",-,"$-91,257.48","$25,828.34","$93,623.38",2023
Unilever,UL,"$6,069.79","$7,835.623","$6,248.901",-,-,"$20,183.81","$11,347.27","$1,215.854","$42,659.21",$992.491,"$61,808.39","$81,992.2","$26,789.89",-,"$27,728.65","$32,338.15","$59,128.03",$96.931,"$41,563.46",-,"$-77,296.31","$22,864.17","$81,992.2",2022
Unilever,UL,"$5,407.95","$6,798.092","$5,540.458",-,-,"$20,587.12","$12,241.54","$1,417.354","$45,657.02","$1,152.339","$68,257.77","$88,844.89","$29,314.85",-,"$30,809.11","$36,168.55","$65,483.4",$108.845,"$44,407.66",-,"$-86,796.95","$23,361.49","$88,844.89",2021
Unilever,UL,"$7,260.459","$6,066.755","$5,096.942",-,-,"$18,456.14","$12,060.4","$1,000.655","$40,976.59",-,"$58,830.73","$77,286.88","$23,522.24",-,"$29,980.8","$33,597.33","$57,119.57",$105.092,"$17,209.89",-,"$-83,803.7","$20,167.31","$77,286.88",2020
Unilever,UL,"$5,703.04","$7,943.04","$4,663.68",-,-,"$18,401.6","$13,509.44",$978.88,"$34,752.48",$731.36,"$54,181.12","$72,582.72","$23,495.36",-,"$30,653.28","$33,535.04","$57,030.4",$470.4,"$14,154.56",-,-,"$15,552.32","$72,582.72",2019
Unilever,UL,"$4,846.824","$8,216.217","$5,079.481",-,$140.539,"$18,283.06","$12,219.81",$758.202,"$34,831.23",$765.288,"$51,934.48","$70,217.54","$23,350.73",-,"$30,078.89","$32,349.95","$55,700.68",$547.984,"$12,966.2",-,-,"$14,516.85","$70,217.54",2018
Unilever,UL,"$4,619.536","$6,454.013","$4,478.249",-,"$3,644.087","$19,195.88","$11,767.55",$762.953,"$32,101.65",$629.577,"$48,944.25","$68,140.13","$26,196.96",-,"$23,519.28","$25,681.55","$51,878.51",$547.065,"$14,710.85",-,-,"$16,261.63","$68,140.13",2017
Unilever,UL,"$4,405.375","$5,996.665","$4,734.035",-,$227.96,"$15,364.03","$12,917.34",$744.742,"$30,357.36",$794.539,"$47,080.3","$62,444.33","$22,747.27",-,"$18,626.29","$20,906.99","$43,654.26",$535.594,"$17,413.46",-,-,"$18,790.07","$62,444.33",2016
Unilever,UL,-,"$5,589.955",-,-,"$8,497.087","$14,087.04",-,-,"$27,826.52","$14,844.36","$43,986.75","$58,073.79","$22,229.9",-,"$17,985.8","$17,985.8","$40,215.7","$17,144.08",-,-,-,"$17,858.1","$58,073.79",2015
Unilever,UL,"$3,751.28","$6,685.04","$5,540.52",-,$436.01,"$16,412.86","$13,920.42",$950.44,"$29,475.89","$1,373.16","$47,429.38","$63,842.29","$26,110.11","$9,552.34","$7,180.87","$18,772.35","$44,882.48",$643.38,"$27,330.4",-,"$-9,206.73","$18,959.8","$63,842.29",2014
