Stock Name,Ticker,Current Ratio,Long-term Debt / Capital,Debt/Equity Ratio,Gross Margin,Operating Margin,EBIT Margin,EBITDA Margin,Pre-Tax Profit Margin,Net Profit Margin,Asset Turnover,Inventory Turnover Ratio,Receiveable Turnover,Days Sales In Receivables,ROE - Return On Equity,Return On Tangible Equity,ROA - Return On Assets,ROI - Return On Investment,Book Value Per Share,Operating Cash Flow Per Share,Free Cash Flow Per Share,Year
BlackRock,BLK,3.4825,0.24,0.3158,100,35.1363,35.1363,37.5273,40.0638,30.808,0.1449,-,4.5605,80.0347,14.3696,99.2655,4.6067,10.9204,265.9933,-4.882,-3.6673,2023
BlackRock,BLK,2.995,0.2469,0.3279,100,35.7243,35.7243,38.063,35.1928,28.9711,0.1519,-,5.4758,66.657,13.1851,117.9778,4.2456,9.9294,252.9181,0.499,-0.7899,2022
BlackRock,BLK,3.0156,0.2776,0.3843,100,38.4536,38.4536,40.5957,42.1854,30.4584,0.1269,-,5.1132,71.3836,16.4127,155.0475,4.0649,11.8568,249.2418,7.8411,6.8858,2021
BlackRock,BLK,3.4587,0.4022,0.6728,100,35.1435,35.1435,37.3527,40.2592,30.4351,0.0916,-,4.5842,79.622,14.9601,209.7619,2.9867,8.9434,231.6482,5.8638,6.2237,2020
BlackRock,BLK,2.4839,0.3779,0.6075,100,38.1801,38.1801,40.216,39.8033,30.7862,0.0862,-,4.5735,79.8085,13.465,663.6364,2.6841,8.3762,217.7349,-0.6717,-1.0251,2019
BlackRock,BLK,2.7881,0.4415,0.7904,100,38.435,38.435,39.9845,37.8786,30.3212,0.089,-,5.3436,68.3058,13.2643,402.809,2.6959,7.4087,205.8539,-5.0371,-5.354,2018
BlackRock,BLK,1.1692,0.4317,0.917,100,38.6324,38.6324,40.3971,38.6691,36.4118,0.0618,-,5.0389,72.4364,15.665,402.6634,2.2652,8.9029,199.0785,10.3795,10.1511,2017
BlackRock,BLK,3.0036,0.5304,1.1294,100,37.2319,37.2319,39.3769,36.3347,25.838,0.0557,-,5.7972,62.9618,10.8611,-237.8663,1.4379,5.1004,180.4574,-4.126,-3.533,2016
BlackRock,BLK,2.7864,0.5593,1.2689,100,40.9087,40.9087,43.4962,40.3649,29.3395,0.0506,-,5.0966,71.617,11.7285,-175.0392,1.4881,5.1692,174.8429,-0.2697,-1.1914,2015
BlackRock,BLK,2.8003,0.6042,1.5268,100,40.3754,40.3754,43.3896,39.6625,29.7266,0.0462,-,5.2269,69.8313,11.8756,-115.7447,1.3612,4.6998,166.7911,-2.9108,-2.7558,2014
Boston Scientific,BSX,1.3205,0.305,0.4661,69.4944,16.4537,16.4537,25.2598,13.9396,11.0253,0.4053,1.7492,6.3914,57.1082,8.152,-185.1163,4.531,5.6653,13.3246,0.6504,0.5673,2023
Boston Scientific,BSX,1.5146,0.3366,0.5085,68.8141,12.9869,12.9869,22.9853,8.997,5.0623,0.3906,2.1189,6.4376,56.6985,3.9718,-55.8847,2.1497,2.6352,12.2601,-0.2443,-0.2677,2022
Boston Scientific,BSX,1.478,0.3463,0.5454,68.7837,10.0774,10.0774,22.3839,9.0511,8.2857,0.3689,2.305,6.6862,54.5903,6.2564,-69.9395,3.2269,4.0903,11.6603,0.2398,0.1201,2021
Boston Scientific,BSX,1.8185,0.3733,0.5966,65.0459,-0.7969,-0.7969,15.9084,-0.7969,-1.1601,0.3221,2.5648,6.4749,56.3719,-0.5285,14.9447,-0.2632,-0.3312,10.8187,-0.2372,-0.1722,2020
Boston Scientific,BSX,0.9657,0.3824,0.7212,70.9828,14.1314,14.1314,24.5273,6.3996,43.782,0.3512,1.9734,5.8725,62.1537,33.869,-112.3059,15.3771,20.9177,9.9482,1.0804,0.974,2019
Boston Scientific,BSX,0.761,0.355,0.8086,71.3733,15.3314,15.3314,24.7888,14.4762,17.0111,0.4678,2.4125,6.1088,59.7496,19.1519,-30.0702,7.9575,12.3513,6.3023,-0.8027,-0.7892,2018
Boston Scientific,BSX,0.676,0.3524,0.8009,71.3417,14.202,14.202,23.5743,10.3117,1.1494,0.4752,2.4054,5.845,62.447,1.4976,-1.8032,0.5514,0.9698,5.1052,0.1656,0.1886,2017
Boston Scientific,BSX,0.903,0.446,0.8145,71.0947,5.3303,5.3303,15.1801,2.1107,4.1378,0.4634,2.5382,5.697,64.0687,5.1537,-5.954,1.9176,2.8553,4.9431,0.3431,0.2753,2016
Boston Scientific,BSX,1.4284,0.4731,0.8983,70.9376,-3.7849,-3.7849,6.754,-8.6933,-3.1965,0.4123,2.1388,5.8643,62.2409,-3.7816,3.7656,-1.318,-1.9927,4.6931,-0.443,-0.4317,2015
Boston Scientific,BSX,1.267,0.373,0.6573,70.0542,-4.0786,-4.0786,8.3875,-6.897,-1.6125,0.4335,2.3362,6.2384,58.5088,-1.843,2.3578,-0.699,-1.1556,4.8642,0.1306,0.0782,2014
Regeneron Pharmaceuticals,REGN,5.69,0.0943,0.1041,86.1571,30.8534,30.8534,34.0629,32.0137,30.1406,0.3965,0.7037,2.3145,157.6986,15.2219,15.8559,11.9516,13.7871,237.4141,-3.7795,-4.9006,2023
Regeneron Pharmaceuticals,REGN,5.0565,0.1065,0.1192,87.1814,38.9299,38.9299,41.7345,39.9149,35.6398,0.4167,0.6497,2.2844,159.7791,19.1423,19.948,14.8502,17.1036,206.7883,-18.9291,-19.2093,2022
Regeneron Pharmaceuticals,REGN,3.5639,0.0954,0.1438,84.8336,55.6681,55.6681,57.4488,58.0262,50.2455,0.6319,1.2492,2.6624,137.0933,43.0251,43.0405,31.749,38.9194,172.825,40.3669,40.7877,2021
Regeneron Pharmaceuticals,REGN,3.6254,0.1965,0.2445,86.8202,42.092,42.092,44.8682,44.8435,41.3459,0.4951,0.5843,2.0651,176.7504,31.8649,31.8649,20.4693,25.6046,103.0874,1.5421,-0.0489,2020
Regeneron Pharmaceuticals,REGN,3.6674,0.0605,0.0644,88.3326,33.6983,33.6983,36.9053,37.0425,32.2649,0.4429,0.5405,2.3541,155.0482,19.079,19.079,14.2909,17.925,100.5622,2.0831,1.6715,2019
Regeneron Pharmaceuticals,REGN,4.4688,0.0748,0.0809,91.8863,49.2537,49.2537,52.1339,49.6249,47.5047,0.4385,0.3627,2.2939,159.12,27.9127,27.9127,20.8309,25.8235,80.3378,7.8433,6.8582,2018
Regeneron Pharmaceuticals,REGN,3.8177,0.1027,0.1145,93.2376,35.4143,35.4143,37.8921,35.3956,20.4097,0.67,0.5469,2.9743,122.7171,19.5065,19.5065,13.6748,17.5025,57.0886,-1.4986,0.5509,2017
Regeneron Pharmaceuticals,REGN,2.5616,0.0732,0.1081,93.8338,27.3784,27.3784,29.5326,27.3599,18.4244,0.697,0.7505,3.0158,121.0273,20.127,20.127,12.8415,18.6531,41.9708,1.2275,2.7093,2016
Regeneron Pharmaceuticals,REGN,3.5937,0.0903,0.0993,90.4304,30.5068,30.5068,32.3322,29.8533,15.4995,0.7316,1.646,2.7958,130.5507,17.4031,17.4031,11.3397,15.8311,34.9247,4.9144,1.9674,2015
Regeneron Pharmaceuticals,REGN,3.1845,0.1522,0.1795,92.7287,29.2216,29.2216,31.0902,26.9984,11.9922,0.7347,1.591,2.8878,126.3943,13.2585,13.2585,8.8107,11.241,24.8975,1.3457,-0.186,2014
HDFC Bank,HDB,-,0.4132,1.0776,-,-,-,-,58.5565,43.7991,0.0439,-,-,-,17.0074,17.4557,1.9268,9.9803,19.0875,-1.0118,-1.1083,2023
HDFC Bank,HDB,-,0.3825,0.9007,-,-,-,-,58.1725,43.2515,0.0423,-,-,-,15.4053,15.8795,1.831,9.513,17.8931,-2.7158,-2.7704,2022
HDFC Bank,HDB,-,0.3519,0.8182,-,-,-,-,56.2134,41.6628,0.0435,-,-,-,15.0695,15.6103,1.8132,9.7663,16.0966,5.6078,5.6077,2021
HDFC Bank,HDB,-,0.3512,1.0081,-,-,-,-,54.2697,38.6099,0.0422,-,-,-,13.7293,14.2941,1.6312,8.9078,13.7631,-0.2312,-0.2329,2020
HDFC Bank,HDB,-,0.3897,1.1449,-,-,-,-,57.1025,36.9706,0.0448,-,-,-,13.4851,14.1325,1.6609,8.2295,13.0264,0.6376,0.5884,2019
HDFC Bank,HDB,-,0.4423,1.5726,-,-,-,-,54.5083,35.1149,0.0447,-,-,-,15.2003,16.2343,1.5732,8.4778,10.4444,-2.5754,-2.543,2018
HDFC Bank,HDB,-,0.4156,1.0246,-,-,-,-,51.8591,33.1305,0.0468,-,-,-,13.6923,14.7691,1.5523,8.0022,9.2782,1.8935,1.8688,2017
HDFC Bank,HDB,-,0.3749,1.2425,-,-,-,-,50.4775,32.0726,0.0475,-,-,-,13.5567,14.8332,1.5259,8.4739,7.7985,0.4371,0.4338,2016
HDFC Bank,HDB,-,0.3786,0.9608,-,-,-,-,51.5119,33.1882,0.0478,-,-,-,13.2393,14.7059,1.5898,8.2267,7.2183,-0.2444,-0.2292,2015
HDFC Bank,HDB,-,0.4258,1.0244,-,-,-,-,49.4975,32.2471,0.048,-,-,-,14.9055,17.353,1.55,8.5591,5.5543,0.4956,0.5107,2014
Boeing,BA,1.1403,1.5767,-3.0362,9.9288,-0.9937,-0.9937,1.3986,-2.5773,-2.8563,0.5678,0.8787,7.0306,51.9156,13.0137,8.178,-1.6364,-7.5046,-28.2651,3.9347,3.454,2023
Boeing,BA,1.2162,1.4407,-3.5967,5.2997,-5.2831,-5.2831,-2.312,-7.5396,-7.409,0.4858,0.8071,5.8919,61.9494,31.8842,19.2745,-3.6856,-14.0506,-26.5199,11.717,10.4892,2022
Boeing,BA,1.3253,1.3538,-3.9136,4.8952,-4.6078,-4.6078,-1.1656,-8.0805,-6.7463,0.4495,0.7515,5.4742,66.6758,28.8967,16.8394,-3.0963,-10.224,-25.209,26.5643,27.5678,2021
Boeing,BA,1.3937,1.4125,-3.5177,-9.7012,-21.9523,-21.8783,-18.0164,-24.8908,-20.4151,0.3823,0.7808,5.7863,63.0802,66.0636,41.1773,-7.8489,-27.2532,-31.0396,-28.0517,-27.1697,2020
Boeing,BA,1.0505,1.7117,-3.2894,5.9144,-2.5797,-2.4987,0.4676,-2.9507,-0.8307,0.5729,0.9401,6.139,59.4563,7.6627,3.2288,-0.476,-5.4536,-14.7448,-30.4952,-30.4121,2019
Boeing,BA,1.0765,0.963,33.7732,19.4864,11.8534,11.9216,14.0121,11.4747,10.3365,0.8617,1.3013,7.0403,51.8443,2551.219,-96.3256,8.9128,94.5152,0.7223,4.2904,4.2543,2018
Boeing,BA,1.1413,0.851,6.4898,18.5767,11.0037,11.0781,13.2557,10.7516,8.991,0.8366,1.2469,8.2482,44.252,493.7537,-131.7651,7.5275,73.5798,2.8983,5.5501,6.856,2017
Boeing,BA,1.2464,0.916,11.3478,15.5397,6.981,7.0442,9.0646,6.1853,5.381,1.0389,1.828,10.0968,36.1502,574.0023,-72.0481,5.5935,48.1953,1.421,2.8567,2.3155,2016
Boeing,BA,1.3535,0.5771,1.5576,14.6597,7.7439,7.8105,9.7176,7.4443,5.3811,1.0181,1.7357,10.7691,33.8933,80.9129,-373.4488,5.4826,34.217,9.5961,1.448,0.9723,2015
Boeing,BA,1.405,0.4808,1.0319,15.512,8.2336,8.3096,10.4096,7.8634,5.9937,0.9768,1.6401,11.4613,31.8463,61.9568,679.0524,5.8609,32.1659,12.4376,1.3686,1.0464,2014
KLA,KLAC,2.2368,0.6686,2.0175,59.8106,38.059,38.059,42.014,36.1011,32.2719,0.7459,1.4663,5.9862,60.9731,116.015,-1150.715,24.071,38.4468,21.351,4.3109,4.2577,2023
KLA,KLAC,2.4969,0.8264,4.7608,61.0021,39.6681,39.6681,43.6124,37.8776,36.06,0.7313,1.6733,5.0842,71.7915,237.4444,-157.0437,26.3717,41.2176,9.8664,7.8008,7.3254,2022
KLA,KLAC,2.7083,0.5035,1.0199,59.9325,35.9673,35.9673,40.7851,34.1169,30.0386,0.6736,1.7597,5.2998,68.871,61.5395,1159.501,20.2252,30.5565,22.0954,2.7991,2.3955,2021
KLA,KLAC,2.7789,0.5641,1.2942,57.8129,25.8714,25.8714,36.2857,22.6768,20.9558,0.6257,1.8685,5.2432,69.6135,45.3197,-160.759,13.093,19.7543,17.2456,3.9142,3.7794,2020
KLA,KLAC,2.44,0.5424,1.2785,59.0848,30.4093,30.4093,35.5139,28.3707,25.7308,0.5072,1.4807,4.6145,79.098,43.8817,-107.3236,13.0434,20.0821,16.7907,-0.466,-0.8721,2019
KLA,KLAC,3.7463,0.58,1.3807,64.1777,38.1456,38.1456,39.6985,36.0674,19.8743,0.7159,1.5518,6.1943,58.925,49.5069,64.3624,14.228,20.7953,10.3847,0.9542,0.7551,2018
KLA,KLAC,3.3964,0.669,2.2093,63.04,36.7499,36.7499,38.4118,33.7138,26.6113,0.6291,1.7548,6.0933,59.9014,69.8179,96.6749,16.7398,23.1121,8.4571,2.0102,1.9412,2017
KLA,KLAC,3.8587,0.8161,4.4375,61.0188,32.1812,32.1812,34.4238,28.755,23.6027,0.6014,1.6652,4.8668,74.9977,102.2214,201.4901,14.1951,18.7994,4.4187,1.1443,1.2667,2016
KLA,KLAC,3.8977,0.8828,7.5703,56.8156,23.5014,23.5014,26.3633,15.4273,13.0118,0.5831,1.9667,4.8063,75.9423,86.8828,492.9365,7.5872,10.1856,2.6699,-0.9317,-0.8327,2015
KLA,KLAC,5.1206,0.1688,0.2031,57.9109,26.3558,26.3558,29.1916,25.072,19.8933,0.5292,1.8782,5.9437,61.41,15.8817,17.6256,10.5269,13.2011,22.1782,-0.7622,-0.7112,2014
Lockheed Martin,LMT,1.2116,0.7167,2.5544,12.5483,12.5897,12.5897,14.706,11.9844,10.2411,1.2881,18.8672,31.6937,11.5165,101.2436,-112.0466,13.192,28.6828,28.2855,2.0427,1.6224,2023
Lockheed Martin,LMT,1.3213,0.6248,1.6779,12.5591,12.6516,12.6516,14.7793,10.1237,8.687,1.2478,18.6843,26.3409,13.8568,61.8606,-144.2738,10.8396,23.2112,36.295,-3.7548,-4.5796,2022
Lockheed Martin,LMT,1.4157,0.5157,1.0649,13.515,13.6075,13.6075,15.642,11.2613,9.4192,1.3179,19.4509,34.1539,10.6869,57.6239,-246.6797,12.4133,27.9067,40.4391,4.1405,4.9341,2021
Lockheed Martin,LMT,1.3908,0.659,2.0154,13.2328,13.2175,13.2175,15.1901,12.5921,10.4483,1.2896,16.0068,33.0627,11.0396,114.0775,-88.5347,13.5831,38.8999,21.6416,3.3392,2.288,2020
Lockheed Martin,LMT,1.2235,0.7824,3.9905,13.9888,14.2864,14.2864,16.2743,12.1063,10.416,1.2585,14.2153,25.5935,14.2614,196.468,-58.5196,13.1081,42.7444,11.325,14.8197,14.0467,2019
Lockheed Martin,LMT,1.1184,0.8969,9.7336,13.53,13.6416,13.6416,15.8011,10.859,9.3858,1.198,15.5115,21.9976,16.5928,348.2402,-39.3788,11.2443,35.9069,5.1566,-11.3435,-11.7493,2018
Lockheed Martin,LMT,1.3556,1.0609,-18.3802,12.7522,13.4988,13.4988,15.8907,10.5004,3.9291,1.0716,15.1456,22.0574,16.5477,-243.5567,-12.2887,4.0541,14.8387,-2.7324,5.1651,4.622,2017
Lockheed Martin,LMT,1.2046,0.8989,8.8929,11.421,12.4508,12.4508,15.0201,10.0529,10.9389,0.9892,8.9698,5.7657,63.3058,227.9577,-27.6281,7.658,23.0426,5.5571,0.9107,0.3874,2016
Lockheed Martin,LMT,1.0471,0.822,4.9277,11.0815,11.6242,11.6242,14.1553,10.6054,8.8933,0.8222,7.4796,5.5881,65.3175,100.9364,-26.9019,6.3403,17.9635,10.2211,4.2178,3.855,2015
Lockheed Martin,LMT,1.1089,0.6437,1.8065,11.7233,12.5469,12.5469,15.0353,11.7083,9.0472,1.0783,12.576,6.797,53.7001,95.6765,-41.7801,8.781,34.0914,10.828,-1.9321,-1.9926,2014
Medtronic,MDT,2.0331,0.3219,0.4963,65.3442,15.8973,15.8973,24.0761,14.9456,11.3583,0.3597,2.1499,5.2813,69.1114,7.3463,-97.7051,4.1164,4.9817,38.4493,0.5711,0.4728,2023
Medtronic,MDT,2.3948,0.3203,0.4716,65.6739,17.5649,17.5649,26.2017,17.1774,12.0345,0.3434,2.0251,5.2062,70.1082,7.3241,-82.1894,4.1606,4.9784,38.8223,-0.9047,-0.9872,2022
Medtronic,MDT,1.8605,0.2787,0.4574,67.9827,18.1563,18.1563,26.6995,17.4115,15.9029,0.3483,2.1978,5.7082,63.9435,9.5994,-149.9111,5.5627,6.924,39.6185,0.8272,0.8158,2021
Medtronic,MDT,2.6499,0.3383,0.5114,65.1924,14.8886,14.8886,23.8603,12.9329,11.9733,0.3236,2.4306,5.5139,66.1962,7.0346,-44.8204,3.8997,4.655,38.3544,-0.7456,-0.8486,2020
Medtronic,MDT,2.1253,0.3021,0.4874,67.4057,16.5704,16.5704,25.7808,14.0248,16.5635,0.3188,2.2284,6.2245,58.6389,9.4472,-59.8357,5.2994,6.5932,37.9338,0.1925,0.1301,2019
Medtronic,MDT,2.5929,0.3278,0.5043,70.0396,20.5125,20.5125,29.2143,17.0076,15.1553,0.3407,2.4394,4.9111,74.3211,9.2607,-45.115,5.1843,6.2251,37.4521,1.7382,1.6834,2018
Medtronic,MDT,2.2789,0.318,0.5068,69.7293,22.1681,22.1681,30.9952,18.9464,10.3629,0.3277,2.5334,5.003,72.9561,6.0899,-29.6342,3.3865,4.1532,37.5287,-1.5212,-1.4005,2017
Medtronic,MDT,1.7438,0.3399,0.6644,68.7176,18.1185,18.1185,27.9367,15.4897,13.5577,0.2975,2.7843,5.3139,68.6878,7.9952,-34.7136,4.0298,5.2773,36.7527,1.2853,1.1175,2016
Medtronic,MDT,3.2938,0.3664,0.5974,68.2933,18.5933,18.5933,28.4743,15.0383,12.2707,0.2894,2.6323,5.1839,70.41,6.7956,-21.6577,3.5506,4.3056,37.214,-0.7608,-0.9794,2015
Medtronic,MDT,3.3625,0.388,0.6798,68.8614,18.5874,18.5874,25.4084,17.2055,13.2027,0.1899,1.8218,3.1427,116.1421,5.0254,-17.369,2.5074,3.0753,37.4425,-0.4723,-0.5965,2014
Chubb,CB,-,0.1699,0.2721,-,20.6434,20.6434,20.9691,19.1535,18.1522,0.2156,-,-,-,14.1543,24.2143,3.908,11.7496,157.157,3.9156,3.9156,2023
Chubb,CB,-,0.2218,0.3226,-,16.4814,16.4814,17.5813,15.0475,12.1725,0.2165,-,-,-,10.3842,18.1837,2.636,8.0806,121.8514,1.4211,1.4211,2022
Chubb,CB,-,0.2026,0.2943,-,25.1682,25.1682,26.6828,23.9644,20.8593,0.2043,-,-,-,14.2764,21.8332,4.2614,11.3844,139.9854,3.581,3.581,2021
Chubb,CB,-,0.2009,0.2751,-,12.9966,12.9966,14.8219,11.563,9.8155,0.1887,-,-,-,5.9437,9.2414,1.8519,4.7494,131.8763,7.7598,7.7598,2020
Chubb,CB,-,0.1968,0.2941,-,17.0362,17.0362,19.0838,15.3542,13.0287,0.1932,-,-,-,8.0497,13.1108,2.5172,6.4654,122.4213,2.0801,2.0801,2019
Chubb,CB,-,0.1937,0.2785,-,16.3738,16.3738,19.2194,14.2342,12.1099,0.195,-,-,-,7.8749,13.7103,2.3616,6.3495,109.5637,2.183,2.183,2018
Chubb,CB,-,0.1842,0.2731,-,14.3876,14.3876,17.3464,11.5436,11.9747,0.193,-,-,-,7.5451,13.2598,2.3117,6.1551,110.3242,-1.801,-1.801,2017
Chubb,CB,-,0.2071,0.3006,-,19.2157,19.2157,26.5722,15.7298,13.1399,0.1969,-,-,-,8.5655,15.7945,2.5878,6.7915,103.6013,-0.3931,-0.3931,2016
Chubb,CB,-,0.2437,0.3704,-,19.1131,19.1131,20.8458,17.3593,14.926,0.1856,-,-,-,9.7271,12.0843,2.7701,7.3565,89.7669,-1.5125,-1.5125,2015
Chubb,CB,-,0.1019,0.1997,-,19.6495,19.6495,20.6301,18.1889,14.8819,0.1951,-,-,-,9.6427,11.9558,2.9039,8.6602,90.0231,1.5763,1.5763,2014
