Stock Name,Ticker,Current Ratio,Long-term Debt / Capital,Debt/Equity Ratio,Gross Margin,Operating Margin,EBIT Margin,EBITDA Margin,Pre-Tax Profit Margin,Net Profit Margin,Asset Turnover,Inventory Turnover Ratio,Receiveable Turnover,Days Sales In Receivables,ROE - Return On Equity,Return On Tangible Equity,ROA - Return On Assets,ROI - Return On Investment,Book Value Per Share,Operating Cash Flow Per Share,Free Cash Flow Per Share,Year
CME Group,CME,1.0279,0.0988,0.1097,100,61.2066,61.2066,67.4733,63.6293,42.6708,0.0518,-,9.8661,36.9954,7.542,-22.4107,2.2115,6.7965,60.1364,0.5743,0.6413,2016
CME Group,CME,1.0293,0.0979,0.1085,100,59.7782,59.7782,66.6496,58.8193,37.4835,0.0494,-,9.2979,39.256,6.0676,-18.5279,1.8513,5.4738,60.9953,0.6927,0.7499,2015
CME Group,CME,1.0244,0.0915,0.1007,100,56.8161,56.8161,64.3084,56.9125,36.2121,0.0431,-,9.1222,40.0122,5.3858,-17.4491,1.5599,4.8929,62.3735,0.0134,-0.5814,2014
Cintas,CTAS,2.3889,0.3915,0.6435,47.3398,20.4482,20.4482,25.0894,19.2059,15.2289,1.0315,9.1638,7.646,47.7375,34.8865,292.2759,15.7729,21.2272,37.982,0.8847,-0.1829,2023
Cintas,CTAS,1.8368,0.4288,0.845,46.2444,20.2098,20.2098,25.2986,19.0818,15.6551,0.9641,8.9425,7.6411,47.7683,37.3544,-977.515,15.1678,21.3351,32.5255,1.9378,0.8402,2022
Cintas,CTAS,1.4701,0.3082,0.6893,46.578,19.4692,19.4692,24.9207,18.0957,15.5044,0.864,7.8906,7.7017,47.3919,30.1251,303.2672,13.4878,20.841,35.4393,0.5651,1.5551,2021
Cintas,CTAS,2.6093,0.4398,0.785,45.6414,16.4104,16.4104,21.7604,14.9368,12.3645,0.9238,9.4189,8.1404,44.8383,27.0883,-1014.923,11.426,15.1753,31.2837,2.316,2.7863,2020
Cintas,CTAS,1.983,0.458,0.9491,45.3925,16.4464,16.4464,21.6709,15.9946,12.8401,0.9268,11.2488,7.5113,48.5937,29.3945,-264.0132,11.8687,15.9314,29.0725,0.9723,0.9486,2019
Cintas,CTAS,2.5494,0.4567,0.8405,44.908,14.6656,14.6656,18.9798,12.9852,13.0096,0.9308,12.7275,7.8579,46.4499,25.9879,-208.4204,11.2663,14.1202,28.3705,1.693,1.7545,2018
Cintas,CTAS,1.7283,0.5461,1.3607,44.714,14.5338,14.5338,18.2269,12.9129,9.0301,0.7778,10.5784,6.822,53.5035,19.8579,-42.8761,6.6815,9.0134,21.8479,2.8507,2.8194,2017
Cintas,CTAS,1.9503,0.3618,0.7025,43.8165,16.0337,16.0337,19.4801,14.707,14.4611,1.17,10.8053,8.7482,41.7228,24.3455,91.8541,10.9448,15.5384,17.4824,-0.7001,-1.3524,2016
Cintas,CTAS,3.4124,0.4022,0.6727,43.3195,15.6451,15.6451,19.1941,14.6591,9.8547,1.0423,10.9489,8.7909,41.52,20.8312,57.9706,9.6018,12.4535,17.2999,-0.045,-0.7003,2015
Cintas,CTAS,2.8656,0.3723,0.5933,41.7221,14.3716,14.3716,18.9226,12.8075,8.9284,0.9398,9.7281,8.2487,44.2496,15.4033,38.8345,7.5692,9.669,18.7363,0.5431,0.924,2014
EOG Resources,EOG,2.4386,0.1182,0.1352,100,39.7048,39.7048,54.1429,40.0604,31.3983,0.5515,-,8.905,40.9882,27.0345,27.0345,17.3154,23.8393,48.3593,0.52,-1.9077,2023
EOG Resources,EOG,1.9001,0.1328,0.2049,100,38.7752,38.7752,52.5562,38.5223,30.1883,0.6213,-,8.9523,40.7717,31.3128,31.3128,18.7547,27.1541,42.163,3.8447,2.1183,2022
EOG Resources,EOG,2.1237,0.1861,0.2303,100,32.7325,32.7325,52.3173,31.826,25.0188,0.4876,-,7.9837,45.718,21.028,21.028,12.1979,17.1143,37.8974,6.4037,5.8597,2021
EOG Resources,EOG,1.6942,0.1987,0.2865,100,-4.9311,-4.9311,25.8883,-6.6987,-5.484,0.3081,-,7.1405,51.1172,-2.98,-2.98,-1.6897,-2.3878,34.7893,-5.4005,-0.241,2020
EOG Resources,EOG,1.1753,0.1613,0.2392,100,21.2831,21.2831,42.8596,20.397,15.7365,0.4682,-,8.0712,45.2223,12.6382,12.6382,7.3671,10.6001,37.1889,0.6659,-0.0696,2019
EOG Resources,EOG,1.3565,0.2107,0.3142,100,25.8712,25.8712,45.7573,24.5494,19.7914,0.5091,-,7.3728,49.5063,17.6565,17.6565,10.0754,13.9357,33.3852,6.0134,2.6714,2018
EOG Resources,EOG,1.2031,0.2703,0.3922,100,8.2653,8.2653,38.6837,5.899,23.0416,0.3757,-,6.5513,55.714,15.8603,15.8603,8.6568,11.5738,28.1486,3.1076,-0.9825,2017
EOG Resources,EOG,1.6698,0.333,0.4997,100,-16.0154,-16.0154,30.4306,-20.3579,-14.3346,0.2611,-,6.227,58.6158,-7.8438,-7.8438,-3.7431,-5.2319,24.2441,-2.3252,3.8634,2016
EOG Resources,EOG,1.4249,0.3394,0.5142,100,-76.3475,-76.3475,-38.5094,-79.0364,-51.6649,0.3247,-,9.0161,40.4833,-34.9571,-34.9571,-16.7758,-23.0938,23.5388,-9.1794,-4.0166,2015
EOG Resources,EOG,1.6003,0.25,0.3337,100,29.0642,29.0642,51.2264,27.6974,16.1654,0.5188,-,9.7439,37.4592,16.46,16.46,8.3868,12.3454,32.3048,2.3493,-0.1131,2014
Ecolab,ECL,1.2987,0.4833,1.0136,40.243,13.0044,13.0044,19.033,11.4587,8.9575,0.7013,6.1147,5.4055,67.5241,17.2568,-39.0251,6.3763,8.916,28.2838,2.1781,1.9877,2023
Ecolab,ECL,1.3049,0.5266,1.1821,37.7564,11.013,11.013,17.6292,9.4687,7.6946,0.661,4.9258,5.2584,69.4122,15.2771,-25.0045,5.1663,7.2317,25.5135,-0.892,-1.1896,2022
Ecolab,ECL,1.3191,0.5351,1.2075,40.189,12.5547,12.5547,19.176,11.1065,8.8737,0.6004,5.1051,5.1376,71.0444,15.7726,-22.7214,5.3946,7.3332,25.2809,0.7242,0.2086,2021
Ecolab,ECL,1.7452,0.5182,1.0782,41.4276,11.8378,11.8378,18.7308,9.8506,-10.2212,0.6505,5.3733,5.1852,70.3921,15.88,-35.3939,5.4331,7.6514,21.7063,-1.868,-1.0598,2020
Ecolab,ECL,1.3299,0.4064,0.7281,43.9118,14.6888,14.6888,20.8605,13.7836,12.4097,0.6019,6.5142,5.2737,69.2111,16.536,629.537,6.9141,9.8164,30.2559,0.4969,0.5862,2019
Ecolab,ECL,1.2692,0.439,0.8748,43.747,14.1408,14.1408,20.1168,12.9855,11.6928,0.6088,4.446,4.5905,79.5127,15.7184,-44.8567,6.306,8.8184,27.9931,0.6657,1.02,2018
Ecolab,ECL,1.322,0.4689,0.9567,41.7154,14.0945,14.0945,20.5509,12.7379,10.8746,0.6931,5.575,5.3807,67.8352,19.8411,-43.0089,7.6069,10.537,26.4563,0.5757,0.1055,2017
Ecolab,ECL,1.4173,0.4685,0.9593,42.7158,14.2201,14.2201,20.6884,12.5413,9.3447,0.7175,5.7101,5.6175,64.975,17.8815,-38.5925,6.8003,9.5032,23.8893,-0.0974,0.1096,2016
Ecolab,ECL,0.9335,0.379,0.9262,46.6708,11.5267,11.5267,17.8721,9.7282,7.3982,0.7266,5.2035,5.6669,64.4088,14.5722,-28.1026,5.4566,9.0493,23.5824,0.6997,0.6045,2015
Ecolab,ECL,1.1111,0.3962,0.887,46.2267,13.69,13.69,19.7962,11.8931,8.4227,0.7351,5.2349,5.4367,67.1367,16.5563,-32.2336,6.2911,9.9971,24.6152,0.8212,0.3736,2014
Brookfield,BN,1.1516,0.5684,1.3891,15.1318,15.0598,15.0598,24.5205,6.3759,1.005,0.1957,7.1336,3.3643,108.4909,3.1102,5.4115,1.0416,1.3097,110.4312,-1.5109,-1.615,2023
Brookfield,BN,1.2166,0.5882,1.5087,15.3694,15.2379,15.2379,23.5197,7.1834,2.0546,0.2102,6.1131,3.3885,107.7188,3.7714,6.9435,1.1772,1.5077,90.1811,0.6209,0.2647,2022
Brookfield,BN,1.1172,0.5506,1.3057,15.4904,15.3372,15.3372,23.837,19.4267,5.0072,0.1937,5.6067,3.4803,104.8765,9.4857,14.7643,3.1683,4.1321,85.8879,-0.5568,-1.8655,2021
Brookfield,BN,1.0121,0.5318,1.21,15.2585,15.0975,15.0975,24.3259,2.4605,-0.2135,0.1826,5.1329,3.3153,110.0956,0.5966,0.849,0.2057,0.2699,81.1822,1.2672,0.6525,2020
Brookfield,BN,0.993,0.5384,1.227,22.2599,14.9264,14.9264,22.1154,8.6235,3.8053,0.2094,5.1332,3.6724,99.3894,4.7506,7.1783,1.6526,2.1151,77.4177,0.9887,-0.2252,2019
Brookfield,BN,1.3048,0.5351,1.2169,19.82,14.1727,14.1727,19.6368,12.753,6.3131,0.2215,6.5129,3.3531,108.8551,8.0532,10.7628,2.9218,3.5835,67.8084,0.5383,0.8999,2018
Brookfield,BN,1.1908,0.4766,0.9814,20.5904,14.608,14.608,20.3575,12.6612,3.229,0.2116,5.132,3.4065,107.1482,6.0135,7.5456,2.3615,2.9823,55.5377,0.6199,0.4756,2017
Brookfield,BN,1.4456,0.4643,0.9312,27.418,18.7661,18.7661,27.0411,12.2609,6.2185,0.1527,3.3124,2.6728,136.5591,5.078,5.579,2.0885,2.5661,48.487,0.1996,-0.1336,2016
Brookfield,BN,1.4315,0.4871,1.0185,27.5197,18.4754,18.4754,26.9874,24.4313,11.0832,0.1427,2.733,2.8269,129.1147,8.7291,9.4297,3.3466,4.1847,39.6876,0.0994,0.0228,2015
Brookfield,BN,1.6801,0.4777,0.991,28.5668,19.8922,19.8922,27.897,35.5696,16.0967,0.1418,2.3342,2.0762,175.8018,10.4813,10.9631,4.023,5.1099,38.2428,0.3156,0.4203,2014
Constellation Energy,CEG,1.3133,0.4868,1.1049,35.7854,6.4612,6.4612,16.5503,9.8202,6.5134,0.4909,10.6673,8.7401,41.7616,13.9731,14.5198,3.1069,7.1711,35.6025,-9.2091,-11.6347,2023
Constellation Energy,CEG,1.194,0.3973,0.7737,28.5516,2.0254,2.0254,11.9558,-2.2177,-0.6547,0.521,11.6027,7.3703,49.5229,-1.4685,-1.4746,-0.356,-0.885,34.7768,-7.152,-12.1277,2022
Constellation Energy,CEG,0.9981,0.2965,0.7057,38.0986,-1.7609,-1.7609,21.3446,0.7736,-1.0433,0.4086,9.4433,8.1161,44.9725,-0.7147,-0.7147,-0.1726,-0.5028,-,-,-,2021
Constellation Energy,CEG,1.3311,0.2864,0.4914,45.5491,1.4543,1.4543,22.1099,4.7492,3.346,0.366,7.9149,9.7632,37.3854,3.9452,3.9452,1.2039,2.8153,-,-,-,2020
Constellation Energy,CEG,-,-,-,42.6337,6.9911,6.9911,23.1769,10.13,5.9448,-,-,-,-,-,-,-,-,-,-,-,2019
Constellation Energy,CEG,,,,,,,,,,,,,,,,,,,,,2018
Constellation Energy,CEG,,,,,,,,,,,,,,,,,,,,,2017
Constellation Energy,CEG,,,,,,,,,,,,,,,,,,,,,2016
Constellation Energy,CEG,,,,,,,,,,,,,,,,,,,,,2015
Constellation Energy,CEG,,,,,,,,,,,,,,,,,,,,,2014
Parker-Hannifin,PH,0.8835,0.4597,1.2149,33.7227,16.1299,16.1299,20.4211,14.0553,10.9253,0.6363,4.3454,6.7433,54.1281,20.1536,-23.8366,6.9534,10.8889,80.4955,4.2228,2.8547,2023
Parker-Hannifin,PH,2.056,0.5241,1.2957,33.4853,17.6983,17.6983,21.303,10.1769,8.2943,0.6114,4.7641,6.7741,53.8816,14.8555,-65.2877,5.0732,7.0703,68.975,-0.9502,-1.8829,2022
Parker-Hannifin,PH,1.8139,0.4389,0.7826,33.0585,16.4467,16.4467,20.5964,15.6608,12.17,0.7053,4.5941,6.5707,55.55,20.7622,-55.1789,8.5878,11.6491,65.1487,3.7271,4.7859,2021
Parker-Hannifin,PH,1.5992,0.5508,1.3557,24.8492,12.7536,12.7536,16.6785,11.0025,8.7764,0.6886,5.24,7.3854,49.4217,19.2627,-22.1543,6.0456,8.6536,48.5529,2.8255,2.3634,2020
Parker-Hannifin,PH,2.4345,0.5221,1.191,25.358,14.5766,14.5766,17.6225,13.6134,10.6458,0.8147,6.3696,6.7198,54.3169,25.5537,-120.1865,8.6767,12.2114,46.452,1.3387,1.4361,2019
Parker-Hannifin,PH,1.5904,0.4241,0.8451,24.9234,13.4569,13.4569,16.7157,11.902,7.4169,0.9336,6.6229,6.6662,54.754,18.0942,-64.1492,6.9276,10.4213,44.2966,2.1961,2.3669,2018
Parker-Hannifin,PH,1.4075,0.48,1.1145,24.1933,12.4484,12.4484,15.4015,11.045,8.1751,0.7766,5.8852,6.2304,58.5839,18.6782,-37.451,6.3515,9.7129,39.547,0.7505,0.3093,2017
Parker-Hannifin,PH,2.2012,0.3668,0.6583,22.3345,10.3691,10.3691,13.07,9.8121,7.102,0.944,7.52,7.1276,51.2097,17.6299,107.1901,6.7077,11.1631,34.1662,-0.5509,-0.1549,2016
Parker-Hannifin,PH,2.3162,0.3478,0.577,24.0447,11.8926,11.8926,14.3902,11.2671,7.9622,1.0352,7.4245,7.8458,46.5216,19.8246,87.9371,8.246,12.9292,36.8621,0.23,0.2138,2015
Parker-Hannifin,PH,1.8666,0.1846,0.3489,22.9097,10.546,10.546,13.0937,11.7791,7.8772,0.9956,7.4275,7.1123,51.3193,15.6303,45.2181,7.8453,12.7454,44.746,1.308,1.5632,2014
British American Tobacco,BTI,0.9051,0.4008,0.7506,83.3413,-57.7319,-57.7319,47.1466,-62.5334,-52.8241,0.2298,0.9204,7.193,50.7439,-26.8051,33.2856,-11.9521,-16.0618,26.7994,0.3079,0.3498,2023
British American Tobacco,BTI,0.8631,0.3384,0.5698,82.712,38.051,38.051,42.7698,33.7154,23.927,0.1801,0.8431,6.1238,59.6037,9.0424,-12.8286,4.4586,5.9824,38.1159,-0.146,-0.1176,2022
British American Tobacco,BTI,0.8457,0.346,0.5884,82.3158,39.8458,39.8458,44.0352,35.6759,26.4795,0.187,0.8604,6.3137,57.8111,10.347,-14.4617,5.077,6.7665,37.7279,0.3421,0.3064,2021
British American Tobacco,BTI,0.8794,0.3881,0.6984,82.2199,38.6484,38.6484,44.2737,33.6437,24.8293,0.1872,0.7641,6.7832,53.8098,10.4265,-12.5296,4.7672,6.3801,35.2335,0.461,0.551,2020
British American Tobacco,BTI,0.7052,0.3708,0.7071,82.2275,34.8417,34.8417,40.6848,30.5754,22.0427,0.1835,0.7547,6.1393,59.4534,9.1163,-10.7072,4.1481,5.7363,35.7151,-0.9815,-0.9134,2019
British American Tobacco,BTI,0.775,0.3972,0.7233,80.9571,38.0247,38.0247,42.2628,34.0969,24.6285,0.1674,0.7736,6.6881,54.5742,9.4538,-10.6472,4.2435,5.6987,38.2254,2.6356,2.6536,2018
British American Tobacco,BTI,0.8985,0.4191,0.8103,77.7252,31.9141,31.9141,36.3592,145.8259,184.9645,0.1439,0.7708,4.4963,81.1771,61.7835,-66.4282,26.7332,35.8905,34.2907,0.0098,-0.0692,2017
British American Tobacco,BTI,1.0424,0.6623,2.3192,74.395,31.5572,31.5572,35.6722,42.3361,31.5097,0.3709,0.652,3.7316,97.8134,57.566,-130.3961,12.1666,19.4384,6.1107,-0.5236,-0.5741,2016
British American Tobacco,BTI,1.0897,0.7463,3.3786,75.4502,34.7757,34.7757,38.0418,44.681,32.7381,0.4158,0.7575,3.9234,93.0327,89.8649,-83.6788,14.3487,22.7946,4.127,0.5982,0.7021,2015
British American Tobacco,BTI,1.0414,0.6271,2.1084,77.8971,32.1237,32.1237,33.0327,34.7004,24.286,0.5339,0.7472,4.9455,73.8046,62.8951,-73.281,13.9745,23.451,-,-0.3628,-0.4456,2014
