Stock Name,Ticker,Current Ratio,Long-term Debt / Capital,Debt/Equity Ratio,Gross Margin,Operating Margin,EBIT Margin,EBITDA Margin,Pre-Tax Profit Margin,Net Profit Margin,Asset Turnover,Inventory Turnover Ratio,Receiveable Turnover,Days Sales In Receivables,ROE - Return On Equity,Return On Tangible Equity,ROA - Return On Assets,ROI - Return On Investment,Book Value Per Share,Operating Cash Flow Per Share,Free Cash Flow Per Share,Year
Apple,AAPL,1.3527,0.3703,0.6786,39.076,27.8354,27.8354,32.707,28.4605,21.1868,0.6703,61.621,7.3599,49.5928,35.6237,38.1906,14.2024,22.4312,6.0085,-0.4967,-0.5901,2016
Apple,AAPL,1.1088,0.3088,0.539,40.0599,30.4773,30.4773,35.2938,31.0271,22.8458,0.805,59.6377,7.7024,47.3876,44.7355,48.3878,18.3899,30.9201,5.3486,1.0688,0.9743,2015
Apple,AAPL,1.0801,0.2063,0.3164,38.588,28.7223,28.7223,33.0693,29.2585,21.6144,0.7885,53.1776,6.7157,54.3501,35.4201,38.438,17.042,28.1142,4.7538,0.381,0.3032,2014
NVIDIA,NVDA,4.1713,0.1645,0.2259,72.7176,54.1217,54.1217,56.597,55.5103,48.8494,0.9269,3.1467,6.0928,59.9067,69.2447,79.4957,45.2775,57.8572,1.7442,0.9013,0.9315,2023
NVIDIA,NVDA,3.5156,0.3051,0.4956,56.9289,15.6595,15.6595,21.3836,15.5001,16.1934,0.655,2.252,7.0483,51.7852,19.7638,27.2099,10.6066,13.7341,0.8962,-0.1343,-0.1689,2022
NVIDIA,NVDA,6.6503,0.2914,0.4113,64.929,37.3077,37.3077,41.6698,36.9362,36.2339,0.6091,3.6234,5.788,63.062,36.6451,48.946,22.0698,25.9652,1.0619,0.1273,0.1338,2021
NVIDIA,NVDA,4.0904,0.2609,0.4122,62.3448,27.1784,27.1784,33.7631,26.4408,25.979,0.5792,3.4387,6.865,53.1685,25.6438,43.4809,15.0464,18.9526,0.6814,0.0394,0.0142,2020
NVIDIA,NVDA,7.6738,0.1403,0.1631,61.9894,26.0671,26.0671,29.5567,27.2028,25.6091,0.6306,4.239,6.589,55.3952,22.9105,24.2351,16.1479,19.6971,0.4985,0.0429,0.0471,2019
NVIDIA,NVDA,7.9436,0.1755,0.2128,61.2069,32.4684,32.4684,34.7047,33.2537,35.3448,0.8814,2.8857,8.2275,44.3633,44.3267,47.7129,31.1541,36.549,0.3854,0.0112,0.0105,2018
NVIDIA,NVDA,8.0269,0.2099,0.2677,59.9341,33.0451,33.0451,35.0937,32.901,31.3671,0.8642,4.8894,7.6791,47.5319,40.7844,44.8022,27.1061,32.2229,0.3082,0.0741,0.0573,2017
NVIDIA,NVDA,4.774,0.259,0.4877,58.7988,27.9884,27.9884,30.6946,27.5687,24.11,0.7022,3.5856,8.3656,43.631,28.9136,33.0556,16.9292,21.4249,0.2462,0.0128,0.0097,2016
NVIDIA,NVDA,2.5746,0.0212,0.3379,56.1078,14.9102,14.9102,19.4212,14.8303,12.2555,0.6798,5.2608,9.9208,36.7914,13.7391,16.6621,8.3311,13.4472,0.2073,0.0114,0.0125,2015
NVIDIA,NVDA,6.3761,0.2404,0.3164,55.5105,16.211,16.211,21.5079,16.1256,13.4772,0.6502,4.3126,9.8776,36.9522,14.2825,17.6356,8.7627,10.8494,0.2027,0.0051,0.0103,2014
Alphabet,GOOG,2.0966,0.0447,0.0468,56.6251,27.4218,27.4218,31.308,27.8851,24.0067,0.7639,-,6.4088,56.9525,26.0411,29.0325,18.3391,24.8776,22.7431,0.9679,0.8379,2023
Alphabet,GOOG,2.378,0.0543,0.0574,55.3794,26.4613,26.4613,31.2255,25.2189,21.2038,0.7743,-,7.0256,51.953,23.4134,26.398,16.4188,22.1426,19.9349,0.1766,-0.3613,2022
Alphabet,GOOG,2.9281,0.0556,0.0589,56.9398,30.5523,30.5523,34.5397,35.2178,29.5117,0.7171,94.8197,6.555,55.6828,30.2156,33.4561,21.1633,28.5354,19.0028,1.8966,1.7123,2021
Alphabet,GOOG,3.0668,0.0589,0.0626,53.5784,22.5852,22.5852,30.0893,26.3424,22.0619,0.5711,116.3901,5.8159,62.7587,18.0949,20.1422,12.5992,17.0288,16.4793,0.7821,0.843,2020
Alphabet,GOOG,3.3741,0.0221,0.0226,55.5805,21.1489,21.1489,28.4276,24.4815,21.2181,0.5866,71.968,5.8874,61.9966,17.0486,19.2033,12.4472,16.6717,14.6326,0.4613,0.5566,2019
Alphabet,GOOG,3.919,0.0221,0.0226,56.4761,20.1171,20.1171,26.7207,25.5177,22.4647,0.5877,53.7931,6.4559,56.5378,17.3036,19.5124,13.2032,16.9214,12.7688,0.7271,-0.0705,2018
Alphabet,GOOG,5.1403,0.0254,0.026,58.8805,23.6146,23.6146,29.8525,24.5302,11.4221,0.5619,60.8585,5.9265,61.5879,8.3028,9.5158,6.4178,8.0922,10.9748,0.0601,-0.151,2017
Alphabet,GOOG,6.2908,0.0275,0.0283,61.0754,26.2717,26.2717,33.0778,26.7525,21.577,0.5389,131.1119,6.3429,57.5448,14.0093,16.3323,11.6289,13.6237,10.0562,0.6261,0.6249,2016
Alphabet,GOOG,4.6667,0.0163,0.0434,62.4425,25.8171,25.8171,32.5688,26.2052,21.1044,0.5085,57.3605,5.3914,67.7004,13.5859,16.2481,11.0863,13.3643,8.7533,0.2326,0.3054,2015
Alphabet,GOOG,4.6878,0.0301,0.0504,61.0748,24.9936,24.9936,32.5374,26.1496,21.4179,0.5109,-,6.0836,59.9974,13.1138,16.2814,10.5429,12.7185,7.6348,0.2855,0.0463,2014
Alphabet,GOOGL,2.0966,0.0447,0.0468,56.6251,27.4218,27.4218,31.308,27.8851,24.0067,0.7639,-,6.4088,56.9525,26.0411,29.0325,18.3391,24.8776,22.7431,0.9679,0.8379,2023
Alphabet,GOOGL,2.378,0.0543,0.0574,55.3794,26.4613,26.4613,31.2255,25.2189,21.2038,0.7743,-,7.0256,51.953,23.4134,26.398,16.4188,22.1426,19.9349,0.1766,-0.3613,2022
Alphabet,GOOGL,2.9281,0.0556,0.0589,56.9398,30.5523,30.5523,34.5397,35.2178,29.5117,0.7171,94.8197,6.555,55.6828,30.2156,33.4561,21.1633,28.5354,19.0028,1.8966,1.7123,2021
Alphabet,GOOGL,3.0668,0.0589,0.0626,53.5784,22.5852,22.5852,30.0893,26.3424,22.0619,0.5711,116.3901,5.8159,62.7587,18.0949,20.1422,12.5992,17.0288,16.4793,0.7821,0.843,2020
Alphabet,GOOGL,3.3741,0.0221,0.0226,55.5805,21.1489,21.1489,28.4276,24.4815,21.2181,0.5866,71.968,5.8874,61.9966,17.0486,19.2033,12.4472,16.6717,14.6326,0.4613,0.5566,2019
Alphabet,GOOGL,3.919,0.0221,0.0226,56.4761,20.1171,20.1171,26.7207,25.5177,22.4647,0.5877,53.7931,6.4559,56.5378,17.3036,19.5124,13.2032,16.9214,12.7688,0.7271,-0.0705,2018
Alphabet,GOOGL,5.1403,0.0254,0.026,58.8805,23.6146,23.6146,29.8525,24.5302,11.4221,0.5619,60.8585,5.9265,61.5879,8.3028,9.5158,6.4178,8.0922,10.9748,0.0601,-0.151,2017
Alphabet,GOOGL,6.2908,0.0275,0.0283,61.0754,26.2717,26.2717,33.0778,26.7525,21.577,0.5389,131.1119,6.3429,57.5448,14.0093,16.3323,11.6289,13.6237,10.0562,0.6261,0.6249,2016
Alphabet,GOOGL,4.6667,0.0163,0.0434,62.4425,25.8171,25.8171,32.5688,26.2052,21.1044,0.5085,57.3605,5.3914,67.7004,13.5859,16.2481,11.0863,13.3643,8.7533,0.2326,0.3054,2015
Alphabet,GOOGL,4.6878,0.0301,0.0504,61.0748,24.9936,24.9936,32.5374,26.1496,21.4179,0.5109,-,6.0836,59.9974,13.1138,16.2814,10.5429,12.7185,7.6348,0.2855,0.0463,2014
Amazon,AMZN,1.0451,0.2241,0.2889,46.9821,6.4114,6.4114,14.8777,6.5341,5.2933,1.0889,9.1464,11,33.1817,15.0712,16.989,5.7639,11.6934,19.4428,3.5078,4.6441,2023
Amazon,AMZN,0.9446,0.315,0.4598,43.8053,2.383,2.383,10.5391,-1.1549,-0.5296,1.1109,8.395,12.1337,30.0815,-1.8638,-2.1645,-0.5883,-1.2768,14.2592,0.089,-0.2546,2022
Amazon,AMZN,1.1358,0.2607,0.3526,42.0325,5.2954,5.2954,12.6244,8.1203,7.1014,1.1172,8.3439,14.2842,25.5527,24.134,27.153,7.9334,17.8428,13.5867,-1.9786,-3.9226,2021
Amazon,AMZN,1.0502,0.2541,0.3406,39.5678,5.9314,5.9314,12.4536,6.2627,5.5252,1.202,9.8049,15.7308,23.203,22.8374,27.2124,6.6411,17.0348,9.2847,2.6573,0.4798,2020
Amazon,AMZN,1.097,0.2739,0.3773,40.99,5.1836,5.1836,12.9509,4.9821,4.1309,1.2454,8.0761,13.4763,27.0847,18.6723,24.4958,5.1446,13.5573,6.2309,0.7485,0.622,2019
Amazon,AMZN,1.0981,0.3504,0.5395,40.2474,5.3335,5.3335,11.9208,4.8354,4.3253,1.4318,8.1027,13.9646,26.1376,23.1303,34.7333,6.1931,15.0245,4.4347,1.2097,1.0975,2018
Amazon,AMZN,1.04,0.4717,0.893,37.0684,2.3085,2.3085,8.7617,2.1398,1.7052,1.3546,6.9754,13.5116,27.0139,10.9459,21.1226,2.3098,5.7824,2.8625,0.0854,-0.2387,2017
Amazon,AMZN,1.0448,0.2852,0.399,35.0931,3.0782,3.0782,9.0465,2.862,1.7435,1.6305,7.7013,16.3074,22.3826,12.2945,15.2958,2.8429,8.7883,2.0215,0.5152,0.3003,2016
Amazon,AMZN,1.0536,0.3807,0.6147,33.0402,2.0868,2.0868,7.9566,1.4653,0.557,1.6527,6.9951,18.9257,19.2859,4.4531,6.1922,0.9205,2.7579,1.4208,0.5215,0.57,2015
Amazon,AMZN,1.1153,0.4349,0.7695,29.4826,0.2,0.2,5.5333,-0.1247,-0.2708,1.6327,7.5614,15.8567,23.0186,-2.2437,-3.2471,-0.4422,-1.268,1.1549,0.1518,-0.0075,2014
Meta Platforms,META,2.671,0.1072,0.12,80.7571,34.6555,34.6555,42.9415,35.1574,28.9825,0.5875,-,8.3432,43.7479,25.5262,29.6813,17.027,22.7906,59.8079,8.3689,9.6235,2023
Meta Platforms,META,2.2034,0.0732,0.0789,78.3473,24.8214,24.8214,32.2702,24.7142,19.8956,0.6279,-,8.6595,42.1502,18.4547,22.1988,12.4915,17.1046,48.0922,-1.4953,-6.5429,2022
Meta Platforms,META,3.1543,-,-,80.7944,39.645,39.645,46.4008,40.0953,33.3845,0.7105,-,8.4001,43.4519,31.5265,37.4781,23.7187,31.5265,45.5597,6.7593,5.4989,2021
Meta Platforms,META,5.0511,-,-,80.5828,38.005,38.005,45.9873,38.5971,33.9045,0.5396,-,7.584,48.1274,22.7188,26.8337,18.2945,22.7188,45.0298,0.79,0.8073,2020
Meta Platforms,META,4.3995,-,-,81.937,33.9279,33.9279,42.0485,35.0963,26.1468,0.5301,-,7.4277,49.1403,18.2922,22.6963,13.8593,18.2922,35.4327,2.6047,2.1174,2019
Meta Platforms,META,7.194,-,-,83.2462,44.6166,44.6166,52.3443,45.4189,39.5985,0.5737,-,7.3597,49.5945,26.2841,34.2652,22.7177,26.2841,29.4769,1.8297,-0.6563,2018
Meta Platforms,META,12.9157,-,-,86.584,49.6962,49.6962,57.1372,50.658,39.1607,0.481,-,6.9707,52.3622,21.4319,29.3758,18.8515,21.4319,25.584,2.6852,1.9428,2017
Meta Platforms,META,11.9656,-,-,86.2906,44.9635,44.9635,53.4373,45.2927,36.8623,0.4255,-,6.9216,52.7334,17.2602,26.5122,15.7279,17.2602,20.4682,1.8898,1.2387,2016
Meta Platforms,META,11.2478,0.0024,0.0026,84.0083,34.7222,34.7222,45.5712,34.5493,20.4652,0.3629,-,7.0059,52.0992,8.3405,16.0725,7.4645,8.3204,15.6027,0.8672,0.6702,2015
Meta Platforms,META,9.4031,0.0033,0.0065,82.729,40.061,40.061,50.0321,39.3871,23.4638,0.3119,-,7.4291,49.1312,8.1449,20.7247,7.3563,8.1182,12.9935,1.0726,0.9264,2014
Taiwan Semiconductor Manufacturing,TSM,2.3271,0.2152,0.2769,54.3596,42.6262,42.6262,67.2449,45.3023,39.4008,0.3908,3.9308,3110.079,0.1174,24.6398,24.8033,15.3832,19.3379,21.7487,-2.2842,-1.4743,2023
Taiwan Semiconductor Manufacturing,TSM,2.0809,0.2295,0.3044,59.5592,49.5289,49.5289,68.8431,50.5356,43.8591,0.456,4.1399,1369.338,0.2666,34.0422,34.3483,20.0081,26.2312,18.3088,2.3748,1.4185,2022
Taiwan Semiconductor Manufacturing,TSM,2.1192,0.2276,0.3503,51.6271,40.9459,40.9459,67.555,41.7683,37.316,0.4261,3.9765,2043.743,0.1786,27.5543,27.9022,15.915,21.2821,14.9566,2.0815,-0.2701,2021
Taiwan Semiconductor Manufacturing,TSM,1.7284,0.131,0.2003,53.0995,42.3213,42.3213,67.0908,43.6626,38.1369,0.4851,4.573,2197.866,0.1661,27.8363,28.2326,18.5108,24.1909,12.6061,1.6835,1.1709,2020
Taiwan Semiconductor Manufacturing,TSM,1.3748,0.0243,0.118,46.0474,34.8324,34.8324,61.6443,36.4361,33.0797,0.4725,6.9567,1172.905,0.3112,21.9295,22.2137,15.6322,21.3974,10.4076,0.3502,-0.6295,2019
Taiwan Semiconductor Manufacturing,TSM,2.667,0.0331,0.1087,48.2734,37.1957,37.1957,65.5609,38.5455,35.2012,0.4935,5.1679,1589.325,0.2297,21.8592,22.0853,17.3732,21.1352,10.464,-0.1923,-0.0305,2018
Taiwan Semiconductor Manufacturing,TSM,2.2156,0.0579,0.1432,50.6245,39.4459,39.4459,66.0604,40.5306,35.296,0.4907,6.5324,721.5996,0.5058,23.0881,23.3092,17.3236,21.7519,9.7222,0.5951,0.3983,2017
Taiwan Semiconductor Manufacturing,TSM,2.3479,0.1012,0.1832,50.0928,39.8729,39.8729,63.4854,40.713,34.9943,0.5025,9.7179,850.4796,0.4292,24.3997,24.6647,17.5899,21.9304,8.0929,-0.0057,-0.3983,2016
Taiwan Semiconductor Manufacturing,TSM,3.5186,0.1357,0.2086,48.6531,37.9423,37.9423,64.3207,41.544,36.3449,0.5089,6.4594,1337.338,0.2729,25.0734,25.3652,18.4949,21.6704,7.4262,0.6463,0.8466,2015
Taiwan Semiconductor Manufacturing,TSM,2.7874,0.1734,0.2452,49.5155,38.7858,38.7858,65.0369,39.5989,33.3364,0.5103,5.8053,1547.455,0.2359,24.8625,25.1959,17.0039,20.5505,6.2386,0.3266,0.4251,2014
Berkshire Hathaway,BRK.A,-,-,0.226,-,34.9021,55.4395,58.8652,32.4277,26.3999,0.3406,-,-,-,17.1181,21.419,9.0793,17.1181,432.8398,5.6809,3.77,2023
Berkshire Hathaway,BRK.A,-,-,0.2548,-,-7.6243,-30.106,-26.4973,-10.7155,-7.5356,0.3184,-,-,-,-4.5669,-5.8759,-2.3193,-4.5669,369.7146,-0.453,-1.61,2022
Berkshire Hathaway,BRK.A,-,-,0.2219,-,43.725,72.1632,76.044,40.1814,32.564,0.2881,-,-,-,17.6624,22.0446,9.4859,17.6624,398.8331,0.7749,0.355,2021
Berkshire Hathaway,BRK.A,-,-,0.259,-,30.3715,46.9633,51.278,22.4107,17.3146,0.2811,-,-,-,9.5833,12.424,4.9504,9.5833,334.1528,0.8443,1.9227,2020
Berkshire Hathaway,BRK.A,-,-,0.2412,-,43.037,71.5533,75.5059,39.8718,31.9764,0.3114,-,-,-,19.0852,25.9139,10.0023,19.0852,309.3907,0.6161,-0.0074,2019
Berkshire Hathaway,BRK.A,-,-,0.2766,-,5.7691,-3.2913,0.6545,2.4887,1.6224,0.3502,-,-,-,1.2261,1.801,0.6106,1.2261,257.6473,-3.366,-4.515,2018
Berkshire Hathaway,BRK.A,-,-,0.2915,-,11.8537,12.7406,16.57,8.6791,18.7302,0.3417,-,-,-,12.8861,19.0416,6.4597,12.8861,262.3765,5.2927,5.8,2017
Berkshire Hathaway,BRK.A,-,-,0.3561,-,18.0779,21.9381,26.0759,15.1352,11.1913,0.3465,-,-,-,8.558,14.1638,3.9344,8.558,219.1065,0.4635,1.7338,2016
Berkshire Hathaway,BRK.A,-,-,0.3259,-,18.2907,18.2907,21.9785,16.5666,11.4168,0.382,-,-,-,9.4399,13.0716,4.4208,9.4399,206.3625,-0.2083,-0.573,2015
Berkshire Hathaway,BRK.A,-,-,0.3287,-,16.1192,16.1192,19.9046,14.4351,10.2065,0.3702,-,-,-,8.2995,11.6516,3.8356,8.2995,198.279,1.7541,0.0894,2014
Berkshire Hathaway,BRK.B,-,-,0.226,-,34.9021,55.4395,58.8652,32.4277,26.3999,0.3406,-,-,-,17.1181,21.419,9.0793,17.1181,432.8398,5.6809,3.77,2023
Berkshire Hathaway,BRK.B,-,-,0.2548,-,-7.6243,-30.106,-26.4973,-10.7155,-7.5356,0.3184,-,-,-,-4.5669,-5.8759,-2.3193,-4.5669,369.7146,-0.453,-1.61,2022
Berkshire Hathaway,BRK.B,-,-,0.2219,-,43.725,72.1632,76.044,40.1814,32.564,0.2881,-,-,-,17.6624,22.0446,9.4859,17.6624,398.8331,0.7749,0.355,2021
Berkshire Hathaway,BRK.B,-,-,0.259,-,30.3715,46.9633,51.278,22.4107,17.3146,0.2811,-,-,-,9.5833,12.424,4.9504,9.5833,334.1528,0.8443,1.9227,2020
Berkshire Hathaway,BRK.B,-,-,0.2412,-,43.037,71.5533,75.5059,39.8718,31.9764,0.3114,-,-,-,19.0852,25.9139,10.0023,19.0852,309.3907,0.6161,-0.0074,2019
Berkshire Hathaway,BRK.B,-,-,0.2766,-,5.7691,-3.2913,0.6545,2.4887,1.6224,0.3502,-,-,-,1.2261,1.801,0.6106,1.2261,257.6473,-3.366,-4.515,2018
Berkshire Hathaway,BRK.B,-,-,0.2915,-,11.8537,12.7406,16.57,8.6791,18.7302,0.3417,-,-,-,12.8861,19.0416,6.4597,12.8861,262.3765,5.2927,5.8,2017
Berkshire Hathaway,BRK.B,-,-,0.3561,-,18.0779,21.9381,26.0759,15.1352,11.1913,0.3465,-,-,-,8.558,14.1638,3.9344,8.558,219.1065,0.4635,1.7338,2016
Berkshire Hathaway,BRK.B,-,-,0.3259,-,18.2907,18.2907,21.9785,16.5666,11.4168,0.382,-,-,-,9.4399,13.0716,4.4208,9.4399,206.3625,-0.2083,-0.573,2015
Berkshire Hathaway,BRK.B,-,-,0.3287,-,16.1192,16.1192,19.9046,14.4351,10.2065,0.3702,-,-,-,8.2995,11.6516,3.8356,8.2995,198.279,1.7541,0.0894,2014
