Stock Name,Ticker,Revenue,Cost Of Goods Sold,Gross Profit,Research And Development Expenses,SG&A Expenses,Other Operating Income Or Expenses,Operating Expenses,Operating Income,Total Non-Operating Income/Expense,Pre-Tax Income,Income Taxes,Income After Taxes,Other Income,Income From Continuous Operations,Income From Discontinued Operations,Net Income,EBITDA,EBIT,Basic Shares Outstanding,Shares Outstanding,Basic EPS,EPS - Earnings Per Share,Year
PNC Financial Services,PNC,"$31,882","$10,392","$21,490",-,"$14,754",-,"$14,754","$6,736",-,"$6,736","$1,089","$5,647",-,"$5,647",-,"$5,126",-,-,401,401,$12.80,$12.79,2023
PNC Financial Services,PNC,"$23,542","$2,422","$21,120",-,"$13,647",-,"$13,647","$7,473",-,"$7,473","$1,360","$6,113",-,"$6,113",-,"$5,708",-,-,412,412,$13.86,$13.85,2022
PNC Financial Services,PNC,"$19,698",$487,"$19,211",-,"$12,223",-,"$12,223","$6,988",-,"$6,988","$1,263","$5,725",-,"$5,725",-,"$5,409",-,-,426,426,$12.71,$12.70,2021
PNC Financial Services,PNC,"$18,262","$1,361","$16,901",-,"$13,472",-,"$13,472","$3,429",-,"$3,429",$426,"$3,003",-,"$3,003",-,"$2,716",-,-,427,427,$16.99,$16.96,2020
PNC Financial Services,PNC,"$20,636","$3,797","$16,839",-,"$11,347",-,"$11,347","$5,492",-,"$5,492",$901,"$4,591",-,"$4,591",$827,"$4,284",-,-,447,448,$11.43,$11.39,2019
PNC Financial Services,PNC,"$19,051","$2,861","$16,190",-,"$10,704",-,"$10,704","$5,486",-,"$5,486",$928,"$4,558",-,"$4,558",$788,"$5,061",-,-,467,470,$10.79,$10.71,2018
PNC Financial Services,PNC,"$18,035","$1,706","$16,329",-,"$10,839",-,"$10,839","$5,490",-,"$5,490",$102,"$5,388",-,"$5,388",-,"$5,053",-,-,481,486,$10.49,$10.36,2017
PNC Financial Services,PNC,"$16,423","$1,261","$15,162",-,"$9,909",-,"$9,909","$5,253",-,"$5,253","$1,268","$3,985",-,"$3,985",-,"$3,662",-,-,494,500,$7.42,$7.30,2016
PNC Financial Services,PNC,"$16,270","$1,045","$15,225",-,"$9,718",-,"$9,718","$5,507",-,"$5,507","$1,364","$4,143",-,"$4,143",-,"$3,864",-,-,514,521,$7.52,$7.39,2015
PNC Financial Services,PNC,"$16,281",$906,"$15,375",-,"$9,761",-,"$9,761","$5,614",-,"$5,614","$1,407","$4,207",-,"$4,207",-,"$3,936",-,-,529,537,$7.44,$7.30,2014
Banco Bilbao Viscaya Argentaria S.A,BBVA,"$31,973.3",-,"$31,973.3",-,"$12,220.25",-,-,"$18,234.59","$-4,792.424","$13,441.08","$4,332.447","$9,108.637",-,"$9,108.637",-,"$8,678.964",-,-,"5,954","5,954",$1.40,$1.40,2023
Banco Bilbao Viscaya Argentaria S.A,BBVA,"$26,223.05",-,"$26,223.05",-,"$10,212.54",-,-,"$14,611.33","$-3,560.115","$11,052.26","$3,647.563","$7,404.701",-,"$7,404.701",-,"$6,975.886",-,-,"6,189","6,189",$1.04,$1.04,2022
Banco Bilbao Viscaya Argentaria S.A,BBVA,"$24,923.19",-,"$24,923.19",-,"$10,123.79",-,-,"$13,339.46","$-3,589.525","$9,748.744","$2,611.102","$7,137.642",-,"$7,137.642",$331.268,"$5,504.964",-,-,"6,945","6,945",$0.79,$0.79,2021
Banco Bilbao Viscaya Argentaria S.A,BBVA,"$26,243.2",-,"$26,243.2",-,"$11,819.38",-,-,"$12,717.22","$-6,748.708","$5,968.518","$1,582.085","$4,386.433",-,"$4,386.433",-,"$1,490.702",-,-,"9,323","9,323",$0.16,$0.16,2020
Banco Bilbao Viscaya Argentaria S.A,BBVA,"$27,485.92",-,"$27,485.92",-,"$13,880.16",-,-,"$11,814.88","$-4,649.12","$7,165.76","$2,299.36","$4,866.399",-,"$4,866.399",-,"$3,933.44",-,-,"7,472","7,472",$0.53,$0.53,2019
Banco Bilbao Viscaya Argentaria S.A,BBVA,"$28,046.39",-,"$28,046.39",-,"$11,942.27",-,-,"$14,677.47","$-4,701.561","$9,974.726","$2,710.395","$7,264.331",-,"$7,264.331",-,"$6,287.644",-,-,"6,668","6,668",$0.90,$0.90,2018
Banco Bilbao Viscaya Argentaria S.A,BBVA,"$28,562.68",-,"$28,562.68",-,"$13,732.01",-,-,"$13,262.94","$-5,428.831","$7,834.109","$2,451.621","$5,382.489",-,"$5,382.489",-,"$3,977.526",-,-,"6,642","6,642",$0.54,$0.54,2017
Banco Bilbao Viscaya Argentaria S.A,BBVA,"$27,281.01",-,"$27,281.01",-,"$14,423.42",-,-,"$11,279.58","$-4,206.187","$7,073.387","$1,880.113","$5,193.274",-,"$5,193.274",-,"$3,845.435",-,-,"6,950","6,950",$0.55,$0.55,2016
Banco Bilbao Viscaya Argentaria S.A,BBVA,"$25,941.16",-,"$25,941.16",-,"$14,673.94",-,-,"$9,854.799","$-4,743.629","$5,111.171","$1,414.65","$3,695.411",-,"$3,695.411",-,"$2,933.677",-,-,"6,774","6,774",$0.43,$0.43,2015
Banco Bilbao Viscaya Argentaria S.A,BBVA,"$28,388.53",-,"$28,388.53",-,"$15,454.44",-,-,"$11,365.52","$-5,963.24","$5,400.946","$1,304.043","$4,096.903",-,"$4,096.903",-,"$3,480.107",-,-,"5,949","5,949",$0.58,$0.58,2014
Spotify Technology,SPOT,"$14,337.23","$10,660.66","$3,676.573","$1,866.968","$2,292.312",-,"$4,159.27",$-482.706,$-63.856,$-546.562,$29.222,$-575.784,-,$-575.784,-,$-575.784,$-311.703,$-482.706,195,195,$-2.96,$-2.96,2023
Spotify Technology,SPOT,"$12,355.57","$9,272.733","$3,082.834","$1,461.343","$2,315.813",-,"$3,777.157",$-694.321,$304.49,$-389.832,$63.216,$-453.048,-,$-453.048,-,$-453.048,$-514.156,$-694.321,193,196,$-2.35,$-3.09,2022
Spotify Technology,SPOT,"$11,438.21","$8,372.799","$3,065.412","$1,078.987","$1,875.214",-,"$2,954.201",$111.211,$183.381,$294.592,$334.817,$-40.225,-,$-40.225,-,$-40.225,$261.465,$111.211,191,194,$-0.21,$-1.21,2021
Spotify Technology,SPOT,"$9,001.324","$6,699.589","$2,301.735",$956.105,"$1,680.323",-,"$2,636.429",$-334.693,$-475.197,$-809.891,$-146.214,$-663.676,-,$-663.676,-,$-663.676,$-207.898,$-334.693,188,188,$-3.54,$-3.54,2020
Spotify Technology,SPOT,"$7,575.68","$5,647.04","$1,928.64",$688.8,"$1,321.6",-,"$2,010.4",$-81.76,$-64.96,$-146.72,$61.6,$-208.32,-,$-208.32,-,$-208.32,$15.68,$-81.76,181,181,$-1.15,$-1.15,2019
Spotify Technology,SPOT,"$6,210.879","$4,612.986","$1,597.893",$582.233,"$1,066.443",-,"$1,648.676",$-50.783,$-153.53,$-204.313,$-112.195,$-92.118,-,$-92.118,-,$-92.118,$-12.991,$-50.783,177,181,$-0.52,$-0.60,2018
Spotify Technology,SPOT,"$4,622.927","$3,663.302",$959.625,$447.599,$939.279,-,"$1,386.878",$-427.253,$-966.407,"$-1,393.66",$2.261,"$-1,395.921",-,"$-1,395.921",-,"$-1,395.921",$-366.217,$-427.253,152,152,$-9.20,$-9.20,2017
Spotify Technology,SPOT,,,,,,,,,,,,,,,,,,,,,,,2016
Spotify Technology,SPOT,,,,,,,,,,,,,,,,,,,,,,,2015
Spotify Technology,SPOT,,,,,,,,,,,,,,,,,,,,,,,2014
Roper Technologies,ROP,"$6,177.8","$1,870.6","$4,307.2",-,"$2,562",-,"$2,562","$1,745.2",$-2.1,"$1,743.1",$374.7,"$1,368.4",-,"$1,368.4",$15.8,"$1,384.2","$2,510.3","$1,745.2",107,107,$12.98,$12.89,2023
Roper Technologies,ROP,"$5,371.8","$1,619","$3,752.8",-,"$2,228.3",-,"$2,228.3","$1,524.5",$-242.5,"$1,282",$296.4,$985.6,-,$985.6,"$3,559.1","$4,544.7","$2,186.4","$1,524.5",106,107,$42.92,$42.55,2022
Roper Technologies,ROP,"$4,833.8","$1,426.2","$3,407.6",-,"$2,072",-,"$2,166.4","$1,241.2",$-209.3,"$1,031.9",$226.6,$805.3,-,$805.3,$347.3,"$1,152.6","$1,965","$1,241.2",105,107,$10.95,$10.82,2021
Roper Technologies,ROP,"$4,022.4","$1,194.1","$2,828.3",-,"$1,745.4",-,"$1,745.4","$1,082.9",$-221.6,$861.3,$187.5,$673.8,-,$673.8,$275.9,$949.7,"$1,585.4","$1,082.9",105,106,$9.08,$8.98,2020
Roper Technologies,ROP,"$4,727.7","$1,587.6","$3,140.1",-,"$1,811.8",-,"$1,811.8","$1,328.3",$729.1,"$2,057.4",$417.4,"$1,640",-,"$1,640",$127.9,"$1,767.9","$1,744.4","$1,328.3",104,105,$17.02,$16.82,2019
Roper Technologies,ROP,"$5,191.2","$1,911.7","$3,279.5",-,"$1,883.1",-,"$1,883.1","$1,396.4",$-198,"$1,198.4",$254,$944.4,-,$944.4,-,$944.4,"$1,769.7","$1,396.4",103,104,$9.15,$9.05,2018
Roper Technologies,ROP,"$4,607.5","$1,742.7","$2,864.8",-,"$1,654.6",-,"$1,654.6","$1,210.2",$-175.5,"$1,034.7",$62.9,$971.8,-,$971.8,-,$971.8,"$1,562.4","$1,210.2",102,104,$9.51,$9.39,2017
Roper Technologies,ROP,"$3,789.9","$1,457.5","$2,332.4",-,"$1,277.8",-,"$1,277.8","$1,054.6",$-114,$940.6,$282,$658.6,-,$658.6,-,$658.6,"$1,300.7","$1,054.6",101,103,$6.50,$6.43,2016
Roper Technologies,ROP,"$3,582.395","$1,417.749","$2,164.646",-,"$1,136.728",-,"$1,136.728","$1,027.918",$-25.573,"$1,002.345",$306.278,$696.067,-,$696.067,-,$696.067,"$1,236.315","$1,027.918",101,102,$6.92,$6.85,2015
Roper Technologies,ROP,"$3,549.494","$1,447.595","$2,101.899",-,"$1,102.426",-,"$1,102.426",$999.473,$-78.017,$921.456,$275.423,$646.033,-,$646.033,-,$646.033,"$1,200.76",$999.473,100,101,$6.47,$6.40,2014
NetEase,NTES,"$14,573.18","$5,690.892","$8,882.293","$2,321.851","$2,657.691",-,"$4,979.538","$3,902.751",$894.066,"$4,796.817",$661.939,"$4,134.878",-,"$4,134.878",-,"$4,143.234","$4,333.075","$3,902.751",643,650,$6.44,$6.37,2023
NetEase,NTES,"$13,990.58","$6,340.208","$7,650.369","$2,180.452","$2,624.039",-,"$4,804.492","$2,845.878",$670.08,"$3,515.958",$729.548,"$2,786.41",-,"$2,786.41",$90.597,"$2,948.675","$3,260.279","$2,845.878",653,659,$4.52,$4.47,2022
NetEase,NTES,"$13,747.3","$6,376.553","$7,370.744","$2,208.83","$2,585.717",-,"$4,794.547","$2,576.197",$735.553,"$3,311.75",$647.815,"$2,663.935",-,"$2,663.935",-,"$2,645.206","$3,090.23","$2,576.197",665,673,$3.98,$3.93,2021
NetEase,NTES,"$11,289.98","$5,315.514","$5,974.468","$1,589.177","$2,157.182",-,"$3,746.359","$2,228.109",$127.767,"$2,355.876",$466.184,"$1,889.692",-,"$1,889.692",-,"$1,848.699","$2,758.037","$2,228.109",661,670,$2.80,$2.76,2020
NetEase,NTES,"$8,509.458","$3,976.823","$4,532.635","$1,208.484","$1,343.248",-,"$2,551.732","$1,980.903",$372.415,"$2,353.318",$418.674,"$1,934.644",-,"$1,934.644","$1,143.744","$3,050.577","$2,356.349","$1,980.903",644,650,$4.74,$4.69,2019
NetEase,NTES,"$9,767.501","$5,636.384","$4,131.117","$1,133.379","$1,849.758",-,"$2,983.137","$1,147.98",$152.885,"$1,300.865",$358.764,$942.101,-,$942.101,-,$894.831,"$1,451.013","$1,147.98",647,651,$1.38,$1.37,2018
NetEase,NTES,"$8,315.328","$4,332.62","$3,982.708",$671.876,"$1,442.824",-,"$2,114.7","$1,868.008",$131.825,"$1,999.833",$332.349,"$1,667.484",-,"$1,667.484",-,"$1,645.782","$1,991.243","$1,868.008",658,663,$2.50,$2.48,2017
NetEase,NTES,"$5,498.898","$2,378.66","$3,120.238",$438.856,$862.447,-,"$1,301.303","$1,818.935",$182.414,"$2,001.349",$302.823,"$1,698.526",-,"$1,698.526",-,"$1,671.399","$1,866.107","$1,818.935",656,661,$2.55,$2.53,2016
NetEase,NTES,"$3,520.16","$1,450.996","$2,069.164",$333.275,$613.268,-,$946.543,"$1,122.621",$129.393,"$1,252.014",$196.579,"$1,055.435",-,"$1,055.435",-,"$1,039.721","$1,150.786","$1,122.621",657,661,$1.58,$1.57,2015
NetEase,NTES,"$1,887.766",$525.665,"$1,362.101",$213.309,$380.793,-,$594.102,$767.999,$111.742,$879.741,$106.814,$772.927,-,$772.927,-,$766.628,$796.117,$767.999,653,655,$1.17,$1.17,2014
Marathon Petroleum,MPC,"$148,379","$128,566","$19,813",-,"$3,920","$1,928","$5,299","$14,514",$-525,"$13,989","$2,817","$11,172",-,"$11,172",-,"$9,681","$17,743","$14,514",407,409,$23.73,$23.63,2023
Marathon Petroleum,MPC,"$177,453","$151,671","$25,782",-,"$3,597","$2,499","$4,313","$21,469","$-1,000","$20,469","$4,491","$15,978",-,"$15,978",$72,"$14,516","$24,734","$21,469",512,516,$28.31,$28.12,2022
Marathon Petroleum,MPC,"$119,983","$110,008","$9,975",-,"$3,258",$947,"$5,675","$4,300","$-1,483","$2,817",$264,"$2,553",-,"$2,553","$8,448","$9,738","$7,743","$4,300",634,638,$15.34,$15.24,2021
Marathon Petroleum,MPC,"$69,779","$65,733","$4,046",-,"$3,378","$-9,173","$16,293","$-12,247","$-1,365","$-13,612","$-2,430","$-11,182",-,"$-11,182","$1,205","$-9,826","$-8,803","$-12,247",649,649,$-15.13,$-15.13,2020
Marathon Petroleum,MPC,"$111,148","$99,228","$11,920",-,"$3,753",$-480,"$7,458","$4,462","$-1,229","$3,233",$784,"$2,449",-,"$2,449",$806,"$2,637","$7,720","$4,462",659,664,$4.00,$3.97,2019
Marathon Petroleum,MPC,"$86,086","$77,047","$9,039",-,"$2,682",$503,"$4,349","$4,690",$-993,"$3,697",$764,"$2,933",-,"$2,933",$673,"$2,780","$6,930","$4,690",526,526,$5.36,$5.28,2018
Marathon Petroleum,MPC,"$74,733","$67,089","$7,644",-,"$2,148",$636,"$3,626","$4,018",$-674,"$3,344",$-460,"$3,804",-,"$3,804",-,"$3,432","$6,196","$4,018",507,512,$6.76,$6.70,2017
Marathon Petroleum,MPC,"$63,339","$56,676","$6,663",-,"$2,032",$-244,"$4,277","$2,386",$-564,"$1,822",$609,"$1,213",-,"$1,213",-,"$1,174","$4,448","$2,386",528,530,$2.22,$2.21,2016
Marathon Petroleum,MPC,"$72,051","$55,583","$16,468",-,"$9,659",$-615,"$11,776","$4,692",$-318,"$4,374","$1,506","$2,868",-,"$2,868",-,"$2,852","$6,210","$4,692",538,542,$5.29,$5.26,2015
Marathon Petroleum,MPC,"$97,817","$83,770","$14,047",-,"$8,450",$-220,"$9,996","$4,051",$-216,"$3,835","$1,280","$2,555",-,"$2,555",-,"$2,524","$5,404","$4,051",570,574,$4.42,$4.39,2014
O'Reilly Automotive,ORLY,"$15,812.25","$7,707.447","$8,104.803",-,"$4,918.427",-,"$4,918.423","$3,186.377",$-181.626,"$3,004.75",$658.169,"$2,346.581",-,"$2,346.581",-,"$2,346.581","$3,600.392","$3,186.377",60,61,$38.80,$38.47,2023
O'Reilly Automotive,ORLY,"$14,409.86","$7,028.154","$7,381.707",-,"$4,427.215",-,"$4,427.216","$2,954.491",$-155.836,"$2,798.655",$626.005,"$2,172.65",-,"$2,172.65",-,"$2,172.65","$3,317.128","$2,954.491",64,65,$33.75,$33.44,2022
O'Reilly Automotive,ORLY,"$13,327.56","$6,307.614","$7,019.95",-,"$4,102.781",-,"$4,102.776","$2,917.169",$-135.254,"$2,781.914",$617.229,"$2,164.685",-,"$2,164.685",-,"$2,164.685","$3,249.774","$2,917.169",69,70,$31.39,$31.10,2021
O'Reilly Automotive,ORLY,"$11,604.49","$5,518.801","$6,085.692",-,"$3,666.356",-,"$3,666.355","$2,419.337",$-152.931,"$2,266.405",$514.103,"$1,752.302",-,"$1,752.302",-,"$1,752.302","$2,738.552","$2,419.337",74,74,$23.74,$23.53,2020
O'Reilly Automotive,ORLY,"$10,149.99","$4,755.294","$5,394.691",-,"$3,473.965",-,"$3,473.965","$1,920.727",$-130.397,"$1,790.329",$399.287,"$1,391.042",-,"$1,391.042",-,"$1,391.042","$2,195.518","$1,920.727",77,78,$18.07,$17.88,2019
O'Reilly Automotive,ORLY,"$9,536.428","$4,496.462","$5,039.966",-,"$3,224.782",-,"$3,224.782","$1,815.184",$-121.097,"$1,694.087",$369.6,"$1,324.487",-,"$1,324.487",-,"$1,324.487","$2,077.591","$1,815.184",81,82,$16.27,$16.10,2018
O'Reilly Automotive,ORLY,"$8,977.726","$4,257.043","$4,720.683",-,"$2,995.283",-,"$2,995.283","$1,725.399",$-87.596,"$1,637.804",$504,"$1,133.804",-,"$1,133.804",-,"$1,133.804","$1,962.115","$1,725.399",88,90,$12.82,$12.67,2017
O'Reilly Automotive,ORLY,"$8,593.096","$4,084.085","$4,509.011",-,"$2,809.805",-,"$2,809.805","$1,699.206",$-62.015,"$1,637.191",$599.5,"$1,037.691",-,"$1,037.691",-,"$1,037.691","$1,919.523","$1,699.206",95,97,$10.87,$10.73,2016
O'Reilly Automotive,ORLY,"$7,966.674","$3,804.031","$4,162.643",-,"$2,648.622",-,"$2,648.622","$1,514.021",$-53.655,"$1,460.366",$529.15,$931.216,-,$931.216,-,$931.216,"$1,726.383","$1,514.021",100,102,$9.32,$9.17,2015
O'Reilly Automotive,ORLY,"$7,216.081","$3,507.18","$3,708.901",-,"$2,438.527",-,"$2,438.527","$1,270.374",$-48.192,"$1,222.182",$444,$778.182,-,$778.182,-,$778.182,"$1,466.665","$1,270.374",104,106,$7.46,$7.34,2014
Republic Services,RSG,"$14,964.5","$8,942.2","$6,022.3",-,"$1,608.7",$-0.9,"$3,242.1","$2,780.199",$-588.7,"$2,191.5",$460.1,"$1,731.4",-,"$1,731.4",-,"$1,731","$4,379.499","$2,780.199",316,317,$5.47,$5.47,2023
Republic Services,RSG,"$13,511.3","$8,205","$5,306.3",-,"$1,454.3",$7.9,"$2,914.6","$2,391.7",$-560.2,"$1,831.5",$343.9,"$1,487.6",-,"$1,487.6",-,"$1,487.6","$3,832.9","$2,391.7",317,317,$4.70,$4.69,2022
Republic Services,RSG,"$11,295","$6,737.7","$4,557.3",-,"$1,195.8",$-0.5,"$2,481.1","$2,076.2",$-501.1,"$1,575.1",$282.8,"$1,292.3",-,"$1,292.3",-,"$1,290.4","$3,344.4","$2,076.2",319,319,$4.05,$4.04,2021
Republic Services,RSG,"$10,153.6","$6,100.5","$4,053.1",-,"$1,053",$-112.2,"$2,344","$1,709.1",$-566.4,"$1,142.7",$173.1,$969.6,-,$969.6,-,$967.2,"$2,867.9","$1,709.1",319,320,$3.03,$3.02,2020
Republic Services,RSG,"$10,299.4","$6,298.4","$4,001",-,"$1,091.9",$14.7,"$2,213.8","$1,787.2",$-491.4,"$1,295.8",$222,"$1,073.8",-,"$1,073.8",-,"$1,073.3","$2,909.6","$1,787.2",321,322,$3.34,$3.33,2019
Republic Services,RSG,"$10,040.9","$6,150","$3,890.9",-,"$1,059.5",$44.9,"$2,155.1","$1,735.801",$-414.9,"$1,320.9",$283.3,"$1,037.6",-,"$1,037.6",-,"$1,036.9","$2,849.901","$1,735.801",327,328,$3.17,$3.16,2018
Republic Services,RSG,"$10,041.5","$6,214.6","$3,826.9",-,"$1,057.4",$32.7,"$2,158.4","$1,668.5",$-386.4,"$1,282.1",$3.1,"$1,279",-,"$1,279",-,"$1,278.4","$2,784.6","$1,668.5",337,339,$3.79,$3.77,2017
Republic Services,RSG,"$9,387.7","$5,764","$3,623.7",-,$969.8,$-5.5,"$2,086.2","$1,537.5",$-571.6,$965.9,$352.7,$613.2,-,$613.2,-,$612.6,"$2,607.7","$1,537.5",343,344,$1.79,$1.78,2016
Republic Services,RSG,"$9,115","$5,518.6","$3,596.4",-,$983.1,$-4.5,"$2,037.6","$1,558.8",$-362.9,"$1,195.9",$445.5,$750.4,-,$750.4,-,$749.9,"$2,608.8","$1,558.8",350,351,$2.14,$2.13,2015
Republic Services,RSG,"$8,803.3","$5,643.1","$3,160.2",-,$918.9,$-21.5,"$1,927.1","$1,233.1",$-347.8,$885.3,$337.4,$547.9,-,$547.9,-,$547.6,"$2,218","$1,233.1",357,358,$1.54,$1.53,2014
Bank Of Nova Scotia,BNS,"$52,523.74","$28,571.33","$23,952.41",-,"$15,371.45",-,"$16,720.8","$7,231.617",-,"$7,231.616","$1,650.356","$5,581.259",-,"$5,581.259",-,"$5,183.127",-,-,"1,197","1,204",$4.33,$4.29,2023
Bank Of Nova Scotia,BNS,"$36,400.07","$11,996.12","$24,403.95",-,"$13,169.09",-,"$14,358.37","$10,045.58",-,"$10,045.58","$2,142.414","$7,903.163",-,"$7,903.163",-,"$7,500.781",-,-,"1,199","1,208",$6.26,$6.21,2022
Bank Of Nova Scotia,BNS,"$31,237","$6,382.283","$24,854.71",-,"$13,452.5",-,"$14,654.197","$10,200.52",-,"$10,200.52","$2,283.306","$7,917.211",-,"$7,917.211",-,"$7,468.662",-,-,"1,214","1,225",$6.16,$6.12,2021
Bank Of Nova Scotia,BNS,"$32,529.26","$9,218.409","$23,310.85",-,"$15,915",-,"$17,065.071","$6,245.783",-,"$6,245.784","$1,147.838","$5,097.946",-,"$5,097.946",-,"$4,896.35",-,-,"1,212","1,243",$4.04,$3.94,2020
Bank Of Nova Scotia,BNS,"$35,092.69","$11,742.71","$23,349.98",-,"$14,078.16",-,"$14,870.43","$8,479.547",-,"$8,479.548","$1,859.933","$6,619.615",-,"$6,619.615",-,"$6,175.699",-,-,"1,222","1,251",$5.06,$5.03,2019
Bank Of Nova Scotia,BNS,"$31,589.89","$9,228.84","$22,361.05",-,"$13,071.6",-,"$13,730.58","$8,630.471",-,"$8,630.473","$1,851.052","$6,779.42",-,"$6,779.42",-,"$6,497.333",-,-,"1,213","1,229",$5.36,$5.30,2018
Bank Of Nova Scotia,BNS,"$27,575.95","$6,802.38","$20,773.57",-,"$12,330.27",-,"$12,912.43","$7,861.139",-,"$7,861.14","$1,555.245","$6,305.895",-,"$6,305.895",-,"$6,025.14",-,-,"1,203","1,223",$5.01,$4.96,2017
Bank Of Nova Scotia,BNS,"$25,846.84","$5,971.039","$19,875.8",-,"$12,270.95",-,"$12,786.891","$7,088.91",-,"$7,088.912","$1,531.229","$5,557.683",-,"$5,557.683",-,"$5,270.294",-,-,"1,204","1,226",$4.38,$4.35,2016
Bank Of Nova Scotia,BNS,"$25,180.1","$5,798.58","$19,381.52",-,"$11,604.41",-,"$12,075.07","$7,306.451",-,"$7,306.453","$1,493.366","$5,813.086",-,"$5,813.086",-,"$5,558.417",-,-,"1,210","1,232",$4.59,$4.51,2015
Bank Of Nova Scotia,BNS,"$28,316.36","$6,643.16","$21,673.2",-,"$12,650.95",-,"$13,133.92","$8,539.279",-,"$8,539.26","$1,838.23","$6,701.03",-,"$5,964.297",-,"$6,701.02",-,-,"1,214","1,222",$5.01,$4.98,2014
