Stock Name,Ticker,Revenue,Cost Of Goods Sold,Gross Profit,Research And Development Expenses,SG&A Expenses,Other Operating Income Or Expenses,Operating Expenses,Operating Income,Total Non-Operating Income/Expense,Pre-Tax Income,Income Taxes,Income After Taxes,Other Income,Income From Continuous Operations,Income From Discontinued Operations,Net Income,EBITDA,EBIT,Basic Shares Outstanding,Shares Outstanding,Basic EPS,EPS - Earnings Per Share,Year
Southern Copper,SCCO,"$9,895.8","$4,687.7","$5,208.1",$55,$127.2,-,"$1,015.8","$4,192.299",$-236.5,"$3,955.8","$1,518.9","$2,436.9",-,"$2,434.7",-,"$2,425.2","$5,025.899","$4,192.299",781,781,$3.11,$3.11,2023
Southern Copper,SCCO,"$10,047.9","$4,649.1","$5,398.8",$41.7,$125,-,$963,"$4,435.8",$-188,"$4,247.8","$1,596.1","$2,651.7",-,"$2,648",-,"$2,638.5","$5,232.1","$4,435.8",781,781,$3.37,$3.37,2022
Southern Copper,SCCO,"$10,934.1","$3,894.4","$7,039.7",$43.4,$125.2,-,$974.6,"$6,065.1",$-368.3,"$5,696.8","$2,299.2","$3,397.6",-,"$3,411.2",-,"$3,397.1","$6,871.1","$6,065.1",781,781,$4.34,$4.34,2021
Southern Copper,SCCO,"$7,984.9","$3,929.8","$4,055.1",$32.6,$126.2,-,$934.4,"$3,120.7",$-374.9,"$2,745.8","$1,174.4","$1,571.4",-,"$1,577.8",-,"$1,570.4","$3,896.3","$3,120.7",781,781,$2.01,$2.01,2020
Southern Copper,SCCO,"$7,285.6","$3,606.4","$3,679.2",$30,$131.8,-,$926.2,"$2,753",$-326.5,"$2,426.5",$945.3,"$1,481.2",-,"$1,491.9",-,"$1,485.8","$3,517.4","$2,753",781,781,$1.90,$1.90,2019
Southern Copper,SCCO,"$7,096.7","$3,409","$3,687.7",$29.6,$102.6,-,$806.5,"$2,881.2",$-291.8,"$2,589.4","$1,053.5","$1,535.9",-,"$1,548.2",-,"$1,543","$3,555.5","$2,881.2",781,781,$1.98,$1.98,2018
Southern Copper,SCCO,"$6,654.5","$3,252.8","$3,401.7",$28.8,$93.1,$10.2,$782.8,"$2,618.9",$-316.2,"$2,302.7","$1,593.4",$709.3,-,$732.4,-,$728.5,"$3,290","$2,618.9",781,781,$0.93,$0.93,2017
Southern Copper,SCCO,"$5,379.8","$3,034.1","$2,345.7",$40.1,$94.3,-,$781.5,"$1,564.199",$-308.2,"$1,256",$501.1,$754.9,-,$778.8,-,$776.5,"$2,211.299","$1,564.199",782,782,$0.99,$0.99,2016
Southern Copper,SCCO,"$5,045.9","$2,927.6","$2,118.3",$48.8,$99.4,$-45,$703.9,"$1,414.4",$-225.2,"$1,189.2",$464.9,$724.3,-,$741.1,-,$736.4,"$1,925.1","$1,414.4",803,803,$0.92,$0.92,2015
Southern Copper,SCCO,"$5,787.7","$2,840.5","$2,947.2",$74.7,$103.4,$-91.4,$714.5,"$2,232.7",$-164.1,"$2,068.6",$754.6,"$1,314",-,"$1,337.9",-,"$1,333","$2,677.7","$2,232.7",837,837,$1.59,$1.59,2014
Shopify,SHOP,"$7,060","$3,545","$3,515","$1,730","$1,711","$-1,492","$4,933","$-1,418","$1,603",$185,$53,$132,-,$132,-,$132,"$-1,348","$-1,418","1,282","1,296",$0.10,$0.10,2023
Shopify,SHOP,"$5,600","$2,846","$2,754","$1,503","$1,938",$-135,"$3,576",$-822,"$-2,801","$-3,623",$-163,"$-3,460",-,"$-3,460",-,"$-3,460",$-729,$-822,"1,266","1,266",$-2.73,$-2.73,2022
Shopify,SHOP,"$4,611.856","$2,130.712","$2,481.144",$854.383,"$1,276.401",$-81.717,"$2,212.501",$268.643,"$2,871.949","$3,140.592",$225.933,"$2,914.659",-,"$2,914.659",-,"$2,914.659",$334.951,$268.643,"1,247","1,274",$2.34,$2.29,2021
Shopify,SHOP,"$2,929.491","$1,387.971","$1,541.52",$552.127,$847.391,$-51.849,"$1,451.367",$90.153,$150.211,$240.364,$-79.145,$319.509,-,$319.509,-,$319.509,$160.213,$90.153,"1,196","1,235",$0.27,$0.26,2020
Shopify,SHOP,"$1,578.173",$712.53,$865.643,$355.015,$626.606,$-25.169,"$1,006.79",$-141.147,$45.332,$-95.815,$29.027,$-124.842,-,$-124.842,-,$-124.842,$-105.496,$-141.147,"1,130","1,130",$-0.11,$-0.11,2019
Shopify,SHOP,"$1,073.229",$476.962,$596.267,$230.674,$457.513,-,$688.187,$-91.92,$27.367,$-64.553,-,$-64.553,-,$-64.553,-,$-64.553,$-64.868,$-91.92,"1,057","1,057",$-0.06,$-0.06,2018
Shopify,SHOP,$673.304,$293.051,$380.253,$135.997,$293.413,-,$429.41,$-49.157,$9.162,$-39.995,-,$-39.995,-,$-39.995,-,$-39.995,$-25.775,$-49.157,958,958,$-0.04,$-0.04,2017
Shopify,SHOP,$389.33,$179.835,$209.495,$74.336,$172.324,-,$246.66,$-37.165,$1.81,$-35.355,-,$-35.355,-,$-35.355,-,$-35.355,$-23.198,$-37.165,840,840,$-0.04,$-0.04,2016
Shopify,SHOP,$205.233,$91.978,$113.255,$39.722,$91.289,-,$131.011,$-17.756,$-1.034,$-18.79,-,$-18.79,-,$-18.79,-,$-18.79,$-10.52,$-17.756,617,617,$-0.03,$-0.03,2015
Shopify,SHOP,$105.018,$43.223,$61.795,$25.915,$57.495,-,$83.41,$-21.615,$-0.696,$-22.311,-,$-22.311,-,$-22.311,-,$-22.311,$-16.943,$-21.615,389,389,$-0.06,$-0.06,2014
Rio Tinto,RIO,"$54,041","$12,019","$42,022","$1,475",-,"$-19,454","$26,263","$15,759","$-1,974","$13,785","$3,832","$9,953",-,"$9,953",-,"$10,058","$21,093","$15,759","1,621","1,632",$6.20,$6.17,2023
Rio Tinto,RIO,"$55,554","$12,477","$43,077",$972,-,"$-17,639","$23,621","$19,456",$-794,"$18,662","$5,614","$13,048",-,"$13,048",-,"$12,392","$24,466","$19,456","1,620","1,630",$7.65,$7.60,2022
Rio Tinto,RIO,"$63,495","$9,957","$53,538",$784,-,"$-17,918","$23,399","$30,139",$694,"$30,833","$8,258","$22,575",-,"$22,575",-,"$21,094","$34,836","$30,139","1,618","1,629",$13.03,$12.95,2021
Rio Tinto,RIO,"$44,611","$8,490","$36,121",$670,-,"$-13,389","$18,338","$17,783","$-2,392","$15,391","$4,991","$10,400",-,"$10,400",-,"$9,769","$22,062","$17,783","1,617","1,629",$6.04,$6.00,2020
Rio Tinto,RIO,"$43,165","$9,485","$33,680",$669,-,"$-13,643","$18,696","$14,984","$-3,865","$11,119","$4,147","$6,972",-,"$6,972",-,"$8,010","$19,368","$14,984","1,630","1,642",$4.91,$4.88,2019
Rio Tinto,RIO,"$40,522","$10,613","$29,909",$533,-,"$-8,048","$12,596","$17,313",$854,"$18,167","$4,242","$13,925",-,"$13,925",-,"$13,638","$21,328","$17,313","1,719","1,732",$7.93,$7.88,2018
Rio Tinto,RIO,"$40,030","$9,286","$30,744",$503,-,"$-10,967","$15,845","$14,899","$-2,083","$12,816","$3,965","$8,851",-,"$8,851",-,"$8,762","$19,274","$14,899","1,787","1,800",$4.90,$4.87,2017
Rio Tinto,RIO,"$33,781","$8,760","$25,021",$557,-,"$-12,626","$17,977","$7,044",$-701,"$6,343","$1,567","$4,776",-,"$4,776",-,"$4,617","$11,838","$7,044","1,797","1,809",$2.57,$2.55,2016
Rio Tinto,RIO,"$34,829","$8,823","$26,006",$680,-,"$-14,275","$19,600","$6,406","$-7,132",$-726,$993,"$-1,719",-,"$-1,719",-,$-866,"$11,051","$6,406","1,825","1,825",$-0.47,$-0.47,2015
Rio Tinto,RIO,"$47,664","$11,044","$36,620",$859,-,"$-18,493","$24,212","$12,408","$-2,856","$9,552","$3,053","$6,499",-,"$6,499",-,"$6,527","$17,268","$12,408","1,848","1,859",$3.53,$3.51,2014
Amphenol,APH,"$12,554.7","$8,470.6","$4,084.101",-,"$1,489.9",-,"$1,524.5","$2,559.601",$-104.8,"$2,454.8",$509.3,"$1,945.5",-,"$1,945.5",-,"$1,928","$2,966","$2,559.601","1,193","1,241",$1.61,$1.55,2023
Amphenol,APH,"$12,623","$8,594.8","$4,028.2",-,"$1,420.9",-,"$1,442.4","$2,585.8",$-118.4,"$2,467.4",$550.6,"$1,916.8",-,"$1,916.8",-,"$1,902.3","$2,978.7","$2,585.8","1,192","1,242",$1.59,$1.53,2022
Amphenol,APH,"$10,876.3","$7,474.5","$3,401.8",-,"$1,226.3",-,"$1,296.7","$2,105.1",$-115.9,"$1,989.2",$409.1,"$1,580.1",-,"$1,580.1",$21.4,"$1,590.8","$2,500.7","$2,105.1","1,196","1,251",$1.33,$1.27,2021
Amphenol,APH,"$8,598.9","$5,934.8","$2,664.101",-,"$1,014.2",-,"$1,025.7","$1,638.4",$-111.8,"$1,526.6",$313.3,"$1,213.3",-,"$1,213.3",-,"$1,203.4","$1,946.5","$1,638.4","1,192","1,230",$1.01,$0.98,2020
Amphenol,APH,"$8,225.4","$5,609.4","$2,616",-,$971.4,-,$996.8,"$1,619.201",$-123.3,"$1,495.9",$331.9,"$1,164",-,"$1,164",-,"$1,155","$1,931.301","$1,619.201","1,190","1,232",$0.97,$0.94,2019
Amphenol,APH,"$8,202","$5,547.1","$2,654.9",-,$959.5,-,$968,"$1,686.9",$-98.5,"$1,588.4",$371.5,"$1,216.9",-,"$1,216.9",-,"$1,205","$1,986.6","$1,686.9","1,205","1,250",$1.00,$0.96,2018
Amphenol,APH,"$7,011.3","$4,701.4","$2,309.9",-,$878.3,-,$882.3,"$1,427.6",$-75.2,"$1,352.4",$691.7,$660.7,-,$660.7,-,$650.5,"$1,654.4","$1,427.6","1,223","1,266",$0.53,$0.52,2017
Amphenol,APH,"$6,286.4","$4,246.4","$2,040",-,$798.2,-,$834.8,"$1,205.2",$-64.1,"$1,141.1",$308.5,$832.6,-,$832.6,-,$822.9,"$1,422.2","$1,205.2","1,233","1,261",$0.67,$0.65,2016
Amphenol,APH,"$5,568.7","$3,789.2","$1,779.5",-,$669.1,-,$674.8,"$1,104.7",$-51.9,"$1,052.8",$280.5,$772.3,-,$772.3,-,$763.5,"$1,276.3","$1,104.7","1,236","1,266",$0.62,$0.60,2015
Amphenol,APH,"$5,345.5","$3,651.7","$1,693.8",-,$645.1,-,$659.2,"$1,034.6",$-62.1,$972.5,$257.3,$715.2,-,$715.2,-,$709.1,"$1,202.7","$1,034.6","1,252","1,282",$0.56,$0.55,2014
MercadoLibre,MELI,"$14,473","$7,267","$7,206","$1,831","$2,502","$-1,050","$5,383","$1,823",$-270,"$1,553",$569,$984,-,$987,-,$987,"$2,347","$1,823",50,51,$19.64,$19.46,2023
MercadoLibre,MELI,"$10,537","$5,374","$5,163","$1,099","$1,957","$-1,073","$4,129","$1,034",$-254,$780,$298,$482,-,$482,-,$482,"$1,437","$1,034",50,51,$9.57,$9.53,2022
MercadoLibre,MELI,"$7,069","$4,064","$3,005",$590,"$1,539",$-435,"$2,564",$441,$-200,$241,$149,$92,-,$83,-,$83,$645,$441,50,50,$1.67,$1.67,2021
MercadoLibre,MELI,"$3,974","$2,265","$1,709",$353,"$1,095",$-133,"$1,581",$128,$-47,$81,$82,$-1,-,$-1,-,$-1,$233,$128,50,50,$-0.08,$-0.08,2020
MercadoLibre,MELI,"$2,296.314","$1,194.191","$1,102.123",$223.807,"$1,031.477",-,"$1,255.284",$-153.161,$45.915,$-107.246,$64.753,$-171.999,-,$-171.999,-,$-180.84,$-79.841,$-153.161,49,49,$-3.71,$-3.71,2019
MercadoLibre,MELI,"$1,439.653",$742.645,$697.008,$146.273,$620.217,-,$766.49,$-69.482,$4.03,$-65.452,$-28.867,$-36.585,-,$-36.585,-,$-36.585,$-12.282,$-69.482,45,45,$-0.82,$-0.82,2018
MercadoLibre,MELI,"$1,216.542",$496.942,$719.6,$127.16,$447.569,$-88.598,$663.327,$56.273,$-2.203,$54.07,$40.29,$13.78,-,$13.78,-,$13.78,$97.194,$56.273,44,44,$0.31,$0.31,2017
MercadoLibre,MELI,$844.396,$307.538,$536.858,$98.479,$243.606,$-13.717,$355.802,$181.056,$4.272,$185.328,$48.962,$136.366,-,$136.366,-,$136.366,$210.078,$181.056,44,44,$3.09,$3.09,2016
MercadoLibre,MELI,$651.79,$214.994,$436.796,$76.423,$204.951,$-16.226,$297.6,$139.196,$11.295,$150.491,$44.702,$105.789,-,$105.789,-,$105.789,$162.405,$139.196,44,44,$2.40,$2.40,2015
MercadoLibre,MELI,$556.536,$158.978,$397.558,$53.6,$173.991,$-49.496,$277.087,$120.471,$1.325,$121.796,$49.143,$72.653,-,$72.653,-,$72.581,$137.418,$120.471,44,44,$1.63,$1.63,2014
General Dynamics,GD,"$42,272","$35,600","$6,672",-,"$2,427",-,"$2,427","$4,245",$-261,"$3,984",$669,"$3,315",-,"$3,315",-,"$3,315","$5,108","$4,245",273,276,$12.14,$12.02,2023
General Dynamics,GD,"$39,407","$32,785","$6,622",-,"$2,411",-,"$2,411","$4,211",$-175,"$4,036",$646,"$3,390",-,"$3,390",-,"$3,390","$5,095","$4,211",275,278,$12.31,$12.19,2022
General Dynamics,GD,"$38,469","$32,061","$6,408",-,"$2,245",-,"$2,245","$4,163",$-290,"$3,873",$616,"$3,257",-,"$3,257",-,"$3,257","$5,053","$4,163",280,282,$11.61,$11.55,2021
General Dynamics,GD,"$37,925","$31,600","$6,325",-,"$2,192",-,"$2,192","$4,133",$-395,"$3,738",$571,"$3,167",-,"$3,167",-,"$3,167","$5,011","$4,133",287,288,$11.04,$11.00,2020
General Dynamics,GD,"$39,350","$32,363","$6,987",-,"$2,417",-,"$2,417","$4,570",$-368,"$4,202",$718,"$3,484",-,"$3,484",-,"$3,484","$5,399","$4,570",288,291,$12.09,$11.98,2019
General Dynamics,GD,"$36,193","$29,536","$6,657",-,"$2,263",-,"$2,263","$4,394",$-309,"$4,085",$727,"$3,358",-,"$3,358",$-13,"$3,345","$5,157","$4,394",295,299,$11.33,$11.18,2018
General Dynamics,GD,"$30,973","$24,731","$6,242",-,"$2,006",-,"$2,006","$4,236",$-159,"$4,077","$1,165","$2,912",-,"$2,912",-,"$2,912","$4,677","$4,236",299,305,$9.73,$9.56,2017
General Dynamics,GD,"$30,561","$24,896","$5,665",-,"$1,921",-,"$1,921","$3,744",$-88,"$3,656",$977,"$2,679",-,"$2,679",$-107,"$2,572","$4,197","$3,744",305,310,$8.44,$8.29,2016
General Dynamics,GD,"$31,781","$25,549","$6,232",-,"$1,937",-,"$1,937","$4,295",$-76,"$4,219","$1,183","$3,036",-,"$3,036",-,"$3,036","$4,776","$4,295",321,327,$9.45,$9.29,2015
General Dynamics,GD,"$30,852","$24,979","$5,873",-,"$1,984",-,"$1,984","$3,889",$-87,"$3,802","$1,129","$2,673",-,"$2,673",$-140,"$2,533","$4,385","$3,889",335,341,$7.56,$7.42,2014
Waste Management,WM,"$20,426","$12,606","$7,820",-,"$1,926",$-243,"$4,245","$3,575",$-554,"$3,021",$745,"$2,276",-,"$2,276",-,"$2,304","$5,944","$3,575",405,407,$5.69,$5.66,2023
Waste Management,WM,"$19,698","$12,294","$7,404",-,"$1,938",$-62,"$4,039","$3,365",$-447,"$2,918",$678,"$2,240",-,"$2,240",-,"$2,238","$5,515","$3,365",413,415,$5.42,$5.39,2022
Waste Management,WM,"$17,931","$11,111","$6,820",-,"$1,864",$16,"$3,855","$2,965",$-616,"$2,349",$532,"$1,817",-,"$1,817",-,"$1,816","$5,075","$2,965",420,423,$4.32,$4.29,2021
Waste Management,WM,"$15,218","$9,341","$5,877",-,"$1,728",$-35,"$3,443","$2,434",$-541,"$1,893",$397,"$1,496",-,"$1,496",-,"$1,496","$4,208","$2,434",423,425,$3.54,$3.52,2020
Waste Management,WM,"$15,455","$9,496","$5,959",-,"$1,631",$-42,"$3,253","$2,706",$-601,"$2,105",$434,"$1,671",-,"$1,671",-,"$1,670","$4,378","$2,706",425,428,$3.93,$3.91,2019
Waste Management,WM,"$14,914","$9,249","$5,665",-,"$1,453",$58,"$2,876","$2,789",$-413,"$2,376",$453,"$1,923",-,"$1,923",-,"$1,925","$4,361","$2,789",429,432,$4.49,$4.45,2018
Waste Management,WM,"$14,485","$9,021","$5,464",-,"$1,468",$16,"$2,828","$2,636",$-445,"$2,191",$242,"$1,949",-,"$1,949",-,"$1,949","$4,104","$2,636",439,442,$4.44,$4.41,2017
Waste Management,WM,"$13,609","$8,486","$5,123",-,"$1,410",$-112,"$2,827","$2,296",$-474,"$1,822",$642,"$1,180",-,"$1,180",-,"$1,182","$3,688","$2,296",444,447,$2.66,$2.65,2016
Waste Management,WM,"$12,961","$8,231","$4,730",-,"$1,343",$-82,"$2,685","$2,045",$-985,"$1,060",$308,$752,-,$752,-,$753,"$3,380","$2,045",453,456,$1.66,$1.65,2015
Waste Management,WM,"$13,996","$9,002","$4,994",-,"$1,481",$160,"$2,695","$2,299",$-548,"$1,751",$413,"$1,338",-,"$1,338",-,"$1,298","$3,693","$2,299",463,466,$2.80,$2.79,2014
Zoetis,ZTS,"$8,544","$2,561","$5,983",$614,"$2,151",$159,"$3,047","$2,936",-,"$2,936",$596,"$2,340",-,"$2,340",-,"$2,344","$3,666","$3,175",461,462,$5.08,$5.07,2023
Zoetis,ZTS,"$8,080","$2,454","$5,626",$539,"$2,009",$-40,"$2,970","$2,656",-,"$2,656",$545,"$2,111",-,"$2,111",-,"$2,114","$3,342","$2,877",469,470,$4.51,$4.49,2022
Zoetis,ZTS,"$7,776","$2,303","$5,473",$508,"$2,001",$-48,"$2,985","$2,488",-,"$2,488",$454,"$2,034",-,"$2,034",-,"$2,037","$3,160","$2,712",474,477,$4.29,$4.27,2021
Zoetis,ZTS,"$6,675","$2,057","$4,618",$463,"$1,726",$-17,"$2,622","$1,996",-,"$1,996",$360,"$1,636",-,"$1,636",-,"$1,638","$2,668","$2,227",476,479,$3.44,$3.42,2020
Zoetis,ZTS,"$6,260","$1,992","$4,268",$457,"$1,638",$57,"$2,467","$1,801",-,"$1,801",$301,"$1,500",-,"$1,500",-,"$1,500","$2,436","$2,024",478,482,$3.14,$3.11,2019
Zoetis,ZTS,"$5,825","$1,911","$3,914",$432,"$1,484",$83,"$2,224","$1,690",-,"$1,690",$266,"$1,424",-,"$1,424",-,"$1,428","$2,204","$1,896",483,487,$2.96,$2.93,2018
Zoetis,ZTS,"$5,307","$1,775","$3,532",$382,"$1,334",$-6,"$2,007","$1,525",-,"$1,525",$663,$862,-,$862,-,$864,"$1,942","$1,700",490,493,$1.76,$1.75,2017
Zoetis,ZTS,"$4,888","$1,666","$3,222",$376,"$1,364",$2,"$1,994","$1,228",-,"$1,228",$409,$819,-,$819,-,$821,"$1,634","$1,394",496,498,$1.66,$1.65,2016
Zoetis,ZTS,"$4,765","$1,738","$3,027",$364,"$1,532",$-81,"$2,482",$545,-,$545,$206,$339,-,$339,-,$339,$868,$669,500,502,$0.68,$0.68,2015
Zoetis,ZTS,"$4,785","$1,717","$3,068",$396,"$1,643",$-7,"$2,248",$820,-,$820,$233,$587,-,$587,-,$583,"$1,141",$937,501,502,$1.16,$1.16,2014
Gilead Sciences,GILD,"$27,116","$6,498","$20,618","$5,718","$6,090",-,"$13,013","$7,605",$-746,"$6,859","$1,247","$5,612",-,"$5,612",-,"$5,665","$10,298","$7,605","1,248","1,258",$4.54,$4.50,2023
Gilead Sciences,GILD,"$27,281","$5,657","$21,624","$4,977","$5,673",-,"$14,294","$7,330","$-1,516","$5,814","$1,248","$4,566",-,"$4,566",-,"$4,592","$9,433","$7,330","1,255","1,262",$3.66,$3.64,2022
Gilead Sciences,GILD,"$27,305","$6,601","$20,704","$4,601","$5,246",-,"$10,786","$9,918","$-1,640","$8,278","$2,077","$6,201",-,"$6,201",-,"$6,225","$11,968","$9,918","1,256","1,262",$4.96,$4.93,2021
Gilead Sciences,GILD,"$24,689","$4,572","$20,117","$4,927","$5,151",-,"$16,046","$4,071","$-2,402","$1,669","$1,580",$89,-,$89,-,$123,"$5,551","$4,071","1,257","1,263",$0.10,$0.10,2020
Gilead Sciences,GILD,"$22,449","$4,675","$17,774","$4,055","$4,381",-,"$13,487","$4,287",$873,"$5,160",$-204,"$5,364",-,"$5,364",-,"$5,386","$5,691","$4,287","1,270","1,277",$4.24,$4.22,2019
Gilead Sciences,GILD,"$22,127","$4,853","$17,274","$3,920","$4,056",-,"$9,074","$8,200",$-401,"$7,799","$2,339","$5,460",-,"$5,460",-,"$5,455","$9,629","$8,200","1,298","1,308",$4.20,$4.17,2018
Gilead Sciences,GILD,"$26,107","$4,371","$21,736","$3,734","$3,878",-,"$7,612","$14,124",$-595,"$13,529","$8,885","$4,644",-,"$4,644",-,"$4,628","$15,410","$14,124","1,307","1,319",$3.54,$3.51,2017
Gilead Sciences,GILD,"$30,390","$4,261","$26,129","$5,098","$3,398",-,"$8,496","$17,633",$-536,"$17,097","$3,609","$13,488",-,"$13,488",-,"$13,501","$18,791","$17,633","1,339","1,358",$10.08,$9.94,2016
Gilead Sciences,GILD,"$32,639","$4,006","$28,633","$3,014","$3,426",-,"$6,440","$22,193",$-534,"$21,659","$3,553","$18,106",-,"$18,106",-,"$18,108","$23,291","$22,193","1,464","1,521",$12.37,$11.91,2015
Gilead Sciences,GILD,"$24,890","$3,788","$21,102","$2,854","$2,983",-,"$5,837","$15,265",$-409,"$14,856","$2,797","$12,059",-,"$12,059",-,"$12,101","$16,315","$15,265","1,522","1,647",$7.95,$7.35,2014
