Stock Name,Ticker,Revenue,Cost Of Goods Sold,Gross Profit,Research And Development Expenses,SG&A Expenses,Other Operating Income Or Expenses,Operating Expenses,Operating Income,Total Non-Operating Income/Expense,Pre-Tax Income,Income Taxes,Income After Taxes,Other Income,Income From Continuous Operations,Income From Discontinued Operations,Net Income,EBITDA,EBIT,Basic Shares Outstanding,Shares Outstanding,Basic EPS,EPS - Earnings Per Share,Year
Freeport-McMoRan,FCX,"$22,855","$15,695","$7,160",$137,$479,$-319,$935,"$6,225",$-219,"$6,006","$2,270","$3,736",-,"$3,751",-,"$1,848","$8,293","$6,225","1,434","1,443",$1.28,$1.28,2023
Freeport-McMoRan,FCX,"$22,780","$15,089","$7,691",$115,$420,$-119,$654,"$7,037",$-322,"$6,715","$2,267","$4,448",-,"$4,479",-,"$3,468","$9,056","$7,037","1,441","1,451",$2.40,$2.39,2022
Freeport-McMoRan,FCX,"$22,845","$14,030","$8,815",$55,$383,$-11,$449,"$8,366",$-707,"$7,659","$2,299","$5,360",-,"$5,365",-,"$4,306","$10,364","$8,366","1,466","1,482",$2.93,$2.90,2021
Freeport-McMoRan,FCX,"$14,198","$11,655","$2,543",$50,$370,$314,$106,"$2,437",$-640,"$1,797",$944,$853,-,$865,-,$599,"$3,965","$2,437","1,453","1,461",$0.41,$0.41,2020
Freeport-McMoRan,FCX,"$14,402","$13,125","$1,277",$104,$394,$312,$186,"$1,091",$-785,$306,$510,$-204,-,$-192,$3,$-239,"$2,503","$1,091","1,451","1,451",$-0.17,$-0.17,2019
Freeport-McMoRan,FCX,"$18,628","$13,466","$5,162",$105,$422,$119,$408,"$4,754",$-862,"$3,892",$991,"$2,901",-,"$2,909",$-15,"$2,602","$6,508","$4,754","1,449","1,458",$1.79,$1.78,2018
Freeport-McMoRan,FCX,"$16,403","$11,980","$4,423",$93,$477,$-163,$733,"$3,690",$-788,"$2,902",$883,"$2,019",-,"$2,029",$66,"$1,817","$5,404","$3,690","1,447","1,454",$1.25,$1.25,2017
Freeport-McMoRan,FCX,"$14,830","$17,534","$-2,704",$63,$597,$635,$25,"$-2,729",$-743,"$-3,472",$371,"$-3,843",-,"$-3,832",$-193,"$-4,154",$-119,"$-2,729","1,318","1,318",$-3.16,$-3.16,2016
Freeport-McMoRan,FCX,"$14,607","$27,415","$-12,808",$107,$558,$-39,$704,"$-13,512",$-616,"$-14,128","$-1,951","$-12,177",-,"$-12,180",$91,"$-12,236","$-10,015","$-13,512","1,082","1,082",$-11.31,$-11.31,2015
Freeport-McMoRan,FCX,"$20,001","$18,494","$1,507",$106,$580,$598,"$1,805",$-298,$-502,$-800,$225,"$-1,025",-,"$-1,022",$277,"$-1,308","$3,565",$-298,"1,039","1,039",$-1.26,$-1.26,2014
CME Group,CME,"$5,578.9",-,"$5,578.9",-,"$1,514.5",$-276.1,-,"$3,435.7",$717.9,"$4,153.6",$927.4,"$3,226.2",-,"$3,226.2",-,"$3,185.6","$3,788.3","$3,435.7",359,360,$8.87,$8.86,2023
CME Group,CME,"$5,019.4",-,"$5,019.4",-,"$1,399.1",$-241.8,-,"$3,015.9",$474.4,"$3,490.3",$799.3,"$2,691",-,"$2,691",-,"$2,657.2","$3,378.5","$3,015.9",359,359,$7.41,$7.40,2022
CME Group,CME,"$4,689.7",-,"$4,689.7",-,"$1,418.2",$-240.9,-,"$2,645.2",$728.4,"$3,373.6",$736.7,"$2,636.9",-,"$2,636.9",-,"$2,617.1","$3,030.6","$2,645.2",358,359,$7.30,$7.29,2021
CME Group,CME,"$4,883.6",-,"$4,883.6",-,"$1,491.2",$-290.6,-,"$2,637.4",$84.7,"$2,722.1",$615.7,"$2,106.4",-,"$2,106.4",-,"$2,105.2","$3,101.8","$2,637.4",358,359,$5.88,$5.87,2020
CME Group,CME,"$4,868",-,"$4,868",-,"$1,446.5",$-360.4,-,"$2,587.8",$101.8,"$2,689.6",$573.8,"$2,115.8",-,"$2,115.8",-,"$2,116.5","$3,061.1","$2,587.8",357,358,$5.93,$5.91,2019
CME Group,CME,"$4,309.4",-,"$4,309.4",-,"$1,126.1",$-327,-,"$2,607.6",$170.2,"$2,777.8",$814.1,"$1,963.7",-,"$1,963.7",-,"$1,962.2","$2,856.3","$2,607.6",342,344,$5.73,$5.71,2018
CME Group,CME,"$3,644.7",-,"$3,644.7",-,$929.4,$-196.2,-,"$2,310.6",$215.7,"$2,526.3","$-1,537.1","$4,063.4",-,"$4,063.4",-,"$4,063.4","$2,519.1","$2,310.6",339,340,$12.00,$11.94,2017
CME Group,CME,"$3,595.2",-,"$3,595.2",-,$921,$-248.4,-,"$2,200.5",$87.1,"$2,287.6",$753.5,"$1,534.1",-,"$1,534.1",-,"$1,534.1","$2,425.8","$2,200.5",337,339,$4.55,$4.53,2016
CME Group,CME,"$3,326.8",-,"$3,326.8",-,$892.6,$-216.9,-,"$1,988.7",$-31.9,"$1,956.8",$709.8,"$1,247",-,"$1,247",-,"$1,247","$2,217.3","$1,988.7",336,338,$3.71,$3.69,2015
CME Group,CME,"$3,112.5",-,"$3,112.5",-,$885.5,$-225.4,-,"$1,768.4",$3,"$1,771.4",$644.5,"$1,126.9",-,"$1,126.9",-,"$1,127.1","$2,001.6","$1,768.4",334,336,$3.37,$3.35,2014
Cintas,CTAS,"$9,596.615","$4,910.199","$4,686.416",-,"$2,617.783",-,"$2,617.783","$2,068.633",$-94.998,"$1,973.635",$402.043,"$1,571.592",-,"$1,571.592",-,"$1,571.592","$2,511.017","$2,068.633",102,103,$15.40,$15.15,2023
Cintas,CTAS,"$8,815.769","$4,642.401","$4,173.368",-,"$2,370.704",-,"$2,370.704","$1,802.664",$-109.516,"$1,693.148",$345.138,"$1,348.01",-,"$1,348.01",-,"$1,342.547","$2,211.826","$1,802.664",102,103,$13.21,$12.99,2022
Cintas,CTAS,"$7,854.459","$4,222.213","$3,632.246",-,"$2,044.876",-,"$2,044.876","$1,587.37",$-88.602,"$1,498.768",$263.011,"$1,235.757",-,"$1,235.757",-,"$1,229.625","$1,987.071","$1,587.37",103,106,$11.92,$11.65,2021
Cintas,CTAS,"$7,116.34","$3,801.689","$3,314.651",-,"$1,929.159",-,"$1,929.159","$1,385.492",$-97.743,"$1,287.749",$176.781,"$1,110.968",-,"$1,110.968",-,"$1,103.345","$1,773.443","$1,385.492",105,108,$10.52,$10.24,2020
Cintas,CTAS,"$7,085.12","$3,851.372","$3,233.748",-,"$2,071.052",-,"$2,071.052","$1,162.696",$-104.405,"$1,058.291",$181.931,$876.36,-,$876.36,$-0.323,$876.037,"$1,541.749","$1,162.696",104,107,$8.36,$8.11,2019
Cintas,CTAS,"$6,892.303","$3,763.715","$3,128.588",-,"$1,980.644",-,"$1,995.055","$1,133.534",$-31.135,"$1,102.399",$219.764,$882.635,-,$882.635,$2.346,$884.981,"$1,493.627","$1,133.534",106,109,$8.25,$7.99,2018
Cintas,CTAS,"$6,476.632","$3,568.109","$2,908.523",-,"$1,916.792",-,"$1,958.689",$949.834,$-108.833,$841.001,$57.069,$783.932,-,$783.932,$58.654,$842.586,"$1,229.25",$949.834,107,110,$7.78,$7.56,2017
Cintas,CTAS,"$5,323.381","$2,943.086","$2,380.295",-,"$1,527.38",-,"$1,606.604",$773.691,$-86.287,$687.404,$230.118,$457.286,-,$457.286,$23.422,$480.708,$970.286,$773.691,105,108,$4.49,$4.38,2016
Cintas,CTAS,"$4,795.772","$2,694.432","$2,101.34",-,"$1,332.399",-,"$1,332.399",$768.941,$-63.626,$705.315,$256.71,$448.605,-,$448.605,$244.915,$693.52,$934.22,$768.941,108,110,$6.30,$6.21,2015
Cintas,CTAS,"$4,369.677","$2,476.754","$1,892.923",-,"$1,209.284",-,"$1,209.284",$683.639,$-43.083,$640.556,$238.003,$402.553,-,$402.553,$28.065,$430.618,$838.721,$683.639,116,118,$3.68,$3.63,2014
EOG Resources,EOG,"$24,186",-,"$24,186",$182,"$10,707",$-202,-,"$9,603",$86,"$9,689","$2,095","$7,594",-,"$7,594",-,"$7,594","$13,095","$9,603",581,584,$13.07,$13.00,2023
EOG Resources,EOG,"$25,702",-,"$25,702",$204,"$11,608",$-382,-,"$9,966",$-65,"$9,901","$2,142","$7,759",-,"$7,759",-,"$7,759","$13,508","$9,966",583,587,$13.31,$13.22,2022
EOG Resources,EOG,"$18,642",-,"$18,642",$225,"$8,288",$-376,-,"$6,102",$-169,"$5,933","$1,269","$4,664",-,"$4,664",-,"$4,664","$9,753","$6,102",581,584,$8.03,$7.99,2021
EOG Resources,EOG,"$11,032",-,"$11,032",$159,"$5,917","$-2,100",-,$-544,$-195,$-739,$-134,$-605,-,$-605,-,$-605,"$2,856",$-544,579,579,$-1.04,$-1.04,2020
EOG Resources,EOG,"$17,380",-,"$17,380",$168,"$9,245",$-518,-,"$3,699",$-154,"$3,545",$810,"$2,735",-,"$2,735",-,"$2,735","$7,449","$3,699",578,581,$4.73,$4.71,2019
EOG Resources,EOG,"$17,275.4",-,"$17,275.4",$154.404,"$8,869.22",$-347.021,-,"$4,469.346",$-228.348,"$4,240.998",$821.958,"$3,419.04",-,"$3,419.04",-,"$3,419.04","$7,904.754","$4,469.346",577,580,$5.93,$5.89,2018
EOG Resources,EOG,"$11,208.32",-,"$11,208.32",$149.951,"$6,243.34",$-479.24,-,$926.401,$-265.22,$661.182,"$-1,921.397","$2,582.579",-,"$2,582.579",-,"$2,582.579","$4,335.788",$926.401,575,579,$4.49,$4.46,2017
EOG Resources,EOG,"$7,650.632",-,"$7,650.632",$135.61,"$4,566.619",$-620.267,-,"$-1,225.281",$-332.224,"$-1,557.505",$-460.819,"$-1,096.686",-,"$-1,096.686",-,"$-1,096.686","$2,328.136","$-1,225.281",553,553,$-1.98,$-1.98,2016
EOG Resources,EOG,"$8,757.428",-,"$8,757.428",$164.24,"$5,352.077","$-6,613.546",-,"$-6,686.079",$-235.477,"$-6,921.556","$-2,397.041","$-4,524.515",-,"$-4,524.515",-,"$-4,524.515","$-3,372.435","$-6,686.079",546,546,$-8.29,$-8.29,2015
EOG Resources,EOG,"$18,035.34",-,"$18,035.34",$232.878,"$7,820.023",$-743.575,-,"$5,241.822",$-246.508,"$4,995.315","$2,079.828","$2,915.487",-,"$2,915.487",-,"$2,915.487","$9,238.863","$5,241.822",543,549,$5.36,$5.32,2014
Ecolab,ECL,"$15,320.2","$9,154.9","$6,165.3",-,"$4,061.6",$-111.4,"$4,173","$1,992.3",$-236.8,"$1,755.5",$362.5,"$1,393",-,"$1,393",-,"$1,372.3","$2,915.9","$1,992.3",285,287,$4.82,$4.79,2023
Ecolab,ECL,"$14,187.8","$8,831","$5,356.8",-,"$3,653.8",$-140.5,"$3,794.3","$1,562.5",$-219.1,"$1,343.4",$234.5,"$1,108.9",-,"$1,108.9",-,"$1,091.7","$2,501.2","$1,562.5",285,287,$3.83,$3.81,2022
Ecolab,ECL,"$12,733.1","$7,615.8","$5,117.3",-,"$3,416.1",$-102.6,"$3,518.7","$1,598.6",$-184.4,"$1,414.2",$270.2,"$1,144",-,"$1,144",-,"$1,129.9","$2,441.7","$1,598.6",286,289,$3.95,$3.91,2021
Ecolab,ECL,"$11,790.2","$6,905.8","$4,884.4",-,"$3,309.1",$-179.6,"$3,488.7","$1,395.7",$-234.3,"$1,161.4",$176.6,$984.8,-,$984.8,"$-2,172.5","$-1,205.1","$2,208.4","$1,395.7",287,290,$-4.20,$-4.15,2020
Ecolab,ECL,"$12,562","$7,045.8","$5,516.2",-,"$3,550.8",$-120.2,"$3,671","$1,845.2",$-113.7,"$1,731.5",$288.6,"$1,442.9",-,"$1,442.9",$133.3,"$1,558.9","$2,620.5","$1,845.2",288,293,$5.41,$5.33,2019
Ecolab,ECL,"$12,222.1","$6,875.3","$5,346.799",-,"$3,505.8",$-112.7,"$3,618.5","$1,728.299",$-141.2,"$1,587.1",$321.2,"$1,265.9",-,"$1,265.9",$178.8,"$1,429.1","$2,458.699","$1,728.299",289,293,$4.95,$4.88,2018
Ecolab,ECL,"$13,835.9","$8,064.2","$5,771.701",-,"$3,825.3",$3.7,"$3,821.6","$1,950.101",$-187.7,"$1,762.4",$243.8,"$1,518.6",-,"$1,518.6",-,"$1,504.6","$2,843.401","$1,950.101",290,294,$5.20,$5.12,2017
Ecolab,ECL,"$13,151.8","$7,533.9","$5,617.9",-,"$3,708.2",$-39.5,"$3,747.7","$1,870.2",$-220.8,"$1,649.4",$402.9,"$1,246.5",-,"$1,246.5",-,"$1,229","$2,720.9","$1,870.2",293,297,$4.20,$4.14,2016
Ecolab,ECL,"$13,545.1","$7,223.5","$6,321.6",-,"$4,345.5",$-414.8,"$4,760.3","$1,561.3",$-243.6,"$1,317.7",$300.5,"$1,017.2",-,"$1,017.2",-,"$1,002.1","$2,420.8","$1,561.3",296,301,$3.38,$3.32,2015
Ecolab,ECL,"$14,280.5","$7,679.1","$6,601.4",-,"$4,577.6",$-68.8,"$4,646.4","$1,955",$-256.6,"$1,698.4",$476.2,"$1,222.2",-,"$1,222.2",-,"$1,202.8","$2,827","$1,955",300,306,$4.01,$3.93,2014
Brookfield,BN,"$95,924","$81,409","$14,515",-,$69,-,$69,"$14,446","$-8,330","$6,116","$1,011","$5,105",-,"$5,105",-,$964,"$23,521","$14,446","1,559","1,588",$0.62,$0.61,2023
Brookfield,BN,"$92,769","$78,511","$14,258",-,$122,-,$122,"$14,136","$-7,472","$6,664","$1,469","$5,195",-,"$5,195",-,"$1,906","$21,819","$14,136","1,568","1,568",$1.22,$1.19,2022
Brookfield,BN,"$75,731","$64,000","$11,731",-,$116,-,$116,"$11,615","$3,097","$14,712","$2,324","$12,388",-,"$12,388",-,"$3,792","$18,052","$11,615","1,537","1,587",$2.39,$2.47,2021
Brookfield,BN,"$62,752","$53,177","$9,575",-,$101,-,$101,"$9,474","$-7,930","$1,544",$837,$707,-,$707,-,$-134,"$15,265","$9,474","1,511","1,511",$-0.12,$-0.12,2020
Brookfield,BN,"$67,826","$52,728","$15,098",-,$98,-,"$4,974","$10,124","$-4,275","$5,849",$495,"$5,354",-,"$5,354",-,"$2,581","$15,000","$10,124","1,453","1,488",$1.78,$1.73,2019
Brookfield,BN,"$56,771","$45,519","$11,252",-,$104,-,"$3,206","$8,046",$-806,"$7,240",$-248,"$7,488",-,"$7,488",-,"$3,584","$11,148","$8,046","1,549","1,581",$2.31,$2.27,2018
Brookfield,BN,"$40,786","$32,388","$8,398",-,$95,-,"$2,440","$5,958",$-794,"$5,164",$613,"$4,551",-,"$4,551",-,"$1,317","$8,303","$5,958","1,438","1,470",$0.91,$0.89,2017
Brookfield,BN,"$24,411","$17,718","$6,693",-,$92,-,"$2,112","$4,581","$-1,588","$2,993",$-345,"$3,338",-,"$3,338",-,"$1,518","$6,601","$4,581","1,439","1,465",$1.05,$1.03,2016
Brookfield,BN,"$19,913","$14,433","$5,480",-,$106,-,"$1,801","$3,679","$1,186","$4,865",$196,"$4,669",-,"$4,669",-,"$2,207","$5,374","$3,679","1,425","1,464",$1.55,$1.51,2015
Brookfield,BN,"$18,364","$13,118","$5,246",-,$123,-,"$1,593","$3,653","$2,879","$6,532","$1,323","$5,209",-,"$5,209",-,"$2,956","$5,123","$3,653","1,387","1,426",$2.13,$2.07,2014
Constellation Energy,CEG,"$24,918","$16,001","$8,917",-,"$6,238",$27,"$7,307","$1,610",$837,"$2,447",$859,"$1,588",-,"$1,577",-,"$1,623","$4,124","$1,610",323,324,$5.02,$5.01,2023
Constellation Energy,CEG,"$24,440","$17,462","$6,978",-,"$5,393",$1,"$6,483",$495,"$-1,037",$-542,$-388,$-154,-,$-167,-,$-160,"$2,922",$495,328,329,$-0.49,$-0.49,2022
Constellation Energy,CEG,"$19,649","$12,163","$7,486",-,"$5,030",$201,"$7,832",$-346,$498,$152,$225,$-73,-,$-83,-,$-205,"$4,194",$-346,-,-,-,-,2021
Constellation Energy,CEG,"$17,603","$9,585","$8,018",-,"$5,650",$11,"$7,762",$256,$580,$836,$249,$587,-,$579,-,$589,"$3,892",$256,-,-,-,-,2020
Constellation Energy,CEG,"$18,924","$10,856","$8,068",-,"$5,237",$27,"$6,745","$1,323",$594,"$1,917",$516,"$1,401",-,"$1,217",-,"$1,125","$4,386","$1,323",-,-,-,-,2019
Constellation Energy,CEG,,,,,,,,,,,,,,,,,,,,,,,2018
Constellation Energy,CEG,,,,,,,,,,,,,,,,,,,,,,,2017
Constellation Energy,CEG,,,,,,,,,,,,,,,,,,,,,,,2016
Constellation Energy,CEG,,,,,,,,,,,,,,,,,,,,,,,2015
Constellation Energy,CEG,,,,,,,,,,,,,,,,,,,,,,,2014
Parker-Hannifin,PH,"$19,065.19","$12,635.89","$6,429.302",-,"$3,354.103",-,"$3,354.1","$3,075.199",$-395.535,"$2,679.664",$596.128,"$2,083.536",-,"$2,083.536",-,"$2,082.936","$3,893.328","$3,075.199",128,130,$16.23,$16.04,2023
Parker-Hannifin,PH,"$15,861.61","$10,550.31","$5,311.3",-,"$2,504.061",-,"$2,504.06","$2,807.239","$-1,193.012","$1,614.226",$298.04,"$1,316.186",-,"$1,316.186",-,"$1,315.605","$3,379.003","$2,807.239",129,130,$10.24,$10.09,2022
Parker-Hannifin,PH,"$14,347.64","$9,604.522","$4,743.117",-,"$2,383.407",-,"$2,383.408","$2,359.71",$-112.754,"$2,246.957",$500.096,"$1,746.861",-,"$1,746.861",-,"$1,746.1","$2,955.1","$2,359.71",129,131,$13.54,$13.35,2021
Parker-Hannifin,PH,"$13,695.52","$10,292.29","$3,403.229",-,"$1,656.553",-,"$1,656.55","$1,746.676",$-239.822,"$1,506.854",$304.522,"$1,202.332",-,"$1,202.332",-,"$1,201.97","$2,284.207","$1,746.676",128,130,$9.36,$9.26,2020
Parker-Hannifin,PH,"$14,320.32","$10,688.97","$3,631.351",-,"$1,543.939",-,"$1,543.94","$2,087.412",$-137.94,"$1,949.475",$424.392,"$1,525.083",-,"$1,525.083",-,"$1,524.516","$2,523.601","$2,087.412",130,132,$11.73,$11.57,2019
Parker-Hannifin,PH,"$14,302.39","$10,737.75","$3,564.646",-,"$1,639.989",-,"$1,639.98","$1,924.657",$-222.381,"$1,702.277",$640.962,"$1,061.315",-,"$1,061.315",-,"$1,060.801","$2,390.742","$1,924.657",133,135,$7.98,$7.83,2018
Parker-Hannifin,PH,"$12,029.31","$9,119.029","$2,910.282",-,"$1,412.82",-,"$1,412.821","$1,497.462",$-168.822,"$1,328.641",$344.797,$983.844,-,$983.844,-,$983.412,"$1,852.691","$1,497.462",133,136,$7.37,$7.25,2017
Parker-Hannifin,PH,"$11,360.75","$8,823.384","$2,537.369",-,"$1,359.36",-,"$1,359.356","$1,178.009",$-63.281,"$1,114.728",$307.512,$807.216,-,$807.216,-,$806.84,"$1,484.852","$1,178.009",135,137,$5.96,$5.89,2016
Parker-Hannifin,PH,"$12,711.74","$9,655.245","$3,056.499",-,"$1,544.746",-,"$1,544.745","$1,511.753",$-79.513,"$1,432.24",$419.687,"$1,012.553",-,"$1,012.553",-,"$1,012.14","$1,829.244","$1,511.753",143,145,$7.08,$6.97,2015
Parker-Hannifin,PH,"$13,215.97","$10,188.23","$3,027.744",-,"$1,633.992",-,"$1,633.99","$1,393.752",$162.968,"$1,556.72",$515.302,"$1,041.418",-,"$1,041.418",-,"$1,041.048","$1,730.454","$1,393.752",149,151,$6.98,$6.87,2014
British American Tobacco,BTI,"$33,937.32","$5,653.525","$28,283.8",-,"$3,313.75","$-8,969.763","$47,876.465","$-19,592.66","$-1,629.509","$-21,222.18","$-3,572.481","$-17,649.7",-,"$-17,649.7",-,"$-17,927.09","$16,000.29","$-19,592.66","2,229","2,229",$-8.04,$-8.04,2023
British American Tobacco,BTI,"$34,206.47","$5,913.619","$28,292.85",-,"$3,676.067","$-9,986.73","$15,276.951","$13,015.9","$-1,483.043","$11,532.86","$3,065.038","$8,467.817",-,"$8,467.817",-,"$8,184.567","$14,630.05","$13,015.9","2,256","2,267",$3.63,$3.61,2022
British American Tobacco,BTI,"$35,318.07","$6,245.704","$29,072.37",-,"$3,736.147","$-9,783.837","$14,999.586","$14,072.78","$-1,472.732","$12,600.04","$3,010.094","$9,589.947",-,"$9,589.947",-,"$9,352.055","$15,552.38","$14,072.78","2,287","2,297",$4.08,$4.08,2021
British American Tobacco,BTI,"$33,096.38","$5,884.572","$27,211.81",-,"$3,523.296","$-9,035.508","$14,420.608","$12,791.21","$-1,656.36","$11,134.85","$2,706.672","$8,428.176",-,"$8,428.176",-,"$8,217.6","$14,653.01","$12,791.21","2,286","2,295",$3.60,$3.58,2020
British American Tobacco,BTI,"$33,042.34","$5,872.463","$27,169.88",-,"$4,112.895","$-9,613.781","$15,657.347","$11,512.53","$-1,409.698","$10,102.83","$2,634.245","$7,468.588",-,"$7,468.588",-,"$7,283.438","$13,443.2","$11,512.53","2,284","2,291",$3.19,$3.18,2019
British American Tobacco,BTI,"$32,691.92","$6,225.507","$26,466.41",-,"$4,011.074","$-8,638.826","$14,035.423","$12,430.99","$-1,284.078","$11,146.92","$2,857.807","$8,289.108",-,"$8,289.108",-,"$8,051.514","$13,816.51","$12,430.99","2,285","2,292",$3.52,$3.51,2018
British American Tobacco,BTI,"$26,152.33","$5,825.376","$20,326.95",-,"$3,452.695","$-7,365.492","$11,980.684","$8,346.27","$29,790.61","$38,136.88","$-10,456.03","$48,592.91",-,"$48,592.91",-,"$48,372.53","$9,508.768","$8,346.27","2,044","2,051",$23.67,$23.59,2017
British American Tobacco,BTI,"$19,992.03","$5,118.968","$14,873.06",-,"$3,081.952","$-4,659.521","$8,564.142","$6,308.922","$2,154.927","$8,463.849","$1,905.552","$6,558.297",-,"$6,558.297",-,"$6,299.435","$7,131.589","$6,308.922","1,858","1,865",$3.39,$3.38,2016
British American Tobacco,BTI,"$20,035.36","$4,918.632","$15,116.73",-,"$3,117.529","$-4,377.384","$8,149.308","$6,967.426","$1,984.577","$8,952.002","$2,038.09","$6,913.912",-,"$6,913.912",-,"$6,559.195","$7,621.816","$6,967.426","1,858","1,863",$3.53,$3.52,2015
British American Tobacco,BTI,"$23,025.6","$5,089.33","$17,936.27",-,"$9,677.64",-,"$10,539.59","$7,396.68",$593.31,"$7,989.98","$2,397.98","$5,592",-,"$6,026.635",-,"$5,592","$7,605.979","$7,396.68","1,870","1,870",$2.59,$2.58,2014
