Stock Name,Ticker,Revenue,Cost Of Goods Sold,Gross Profit,Research And Development Expenses,SG&A Expenses,Other Operating Income Or Expenses,Operating Expenses,Operating Income,Total Non-Operating Income/Expense,Pre-Tax Income,Income Taxes,Income After Taxes,Other Income,Income From Continuous Operations,Income From Discontinued Operations,Net Income,EBITDA,EBIT,Basic Shares Outstanding,Shares Outstanding,Basic EPS,EPS - Earnings Per Share,Year
Oracle,ORCL,"$39,068","$7,938","$31,130","$6,067","$9,275",-,"$17,234","$13,896","$-1,833","$12,063","$1,928","$10,135",-,"$10,135",-,"$10,135","$16,864","$13,896","3,211","3,294",$3.16,$3.08,2019
Oracle,ORCL,"$39,506","$7,995","$31,511","$6,026","$9,774",-,"$17,976","$13,535","$-1,267","$12,268","$1,185","$11,083",-,"$11,083",-,"$11,083","$16,454","$13,535","3,634","3,732",$3.05,$2.97,2018
Oracle,ORCL,"$39,383","$8,060","$31,323","$6,084","$9,715",-,"$18,059","$13,264",$-840,"$12,424","$8,837","$3,587",-,"$3,587",-,"$3,587","$16,049","$13,264","4,121","4,238",$0.87,$0.85,2017
Oracle,ORCL,"$37,792","$7,452","$30,340","$6,153","$9,257",-,"$17,427","$12,913","$-1,233","$11,680","$2,228","$9,452",-,"$9,452",-,"$9,452","$15,364","$12,913","4,115","4,217",$2.30,$2.24,2016
Oracle,ORCL,"$37,047","$7,479","$29,568","$5,787","$9,039",-,"$16,964","$12,604","$-1,162","$11,442","$2,541","$8,901",-,"$8,901",-,"$8,901","$15,113","$12,604","4,221","4,305",$2.11,$2.07,2015
Oracle,ORCL,"$38,226","$7,532","$30,694","$5,524","$8,732",-,"$16,823","$13,871","$-1,037","$12,834","$2,896","$9,938",-,"$9,938",-,"$9,938","$16,732","$13,871","4,404","4,503",$2.26,$2.21,2014
Costco,COST,"$242,290","$212,586","$29,704",-,"$21,590",-,"$21,590","$8,114",$373,"$8,487","$2,195","$6,292",-,"$6,292",-,"$6,292","$10,191","$8,114",444,444,$14.18,$14.16,2023
Costco,COST,"$226,954","$199,382","$27,572",-,"$19,779",-,"$19,779","$7,793",$47,"$7,840","$1,925","$5,915",-,"$5,915",-,"$5,844","$9,693","$7,793",444,445,$13.17,$13.14,2022
Costco,COST,"$195,929","$170,684","$25,245",-,"$18,537",-,"$18,537","$6,708",$-28,"$6,680","$1,601","$5,079",-,"$5,079",-,"$5,007","$8,489","$6,708",443,444,$11.30,$11.27,2021
Costco,COST,"$166,761","$144,939","$21,822",-,"$16,387",-,"$16,387","$5,435",$-68,"$5,367","$1,308","$4,059",-,"$4,059",-,"$4,002","$7,080","$5,435",442,444,$9.05,$9.02,2020
Costco,COST,"$152,703","$132,886","$19,817",-,"$14,994",$-86,"$15,080","$4,737",$28,"$4,765","$1,061","$3,704",-,"$3,704",-,"$3,659","$6,229","$4,737",440,443,$8.32,$8.26,2019
Costco,COST,"$141,576","$123,152","$18,424",-,"$13,876",$-68,"$13,944","$4,480",$-38,"$4,442","$1,263","$3,179",-,"$3,179",-,"$3,134","$5,917","$4,480",439,442,$7.15,$7.09,2018
Costco,COST,"$129,025","$111,882","$17,143",-,"$12,950",$-82,"$13,032","$4,111",$-72,"$4,039","$1,325","$2,714",-,"$2,714",-,"$2,679","$5,481","$4,111",438,441,$6.11,$6.08,2017
Costco,COST,"$118,719","$102,901","$15,818",-,"$12,068",$-78,"$12,146","$3,672",$-53,"$3,619","$1,243","$2,376",-,"$2,376",-,"$2,350","$4,927","$3,672",439,441,$5.36,$5.33,2016
Costco,COST,"$116,199","$101,065","$15,134",-,"$11,445",$-65,"$11,510","$3,624",$-20,"$3,604","$1,195","$2,409",-,"$2,409",-,"$2,377","$4,751","$3,624",439,443,$5.41,$5.37,2015
Costco,COST,"$112,640","$98,458","$14,182",-,"$10,899",$-63,"$10,962","$3,220",$-23,"$3,197","$1,109","$2,088",-,"$2,088",-,"$2,058","$4,249","$3,220",439,442,$4.69,$4.65,2014
Johnson & Johnson,JNJ,"$85,159","$26,553","$58,606","$15,085","$21,512","$-6,634","$43,544","$15,062",-,"$15,062","$1,736","$13,326",-,"$13,326","$21,827","$35,153","$24,581","$17,095","2,534","2,560",$13.88,$13.72,2023
Johnson & Johnson,JNJ,"$79,990","$24,596","$55,394","$14,135","$20,246",$-810,"$36,035","$19,359",-,"$19,359","$2,989","$16,370",-,"$16,370","$1,571","$17,941","$27,095","$20,125","2,625","2,664",$6.83,$6.73,2022
Johnson & Johnson,JNJ,"$78,740","$23,402","$55,338","$14,277","$20,118",$-526,"$36,160","$19,178",-,"$19,178","$1,377","$17,801",-,"$17,801","$3,077","$20,878","$26,804","$19,414","2,632","2,674",$7.93,$7.81,2021
Johnson & Johnson,JNJ,"$82,584","$28,427","$54,157","$12,159","$22,084","$-2,899","$37,660","$16,497",-,"$16,497","$1,783","$14,714",-,"$14,714",-,"$14,714","$24,040","$16,809","2,633","2,671",$5.59,$5.51,2020
Johnson & Johnson,JNJ,"$82,059","$27,556","$54,503","$11,355","$22,178","$-2,525","$37,175","$17,328",-,"$17,328","$2,209","$15,119",-,"$15,119",-,"$15,119","$25,012","$18,003","2,645","2,684",$5.72,$5.63,2019
Johnson & Johnson,JNJ,"$81,581","$27,091","$54,490","$10,775","$22,540","$-1,405","$36,491","$17,999",-,"$17,999","$2,702","$15,297",-,"$15,297",-,"$15,297","$26,544","$19,615","2,682","2,729",$5.70,$5.61,2018
Johnson & Johnson,JNJ,"$76,450","$25,439","$51,011","$10,594","$21,520",$42,"$33,338","$17,673",-,"$17,673","$16,373","$1,300",-,"$1,300",-,"$1,300","$24,634","$18,992","2,692","2,745",$0.48,$0.47,2017
Johnson & Johnson,JNJ,"$71,890","$21,789","$50,101","$9,143","$20,067",$-210,"$30,298","$19,803",-,"$19,803","$3,263","$16,540",-,"$16,540",-,"$16,540","$24,651","$20,897","2,737","2,789",$6.04,$5.93,2016
Johnson & Johnson,JNJ,"$70,074","$21,536","$48,538","$9,046","$21,203","$2,064","$29,342","$19,196",-,"$19,196","$3,787","$15,409",-,"$15,409",-,"$15,409","$23,622","$19,876","2,772","2,813",$5.56,$5.48,2015
Johnson & Johnson,JNJ,"$74,331","$22,746","$51,585","$8,494","$21,954",$70,"$31,022","$20,563",-,"$20,563","$4,240","$16,323",-,"$16,323",-,"$16,323","$25,058","$21,163","2,815","2,864",$5.80,$5.70,2014
Home Depot,HD,"$152,669","$101,709","$50,960",-,"$26,598",-,"$29,271","$21,689","$-1,765","$19,924","$4,781","$15,143",-,"$15,143",-,"$15,143","$24,936","$21,689",999,"1,002",$15.16,$15.11,2023
Home Depot,HD,"$157,403","$104,625","$52,778",-,"$26,284",-,"$28,739","$24,039","$-1,562","$22,477","$5,372","$17,105",-,"$17,105",-,"$17,105","$27,014","$24,039","1,022","1,025",$16.74,$16.69,2022
Home Depot,HD,"$151,157","$100,325","$50,832",-,"$25,406",-,"$27,792","$23,040","$-1,303","$21,737","$5,304","$16,433",-,"$16,433",-,"$16,433","$25,902","$23,040","1,054","1,058",$15.59,$15.53,2021
Home Depot,HD,"$132,110","$87,257","$44,853",-,"$24,447",-,"$26,575","$18,278","$-1,300","$16,978","$4,112","$12,866",-,"$12,866",-,"$12,866","$20,797","$18,278","1,074","1,078",$11.98,$11.94,2020
Home Depot,HD,"$110,225","$72,653","$37,572",-,"$19,740",-,"$21,729","$15,843","$-1,128","$14,715","$3,473","$11,242",-,"$11,242",-,"$11,242","$18,139","$15,843","1,093","1,097",$10.29,$10.25,2019
Home Depot,HD,"$108,203","$71,043","$37,160",-,"$19,513",$-247,"$21,630","$15,530",$-974,"$14,556","$3,435","$11,121",-,"$11,121",-,"$11,121","$17,682","$15,530","1,137","1,143",$9.78,$9.73,2018
Home Depot,HD,"$100,904","$66,548","$34,356",-,"$17,864",-,"$19,675","$14,681",$-983,"$13,698","$5,068","$8,630",-,"$8,630",-,"$8,630","$16,743","$14,681","1,178","1,184",$7.33,$7.29,2017
Home Depot,HD,"$94,595","$62,282","$32,313",-,"$17,132",-,"$18,886","$13,427",$-936,"$12,491","$4,534","$7,957",-,"$7,957",-,"$7,957","$15,400","$13,427","1,229","1,234",$6.47,$6.45,2016
Home Depot,HD,"$88,519","$58,254","$30,265",-,"$16,801",-,"$18,491","$11,774",$-753,"$11,021","$4,012","$7,009",-,"$7,009",-,"$7,009","$13,637","$11,774","1,277","1,283",$5.49,$5.46,2015
Home Depot,HD,"$83,176","$54,787","$28,389",-,"$16,280",-,"$17,920","$10,469",$-493,"$9,976","$3,631","$6,345",-,"$6,345",-,"$6,345","$12,255","$10,469","1,338","1,346",$4.74,$4.71,2014
Merck,MRK,"$60,115","$16,126","$43,989","$30,531","$10,504",-,"$41,035","$2,954","$-1,065","$1,889","$1,512",$377,-,$377,-,$365,"$6,826","$2,954","2,537","2,547",$0.14,$0.14,2023
Merck,MRK,"$59,283","$17,411","$41,872","$13,548","$10,042",-,"$23,590","$18,282","$-1,838","$16,444","$1,918","$14,526",-,"$14,526",-,"$14,519","$22,191","$18,282","2,532","2,542",$5.73,$5.71,2022
Merck,MRK,"$48,704","$13,626","$35,078","$12,245","$9,634",-,"$21,879","$13,199",$680,"$13,879","$1,521","$12,358",-,"$12,358",$704,"$13,049","$16,413","$13,199","2,530","2,538",$5.16,$5.14,2021
Merck,MRK,"$41,518","$13,618","$27,900","$13,397","$8,955",-,"$22,352","$5,548",$315,"$5,863","$1,340","$4,523",-,"$4,523","$2,548","$7,067","$9,034","$5,548","2,530","2,541",$2.79,$2.78,2020
Merck,MRK,"$39,121","$12,016","$27,105","$9,724","$9,455",-,"$19,179","$7,926",$-755,"$7,171","$1,565","$5,606",-,"$5,606","$4,153","$9,843","$11,236","$7,926","2,565","2,580",$3.84,$3.81,2019
Merck,MRK,"$42,294","$13,509","$28,785","$9,752","$10,102",-,"$19,854","$8,931",$-230,"$8,701","$2,508","$6,193",-,"$6,193",-,"$6,220","$13,450","$8,931","2,664","2,679",$2.34,$2.32,2018
Merck,MRK,"$40,122","$12,912","$27,210","$10,339","$10,074",-,"$20,413","$6,797",$-276,"$6,521","$4,103","$2,418",-,"$2,418",-,"$2,394","$11,473","$6,797","2,730","2,748",$0.88,$0.87,2017
Merck,MRK,"$39,807","$14,030","$25,777","$10,261","$10,017",-,"$20,278","$5,499",$-840,"$4,659",$718,"$3,941",-,"$3,941",-,"$3,920","$10,970","$5,499","2,766","2,787",$1.42,$1.41,2016
Merck,MRK,"$39,498","$14,934","$24,564","$6,704","$10,313",-,"$17,017","$7,547","$-2,146","$5,401",$942,"$4,459",-,"$4,459",-,"$4,442","$13,922","$7,547","2,816","2,841",$1.58,$1.56,2015
Merck,MRK,"$42,237","$16,768","$25,469","$7,180","$11,606",-,"$18,786","$6,683","$10,600","$17,283","$5,349","$11,934",-,"$11,934",-,"$11,920","$13,374","$6,683","2,894","2,928",$4.12,$4.07,2014
Bank Of America,BAC,"$171,912","$73,331","$98,581",-,"$70,239",-,"$70,239","$28,342",-,"$28,342","$1,827","$26,515",-,"$26,515",-,"$24,866",-,-,"8,029","8,081",$3.10,$3.08,2023
Bank Of America,BAC,"$115,053","$20,103","$94,950",-,"$63,981",-,"$63,981","$30,969",-,"$30,969","$3,441","$27,528",-,"$27,528",-,"$26,015",-,-,"8,114","8,168",$3.21,$3.19,2022
Bank Of America,BAC,"$93,851","$4,738","$89,113",-,"$55,137",-,"$55,137","$33,976",-,"$33,976","$1,998","$31,978",-,"$31,978",-,"$30,557",-,-,"8,493","8,558",$3.60,$3.57,2021
Bank Of America,BAC,"$93,753","$8,225","$85,528",-,"$66,533",-,"$66,533","$18,995",-,"$18,995","$1,101","$17,894",-,"$17,894",-,"$16,473",-,-,"8,753","8,797",$1.88,$1.87,2020
Bank Of America,BAC,"$113,589","$22,345","$91,244",-,"$58,490",-,"$58,490","$32,754",-,"$32,754","$5,324","$27,430",-,"$27,430",-,"$25,998",-,-,"9,391","9,443",$2.77,$2.75,2019
Bank Of America,BAC,"$109,627","$18,607","$91,020",-,"$56,436",-,"$56,436","$34,584",-,"$34,584","$6,437","$28,147",-,"$28,147",-,"$26,696",-,-,"10,097","10,237",$2.64,$2.61,2018
Bank Of America,BAC,"$99,466","$12,340","$87,126",-,"$57,913",-,"$57,913","$29,213",-,"$29,213","$10,981","$18,232",-,"$18,232",-,"$16,618",-,-,"10,196","10,778",$1.63,$1.56,2017
Bank Of America,BAC,"$93,662","$9,961","$83,701",-,"$58,680",-,"$58,680","$25,021",-,"$25,021","$7,199","$17,822",-,"$17,822",-,"$16,140",-,-,"10,284","11,047",$1.57,$1.49,2016
Bank Of America,BAC,"$93,514","$10,549","$82,965",-,"$60,778",-,"$60,778","$22,187",-,"$22,187","$6,277","$15,910",-,"$15,910",-,"$14,427",-,-,"10,462","11,236",$1.38,$1.31,2015
Bank Of America,BAC,"$96,829","$10,935","$85,894",-,"$76,995",-,"$77,931","$7,963",-,"$7,963","$2,443","$5,520",-,"$5,520",-,"$4,476",-,-,"10,528","10,585",$0.43,$0.42,2014
AbbVie,ABBV,"$54,318","$20,415","$33,903","$7,675","$12,872",$179,"$21,146","$12,757","$-6,507","$6,250","$1,377","$4,873",-,"$4,873",-,"$4,863","$21,455","$12,757","1,768","1,773",$2.73,$2.72,2023
AbbVie,ABBV,"$58,054","$17,414","$40,640","$6,510","$15,260",$-56,"$22,523","$18,117","$-4,640","$13,477","$1,632","$11,845",-,"$11,845",-,"$11,836","$26,584","$18,117","1,771","1,778",$6.65,$6.63,2022
AbbVie,ABBV,"$56,197","$17,446","$38,751","$6,922","$12,349",$-432,"$20,827","$17,924","$-4,935","$12,989","$1,440","$11,549",-,"$11,549",-,"$11,542","$26,445","$17,924","1,770","1,777",$6.48,$6.45,2021
AbbVie,ABBV,"$45,804","$15,387","$30,417","$6,379","$11,299",-,"$19,054","$11,363","$-7,965","$3,398","$-1,224","$4,622",-,"$4,622",-,"$4,616","$17,834","$11,363","1,667","1,673",$2.73,$2.72,2020
AbbVie,ABBV,"$33,266","$7,439","$25,827","$6,407","$6,942",$890,"$12,844","$12,983","$-4,557","$8,426",$544,"$7,882",-,"$7,882",-,"$7,882","$15,000","$12,983","1,481","1,484",$5.30,$5.28,2019
AbbVie,ABBV,"$32,753","$7,718","$25,035","$10,329","$7,399",$-500,"$18,652","$6,383","$-1,186","$5,197",$-490,"$5,687",-,"$5,687",-,"$5,687","$8,148","$6,383","1,541","1,546",$3.67,$3.66,2018
AbbVie,ABBV,"$28,216","$7,042","$21,174","$5,007","$6,295",-,"$11,629","$9,545","$-1,818","$7,727","$2,418","$5,309",-,"$5,309",-,"$5,309","$11,046","$9,545","1,596","1,603",$3.31,$3.30,2017
AbbVie,ABBV,"$25,638","$5,832","$19,806","$4,385","$5,881",-,"$10,466","$9,340","$-1,456","$7,884","$1,931","$5,953",-,"$5,953",-,"$5,953","$10,529","$9,340","1,622","1,631",$3.65,$3.63,2016
AbbVie,ABBV,"$22,859","$4,500","$18,359","$4,285","$6,387",-,"$10,822","$7,537",$-892,"$6,645","$1,501","$5,144",-,"$5,144",-,"$5,144","$8,373","$7,537","1,625","1,637",$3.15,$3.13,2015
AbbVie,ABBV,"$19,960","$4,426","$15,534","$3,297","$7,724",$-750,"$12,123","$3,411","$-1,042","$2,369",$595,"$1,774",-,"$1,774",-,"$1,774","$4,197","$3,411","1,595","1,610",$1.11,$1.10,2014
Chevron,CVX,"$200,949","$123,416","$77,533",$914,"$4,141","$-25,099","$47,949","$29,584",-,"$29,584","$8,173","$21,411",-,"$21,411",-,"$21,369","$47,379","$30,053","1,873","1,880",$11.41,$11.36,2023
Chevron,CVX,"$246,252","$149,448","$96,804",$974,"$4,312","$-25,009","$47,130","$49,674",-,"$49,674","$14,066","$35,608",-,"$35,608",-,"$35,465","$66,509","$50,190","1,931","1,940",$18.36,$18.28,2022
Chevron,CVX,"$162,465","$96,212","$66,253",$549,"$4,014","$-21,414","$44,614","$21,639",-,"$21,639","$5,950","$15,689",-,"$15,689",-,"$15,625","$40,276","$22,351","1,916","1,920",$8.15,$8.14,2021
Chevron,CVX,"$94,692","$54,987","$39,705","$1,537","$4,213","$-21,203","$47,158","$-7,453",-,"$-7,453","$-1,892","$-5,561",-,"$-5,561",-,"$-5,543","$12,752","$-6,756","1,870","1,870",$-2.96,$-2.96,2020
Chevron,CVX,"$146,516","$84,249","$62,267",$770,"$4,143","$-21,802","$56,731","$5,536",-,"$5,536","$2,691","$2,845",-,"$2,845",-,"$2,924","$35,552","$6,334","1,882","1,895",$1.55,$1.54,2019
Chevron,CVX,"$166,339","$99,445","$66,894","$1,210","$3,838","$-21,104","$46,319","$20,575",-,"$20,575","$5,715","$14,860",-,"$14,860",-,"$14,824","$40,742","$21,323","1,897","1,914",$7.81,$7.74,2018
Chevron,CVX,"$141,722","$88,096","$53,626",$864,"$4,110","$-19,775","$44,405","$9,221",-,"$9,221",$-48,"$9,269",-,"$9,269",-,"$9,195","$28,877","$9,528","1,883","1,898",$4.88,$4.85,2017
Chevron,CVX,"$114,472","$70,989","$43,483","$1,033","$4,305","$-20,647","$45,643","$-2,160",-,"$-2,160","$-1,729",$-431,-,$-431,-,$-497,"$17,498","$-1,959","1,873","1,873",$-0.27,$-0.27,2016
Chevron,CVX,"$138,477","$81,781","$56,696","$3,340","$4,443","$-23,034","$51,854","$4,842",-,"$4,842",$132,"$4,710",-,"$4,710",-,"$4,587","$25,879","$4,842","1,868","1,875",$2.46,$2.45,2015
Chevron,CVX,"$211,970","$132,211","$79,759","$1,985","$4,494","$-25,285","$48,557","$31,202",-,"$31,202","$11,892","$19,310",-,"$19,310",-,"$19,241","$47,995","$31,202","1,884","1,898",$10.21,$10.14,2014
