Stock Name,Ticker,Revenue,Cost Of Goods Sold,Gross Profit,Research And Development Expenses,SG&A Expenses,Other Operating Income Or Expenses,Operating Expenses,Operating Income,Total Non-Operating Income/Expense,Pre-Tax Income,Income Taxes,Income After Taxes,Other Income,Income From Continuous Operations,Income From Discontinued Operations,Net Income,EBITDA,EBIT,Basic Shares Outstanding,Shares Outstanding,Basic EPS,EPS - Earnings Per Share,Year
Amgen,AMGN,"$25,424","$6,159","$19,265","$4,207","$5,730",$-189,"$10,126","$9,139","$-1,006","$8,133",$869,"$7,264",-,"$7,264",-,"$7,264","$12,740","$9,139",586,590,$12.40,$12.31,2020
Amgen,AMGN,"$23,362","$4,356","$19,006","$4,116","$5,150",$-66,"$9,332","$9,674",$-536,"$9,138","$1,296","$7,842",-,"$7,842",-,"$7,842","$11,880","$9,674",605,609,$12.96,$12.88,2019
Amgen,AMGN,"$23,747","$4,101","$19,646","$3,737","$5,332",$-314,"$9,383","$10,263",$-718,"$9,545","$1,151","$8,394",-,"$8,394",-,"$8,394","$12,209","$10,263",661,665,$12.70,$12.62,2018
Amgen,AMGN,"$22,849","$4,069","$18,780","$3,562","$4,870",$-375,"$8,807","$9,973",$-376,"$9,597","$7,618","$1,979",-,"$1,979",-,"$1,979","$11,928","$9,973",731,735,$2.71,$2.69,2017
Amgen,AMGN,"$22,991","$4,162","$18,829","$3,840","$5,062",$-133,"$9,035","$9,794",$-631,"$9,163","$1,441","$7,722",-,"$7,722",-,"$7,722","$11,899","$9,794",748,754,$10.32,$10.24,2016
Amgen,AMGN,"$21,662","$4,227","$17,435","$4,070","$4,846",$-49,"$8,965","$8,470",$-492,"$7,978","$1,039","$6,939",-,"$6,939",-,"$6,939","$10,578","$8,470",758,766,$9.15,$9.06,2015
Amgen,AMGN,"$20,063","$4,422","$15,641","$4,297","$4,699",$-454,"$9,450","$6,191",$-606,"$5,585",$427,"$5,158",-,"$5,158",-,"$5,158","$8,283","$6,191",759,770,$6.80,$6.70,2014
American Express,AXP,"$67,364","$6,849","$60,515",-,"$50,002",-,"$50,002","$10,513",-,"$10,513","$2,139","$8,374",-,"$8,374",-,"$8,252",-,-,735,736,$11.23,$11.21,2023
American Express,AXP,"$55,625","$2,763","$52,862",-,"$43,277",-,"$43,277","$9,585",-,"$9,585","$2,071","$7,514",-,"$7,514",-,"$7,400",-,-,751,752,$9.86,$9.85,2022
American Express,AXP,"$43,663","$1,283","$42,380",-,"$31,691",-,"$31,691","$10,689",-,"$10,689","$2,629","$8,060",-,"$8,060",-,"$7,917",-,-,789,790,$10.04,$10.02,2021
American Express,AXP,"$38,185","$2,098","$36,087",-,"$31,791",-,"$31,791","$4,296",-,"$4,296","$1,161","$3,135",-,"$3,135",-,"$3,036",-,-,805,806,$3.77,$3.77,2020
American Express,AXP,"$47,020","$3,464","$43,556",-,"$35,127",-,"$35,127","$8,429",-,"$8,429","$1,670","$6,759",-,"$6,759",-,"$6,631",-,-,828,830,$8.00,$7.99,2019
American Express,AXP,"$43,281","$2,943","$40,338",-,"$32,216",-,"$32,216","$8,122",-,"$8,122","$1,201","$6,921",-,"$6,921",-,"$6,787",-,-,856,859,$7.93,$7.91,2018
American Express,AXP,"$38,990","$2,112","$36,878",-,"$29,453",-,"$29,453","$7,425",-,"$7,425","$4,677","$2,748",-,"$2,748",-,"$2,646",-,-,883,886,$3.00,$2.99,2017
American Express,AXP,"$37,143","$1,705","$35,438",-,"$27,396",-,"$27,396","$8,042",-,"$8,042","$2,667","$5,375",-,"$5,375",-,"$5,252",-,-,933,935,$5.63,$5.61,2016
American Express,AXP,"$34,441","$1,623","$32,818",-,"$24,880",-,"$24,880","$7,938",-,"$7,938","$2,775","$5,163",-,"$5,163",-,"$5,063",-,-,999,"1,003",$5.07,$5.05,2015
American Express,AXP,"$35,895","$1,707","$34,188",-,"$25,197",-,"$25,197","$8,991",-,"$8,991","$3,106","$5,885",-,"$5,885",-,"$5,839",-,-,"1,045","1,051",$5.58,$5.56,2014
Caterpillar,CAT,"$67,060","$42,767","$24,293","$2,108","$6,371","$-1,818","$11,327","$12,966",$84,"$13,050","$2,781","$10,269",-,"$10,332",-,"$10,335","$16,140","$13,996",511,514,$20.24,$20.12,2023
Caterpillar,CAT,"$59,427","$41,350","$18,077","$1,814","$5,651","$-1,218","$10,173","$7,904",$848,"$8,752","$2,067","$6,685",-,"$6,704",-,"$6,705","$11,613","$8,469",527,530,$12.72,$12.64,2022
Caterpillar,CAT,"$50,971","$35,513","$15,458","$1,686","$5,365","$-1,074","$8,580","$6,878","$1,326","$8,204","$1,742","$6,462",-,"$6,493",-,"$6,489","$9,685","$7,333",544,549,$11.93,$11.83,2021
Caterpillar,CAT,"$41,748","$29,082","$12,666","$1,415","$4,642","$-1,467","$8,113","$4,553",$-558,"$3,995","$1,006","$2,989",-,"$3,003",-,"$2,998","$7,574","$5,142",544,549,$5.51,$5.46,2020
Caterpillar,CAT,"$53,800","$36,630","$17,170","$1,693","$5,162","$-1,271","$8,880","$8,290",$-478,"$7,812","$1,746","$6,066",-,"$6,094",-,"$6,093","$11,621","$9,044",562,568,$10.85,$10.74,2019
Caterpillar,CAT,"$54,722","$36,997","$17,725","$1,850","$5,478","$-1,382","$9,432","$8,293",$-471,"$7,822","$1,698","$6,124",-,"$6,148",-,"$6,147","$11,781","$9,015",591,599,$10.39,$10.26,2018
Caterpillar,CAT,"$45,462","$31,260","$14,202","$1,842","$4,999","$-2,255","$9,742","$4,460",$-378,"$4,082","$3,339",$743,-,$759,-,$754,"$7,983","$5,106",592,599,$1.27,$1.26,2017
Caterpillar,CAT,"$38,537","$28,044","$10,493","$1,853","$4,383","$-1,904","$9,331","$1,162","$-1,023",$139,$192,$-53,-,$-59,-,$-67,"$4,792","$1,758",584,584,$-0.11,$-0.11,2016
Caterpillar,CAT,"$47,011","$33,546","$13,465","$2,119","$4,951","$-2,023","$9,680","$3,785",$-346,"$3,439",$916,"$2,523",-,"$2,523",-,"$2,512","$7,418","$4,372",594,601,$4.23,$4.18,2015
Caterpillar,CAT,"$55,184","$40,718","$14,466","$2,380","$6,529","$-1,619","$11,152","$3,314",$-162,"$3,152",$692,"$2,460",-,"$2,468",-,"$2,452","$7,101","$3,938",617,629,$3.97,$3.90,2014
Philip Morris,PM,"$35,174","$12,893","$22,281",-,"$10,060",-,"$10,725","$11,556","$-1,106","$10,450","$2,339","$8,111",-,"$8,268",-,"$7,791","$13,634","$11,556","1,552","1,553",$5.02,$5.02,2023
Philip Morris,PM,"$31,762","$11,402","$20,360",-,"$8,114",-,"$8,114","$12,246",$-612,"$11,634","$2,244","$9,390",-,"$9,527",-,"$9,024","$13,435","$12,246","1,550","1,552",$5.82,$5.81,2022
Philip Morris,PM,"$31,405","$10,030","$21,375",-,"$8,400",-,"$8,400","$12,975",$-743,"$12,232","$2,671","$9,561",-,"$9,710",-,"$9,083","$13,973","$12,975","1,558","1,559",$5.83,$5.83,2021
Philip Morris,PM,"$28,694","$9,569","$19,125",-,"$7,457",-,"$7,457","$11,668",$-715,"$10,953","$2,377","$8,576",-,"$8,592",-,"$8,036","$12,649","$11,668","1,557","1,558",$5.16,$5.16,2020
Philip Morris,PM,"$29,805","$10,513","$19,292",-,"$8,695",-,"$8,761","$10,531",$-659,"$9,872","$2,293","$7,579",-,"$7,728",-,"$7,168","$11,495","$10,531","1,555","1,556",$4.61,$4.61,2019
Philip Morris,PM,"$29,625","$10,758","$18,867",-,"$7,408",-,"$7,490","$11,377",$-706,"$10,671","$2,445","$8,226",-,"$8,286",-,"$7,895","$12,366","$11,377","1,555","1,555",$5.08,$5.08,2018
Philip Morris,PM,"$28,748","$10,432","$18,316",-,"$6,647",-,"$6,735","$11,581",$-992,"$10,589","$4,307","$6,282",-,"$6,341",-,"$6,021","$12,456","$11,581","1,552","1,553",$3.88,$3.88,2017
Philip Morris,PM,"$26,685","$9,391","$17,294",-,"$6,317",-,"$6,391","$10,903",$-979,"$9,924","$2,768","$7,156",-,"$7,250",-,"$6,948","$11,646","$10,903","1,551","1,551",$4.48,$4.48,2016
Philip Morris,PM,"$73,908","$56,479","$17,429",-,"$6,656",$-68,"$6,806","$10,623","$-1,008","$9,615","$2,688","$6,927",-,"$7,032",-,"$6,849","$11,377","$10,623","1,549","1,549",$4.42,$4.42,2015
Philip Morris,PM,"$80,106","$60,775","$19,331",-,"$7,001",$-535,"$7,629","$11,702","$-1,052","$10,650","$3,097","$7,553",-,"$7,658",-,"$7,459","$12,591","$11,702","1,566","1,566",$4.76,$4.76,2014
Pfizer,PFE,"$58,496","$24,954","$33,542","$10,679","$14,771",-,"$33,320",$222,$835,"$1,058","$-1,115","$2,173",-,"$2,172",$-15,"$2,119","$6,512",$222,"5,643","5,709",$0.38,$0.37,2023
Pfizer,PFE,"$100,330","$34,344","$65,986","$11,428","$13,677",-,"$31,042","$34,944",$-217,"$34,729","$3,328","$31,401",-,"$31,401",$6,"$31,372","$40,008","$34,944","5,608","5,733",$5.59,$5.47,2022
Pfizer,PFE,"$81,288","$30,821","$50,467","$10,360","$12,703",-,"$31,034","$19,433","$4,878","$24,311","$1,852","$22,459",-,"$22,459",$-434,"$21,979","$24,624","$19,433","5,601","5,708",$3.92,$3.85,2021
Pfizer,PFE,"$41,651","$8,484","$33,167","$8,709","$11,597",-,"$24,917","$8,250","$-1,213","$7,036",$370,"$6,666",-,"$6,666","$2,529","$9,159","$12,931","$8,250","5,555","5,632",$1.65,$1.63,2020
Pfizer,PFE,"$40,905","$8,054","$32,851","$8,385","$12,726",-,"$26,141","$6,710","$4,610","$11,321",$583,"$10,738",-,"$10,738","$5,318","$16,026","$12,465","$6,710","5,569","5,675",$2.88,$2.82,2019
Pfizer,PFE,"$40,825","$8,987","$31,838","$7,760","$12,612",-,"$26,166","$5,672","$-2,077","$3,594",$-266,"$3,860",-,"$3,861","$7,328","$11,153","$11,822","$5,672","5,872","5,977",$1.90,$1.87,2018
Pfizer,PFE,"$52,546","$11,228","$41,318","$7,683","$14,804",-,"$27,596","$13,722","$-1,416","$12,305","$-9,049","$21,354",-,"$21,353",$2,"$21,308","$19,991","$13,722","5,970","6,058",$3.57,$3.52,2017
Pfizer,PFE,"$52,824","$12,322","$40,502","$7,892","$14,844",-,"$28,357","$12,145","$-3,794","$8,351","$1,123","$7,228",-,"$7,229",$16,"$7,215","$17,902","$12,145","6,089","6,159",$1.18,$1.17,2016
Pfizer,PFE,"$48,851","$9,648","$39,203","$7,690","$14,809",-,"$27,379","$11,824","$-2,860","$8,965","$1,990","$6,975",-,"$6,975",$11,"$6,960","$16,981","$11,824","6,176","6,257",$1.13,$1.11,2015
Pfizer,PFE,"$49,605","$9,577","$40,028","$8,393","$14,097",-,"$26,779","$13,249","$-1,009","$12,240","$3,120","$9,120",-,"$9,119",$48,"$9,135","$18,786","$13,249","6,346","6,424",$1.44,$1.42,2014
Micron Technology,MU,"$15,540","$16,956","$-1,416","$3,114",$920,$-124,"$4,329","$-5,745",$87,"$-5,658",$177,"$-5,835",-,"$-5,833",-,"$-5,833","$2,112","$-5,745","1,093","1,093",$-5.34,$-5.34,2023
Micron Technology,MU,"$30,758","$16,860","$13,898","$3,116","$1,066",$34,"$4,196","$9,702",$-131,"$9,571",$888,"$8,683",-,"$8,687",-,"$8,687","$16,818","$9,702","1,112","1,122",$7.81,$7.75,2022
Micron Technology,MU,"$27,705","$17,282","$10,423","$2,663",$894,$-95,"$4,140","$6,283",$-65,"$6,218",$394,"$5,824",-,"$5,861",-,"$5,861","$12,497","$6,283","1,120","1,141",$5.23,$5.14,2021
Micron Technology,MU,"$21,435","$14,883","$6,552","$2,600",$881,$-8,"$3,549","$3,003",$-20,"$2,983",$280,"$2,703",-,"$2,710",-,"$2,687","$8,653","$3,003","1,110","1,131",$2.42,$2.37,2020
Micron Technology,MU,"$23,406","$12,704","$10,702","$2,441",$836,$-78,"$3,326","$7,376",$-328,"$7,048",$693,"$6,355",-,"$6,358",-,"$6,313","$12,849","$7,376","1,114","1,143",$5.67,$5.51,2019
Micron Technology,MU,"$30,391","$12,500","$17,891","$2,141",$813,$57,"$2,897","$14,994",$-687,"$14,307",$168,"$14,139",-,"$14,138",-,"$14,135","$19,854","$14,994","1,152","1,229",$12.27,$11.51,2018
Micron Technology,MU,"$20,322","$11,886","$8,436","$1,824",$743,$-1,"$2,568","$5,868",$-672,"$5,196",$114,"$5,082",-,"$5,090",-,"$5,089","$9,854","$5,868","1,089","1,154",$4.67,$4.41,2017
Micron Technology,MU,"$12,399","$9,894","$2,505","$1,617",$659,$-61,"$2,337",$168,$-449,$-281,$19,$-300,-,$-275,-,$-276,"$3,274",$168,"1,036","1,036",$-0.27,$-0.27,2016
Micron Technology,MU,"$16,192","$10,977","$5,215","$1,540",$719,$45,"$2,217","$2,998",$-389,"$2,609",$157,"$2,452",-,"$2,899",-,"$2,899","$5,803","$2,998","1,070","1,170",$2.71,$2.47,2015
Micron Technology,MU,"$16,358","$10,921","$5,437","$1,371",$707,$-232,"$2,350","$3,087",$-354,"$2,733",$128,"$2,605",-,"$3,079",-,"$3,045","$5,357","$3,087","1,060","1,198",$2.87,$2.54,2014
Morgan Stanley,MS,"$54,143","$3,476","$50,667",-,"$34,184","$-4,670","$38,854","$11,813",-,"$11,813","$2,583","$9,230",-,"$9,230",-,"$8,530","$16,069","$11,813","1,628","1,646",$5.24,$5.18,2023
Morgan Stanley,MS,"$53,668","$3,458","$50,210",-,"$32,250","$-3,871","$36,121","$14,089",-,"$14,089","$2,910","$11,179",-,"$11,179",-,"$10,540","$18,087","$14,089","1,691","1,713",$6.23,$6.15,2022
Morgan Stanley,MS,"$59,755","$3,341","$56,414",-,"$33,048","$-3,698","$36,746","$19,668",-,"$19,668","$4,548","$15,120",-,"$15,120",-,"$14,566","$23,884","$19,668","1,785","1,814",$8.16,$8.03,2021
Morgan Stanley,MS,"$48,757","$2,929","$45,828",-,"$27,517","$-3,893","$31,410","$14,418",-,"$14,418","$3,239","$11,179",-,"$11,179",-,"$10,500","$18,187","$14,418","1,603","1,624",$6.55,$6.46,2020
Morgan Stanley,MS,"$41,538","$2,493","$39,045",-,"$25,256","$-2,488","$27,744","$11,301",-,"$11,301","$2,064","$9,237",-,"$9,237",-,"$8,512","$13,944","$11,301","1,617","1,640",$5.26,$5.19,2019
Morgan Stanley,MS,"$40,107","$2,393","$37,714",-,"$23,995","$-2,482","$26,477","$11,237",-,"$11,237","$2,350","$8,887",-,"$8,887",$-4,"$8,222","$13,081","$11,237","1,708","1,738",$4.81,$4.73,2018
Morgan Stanley,MS,"$37,945","$2,093","$35,852",-,"$23,064","$-2,385","$25,449","$10,403",-,"$10,403","$4,168","$6,235",-,"$6,235",$-19,"$5,588","$12,156","$10,403","1,780","1,821",$3.14,$3.07,2017
Morgan Stanley,MS,"$34,631","$1,920","$32,711",-,"$21,688","$-2,175","$23,863","$8,848",-,"$8,848","$2,726","$6,122",-,"$6,122",$1,"$5,508","$10,584","$8,848","1,849","1,887",$2.98,$2.92,2016
Morgan Stanley,MS,"$35,155","$1,892","$33,263",-,"$22,144","$-2,624","$24,768","$8,495",-,"$8,495","$2,200","$6,295",-,"$6,295",$-16,"$5,671","$9,928","$8,495","1,909","1,953",$2.97,$2.90,2015
Morgan Stanley,MS,"$34,275","$1,806","$32,469",-,"$23,667","$-5,211","$28,878","$3,591",-,"$3,591",$-90,"$3,681",-,"$3,681",$-14,"$3,152","$4,752","$3,591","1,924","1,971",$1.64,$1.60,2014
IBM,IBM,"$61,860","$27,560","$34,300","$6,775","$19,003",-,"$25,778","$8,522",$167,"$8,690","$1,176","$7,514",-,"$7,514",$-12,"$7,502","$12,918","$8,522",911,922,$8.23,$8.14,2023
IBM,IBM,"$60,530","$27,842","$32,688","$6,567","$18,609",-,"$25,176","$7,512","$-6,356","$1,156",$-626,"$1,782",-,"$1,783",$-143,"$1,639","$12,314","$7,512",903,912,$1.82,$1.80,2022
IBM,IBM,"$57,350","$25,865","$31,485","$6,488","$18,745",-,"$25,233","$6,252","$-1,416","$4,837",$124,"$4,713",-,"$4,712","$1,030","$5,743","$12,669","$6,252",896,905,$6.41,$6.35,2021
IBM,IBM,"$55,179","$24,314","$30,865","$6,262","$20,561",-,"$26,823","$4,042","$-1,470","$2,572","$-1,360","$3,932",-,"$3,932","$1,658","$5,590","$10,737","$4,042",890,897,$6.28,$6.23,2020
IBM,IBM,"$57,714","$26,180","$31,534","$5,910","$18,724",-,"$24,634","$6,900",$307,"$7,206",$60,"$7,146",-,"$7,146","$2,285","$9,431","$12,959","$6,900",887,893,$10.63,$10.56,2019
IBM,IBM,"$79,591","$42,654","$36,937","$5,379","$19,366",-,"$24,745","$12,192",$-849,"$11,342","$2,619","$8,723",-,"$8,723",$5,"$8,728","$16,672","$12,192",912,916,$9.57,$9.52,2018
IBM,IBM,"$79,139","$42,196","$36,943","$5,590","$19,680",-,"$25,270","$11,673",$-274,"$11,400","$5,642","$5,758",-,"$5,758",$-5,"$5,753","$16,214","$11,673",933,937,$6.17,$6.14,2017
IBM,IBM,"$79,919","$41,402","$38,517","$5,726","$20,869",-,"$26,595","$11,922",$408,"$12,330",$449,"$11,881",-,"$11,881",$-9,"$11,872","$16,303","$11,922",955,959,$12.43,$12.38,2016
IBM,IBM,"$81,741","$41,057","$40,684","$5,247","$20,430",-,"$25,677","$15,007",$938,"$15,945","$2,581","$13,364",-,"$13,364",$-174,"$13,190","$18,862","$15,007",979,983,$13.48,$13.42,2015
IBM,IBM,"$92,793","$46,386","$46,407","$5,437","$23,180",-,"$28,617","$17,790","$2,196","$19,986","$4,234","$15,752",-,"$15,751","$-3,729","$12,022","$22,282","$17,790","1,004","1,010",$11.97,$11.90,2014
Uber Technologies,UBER,"$37,281","$22,457","$14,824","$3,164","$9,727",-,"$13,714","$1,110","$1,211","$2,321",$213,"$2,108",-,"$2,156",-,"$1,887","$2,019","$1,110","2,036","2,092",$0.93,$0.87,2023
Uber Technologies,UBER,"$31,877","$19,659","$12,218","$2,798","$10,305",-,"$14,050","$-1,832","$-7,594","$-9,426",$-181,"$-9,245",-,"$-9,138",-,"$-9,141",$-857,"$-1,832","1,972","1,975",$-4.64,$-4.65,2022
Uber Technologies,UBER,"$17,455","$9,351","$8,104","$2,054","$8,982",-,"$11,938","$-3,834","$2,809","$-1,025",$-492,$-533,-,$-570,-,$-496,"$-2,816","$-3,834","1,893","1,896",$-0.26,$-0.29,2021
Uber Technologies,UBER,"$11,139","$5,154","$5,985","$2,205","$8,068",-,"$10,848","$-4,863","$-2,083","$-6,946",$-192,"$-6,754",-,"$-6,788",-,"$-6,768","$-3,884","$-4,863","1,753","1,753",$-3.86,$-3.86,2020
Uber Technologies,UBER,"$13,000","$6,061","$6,939","$4,836","$10,227",-,"$15,535","$-8,596",$163,"$-8,433",$45,"$-8,478",-,"$-8,512",-,"$-8,506","$-8,124","$-8,596","1,248","1,248",$-6.81,$-6.81,2019
Uber Technologies,UBER,"$10,433","$4,786","$5,647","$1,505","$6,749",-,"$8,680","$-3,033","$4,345","$1,312",$283,"$1,029",-,$987,-,$997,"$-2,607","$-3,033",443,479,$2.25,$2.08,2018
Uber Technologies,UBER,"$7,932","$4,160","$3,772","$1,201","$6,141",-,"$7,852","$-4,080",$-495,"$-4,575",$-542,"$-4,033",-,"$-4,033",-,"$-4,033","$-3,570","$-4,080",426,426,$-9.46,$-9.46,2017
Uber Technologies,UBER,"$3,845","$2,228","$1,617",$864,"$3,456",-,"$4,640","$-3,023",$-195,"$-3,218",$28,"$-3,246",-,"$-3,246","$2,876",$-370,"$-2,676","$-3,023",412,412,$-0.90,$-0.90,2016
Uber Technologies,UBER,,,,,,,,,,,,,,,,,,,,,,,2015
Uber Technologies,UBER,,,,,,,,,,,,,,,,,,,,,,,2014
