Stock Name,Ticker,Revenue,Cost Of Goods Sold,Gross Profit,Research And Development Expenses,SG&A Expenses,Other Operating Income Or Expenses,Operating Expenses,Operating Income,Total Non-Operating Income/Expense,Pre-Tax Income,Income Taxes,Income After Taxes,Other Income,Income From Continuous Operations,Income From Discontinued Operations,Net Income,EBITDA,EBIT,Basic Shares Outstanding,Shares Outstanding,Basic EPS,EPS - Earnings Per Share,Year
Toyota,TM,"$272,031.1","$223,036.1","$48,995.06",-,"$26,787.16",-,"$26,787.1","$22,207.91","$-1,638.72","$20,569.19","$5,939.496","$14,629.69",-,"$17,870.28",-,"$16,945.86","$38,339.28","$22,207.91","1,436","1,459",$11.71,$11.61,2018
Toyota,TM,"$264,415.6","$215,002.4","$49,413.22",-,"$27,814.46",-,"$27,814.4","$21,598.77","$1,985.103","$23,583.86","$4,539.654","$19,044.21",-,"$23,274.95",-,"$22,445.85","$37,205.06","$21,598.77","1,474","1,497",$15.16,$14.99,2017
Toyota,TM,"$256,653.9","$211,429.3","$45,224.58",-,"$26,676.91",-,"$26,676.9","$18,547.67","$1,854.913","$20,402.57","$5,848.77","$14,553.8",-,"$17,920.96",-,"$17,029.31","$33,529.51","$18,547.67","1,504","1,528",$11.26,$11.15,2016
Toyota,TM,"$235,745.9","$187,625.4","$48,120.52",-,"$24,432.56",-,"$24,432.5","$23,687.95","$1,074.103","$24,762.06","$7,289.633","$17,472.43",-,"$20,203.95",-,"$19,195.36","$37,182.4","$23,687.95","1,560","1,560",$12.31,$12.31,2015
Toyota,TM,"$247,834.1","$198,759.3","$49,074.88",-,"$24,044.76",-,"$24,044.7","$25,030.13","$1,294.602","$26,324.73","$8,130.568","$18,194.17",-,"$21,001.93",-,"$19,777.38","$37,852.71","$25,030.13","1,579","1,580",$12.52,$12.52,2014
CocaCola,KO,"$45,754","$18,520","$27,234",-,"$13,972","$-1,951","$15,923","$11,311","$1,641","$12,952","$2,249","$10,703",-,"$10,703",-,"$10,714","$12,439","$11,311","4,323","4,339",$2.48,$2.47,2023
CocaCola,KO,"$43,004","$18,000","$25,004",-,"$12,880","$-1,215","$14,095","$10,909",$777,"$11,686","$2,115","$9,571",-,"$9,571",-,"$9,542","$12,169","$10,909","4,328","4,350",$2.20,$2.19,2022
CocaCola,KO,"$38,655","$15,357","$23,298",-,"$12,144",$-846,"$12,990","$10,308","$2,117","$12,425","$2,621","$9,804",-,"$9,804",-,"$9,771","$11,760","$10,308","4,315","4,340",$2.26,$2.25,2021
CocaCola,KO,"$33,014","$13,433","$19,581",-,"$9,731",$-853,"$10,584","$8,997",$752,"$9,749","$1,981","$7,768",-,"$7,768",-,"$7,747","$10,533","$8,997","4,295","4,323",$1.80,$1.79,2020
CocaCola,KO,"$37,266","$14,619","$22,647",-,"$12,103",$-458,"$12,561","$10,086",$700,"$10,786","$1,801","$8,985",-,"$8,985",-,"$8,920","$11,451","$10,086","4,276","4,314",$2.09,$2.07,2019
CocaCola,KO,"$34,300","$13,067","$21,233",-,"$11,002","$-1,079","$12,081","$9,152",$-927,"$8,225","$1,749","$6,476",-,"$6,476",-,"$6,434","$10,238","$9,152","4,259","4,299",$1.51,$1.50,2018
CocaCola,KO,"$36,212","$13,721","$22,491",-,"$12,834","$-1,902","$14,736","$7,755",$-865,"$6,890","$5,607","$1,283",-,"$1,283",-,"$1,248","$9,015","$7,755","4,272","4,324",$0.29,$0.29,2017
CocaCola,KO,"$41,863","$16,465","$25,398",-,"$15,370","$-1,371","$16,741","$8,657",$-521,"$8,136","$1,586","$6,550",-,"$6,550",-,"$6,527","$10,444","$8,657","4,317","4,367",$1.51,$1.49,2016
CocaCola,KO,"$44,294","$17,482","$26,812",-,"$16,427","$-1,657","$18,084","$8,728",$877,"$9,605","$2,239","$7,366",-,"$7,366",-,"$7,351","$10,698","$8,728","4,352","4,405",$1.69,$1.67,2015
CocaCola,KO,"$45,998","$17,889","$28,109",-,"$17,218","$-1,183","$18,401","$9,708",$-383,"$9,325","$2,201","$7,124",-,"$7,124",-,"$7,098","$11,684","$9,708","4,387","4,450",$1.62,$1.60,2014
AMD,AMD,"$22,680","$12,220","$10,460","$5,872","$2,352",$34,"$10,059",$401,$91,$492,$-346,$838,-,$854,-,$854,"$3,955",$401,"1,614","1,625",$0.53,$0.53,2023
AMD,AMD,"$23,601","$12,998","$10,603","$5,005","$2,336",$102,"$9,339","$1,264",$-80,"$1,184",$-122,"$1,306",-,"$1,320",-,"$1,320","$5,715","$1,264","1,561","1,571",$0.85,$0.84,2022
AMD,AMD,"$16,434","$8,505","$7,929","$2,845","$1,448",$12,"$4,281","$3,648",$21,"$3,669",$513,"$3,156",-,"$3,162",-,"$3,162","$4,111","$3,648","1,213","1,229",$2.61,$2.57,2021
AMD,AMD,"$9,763","$5,416","$4,347","$1,983",$995,-,"$2,978","$1,369",$-94,"$1,275","$-1,210","$2,485",-,"$2,490",-,"$2,490","$1,737","$1,369","1,184","1,207",$2.10,$2.06,2020
AMD,AMD,"$6,731","$3,863","$2,868","$1,547",$750,$60,"$2,237",$631,$-259,$372,$31,$341,-,$341,-,$341,$919,$631,"1,091","1,120",$0.31,$0.30,2019
AMD,AMD,"$6,475","$4,028","$2,447","$1,434",$562,-,"$1,996",$451,$-121,$330,$-9,$339,-,$337,-,$337,$659,$451,982,"1,064",$0.34,$0.32,2018
AMD,AMD,"$5,253","$3,466","$1,787","$1,196",$516,$52,"$1,660",$127,$-135,$-8,$18,$-26,-,$-33,-,$-33,$307,$127,952,952,$-0.03,$-0.03,2017
AMD,AMD,"$4,319","$3,316","$1,003","$1,008",$466,$88,"$1,376",$-373,$-76,$-449,$39,$-488,-,$-498,-,$-498,$-219,$-373,835,835,$-0.60,$-0.60,2016
AMD,AMD,"$3,991","$2,911","$1,080",$947,$482,-,"$1,561",$-481,$-165,$-646,$14,$-660,-,$-660,-,$-660,$-303,$-481,783,783,$-0.84,$-0.84,2015
AMD,AMD,"$5,506","$3,667","$1,839","$1,072",$604,$-233,"$1,994",$-155,$-243,$-398,$5,$-403,-,$-403,-,$-403,$48,$-155,768,768,$-0.53,$-0.53,2014
AstraZeneca,AZN,"$45,811","$8,268","$37,543","$10,935","$19,755","$1,340","$29,350","$8,193","$-1,294","$6,899",$938,"$5,961",-,"$5,961",-,"$5,955","$13,580","$8,193","3,098","3,124",$1.92,$1.91,2023
AstraZeneca,AZN,"$44,351","$12,391","$31,960","$9,762","$18,955",$514,"$28,203","$3,757","$-1,256","$2,501",$-792,"$3,293",-,"$3,293",-,"$3,288","$9,237","$3,757","3,096","3,120",$1.06,$1.05,2022
AstraZeneca,AZN,"$37,417","$12,437","$24,980","$9,736","$15,680","$1,492","$23,924","$1,056","$-1,321",$-265,$-380,$115,-,$115,-,$112,"$7,586","$1,056","2,836","2,854",$0.04,$0.04,2021
AstraZeneca,AZN,"$26,617","$5,299","$21,318","$5,991","$11,693","$1,528","$16,156","$5,162","$-1,246","$3,916",$772,"$3,144",-,"$3,144",-,"$3,196","$8,311","$5,162","2,624","2,626",$1.22,$1.22,2020
AstraZeneca,AZN,"$24,384","$4,921","$19,463","$6,059","$12,021","$1,541","$16,539","$2,924","$-1,376","$1,548",$321,"$1,227",-,"$1,227",-,"$1,335","$6,686","$2,924","2,602","2,602",$0.52,$0.52,2019
AstraZeneca,AZN,"$22,090","$4,936","$17,154","$5,932","$10,362","$2,527","$13,767","$3,387","$-1,394","$1,993",$-57,"$2,050",-,"$2,050",-,"$2,155","$7,140","$3,387","2,534","2,534",$0.85,$0.85,2018
AstraZeneca,AZN,"$22,465","$4,318","$18,147","$5,757","$10,543","$1,830","$14,470","$3,677","$-1,450","$2,227",$-641,"$2,868",-,"$2,868",-,"$3,001","$6,713","$3,677","2,532","2,532",$1.19,$1.19,2017
AstraZeneca,AZN,"$23,002","$4,126","$18,876","$5,890","$9,739","$1,655","$13,974","$4,902","$-1,350","$3,552",$146,"$3,406",-,"$3,406",-,"$3,499","$7,259","$4,902","2,530","2,532",$1.39,$1.38,2016
AstraZeneca,AZN,"$24,708","$4,646","$20,062","$5,997","$11,451","$1,500","$15,948","$4,114","$-1,045","$3,069",$243,"$2,826",-,"$2,826",-,"$2,825","$6,966","$4,114","2,528","2,530",$1.11,$1.11,2015
AstraZeneca,AZN,"$26,547","$5,842","$20,705","$5,579","$13,324",$335,"$18,568","$2,137",$-891,"$1,246",$11,"$1,235",-,"$1,235",-,"$1,233","$5,419","$2,137","2,524","2,528",$0.49,$0.49,2014
QUALCOMM,QCOM,"$35,820","$15,869","$19,951","$8,818","$2,483",$-862,"$12,163","$7,788",$-345,"$7,443",$104,"$7,339",-,"$7,339",$-107,"$7,232","$9,779","$7,788","1,117","1,126",$6.47,$6.42,2023
QUALCOMM,QCOM,"$44,200","$18,635","$25,565","$8,194","$2,570","$1,059","$9,705","$15,860",$-862,"$14,998","$2,012","$12,986",-,"$12,986",$-50,"$12,936","$17,624","$15,860","1,123","1,137",$11.52,$11.37,2022
QUALCOMM,QCOM,"$33,566","$14,262","$19,304","$7,176","$2,339",-,"$9,515","$9,789",$485,"$10,274","$1,231","$9,043",-,"$9,043",-,"$9,043","$11,376","$9,789","1,131","1,149",$7.99,$7.87,2021
QUALCOMM,QCOM,"$23,531","$9,255","$14,276","$5,975","$2,074",$28,"$8,021","$6,255",$-536,"$5,719",$521,"$5,198",-,"$5,198",-,"$5,198","$7,648","$6,255","1,135","1,149",$4.58,$4.52,2020
QUALCOMM,QCOM,"$24,273","$8,599","$15,674","$5,398","$2,195",$-414,"$8,007","$7,667",$-186,"$7,481","$3,095","$4,386",-,"$4,386",-,"$4,386","$9,271","$7,667","1,210","1,220",$3.63,$3.59,2019
QUALCOMM,QCOM,"$22,611","$10,244","$12,367","$5,625","$2,986","$-3,135","$11,746",$621,$-229,$392,"$5,356","$-4,964",-,"$-4,964",-,"$-4,964","$2,455",$621,"1,463","1,463",$-3.39,$-3.39,2018
QUALCOMM,QCOM,"$22,258","$9,792","$12,466","$5,485","$2,658","$-1,742","$9,885","$2,581",$406,"$2,987",$543,"$2,444",-,"$2,444",-,"$2,445","$4,118","$2,581","1,477","1,490",$1.66,$1.64,2017
QUALCOMM,QCOM,"$23,554","$9,749","$13,805","$5,151","$2,385",$226,"$7,310","$6,495",$338,"$6,833","$1,131","$5,702",-,"$5,702",-,"$5,705","$8,030","$6,495","1,484","1,498",$3.84,$3.81,2016
QUALCOMM,QCOM,"$25,281","$10,378","$14,903","$5,490","$2,344","$-1,293","$9,127","$5,776",$711,"$6,487","$1,219","$5,268",-,"$5,268",-,"$5,271","$6,990","$5,776","1,618","1,639",$3.26,$3.22,2015
QUALCOMM,QCOM,"$26,487","$10,686","$15,801","$5,477","$2,290",$-484,"$8,251","$7,550","$1,228","$8,778","$1,244","$7,534",-,"$7,534",$430,"$7,967","$8,700","$7,550","1,683","1,714",$4.73,$4.65,2014
Salesforce,CRM,"$34,857","$8,541","$26,316","$4,906","$15,411",-,"$21,305","$5,011",$-61,"$4,950",$814,"$4,136",-,"$4,136",-,"$4,136","$10,895","$5,011",974,984,$4.25,$4.20,2023
Salesforce,CRM,"$31,352","$8,360","$22,992","$5,055","$16,079",-,"$21,962","$1,030",$-370,$660,$452,$208,-,$208,-,$208,"$6,484","$1,030",992,997,$0.21,$0.21,2022
Salesforce,CRM,"$26,492","$7,026","$19,466","$4,465","$14,453",-,"$18,918",$548,$984,"$1,532",$88,"$1,444",-,"$1,444",-,"$1,444","$5,194",$548,955,974,$1.51,$1.48,2021
Salesforce,CRM,"$21,252","$5,438","$15,814","$3,598","$11,761",-,"$15,359",$455,"$2,106","$2,561","$-1,511","$4,072",-,"$4,072",-,"$4,072","$4,359",$455,908,930,$4.48,$4.38,2020
Salesforce,CRM,"$17,098","$4,235","$12,863","$2,766","$9,634",$-166,"$12,566",$297,$409,$706,$580,$126,-,$126,-,$126,"$3,308",$297,829,850,$0.15,$0.15,2019
Salesforce,CRM,"$13,282","$3,451","$9,831","$1,886","$7,410",-,"$9,296",$535,$448,$983,$-127,"$1,110",-,"$1,110",-,"$1,110","$2,254",$535,751,775,$1.48,$1.43,2018
Salesforce,CRM,"$10,540","$2,773","$7,767","$1,553","$5,760",-,"$7,313",$454,$-34,$420,$60,$360,-,$360,-,$360,"$1,830",$454,715,735,$0.50,$0.49,2017
Salesforce,CRM,"$8,437","$2,234","$6,203","$1,208","$4,777",-,"$5,985",$218,$-39,$179,$-144,$323,-,$323,-,$323,"$1,351",$218,688,700,$0.47,$0.46,2016
Salesforce,CRM,"$6,667.216","$1,654.548","$5,012.668",$946.3,"$3,988.062",$36.617,"$4,897.745",$114.923,$-50.644,$64.279,$111.705,$-47.426,-,$-47.426,-,$-47.426,$987.214,$114.923,662,662,$-0.07,$-0.07,2015
Salesforce,CRM,"$5,373.586","$1,289.27","$4,084.316",$792.917,"$3,437.032",-,"$4,229.949",$-145.633,$-67.452,$-213.085,$49.603,$-262.688,-,$-262.688,-,$-262.688,$599.925,$-145.633,624,624,$-0.42,$-0.42,2014
PepsiCo,PEP,"$91,471","$41,881","$49,590",-,"$36,677",$-927,"$37,604","$11,986",$-569,"$11,417","$2,262","$9,155",-,"$9,155",-,"$9,074","$15,504","$11,986","1,376","1,383",$6.59,$6.56,2023
PepsiCo,PEP,"$86,392","$40,576","$45,816",-,"$34,459",$155,"$34,304","$11,512",$-807,"$10,705","$1,727","$8,978",-,"$8,978",-,"$8,910","$14,792","$11,512","1,380","1,387",$6.45,$6.42,2022
PepsiCo,PEP,"$79,474","$37,075","$42,399",-,"$31,237",-,"$31,237","$11,162","$-1,341","$9,821","$2,142","$7,679",-,"$7,679",-,"$7,618","$14,377","$11,162","1,382","1,389",$5.51,$5.49,2021
PepsiCo,PEP,"$70,372","$31,797","$38,575",-,"$28,453",$-42,"$28,495","$10,080","$-1,011","$9,069","$1,894","$7,175",-,"$7,175",-,"$7,120","$13,106","$10,080","1,385","1,392",$5.14,$5.12,2020
PepsiCo,PEP,"$67,161","$30,132","$37,029",-,"$26,738",-,"$26,738","$10,291",$-979,"$9,312","$1,959","$7,353",-,"$7,353",-,"$7,314","$13,135","$10,291","1,399","1,407",$5.23,$5.20,2019
PepsiCo,PEP,"$64,661","$29,381","$35,280",-,"$25,170",-,"$25,170","$10,110",$-921,"$9,189","$-3,370","$12,559",-,"$12,559",-,"$12,513","$12,509","$10,110","1,415","1,425",$8.84,$8.78,2018
PepsiCo,PEP,"$63,525","$28,796","$34,729",-,"$24,453",-,"$24,453","$10,276",$-674,"$9,602","$4,694","$4,908",-,"$4,908",-,"$4,857","$12,645","$10,276","1,425","1,438",$3.40,$3.38,2017
PepsiCo,PEP,"$62,799","$28,222","$34,577",-,"$24,773",-,"$24,773","$9,804","$-1,251","$8,553","$2,174","$6,379",-,"$6,379",-,"$6,329","$12,172","$9,804","1,439","1,452",$4.39,$4.36,2016
PepsiCo,PEP,"$63,056","$28,731","$34,325",-,"$24,613",-,"$25,972","$8,353",$-911,"$7,442","$1,941","$5,501",-,"$5,501",-,"$5,452","$10,769","$8,353","1,469","1,485",$3.71,$3.67,2015
PepsiCo,PEP,"$66,683","$31,238","$35,445",-,"$25,772",-,"$25,864","$9,581",$-824,"$8,757","$2,199","$6,558",-,"$6,558",-,"$6,503","$12,206","$9,581","1,509","1,527",$4.31,$4.27,2014
Shell,SHEL,"$323,183","$239,873","$83,310","$1,287","$13,433",-,"$46,010","$37,300","$-4,673","$32,627","$12,991","$19,636",-,"$19,636",-,"$19,359","$68,590","$37,300","3,367","3,400",$5.76,$5.70,2023
Shell,SHEL,"$386,201","$285,718","$100,483","$1,075","$12,883",-,"$32,487","$67,996","$-3,181","$64,815","$21,941","$42,874",-,"$42,874",-,"$42,309","$86,525","$67,996","3,674","3,705",$11.52,$11.42,2022
Shell,SHEL,"$272,657","$200,157","$72,500",$815,"$11,328",-,"$39,064","$33,436","$-3,607","$29,829","$9,199","$20,630",-,"$20,630",-,"$20,101","$60,357","$33,436","3,881","3,903",$5.18,$5.14,2021
Shell,SHEL,"$183,195","$142,841","$40,354",$907,"$9,881",-,"$63,232","$-22,878","$-4,089","$-26,967","$-5,433","$-21,534",-,"$-21,534",-,"$-21,680","$29,566","$-22,878","3,898","3,898",$-5.56,$-5.56,2020
Shell,SHEL,"$352,106","$281,775","$70,331",$962,"$10,493",-,"$40,156","$30,175","$-4,690","$25,485","$9,053","$16,432",-,"$16,432",-,"$15,842","$58,876","$30,175","4,029","4,056",$3.94,$3.90,2019
Shell,SHEL,"$396,556","$322,709","$73,847",$986,"$11,360",-,"$34,481","$39,366","$-3,745","$35,621","$11,715","$23,906",-,"$23,906",-,"$23,352","$61,501","$39,366","4,141","4,174",$5.64,$5.60,2018
Shell,SHEL,"$311,870","$252,044","$59,826",$922,"$10,509",-,"$37,654","$22,172","$-4,042","$18,130","$4,695","$13,435",-,"$13,435",-,"$12,977","$48,395","$22,172","4,112","4,150",$3.16,$3.12,2017
Shell,SHEL,"$240,033","$193,116","$46,917","$1,014","$12,101",-,"$38,108","$8,809","$-3,203","$5,606",$829,"$4,777",-,"$4,777",-,"$4,575","$33,802","$8,809","3,917","3,946",$1.16,$1.16,2016
Shell,SHEL,"$272,156","$228,458","$43,698","$1,093","$11,956",-,"$39,763","$3,935","$-1,888","$2,047",$-153,"$2,200",-,"$2,200",-,"$1,939","$30,649","$3,935","3,160","3,197",$0.62,$0.60,2015
Shell,SHEL,"$431,344","$361,540","$69,804","$1,222","$13,965",-,"$39,686","$30,118","$-1,804","$28,314","$13,584","$14,730",-,"$14,730",-,"$14,874","$54,617","$30,118","3,156","3,156",$4.72,$4.72,2014
Thermo Fisher Scientific,TMO,"$42,857","$25,757","$17,100","$1,337","$8,445",-,"$10,241","$6,859",$-561,"$6,298",$284,"$6,014",-,"$5,955",-,"$5,995","$10,265","$6,859",386,388,$15.52,$15.45,2023
Thermo Fisher Scientific,TMO,"$44,915","$25,944","$18,971","$1,471","$8,993",-,"$10,578","$8,393",$-558,"$7,835",$703,"$7,132",-,"$6,960",-,"$6,950","$11,774","$8,393",392,394,$17.75,$17.63,2022
Thermo Fisher Scientific,TMO,"$39,211","$19,573","$19,638","$1,406","$8,007",-,"$9,610","$10,028","$-1,187","$8,841","$1,109","$7,732",-,"$7,728",-,"$7,725","$12,620","$10,028",394,397,$19.62,$19.46,2021
Thermo Fisher Scientific,TMO,"$32,218","$16,214","$16,004","$1,181","$6,930",-,"$8,210","$7,794",$-564,"$7,230",$850,"$6,380",-,"$6,377",-,"$6,375","$10,119","$7,794",396,399,$16.09,$15.96,2020
Thermo Fisher Scientific,TMO,"$25,542","$14,214","$11,328","$1,003","$6,144",-,"$6,734","$4,594",$-522,"$4,072",$374,"$3,698",-,"$3,698",-,"$3,696","$6,871","$4,594",400,403,$9.24,$9.17,2019
Thermo Fisher Scientific,TMO,"$24,358","$13,501","$10,857",$967,"$6,057",-,"$7,074","$3,783",$-521,"$3,262",$324,"$2,938",-,"$2,938",-,"$2,938","$6,050","$3,783",402,406,$7.31,$7.24,2018
Thermo Fisher Scientific,TMO,"$20,918","$11,470","$9,448",$887,"$5,504",-,"$6,488","$2,960",$-531,"$2,429",$201,"$2,228",-,"$2,228",$-3,"$2,225","$4,993","$2,960",395,398,$5.64,$5.59,2017
Thermo Fisher Scientific,TMO,"$18,274","$9,902","$8,372",$754,"$4,971",-,"$5,914","$2,458",$-434,"$2,024",$-1,"$2,025",-,"$2,025",$-3,"$2,022","$4,216","$2,458",395,397,$5.12,$5.09,2016
Thermo Fisher Scientific,TMO,"$16,965","$9,209","$7,756",$692,"$4,612",-,"$5,420","$2,336",$-400,"$1,936",$-44,"$1,980",-,"$1,980",$-5,"$1,975","$4,024","$2,336",399,402,$4.96,$4.92,2015
Thermo Fisher Scientific,TMO,"$16,889.6","$9,397.601","$7,491.999",$691.1,"$4,896.1",-,"$4,988.999","$2,502.999",$-415.8,"$2,087.2",$191.7,"$1,895.5",-,"$1,895.5",$-1.1,"$1,894.4","$4,187.799","$2,502.999",398,402,$4.76,$4.71,2014
