Stock Name,Ticker,Revenue,Cost Of Goods Sold,Gross Profit,Research And Development Expenses,SG&A Expenses,Other Operating Income Or Expenses,Operating Expenses,Operating Income,Total Non-Operating Income/Expense,Pre-Tax Income,Income Taxes,Income After Taxes,Other Income,Income From Continuous Operations,Income From Discontinued Operations,Net Income,EBITDA,EBIT,Basic Shares Outstanding,Shares Outstanding,Basic EPS,EPS - Earnings Per Share,Year
Ross Stores,ROST,"$14,134.73","$10,042.64","$4,092.095",-,"$2,043.698",-,"$2,043.7","$2,048.396",$-7.676,"$2,040.72",$677.967,"$1,362.753",-,"$1,362.753",-,"$1,362.753","$2,361.56","$2,048.396",381,384,$3.58,$3.55,2017
Ross Stores,ROST,"$12,866.76","$9,173.705","$3,693.052",-,"$1,890.408",-,"$1,890.405","$1,802.644",$-16.488,"$1,786.156",$668.502,"$1,117.654",-,"$1,117.654",-,"$1,117.654","$2,105.159","$1,802.644",392,395,$2.85,$2.83,2016
Ross Stores,ROST,"$11,940","$8,576.873","$3,363.126",-,"$1,738.755",-,"$1,738.757","$1,624.371",$-12.612,"$1,611.759",$591.098,"$1,020.661",-,"$1,020.661",-,"$1,020.661","$1,899.199","$1,624.371",403,406,$2.53,$2.51,2015
Ross Stores,ROST,"$11,041.68","$7,937.956","$3,103.721",-,"$1,615.371",-,"$1,615.371","$1,488.35",$-2.984,"$1,485.366",$560.642,$924.724,-,$924.724,-,$924.724,"$1,721.309","$1,488.35",414,418,$2.24,$2.21,2014
Valero Energy,VLO,"$144,766","$131,834","$12,932",-,$998,$-33,"$1,074","$11,858",$-90,"$11,768","$2,619","$9,149",-,"$9,149",-,"$8,835","$14,559","$11,858",353,353,$24.93,$24.92,2023
Valero Energy,VLO,"$176,383","$159,587","$16,796",-,$934,$-127,"$1,106","$15,690",$-383,"$15,307","$3,428","$11,879",-,"$11,879",-,"$11,528","$18,163","$15,690",395,396,$29.05,$29.04,2022
Valero Energy,VLO,"$113,977","$110,848","$3,129",-,$865,$-87,$999,"$2,130",$-587,"$1,543",$255,"$1,288",-,"$1,288",-,$930,"$4,535","$2,130",407,407,$2.27,$2.27,2021
Valero Energy,VLO,"$64,912","$65,652",$-740,-,$756,$-35,$839,"$-1,579",$-431,"$-2,010",$-903,"$-1,107",-,"$-1,107",-,"$-1,421",$772,"$-1,579",407,407,$-3.50,$-3.50,2020
Valero Energy,VLO,"$108,324","$103,546","$4,778",-,$868,$-21,$942,"$3,836",$-350,"$3,486",$702,"$2,784",-,"$2,784",-,"$2,422","$6,091","$3,836",413,414,$5.84,$5.84,2019
Valero Energy,VLO,"$117,033","$111,439","$5,594",-,$925,$-45,"$1,022","$4,572",$-340,"$4,232",$879,"$3,353",-,"$3,353",-,"$3,122","$6,641","$4,572",426,428,$7.30,$7.29,2018
Valero Energy,VLO,"$93,980","$89,475","$4,505",-,$829,$-61,$942,"$3,563",$-356,"$3,207",$-949,"$4,156",-,"$4,156",-,"$4,065","$5,549","$3,563",442,444,$9.17,$9.16,2017
Valero Energy,VLO,"$75,659","$65,215","$10,444",-,"$4,960",$-56,"$6,910","$3,534",$-352,"$3,182",$765,"$2,417",-,"$2,417",-,"$2,289","$5,428","$3,534",461,464,$4.94,$4.94,2016
Valero Energy,VLO,"$87,804","$74,651","$13,153",-,"$4,953",-,"$6,795","$6,358",$-387,"$5,971","$1,870","$4,101",-,"$4,101",-,"$3,990","$8,200","$6,358",497,500,$8.00,$7.99,2015
Valero Energy,VLO,"$130,844","$118,141","$12,703",-,"$5,111",-,"$6,801","$5,902",$-350,"$5,552","$1,777","$3,775",-,"$3,775",$-64,"$3,630","$7,592","$5,902",526,530,$6.88,$6.85,2014
Public Storage,PSA,"$4,517.69","$1,147.946","$3,369.744",-,$80.632,$-26.451,"$1,077.139","$2,292.605",$-121.664,"$2,170.941",$10.821,"$2,160.12",-,"$2,160.12",-,"$1,948.741","$3,262.661","$2,292.605",175,176,$11.11,$11.06,2023
Public Storage,PSA,"$4,182.163","$1,052.907","$3,129.256",-,$71.672,$-28.744,$988.562,"$2,140.694","$2,239.906","$4,380.6",$14.326,"$4,366.274",-,"$4,366.274",-,"$4,142.288","$3,028.84","$2,140.694",175,176,$23.64,$23.50,2022
Public Storage,PSA,"$3,415.824",$920.598,"$2,495.226",-,$75.966,$-12.923,$802.317,"$1,692.909",$279.095,"$1,972.004",$12.365,"$1,959.639",-,"$1,959.639",-,"$1,732.444","$2,406.337","$1,692.909",175,176,$9.91,$9.87,2021
Public Storage,PSA,"$2,915.068",$867.462,"$2,047.606",-,$83.199,-,$636.456,"$1,411.15",$-33.96,"$1,377.19",-,"$1,377.19",$-96.46,"$1,361.227",-,"$1,098.335","$1,964.407","$1,411.15",174,175,$6.29,$6.29,2020
Public Storage,PSA,"$2,855.108",$813.152,"$2,041.956",-,$62.146,-,$575.064,"$1,466.892",$-18.958,"$1,447.934",-,"$1,447.934",$8.17,"$1,525.651",-,"$1,272.767","$1,979.81","$1,466.892",174,175,$7.30,$7.29,2019
Public Storage,PSA,"$2,759.523",$757.083,"$2,002.44",-,$104.712,-,$588.358,"$1,414.082",$-7.99,"$1,406.092",-,"$1,406.092",$56.02,"$1,717.223",-,"$1,488.9","$1,897.728","$1,414.082",174,174,$8.56,$8.54,2018
Public Storage,PSA,"$2,668.528",$707.978,"$1,960.55",-,$82.882,-,$537.408,"$1,423.142",$6.081,"$1,429.223",-,"$1,429.223",$-56.413,"$1,448.465",-,"$1,171.609","$1,877.668","$1,423.142",174,174,$6.75,$6.73,2017
Public Storage,PSA,"$2,560.549",$669.083,"$1,891.466",-,$83.656,-,$516.97,"$1,374.496",$10.928,"$1,385.424",-,"$1,385.424",$18.259,"$1,460.439",-,"$1,183.879","$1,807.81","$1,374.496",173,174,$6.84,$6.81,2016
Public Storage,PSA,"$2,381.696",$635.502,"$1,746.194",-,$88.177,-,$514.185,"$1,232.009",$15.934,"$1,247.943",-,"$1,247.943",$18.809,"$1,317.689",-,"$1,053.05","$1,658.017","$1,232.009",173,174,$6.10,$6.07,2015
Public Storage,PSA,"$2,177.296",$613.324,"$1,563.972",-,$71.459,-,$508.573,"$1,055.399",$13.336,"$1,068.735",-,"$1,068.735",$-7.047,"$1,149.955",-,$908.176,"$1,492.513","$1,055.399",172,173,$5.27,$5.25,2014
Ford Motor,F,"$176,191","$150,550","$25,641",-,"$20,183",-,"$20,183","$5,458","$-1,491","$3,967",$-362,"$4,329",-,"$4,329",-,"$4,347","$11,981","$5,458","3,998","4,041",$1.09,$1.08,2023
Ford Motor,F,"$158,057","$134,397","$23,660",-,"$17,384",-,"$17,384","$6,276","$-9,292","$-3,016",$-864,"$-2,152",-,"$-2,152",-,"$-1,981","$12,769","$6,276","4,014","4,014",$-0.49,$-0.49,2022
Ford Motor,F,"$136,341","$114,651","$21,690",-,"$17,167",-,"$17,167","$4,523","$13,257","$17,780",$-130,"$17,910",-,"$17,910",-,"$17,937","$10,483","$4,523","3,991","4,034",$4.49,$4.45,2021
Ford Motor,F,"$127,144","$112,752","$14,392",-,"$18,800",-,"$18,800","$-4,408","$3,292","$-1,116",$160,"$-1,276",-,"$-1,276",-,"$-1,279","$3,049","$-4,408","3,973","3,973",$-0.32,$-0.32,2020
Ford Motor,F,"$155,900","$134,693","$21,207",-,"$20,633",-,"$20,633",$574,"$-1,214",$-640,$-724,$84,-,$84,-,$47,"$9,064",$574,"3,972","4,004",$0.01,$0.01,2019
Ford Motor,F,"$160,338","$136,269","$24,069",-,"$20,866",-,"$20,866","$3,203","$1,142","$4,345",$650,"$3,695",-,"$3,695",-,"$3,677","$11,616","$3,203","3,974","3,998",$0.93,$0.92,2018
Ford Motor,F,"$156,776","$131,321","$25,455",-,"$20,574",-,"$20,574","$4,881","$3,278","$8,159",$402,"$7,757",-,"$7,757",-,"$7,731","$13,453","$4,881","3,975","3,998",$1.94,$1.93,2017
Ford Motor,F,"$151,800","$126,195","$25,605",-,"$19,819",-,"$19,819","$5,786",$998,"$6,784","$2,184","$4,600",-,"$4,600",-,"$4,589","$14,503","$5,786","3,973","3,999",$1.16,$1.15,2016
Ford Motor,F,"$149,558","$124,446","$25,112",-,"$10,763",-,"$10,763","$14,349","$-4,097","$10,252","$2,881","$7,371",-,"$7,371",-,"$7,373","$22,315","$14,349","3,969","4,002",$1.86,$1.84,2015
Ford Motor,F,"$144,077","$125,025","$19,052",-,"$11,842",-,"$11,842","$7,210","$-5,976","$1,234",$4,"$1,230",-,"$1,230",-,"$1,231","$14,633","$7,210","3,912","3,958",$0.31,$0.31,2014
Autodesk,ADSK,"$5,497",$511,"$4,986","$1,373","$2,443",-,"$3,858","$1,128",$8,"$1,136",$230,$906,-,$906,-,$906,"$1,267","$1,128",214,216,$4.23,$4.19,2023
Autodesk,ADSK,"$5,005",$480,"$4,525","$1,219","$2,277",-,"$3,536",$989,$-43,$946,$123,$823,-,$823,-,$823,"$1,139",$989,216,218,$3.81,$3.78,2022
Autodesk,ADSK,"$4,386",$418,"$3,968","$1,115","$2,195",-,"$3,350",$618,$-53,$565,$68,$497,-,$497,-,$497,$766,$618,220,222,$2.26,$2.24,2021
Autodesk,ADSK,"$3,790",$337,"$3,453",$932,"$1,854",-,"$2,824",$629,$-82,$547,$-661,"$1,208",-,"$1,208",-,"$1,208",$753,$629,219,222,$5.52,$5.44,2020
Autodesk,ADSK,"$3,274.3",$324.9,"$2,949.4",$851.1,"$1,715.9",-,"$2,606.4",$343,$-48.2,$294.8,$80.3,$214.5,-,$214.5,-,$214.5,$470.3,$343,220,223,$0.98,$0.96,2019
Autodesk,ADSK,"$2,569.8",$285.9,"$2,283.9",$725,"$1,524",-,"$2,308.9",$-25,$-17.7,$-42.7,$38.1,$-80.8,-,$-80.8,-,$-80.8,$70.2,$-25,219,219,$-0.37,$-0.37,2018
Autodesk,ADSK,"$2,056.6",$303.4,"$1,753.2",$755.5,"$1,392.5",-,"$2,262.3",$-509.1,$-48.2,$-557.3,$9.6,$-566.9,-,$-566.9,-,$-566.9,$-400.7,$-509.1,220,220,$-2.58,$-2.58,2017
Autodesk,ADSK,"$2,031",$341.9,"$1,689.1",$766.1,"$1,310.3",-,"$2,188.7",$-499.6,$-24.2,$-523.8,$58.3,$-582.1,-,$-582.1,-,$-582.1,$-360.4,$-499.6,223,223,$-2.61,$-2.61,2016
Autodesk,ADSK,"$2,504.1",$370.7,"$2,133.4",$790,"$1,308.9",-,"$2,132.1",$1.3,$-21.6,$-20.3,$310.2,$-330.5,-,$-330.5,-,$-330.5,$147.1,$1.3,226,226,$-1.46,$-1.46,2015
Autodesk,ADSK,"$2,512.2",$342.1,"$2,170.1",$725.2,"$1,281.3",-,"$2,049.4",$120.7,$-37.7,$83,$1.2,$81.8,-,$81.8,-,$81.8,$266.6,$120.7,227,232,$0.36,$0.35,2014
AutoZone,AZO,"$17,457.21","$8,386.787","$9,070.422",-,"$5,596.436",-,"$5,596.433","$3,473.986",$-306.372,"$3,167.614",$639.188,"$2,528.426",-,"$2,528.426",-,"$2,528.426","$3,980.827","$3,473.986",19,19,$136.60,$132.36,2023
AutoZone,AZO,"$16,252.23","$7,779.58","$8,472.65",-,"$5,201.921",-,"$5,201.92","$3,270.729",$-191.638,"$3,079.091",$649.487,"$2,429.604",-,"$2,429.604",-,"$2,429.604","$3,724.229","$3,270.729",20,21,$120.83,$117.19,2022
AutoZone,AZO,"$14,629.58","$6,911.8","$7,717.785",-,"$4,773.258",-,"$4,773.26","$2,944.527",$-195.337,"$2,749.19",$578.876,"$2,170.314",-,"$2,170.314",-,"$2,170.314","$3,365.068","$2,944.527",22,23,$97.60,$95.19,2021
AutoZone,AZO,"$12,631.97","$5,861.214","$6,770.753",-,"$4,353.074",-,"$4,353.076","$2,417.679",$-201.165,"$2,216.514",$483.542,"$1,732.972",-,"$1,732.972",-,"$1,732.972","$2,825.875","$2,417.679",24,24,$73.62,$71.93,2020
AutoZone,AZO,"$11,863.74","$5,498.742","$6,365.001",-,"$4,148.864",-,"$4,148.863","$2,216.138",$-184.804,"$2,031.333",$414.112,"$1,617.221",-,"$1,617.221",-,"$1,617.221","$2,594.257","$2,216.138",25,25,$64.78,$63.43,2019
AutoZone,AZO,"$11,221.08","$5,247.331","$5,973.746",-,"$4,162.89",-,"$4,162.89","$1,810.856",$-174.527,"$1,636.329",$298.793,"$1,337.536",-,"$1,337.536",-,"$1,337.536","$2,164.333","$1,810.856",27,27,$49.59,$48.77,2018
AutoZone,AZO,"$10,888.68","$5,149.056","$5,739.62",-,"$3,659.551",-,"$3,659.551","$2,080.068",$-154.58,"$1,925.489",$644.62,"$1,280.869",-,"$1,280.869",-,"$1,280.869","$2,411.488","$2,080.068",28,29,$45.05,$44.07,2017
AutoZone,AZO,"$10,635.68","$5,026.94","$5,608.736",-,"$3,548.341",-,"$3,548.341","$2,060.395",$-147.681,"$1,912.714",$671.707,"$1,241.007",-,"$1,241.007",-,"$1,241.007","$2,365.771","$2,060.395",30,30,$41.52,$40.70,2016
AutoZone,AZO,"$10,187.34","$4,860.309","$5,327.031",-,"$3,373.98",-,"$3,373.98","$1,953.051",$-150.439,"$1,802.612",$642.371,"$1,160.241",-,"$1,160.241",-,"$1,160.241","$2,229.2","$1,953.051",32,32,$36.76,$36.03,2015
AutoZone,AZO,"$9,475.313","$4,540.406","$4,934.908",-,"$3,104.684",-,"$3,104.684","$1,830.224",$-167.509,"$1,662.714",$592.97,"$1,069.744",-,"$1,069.744",-,"$1,069.744","$2,088.347","$1,830.224",33,34,$32.16,$31.57,2014
Johnson Controls,JCI,"$26,793","$17,822","$8,971",-,"$6,181",-,"$7,245","$1,726",$-16,"$1,710",$-323,"$2,033",-,"$2,033",-,"$1,849","$2,574","$1,726",684,687,$2.70,$2.69,2023
Johnson Controls,JCI,"$25,299","$16,956","$8,343",-,"$5,945",-,"$6,666","$1,677",$33,"$1,710",$-13,"$1,723",-,"$1,723",-,"$1,532","$2,507","$1,677",696,700,$2.20,$2.19,2022
Johnson Controls,JCI,"$23,668","$15,609","$8,059",-,"$5,258",-,"$5,500","$2,559",$55,"$2,614",$868,"$1,746",-,"$1,746",$124,"$1,637","$3,404","$2,559",717,721,$2.28,$2.27,2021
Johnson Controls,JCI,"$22,317","$14,906","$7,411",-,"$5,665",-,"$6,448",$963,$-60,$903,$108,$795,-,$795,-,$631,"$1,785",$963,751,754,$0.84,$0.84,2020
Johnson Controls,JCI,"$23,968","$16,275","$7,693",-,"$6,244",-,"$6,479","$1,214",$-158,"$1,056",$-233,"$1,289",-,"$1,289","$4,598","$5,674","$2,039","$1,214",870,874,$6.52,$6.49,2019
Johnson Controls,JCI,"$23,400","$15,733","$7,667",-,"$5,642",-,"$5,897","$1,770",$-224,"$1,546",$197,"$1,349",-,"$1,349","$1,034","$2,162","$2,594","$1,770",926,932,$2.34,$2.32,2018
Johnson Controls,JCI,"$22,835","$15,305","$7,530",-,"$5,723",-,"$6,070","$1,460",$-309,"$1,151",$322,$829,-,$829,$990,"$1,611","$2,379","$1,460",935,945,$1.72,$1.71,2017
Johnson Controls,JCI,"$20,837","$15,183","$5,654",-,"$4,190",-,"$4,478","$1,176",$-115,"$1,061",$197,$864,-,$864,"$-1,516",$-868,"$2,129","$1,176",667,673,$-1.30,$-1.29,2016
Johnson Controls,JCI,"$17,100","$12,569","$4,531",-,"$3,191",-,"$3,406","$1,125",$-194,$931,$71,$860,-,$860,$819,"$1,563","$1,985","$1,125",655,662,$2.39,$2.36,2015
Johnson Controls,JCI,"$38,749","$32,444","$6,305",-,"$4,216",-,"$4,540","$1,765",$151,"$1,916",$407,"$1,509",-,"$1,509",$-166,"$1,215","$2,720","$1,765",667,675,$1.82,$1.80,2014
