Stock Name,Ticker,Revenue,Cost Of Goods Sold,Gross Profit,Research And Development Expenses,SG&A Expenses,Other Operating Income Or Expenses,Operating Expenses,Operating Income,Total Non-Operating Income/Expense,Pre-Tax Income,Income Taxes,Income After Taxes,Other Income,Income From Continuous Operations,Income From Discontinued Operations,Net Income,EBITDA,EBIT,Basic Shares Outstanding,Shares Outstanding,Basic EPS,EPS - Earnings Per Share,Year
Prologis,PLD,"$8,023.469","$2,010.335","$6,013.134",-,$390.406,$569.955,"$2,305.342","$3,707.792",$-243.609,"$3,464.183",$211.038,"$3,253.145",-,"$3,253.145",-,"$3,053.373","$5,654.268","$3,707.792",924,952,$3.30,$3.29,2023
Prologis,PLD,"$5,973.692","$1,509.094","$4,464.598",-,$331.083,"$1,146.8",$997.06,"$3,467.538",$223.272,"$3,690.81",$135.412,"$3,555.398",-,"$3,555.398",-,"$3,358.796","$5,036.342","$3,467.538",786,812,$4.28,$4.25,2022
Prologis,PLD,"$4,759.44","$1,248.487","$3,510.953",-,$293.167,"$1,567.152",$303.957,"$3,206.996",$115.852,"$3,322.848",$174.258,"$3,148.59",-,"$3,148.59",-,"$2,933.571","$4,645.354","$3,206.996",739,765,$3.97,$3.94,2021
Prologis,PLD,"$4,438.735","$1,170.104","$3,268.631",-,$274.845,$687.127,"$1,149.687","$2,118.944",$-371.856,"$1,747.088",$130.458,"$1,616.63",-,"$1,616.63",-,"$1,473.122","$3,562.444","$2,118.944",728,754,$2.02,$2.01,2020
Prologis,PLD,"$3,330.621",$918.927,"$2,411.694",-,$266.718,$844.669,$561.928,"$1,849.766",$-73.403,"$1,776.363",$74.517,"$1,701.846",-,"$1,701.846",-,"$1,566.95","$2,908.225","$1,849.766",631,655,$2.48,$2.46,2019
Prologis,PLD,"$2,804.449",$757.688,"$2,046.761",-,$238.985,$827.436,$358.763,"$1,687.998",$198.292,"$1,886.29",$63.33,"$1,822.96",-,"$1,822.96",-,"$1,643.426","$2,580.927","$1,687.998",567,590,$2.90,$2.87,2018
Prologis,PLD,"$2,618.134",$724.664,"$1,893.47",-,$231.059,"$1,170.76",$-60.561,"$1,954.031",$-138.463,"$1,815.568",$54.609,"$1,760.959",-,"$1,760.959",-,"$1,641.931","$2,752.901","$1,954.031",530,552,$3.10,$3.06,2017
Prologis,PLD,"$2,533.135",$697.376,"$1,835.759",-,$222.067,$-14.329,"$1,167.381",$668.378,$678.726,"$1,347.104",$54.564,"$1,292.54",-,"$1,292.54",-,"$1,203.218","$1,490.618",$668.378,526,547,$2.29,$2.27,2016
Prologis,PLD,"$2,197.074",$652.604,"$1,544.47",-,$217.227,$-66.698,"$1,164.298",$380.172,$568.433,$948.605,$23.09,$925.515,-,$925.515,-,$862.788,"$1,228.704",$380.172,521,534,$1.66,$1.64,2015
Prologis,PLD,"$1,760.787",$545.719,"$1,215.068",-,$229.332,$-23.467,$895.26,$319.808,$393.82,$713.628,$-25.656,$739.284,-,$739.284,-,$622.235,$940.553,$319.808,500,506,$1.25,$1.24,2014
Marsh & McLennan,MMC,"$22,736",-,"$22,736",-,"$13,099","$-4,355",-,"$5,282",$-256,"$5,026","$1,224","$3,802",-,"$3,802",-,"$3,756","$5,995","$5,282",494,499,$7.60,$7.53,2023
Marsh & McLennan,MMC,"$20,720",-,"$20,720",-,"$12,071","$-4,369",-,"$4,280",$-198,"$4,082",$995,"$3,087",-,"$3,087",-,"$3,050","$4,999","$4,280",499,505,$6.11,$6.04,2022
Marsh & McLennan,MMC,"$19,820",-,"$19,820",-,"$11,425","$-4,083",-,"$4,312",$-104,"$4,208","$1,034","$3,174",-,"$3,174",-,"$3,143","$5,059","$4,312",507,513,$6.20,$6.13,2021
Marsh & McLennan,MMC,"$17,224",-,"$17,224",-,"$10,129","$-4,029",-,"$3,066",$-273,"$2,793",$747,"$2,046",-,"$2,046",-,"$2,016","$3,807","$3,066",506,512,$3.98,$3.94,2020
Marsh & McLennan,MMC,"$16,652",-,"$16,652",-,"$9,734","$-4,241",-,"$2,677",$-238,"$2,439",$666,"$1,773",-,"$1,773",-,"$1,742","$3,324","$2,677",506,511,$3.44,$3.41,2019
Marsh & McLennan,MMC,"$14,950",-,"$14,950",-,"$8,605","$-3,584",-,"$2,761",$-517,"$2,244",$574,"$1,670",-,"$1,670",-,"$1,650","$3,255","$2,761",506,511,$3.26,$3.23,2018
Marsh & McLennan,MMC,"$14,024",-,"$14,024",-,"$8,085","$-3,284",-,"$2,655",$-12,"$2,643","$1,133","$1,510",-,"$1,510",$2,"$1,492","$3,136","$2,655",513,519,$2.91,$2.87,2017
Marsh & McLennan,MMC,"$13,211",-,"$13,211",-,"$7,694","$-3,086",-,"$2,431",$49,"$2,480",$685,"$1,795",-,"$1,795",-,"$1,768","$2,869","$2,431",519,524,$3.41,$3.38,2016
Marsh & McLennan,MMC,"$12,893",-,"$12,893",-,"$7,334","$-3,140",-,"$2,419",$-112,"$2,307",$671,"$1,636",-,"$1,636",-,"$1,599","$2,842","$2,419",531,536,$3.01,$2.98,2015
Marsh & McLennan,MMC,"$12,951",-,"$12,951",-,"$7,515","$-3,135",-,"$2,301",$-244,"$2,057",$586,"$1,471",-,"$1,471",$26,"$1,465","$2,689","$2,301",545,553,$2.69,$2.65,2014
Sony,SONY,"$89,843.3","$55,816.29","$34,027.01",-,"$14,877.48","$-10,808.6","$25,686.08","$8,340.93",$412.834,"$8,753.768","$1,988.359","$6,765.408",-,"$6,765.408",-,"$6,696.954","$16,241.3","$8,340.93","1,231","1,235",$5.44,$5.42,2023
Sony,SONY,"$85,394.8","$53,092.95","$32,301.85",-,"$14,571.86","$-8,789.262","$23,361.11","$8,940.734",$-206.408,"$8,734.316","$1,751.513","$6,982.803",-,"$6,982.803",-,"$6,934.732","$17,000.17","$8,940.734","1,236","1,241",$5.61,$5.59,2022
Sony,SONY,"$88,301.47","$52,027.66","$36,273.81",-,"$14,137.41","$-11,435.58","$25,572.99","$10,700.82",$-755.04,"$9,945.776","$2,038.963","$7,906.813",-,"$7,906.813",-,"$7,851.384","$18,750.6","$10,700.82","1,239","1,251",$6.33,$6.28,2021
Sony,SONY,"$84,593.98","$47,682.4","$36,911.58",-,"$13,817.58","$-13,958.47","$27,776.05","$9,135.531","$2,072.747","$11,208.28",$9.353,"$11,198.93",-,"$11,198.93",-,"$11,014.69","$12,808.04","$9,135.531","1,230","1,251",$8.95,$8.81,2020
Sony,SONY,"$75,990.95","$43,729.2","$32,261.75",-,"$13,824.15","$-10,659.37","$24,483.52","$7,778.227",$-423.283,"$7,354.94","$1,630.148","$5,724.792",-,"$5,724.792",-,"$5,356.157","$11,611.33","$7,778.227","1,234","1,262",$4.34,$4.24,2019
Sony,SONY,"$77,991.18","$46,356.75","$31,634.43",-,"$14,191.42","$-9,394.889","$23,586.31","$8,048.117","$1,056.717","$9,104.832",$405.882,"$8,698.95",-,"$8,698.95",-,"$8,246.439","$11,414.35","$8,048.117","1,267","1,295",$6.51,$6.37,2018
Sony,SONY,"$76,895.84","$46,694.33","$30,201.5",-,"$14,248.77","$-9,338.994","$23,587.77","$6,613.734",$-322.299,"$6,291.441","$1,365.93","$4,925.511",-,"$4,925.511",-,"$4,417.146","$9,866.73","$6,613.734","1,264","1,292",$3.49,$3.42,2017
Sony,SONY,"$70,710.23","$44,202.99","$26,507.23",-,"$14,005.39","$-9,816.912","$23,822.31","$2,684.93",$-344.872,"$2,340.057","$1,153.739","$1,186.317",-,"$1,186.317",-,$681.588,"$5,726.476","$2,684.93","1,262","1,288",$0.54,$0.53,2016
Sony,SONY,"$67,277.41","$42,885.22","$24,392.19",-,"$14,043.02","$-7,907.336","$21,950.35","$2,441.832",$85.548,"$2,527.383",$786.749,"$1,740.635",-,"$1,740.635",-,"$1,226.665","$5,737.688","$2,441.832","1,238","1,258",$0.99,$0.98,2015
Sony,SONY,"$74,764.51","$48,003.81","$26,760.7",-,"$16,484.29","$-9,652.616","$26,136.91",$623.789,$-262.253,$361.534,$807.47,$-445.936,-,$-445.936,-,"$-1,146.418","$3,850.867",$623.789,"1,114","1,114",$-1.03,$-1.03,2014
Palo Alto Networks,PANW,"$6,892.7","$1,909.7","$4,983","$1,604","$2,991.7",-,"$4,595.7",$387.3,$179,$566.3,$126.6,$439.7,-,$439.7,-,$439.7,"$1,087.3",$387.3,303,342,$1.45,$1.28,2023
Palo Alto Networks,PANW,"$5,501.5","$1,718.7","$3,782.8","$1,417.7","$2,553.9",-,"$3,971.6",$-188.8,$-18.4,$-207.2,$59.8,$-267,-,$-267,-,$-267,$531,$-188.8,296,296,$-0.90,$-0.90,2022
Palo Alto Networks,PANW,"$4,256.1","$1,274.9","$2,981.2","$1,140.4","$2,144.9",-,"$3,285.3",$-304.1,$-160.9,$-465,$33.9,$-498.9,-,$-498.9,-,$-498.9,$454.8,$-304.1,289,289,$-1.73,$-1.73,2021
Palo Alto Networks,PANW,"$3,408.4",$999.5,"$2,408.9",$768.1,"$1,819.8",-,"$2,587.9",$-179,$-52.8,$-231.8,$35.2,$-267,-,$-267,-,$-267,$396.6,$-179,291,291,$-0.92,$-0.92,2020
Palo Alto Networks,PANW,"$2,899.6",$808.4,"$2,091.2",$539.5,"$1,605.8",-,"$2,145.3",$-54.1,$-20.5,$-74.6,$7.3,$-81.9,-,$-81.9,-,$-81.9,$376.2,$-54.1,284,284,$-0.29,$-0.29,2019
Palo Alto Networks,PANW,"$2,273.6",$645.1,"$1,628.5",$400.7,"$1,332",-,"$1,732.7",$-104.2,$-1.1,$-105.3,$16.9,$-122.2,-,$-122.2,-,$-122.2,$171.3,$-104.2,275,275,$-0.44,$-0.44,2018
Palo Alto Networks,PANW,"$1,755.1",$476.4,"$1,278.7",$347.4,"$1,097.1",-,"$1,444.5",$-165.8,$-14.3,$-180.1,$22.9,$-203,-,$-203,-,$-203,$28.6,$-165.8,272,272,$-0.75,$-0.75,2017
Palo Alto Networks,PANW,"$1,378.5",$370,"$1,008.5",$284.2,$881.6,-,"$1,165.8",$-157.3,$-15,$-172.3,$20.4,$-192.7,-,$-192.7,-,$-192.7,$-88.1,$-157.3,261,261,$-0.74,$-0.74,2016
Palo Alto Networks,PANW,$928.1,$251.5,$676.6,$185.8,$590.6,-,$776.4,$-99.8,$-22.1,$-121.9,$9.4,$-131.3,-,$-131.3,-,$-131.3,$-45.4,$-99.8,245,245,$-0.54,$-0.54,2015
Palo Alto Networks,PANW,$598.2,$159.6,$438.6,$104.8,$407.9,$-141.2,$653.9,$-215.3,$-6.9,$-222.2,$4.3,$-226.5,-,$-226.5,-,$-226.5,$-192.6,$-215.3,223,223,$-1.02,$-1.02,2014
Deere,DE,"$61,251","$37,715","$23,536","$2,177","$4,595","$-1,292","$10,517","$13,019",-,"$13,019","$2,871","$10,148",-,"$10,155",-,"$10,166","$17,476","$15,472",292,294,$34.80,$34.63,2023
Deere,DE,"$52,577","$35,338","$17,239","$1,912","$3,863","$-1,275","$8,112","$9,127",-,"$9,127","$2,007","$7,120",-,"$7,130",-,"$7,131","$12,084","$10,189",305,306,$23.42,$23.28,2022
Deere,DE,"$44,024","$29,116","$14,908","$1,587","$3,383","$-1,343","$7,306","$7,602",-,"$7,602","$1,658","$5,944",-,"$5,965",-,"$5,963","$10,645","$8,595",312,314,$19.14,$18.99,2021
Deere,DE,"$35,540","$23,677","$11,863","$1,644","$3,477","$-1,612","$7,980","$3,883",-,"$3,883","$1,082","$2,801",-,"$2,753",-,"$2,751","$7,248","$5,130",314,317,$8.77,$8.69,2020
Deere,DE,"$39,258","$26,792","$12,466","$1,783","$3,551","$-1,578","$8,378","$4,088",-,"$4,088",$852,"$3,236",-,"$3,257",-,"$3,253","$7,573","$5,554",317,321,$10.28,$10.15,2019
Deere,DE,"$37,358","$25,571","$11,787","$1,658","$3,455","$-1,399","$7,716","$4,071",-,"$4,071","$1,727","$2,344",-,"$2,371",-,"$2,368","$7,202","$5,275",323,327,$7.34,$7.24,2018
Deere,DE,"$29,738","$19,866","$9,872","$1,373","$3,098","$-1,348","$6,718","$3,154",-,"$3,154",$971,"$2,183",-,"$2,159",-,"$2,159","$5,769","$4,053",320,323,$6.76,$6.68,2017
Deere,DE,"$26,644","$18,196.1","$8,447.9","$1,393.7","$2,791.2","$-1,275.3","$6,223.9","$2,224.002",-,"$2,224",$700.1,"$1,523.9",-,"$1,521.5",-,"$1,523.9","$4,547.502","$2,987.702",315,317,$4.83,$4.81,2016
Deere,DE,"$28,862.8","$20,143.2","$8,719.602","$1,425.1","$2,873.3",$-961.1,"$5,939.5","$2,780.102",-,"$2,780.1",$840.1,"$1,940",-,"$1,940.9",-,"$1,940","$4,842.501","$3,460.102",334,336,$5.81,$5.77,2015
Deere,DE,"$36,066.9","$24,775.8","$11,291.1","$1,452","$3,284.4","$-1,093.3","$6,493.7","$4,797.396",-,"$4,797.4","$1,626.5","$3,170.9",-,"$3,163.3",-,"$3,161.7","$6,767.896","$5,461.396",363,366,$8.71,$8.63,2014
ADP,ADP,"$18,012.2","$9,953.4","$8,058.799",-,"$3,551.4",-,"$3,551.4","$4,507.398",$-69.8,"$4,437.6","$1,025.6","$3,412",-,"$3,412",-,"$3,412","$6,072.599","$4,507.398",414,416,$8.25,$8.21,2023
ADP,ADP,"$16,498.3","$9,461.899","$7,036.401",-,"$3,233.2",-,"$3,233.201","$3,803.201",$0.9,"$3,804.1",$855.2,"$2,948.9",-,"$2,948.9",-,"$2,948.9","$5,374.501","$3,803.201",419,421,$7.04,$7.00,2022
ADP,ADP,"$15,005.4","$8,640.3","$6,365.101",-,"$3,040.5",-,"$3,040.5","$3,324.601",$36.6,"$3,361.2",$762.7,"$2,598.5",-,"$2,598.5",-,"$2,598.5","$4,840.101","$3,324.601",426,428,$6.10,$6.07,2021
ADP,ADP,"$14,589.8","$8,445.1","$6,144.7",-,"$3,003",-,"$3,003","$3,141.7",$40.9,"$3,182.6",$716.1,"$2,466.5",-,"$2,466.5",-,"$2,466.5","$4,586.9","$3,141.7",431,433,$5.73,$5.70,2020
ADP,ADP,"$14,110.2","$8,021.6","$6,088.601",-,"$3,064.2",-,"$3,064.2","$3,024.4",$-18.8,"$3,005.6",$712.8,"$2,292.8",-,"$2,292.8",-,"$2,292.8","$4,357.5","$3,024.4",435,438,$5.27,$5.24,2019
ADP,ADP,"$13,274.2","$7,757.4","$5,516.8",-,"$2,959.4",-,"$2,959.4","$2,557.4",$-274.8,"$2,282.6",$397.7,"$1,884.9",-,"$1,884.9",-,"$1,884.9","$3,843.9","$2,557.4",441,443,$4.28,$4.25,2018
ADP,ADP,"$12,372","$7,244.5","$5,127.5",-,"$2,773.8",-,"$2,773.8","$2,353.699",$263.2,"$2,616.9",$829.1,"$1,787.8",-,"$1,787.8",-,"$1,787.8","$3,543.599","$2,353.699",448,450,$3.99,$3.97,2017
ADP,ADP,"$11,667.8","$6,840.3","$4,827.5",-,"$2,637",-,"$2,637.001","$2,190.499",$44.2,"$2,234.7",$741.3,"$1,493.4",-,"$1,493.4",$-0.9,"$1,492.5","$2,573.199","$2,190.499",457,459,$3.27,$3.25,2016
ADP,ADP,"$10,938.5","$6,427.6","$4,510.9",-,"$2,496.9",-,"$2,496.9","$2,014",$56.7,"$2,070.7",$694.2,"$1,376.5",-,"$1,376.5",$76,"$1,452.5","$2,392.2","$2,014",473,476,$3.07,$3.05,2015
ADP,ADP,"$10,226.4","$6,041","$4,185.4",-,"$2,370.3",-,"$2,370.3","$1,815.101",$64.1,"$1,879.2",$636.6,"$1,242.6",-,"$1,242.6",$273.3,"$1,515.9","$2,176.101","$1,815.101",479,483,$3.17,$3.14,2014
BP,BP,"$213,032","$146,130","$66,902",$997,"$16,772","$-5,857","$39,554","$27,348","$-3,599","$23,749","$7,869","$15,880",-,"$15,880",-,"$15,238","$43,276","$27,348","2,893","2,958",$5.27,$5.15,2023
BP,BP,"$248,891","$171,978","$76,913",$585,"$13,449","$-30,522","$58,874","$18,039","$-2,634","$15,405","$16,762","$-1,357",-,"$-1,357",-,"$-2,488","$32,357","$18,039","3,165","3,165",$-0.79,$-0.79,2022
BP,BP,"$164,195","$120,074","$44,121",$424,"$11,931","$1,121","$26,039","$18,082","$-2,855","$15,227","$6,740","$8,487",-,"$8,487",-,"$7,563","$32,887","$18,082","3,355","3,377",$2.25,$2.24,2021
BP,BP,"$109,078","$80,871","$28,207","$10,280","$10,397","$-14,381","$49,947","$-21,740","$-3,148","$-24,888","$-4,159","$-20,729",-,"$-20,729",-,"$-20,306","$-6,851","$-21,740","3,370","3,370",$-6.03,$-6.03,2020
BP,BP,"$282,616","$233,034","$49,582",$964,"$11,057","$-8,075","$37,876","$11,706","$-3,552","$8,154","$3,964","$4,190",-,"$4,190",-,"$4,025","$29,486","$11,706","3,381","3,400",$1.19,$1.18,2019
BP,BP,"$303,738","$254,419","$49,319","$1,445","$12,179",$-860,"$29,941","$19,378","$-2,655","$16,723","$7,145","$9,578",-,"$9,578",-,"$9,382","$34,835","$19,378","3,328","3,350",$2.82,$2.80,2018
BP,BP,"$244,582","$205,720","$38,862","$2,080","$10,508","$-1,216","$29,388","$9,474","$-2,294","$7,180","$3,712","$3,468",-,"$3,468",-,"$3,388","$25,058","$9,474","3,282","3,303",$1.03,$1.03,2017
BP,BP,"$186,606","$161,979","$24,627","$1,721","$10,495","$1,664","$25,057",$-430,"$-1,865","$-2,295","$-2,467",$172,-,$172,-,$114,"$14,075",$-430,"3,124","3,143",$0.04,$0.04,2016
BP,BP,"$225,982","$202,866","$23,116","$2,353","$11,553","$-1,909","$31,034","$-7,918","$-1,653","$-9,571","$-3,171","$-6,400",-,"$-6,400",-,"$-6,484","$7,301","$-7,918","3,054","3,054",$-2.12,$-2.12,2015
BP,BP,"$358,678","$312,240","$46,438","$3,632","$12,266","$-8,965","$40,026","$6,412","$-1,462","$4,950",$947,"$4,003",-,"$4,003",-,"$3,778","$21,575","$6,412","3,064","3,083",$1.23,$1.23,2014
KKR,KKR,"$14,499.31","$7,188.255","$7,311.057",-,"$4,909.192",-,"$4,996.465","$2,314.589","$4,240.019","$6,554.609","$1,197.523","$5,357.086",-,"$5,357.086",-,"$3,680.514","$2,382.891","$2,314.589",867,912,$4.24,$4.09,2023
KKR,KKR,"$5,704.18","$2,920.823","$2,783.357",-,"$2,934.462",-,"$2,989.811",$-206.454,$-85.767,$-292.221,$125.393,$-417.614,-,$-417.614,-,$-590.664,$157.708,$-206.454,750,750,$-0.79,$-0.79,2022
KKR,KKR,"$16,226.04","$5,175.757","$11,050.28",-,"$6,012.225",-,"$5,976.853","$5,073.435","$8,773.163","$13,846.6","$1,394.882","$12,451.72",-,"$12,451.72",-,"$4,626.759","$5,460.302","$5,073.435",582,633,$7.95,$7.42,2021
KKR,KKR,"$4,230.891",-,"$4,230.891",-,"$2,933.132",-,-,"$1,297.759","$4,428.936","$5,726.695",$609.097,"$5,117.598",-,"$5,117.598",-,"$1,945.954","$1,233.605","$1,297.759",563,584,$3.45,$3.37,2020
KKR,KKR,"$4,220.9",-,"$4,220.9",-,"$2,908.431",-,-,"$1,312.469","$3,855.821","$5,168.29",$528.75,"$4,639.54",-,"$4,639.54",-,"$1,971.685","$1,277.976","$1,312.469",545,558,$3.62,$3.54,2019
KKR,KKR,"$2,395.836",-,"$2,395.836",-,"$2,089.477",-,-,$306.359,"$1,950.489","$2,256.848",$-194.098,"$2,450.946",-,"$2,450.946",-,"$1,097.699",$306.359,$306.359,514,534,$2.14,$2.06,2018
KKR,KKR,"$3,557.28",-,"$3,557.28",-,"$2,336.692",-,-,"$1,220.588","$1,563.78","$2,784.368",$224.326,"$2,560.042",-,"$2,560.042",-,$984.941,"$1,220.588","$1,220.588",468,506,$2.10,$1.95,2017
KKR,KKR,"$2,040.018",-,"$2,040.018",-,"$1,695.474",-,-,$344.544,$630.681,$975.225,$24.561,$950.664,-,$950.664,-,$287.072,$344.544,$344.544,449,483,$0.64,$0.59,2016
KKR,KKR,"$1,043.768",-,"$1,043.768",-,"$1,871.225",-,-,$-827.457,"$6,169.125","$5,341.668",$66.636,"$5,275.032",-,"$5,275.032",-,$488.482,$-827.457,$-827.457,449,483,$1.09,$1.01,2015
KKR,KKR,"$1,110.008",-,"$1,110.008",-,"$2,196.067",-,-,"$-1,086.059","$6,544.748","$5,458.689",$63.669,"$5,395.02",-,"$5,395.02",-,$477.611,"$-1,086.059","$-1,086.059",381,412,$1.25,$1.16,2014
Arista Networks,ANET,"$5,860.168","$2,229.887","$3,630.281",$854.918,$518.114,-,"$1,373.032","$2,257.249",$164.777,"$2,422.026",$334.705,"$2,087.321",-,"$2,087.321",-,"$2,087.321","$2,294.361","$2,257.249",309,317,$6.75,$6.58,2023
Arista Networks,ANET,"$4,381.31","$1,705.614","$2,675.696",$728.394,$420.196,-,"$1,148.59","$1,527.106",$54.69,"$1,581.796",$229.35,"$1,352.446",-,"$1,352.446",-,"$1,352.446","$1,602.573","$1,527.106",306,316,$4.41,$4.27,2022
Arista Networks,ANET,"$2,948.037","$1,067.258","$1,880.779",$586.752,$369.288,-,$956.04,$924.739,$6.14,$930.879,$90.025,$840.854,-,$840.854,-,$840.854,"$1,001.92",$924.739,307,319,$2.74,$2.63,2021
Arista Networks,ANET,"$2,317.512",$835.626,"$1,481.886",$486.594,$295.608,-,$782.202,$699.684,$39.179,$738.863,$104.306,$634.557,-,$634.557,-,$634.557,$745.223,$699.684,304,318,$2.09,$2.00,2020
Arista Networks,ANET,"$2,410.706",$866.368,"$1,544.338",$462.759,$275.805,-,$738.564,$805.774,$56.496,$862.27,$2.403,$859.867,-,$859.867,-,$859.444,$831.852,$805.774,305,324,$2.82,$2.66,2019
Arista Networks,ANET,"$2,151.369",$777.992,"$1,373.377",$442.468,$252.562,$-405,"$1,100.03",$273.347,$15.454,$288.801,$-39.314,$328.115,-,$328.115,-,$327.926,$297.658,$273.347,299,323,$1.10,$1.01,2018
Arista Networks,ANET,"$1,646.186",$584.417,"$1,061.769",$349.594,$241.903,-,$591.497,$470.272,$4.488,$474.76,$51.559,$423.201,-,$423.201,-,$422.4,$492.364,$470.272,289,316,$1.46,$1.34,2017
Arista Networks,ANET,"$1,129.167",$406.051,$723.116,$273.581,$206.126,-,$479.707,$243.409,$-1.184,$242.225,$58.036,$184.189,-,$184.189,-,$182.965,$264.651,$243.409,275,293,$0.67,$0.63,2016
Arista Networks,ANET,$837.591,$294.031,$543.56,$209.448,$184.804,-,$394.252,$149.308,$-3.299,$146.009,$24.907,$121.102,-,$121.102,-,$119.115,$164.45,$149.308,264,286,$0.45,$0.42,2015
Arista Networks,ANET,$584.106,$192.015,$392.091,$148.909,$117.669,-,$266.578,$125.513,$-4.005,$121.508,$34.658,$86.85,-,$86.85,-,$68.889,$136.409,$125.513,194,218,$0.35,$0.32,2014
