Stock Name,Ticker,Revenue,Cost Of Goods Sold,Gross Profit,Research And Development Expenses,SG&A Expenses,Other Operating Income Or Expenses,Operating Expenses,Operating Income,Total Non-Operating Income/Expense,Pre-Tax Income,Income Taxes,Income After Taxes,Other Income,Income From Continuous Operations,Income From Discontinued Operations,Net Income,EBITDA,EBIT,Basic Shares Outstanding,Shares Outstanding,Basic EPS,EPS - Earnings Per Share,Year
Target,TGT,"$107,412","$77,736","$29,676",-,"$21,554",-,"$23,969","$5,707",$-410,"$5,297","$1,159","$4,138",-,"$4,138",-,"$4,138","$8,508","$5,707",462,463,$8.96,$8.94,2023
Target,TGT,"$109,120","$82,229","$26,891",-,"$20,658",-,"$23,043","$3,848",$-430,"$3,418",$638,"$2,780",-,"$2,780",-,"$2,780","$6,548","$3,848",462,465,$6.02,$5.98,2022
Target,TGT,"$106,005","$74,963","$31,042",-,"$19,752",-,"$22,096","$8,946",$-39,"$8,907","$1,961","$6,946",-,"$6,946",-,"$6,946","$11,588","$8,946",488,493,$14.23,$14.10,2021
Target,TGT,"$93,561","$66,177","$27,384",-,"$18,615",-,"$20,845","$6,539",$-993,"$5,546","$1,178","$4,368",-,"$4,368",-,"$4,368","$9,024","$6,539",501,505,$8.72,$8.64,2020
Target,TGT,"$78,112","$54,864","$23,248",-,"$16,233",-,"$18,590","$4,658",$-468,"$4,190",$921,"$3,269",-,"$3,269",$12,"$3,281","$7,262","$4,658",511,516,$6.42,$6.36,2019
Target,TGT,"$75,356","$53,299","$22,057",-,"$15,723",-,"$17,947","$4,110",$-434,"$3,676",$746,"$2,930",-,"$2,930",$7,"$2,937","$6,584","$4,110",529,533,$5.55,$5.51,2018
Target,TGT,"$72,714","$51,125","$21,589",-,"$15,140",-,"$17,365","$4,224",$-594,"$3,630",$722,"$2,908",-,"$2,908",$6,"$2,914","$6,700","$4,224",547,550,$5.32,$5.29,2017
Target,TGT,"$70,271","$49,145","$21,126",-,"$14,217",-,"$16,262","$4,864",$-903,"$3,961","$1,295","$2,666",-,"$2,666",$68,"$2,734","$7,182","$4,864",578,583,$4.73,$4.69,2016
Target,TGT,"$73,785","$52,241","$21,544",-,"$14,665",$620,"$16,014","$5,530",$-607,"$4,923","$1,602","$3,321",-,"$3,321",$42,"$3,363","$7,743","$5,530",628,633,$5.35,$5.31,2015
Target,TGT,"$72,618","$51,278","$21,340",-,"$14,676",-,"$16,805","$4,535",$-882,"$3,653","$1,204","$2,449",-,"$2,449","$-4,085","$-1,636","$6,664","$4,535",635,640,$-2.58,$-2.56,2014
Becton Dickinson,BDX,"$19,372","$11,202","$8,170","$1,237","$4,719",$210,"$6,059","$2,111",$-449,"$1,662",$132,"$1,530",-,"$1,530",$-46,"$1,424","$4,399","$2,111",286,288,$4.97,$4.94,2023
Becton Dickinson,BDX,"$18,870","$10,393","$8,477","$1,256","$4,709",$-37,"$6,194","$2,283",$-499,"$1,783",$148,"$1,635",-,"$1,635",$144,"$1,689","$4,512","$2,283",285,287,$5.93,$5.88,2022
Becton Dickinson,BDX,"$19,131","$10,500","$8,631","$1,279","$4,719",$-203,"$6,380","$2,251",$-559,"$1,692",$88,"$1,604",-,"$1,604",$488,"$2,002","$4,481","$2,251",289,292,$6.92,$6.85,2021
Becton Dickinson,BDX,"$16,074","$9,276","$6,798","$1,039","$4,185",$-363,"$5,886",$912,$-498,$414,$62,$352,-,$352,$522,$767,"$3,027",$912,279,282,$2.75,$2.71,2020
Becton Dickinson,BDX,"$17,290","$9,002","$8,288","$1,062","$4,332",$-654,"$6,528","$1,760",$-584,"$1,176",$-57,"$1,233",-,"$1,233",-,"$1,082","$4,013","$1,760",270,275,$4.01,$3.94,2019
Becton Dickinson,BDX,"$15,983","$8,714","$7,269","$1,004","$4,016",-,"$5,760","$1,509",$-336,"$1,173",$862,$311,-,$311,-,$159,"$3,487","$1,509",258,265,$0.62,$0.60,2018
Becton Dickinson,BDX,"$12,093","$6,128","$5,965",$770,"$2,909",$-410,"$4,443","$1,522",$-546,$976,$-124,"$1,100",-,"$1,100",-,"$1,030","$2,610","$1,522",219,224,$4.70,$4.60,2017
Becton Dickinson,BDX,"$12,483","$6,492","$5,991",$828,"$3,005",-,"$4,561","$1,430",$-356,"$1,074",$97,$977,-,$977,-,$976,"$2,544","$1,430",213,218,$4.59,$4.49,2016
Becton Dickinson,BDX,"$10,282","$5,587","$4,695",$632,"$2,563",-,"$3,621","$1,074",$-335,$739,$44,$695,-,$695,-,$695,"$1,965","$1,074",203,208,$3.43,$3.35,2015
Becton Dickinson,BDX,"$8,446","$4,145","$4,301",$550,"$2,145",-,"$2,695","$1,606",$-84,"$1,522",$337,"$1,185",-,"$1,185",-,"$1,185","$2,168","$1,606",193,198,$6.13,$5.99,2014
Marriott,MAR,"$23,713","$18,589","$5,124",-,"$1,011",-,"$1,260","$3,864",$-486,"$3,378",$295,"$3,083",-,"$3,083",-,"$3,083","$4,141","$3,864",302,303,$10.23,$10.18,2023
Marriott,MAR,"$20,773","$16,215","$4,558",-,$891,-,"$1,096","$3,462",$-348,"$3,114",$756,"$2,358",-,"$2,358",-,"$2,358","$3,744","$3,462",324,326,$7.27,$7.24,2022
Marriott,MAR,"$13,857","$11,056","$2,801",-,$823,-,"$1,051","$1,750",$-570,"$1,180",$81,"$1,099",-,"$1,099",-,"$1,099","$2,045","$1,750",327,329,$3.36,$3.34,2021
Marriott,MAR,"$10,571","$9,112","$1,459",-,$762,-,"$1,375",$84,$-550,$-466,$-199,$-267,-,$-267,-,$-267,$562,$84,326,326,$-0.82,$-0.82,2020
Marriott,MAR,"$20,972","$17,755","$3,217",-,$938,-,"$1,417","$1,800",$-201,"$1,599",$326,"$1,273",-,"$1,273",-,"$1,273","$2,203","$1,800",333,336,$3.83,$3.80,2019
Marriott,MAR,"$20,758","$17,084","$3,674",-,$927,-,"$1,308","$2,366",$-21,"$2,345",$438,"$1,907",-,"$1,907",-,"$1,907","$2,650","$2,366",350,354,$5.45,$5.38,2018
Marriott,MAR,"$20,452","$1,411","$19,041",-,$921,-,"$16,537","$2,504",$478,"$2,982","$1,523","$1,459",-,"$1,459",-,"$1,459","$2,783","$2,504",375,380,$3.89,$3.84,2017
Marriott,MAR,"$15,407","$12,735","$2,672",-,$743,-,"$1,248","$1,424",$-185,"$1,239",$431,$808,-,$808,-,$808,"$1,583","$1,424",291,296,$2.78,$2.73,2016
Marriott,MAR,"$14,486","$12,363","$2,123",-,$634,-,$773,"$1,350",$-95,"$1,255",$396,$859,-,$859,-,$859,"$1,489","$1,350",267,273,$3.22,$3.15,2015
Marriott,MAR,"$13,796","$11,830","$1,966",-,$659,-,$807,"$1,159",$-71,"$1,088",$335,$753,-,$753,-,$753,"$1,307","$1,159",290,297,$2.60,$2.54,2014
Apollo Global Management,APO,"$32,644",-,"$32,644",-,"$3,594","$-22,904",-,"$5,313",$273,"$5,586",$-923,"$6,509",-,"$6,509",-,"$5,001","$6,342","$5,458",581,589,$8.32,$8.28,2023
Apollo Global Management,APO,"$10,968",-,"$10,968",-,"$2,625","$-12,718",-,"$-4,943",$697,"$-4,246",$-739,"$-3,507",-,"$-3,507",-,"$-1,961","$-4,005","$-4,819",585,585,$-3.43,$-3.43,2022
Apollo Global Management,APO,"$5,951",-,"$5,951",-,"$3,975",-,-,"$1,838","$3,023","$4,861",$594,"$4,267",-,"$4,267",-,"$1,802","$2,003","$1,976",237,237,$7.32,$7.32,2021
Apollo Global Management,APO,"$2,354",-,"$2,354",-,"$1,446",-,-,$775,$-222,$553,$86,$467,-,$467,-,$120,$927,$908,228,228,$0.44,$0.44,2020
Apollo Global Management,APO,"$2,931.849",-,"$2,931.849",-,"$1,592.911",-,-,"$1,240.569",$167.28,"$1,407.849",$-128.994,"$1,536.843",-,"$1,536.843",-,$806.537,"$1,354.696","$1,338.938",207,209,$3.72,$3.71,2019
Apollo Global Management,APO,"$1,093.065",-,"$1,093.065",-,$843.565,-,-,$190.126,$-84.854,$105.272,$86.021,$19.251,-,$19.251,-,$-42.038,$264.733,$249.5,200,200,$-0.30,$-0.30,2018
Apollo Global Management,APO,"$2,771.803",-,"$2,771.803",-,"$1,307.176",-,-,"$1,411.754",$357.83,"$1,769.584",$325.945,"$1,443.639",-,"$1,443.639",-,$615.566,"$1,483.006","$1,464.627",191,193,$3.12,$3.10,2017
Apollo Global Management,APO,"$2,073.562",-,"$2,073.562",-,"$1,122.436",-,-,$907.644,$153.37,"$1,061.014",$90.707,$970.307,-,$970.307,-,$402.85,$969.861,$951.126,184,184,$2.11,$2.11,2016
Apollo Global Management,APO,"$1,041.67",-,"$1,041.67",-,$800.904,-,-,$210.695,$166.533,$377.228,$26.733,$350.495,-,$350.495,-,$134.497,$285.24,$240.766,173,173,$0.61,$0.61,2015
Apollo Global Management,APO,"$1,560.083",-,"$1,560.083",-,"$1,021.17",-,-,$516.52,$360.647,$877.167,$147.245,$729.922,-,$729.922,-,$168.229,$583.982,$538.913,155,155,$0.62,$0.62,2014
PayPal Holdings,PYPL,"$29,771","$17,986","$11,785","$2,973","$3,868",-,"$6,757","$5,028",$383,"$5,411","$1,165","$4,246",-,"$4,246",-,"$4,246","$5,733","$5,028","1,103","1,107",$3.85,$3.84,2023
PayPal Holdings,PYPL,"$27,518","$15,865","$11,653","$3,253","$4,356",-,"$7,816","$3,837",$-471,"$3,366",$947,"$2,419",-,"$2,419",-,"$2,419","$5,084","$3,837","1,154","1,158",$2.10,$2.09,2022
PayPal Holdings,PYPL,"$25,371","$13,450","$11,921","$3,038","$4,559",-,"$7,659","$4,262",$-163,"$4,099",$-70,"$4,169",-,"$4,169",-,"$4,169","$5,600","$4,262","1,174","1,186",$3.55,$3.52,2021
PayPal Holdings,PYPL,"$21,454","$11,453","$10,001","$2,642","$3,931",-,"$6,712","$3,289","$1,776","$5,065",$863,"$4,202",-,"$4,202",-,"$4,202","$4,478","$3,289","1,173","1,187",$3.58,$3.54,2020
PayPal Holdings,PYPL,"$17,772","$9,785","$7,987","$2,085","$3,112",-,"$5,268","$2,719",$279,"$2,998",$539,"$2,459",-,"$2,459",-,"$2,459","$3,631","$2,719","1,174","1,188",$2.09,$2.07,2019
PayPal Holdings,PYPL,"$15,451","$8,262","$7,189","$1,831","$2,855",-,"$4,995","$2,194",$182,"$2,376",$319,"$2,057",-,"$2,057",-,"$2,057","$2,970","$2,194","1,184","1,203",$1.74,$1.71,2018
PayPal Holdings,PYPL,"$13,094","$6,695","$6,399","$1,740","$2,400",-,"$4,272","$2,127",$73,"$2,200",$405,"$1,795",-,"$1,795",-,"$1,795","$2,932","$2,127","1,203","1,221",$1.49,$1.47,2017
PayPal Holdings,PYPL,"$10,842","$5,701","$5,141",$834,"$1,997",-,"$3,555","$1,586",$45,"$1,631",$230,"$1,401",-,"$1,401",-,"$1,401","$2,310","$1,586","1,210","1,218",$1.16,$1.15,2016
PayPal Holdings,PYPL,"$9,248","$4,529","$4,719",$792,"$1,810",-,"$3,258","$1,461",$27,"$1,488",$260,"$1,228",-,"$1,228",-,"$1,228","$2,069","$1,461","1,222","1,229",$1.00,$1.00,2015
PayPal Holdings,PYPL,"$8,025","$3,807","$4,218",$747,"$1,687",-,"$2,950","$1,268",$-7,"$1,261",$842,$419,-,$419,-,$419,"$1,784","$1,268","1,218","1,224",$0.34,$0.34,2014
Aon,AON,"$13,376","$6,902","$6,474",-,"$1,470",$-963,"$2,689","$3,785",$-616,"$3,169",$541,"$2,628",-,"$2,628",-,"$2,564","$4,041","$3,785",204,205,$12.60,$12.51,2023
Aon,AON,"$12,479","$6,477","$6,002",-,"$1,271",$-798,"$2,333","$3,669",$-513,"$3,156",$510,"$2,646",-,"$2,646",-,"$2,589","$3,933","$3,669",212,213,$12.23,$12.14,2022
Aon,AON,"$12,193","$6,738","$5,455",-,"$2,235",$-804,"$3,365","$2,090",$-159,"$1,931",$623,"$1,308",-,"$1,308",-,"$1,255","$2,416","$2,090",225,226,$5.59,$5.55,2021
Aon,AON,"$11,066","$5,905","$5,161",-,"$1,232",$-735,"$2,380","$2,781",$-315,"$2,466",$448,"$2,018",-,"$2,018",-,"$1,969","$3,194","$2,781",232,233,$8.49,$8.45,2020
Aon,AON,"$11,013","$6,054","$4,959",-,"$1,393",$-833,"$2,790","$2,169",$-299,"$1,870",$297,"$1,573",-,"$1,573",-,"$1,532","$2,733","$2,169",239,241,$6.42,$6.37,2019
Aon,AON,"$10,770","$6,103","$4,667",-,"$1,500",$-854,"$3,123","$1,544",$-298,"$1,246",$146,"$1,100",-,"$1,100",$74,"$1,134","$2,313","$1,544",245,247,$4.62,$4.59,2018
Aon,AON,"$9,998","$6,003","$3,995",-,"$1,272",$-767,"$2,930","$1,065",$-380,$685,$250,$435,-,$435,$828,"$1,226","$1,956","$1,065",259,261,$4.74,$4.70,2017
Aon,AON,"$9,409","$5,514","$3,895",-,"$1,036",$-729,"$2,084","$1,811",$-410,"$1,401",$148,"$1,253",-,"$1,253",$177,"$1,396","$2,130","$1,811",268,270,$5.21,$5.16,2016
Aon,AON,"$9,480","$5,605","$3,875",-,"$1,200",$-751,"$2,288","$1,587",$-159,"$1,428",$175,"$1,253",-,"$1,253",$169,"$1,385","$1,925","$1,587",281,284,$4.93,$4.88,2015
Aon,AON,"$12,045","$7,014","$5,031",-,"$3,065",-,"$3,065","$1,966",$-201,"$1,765",$334,"$1,431",-,"$1,431",-,"$1,397","$2,560","$1,966",296,300,$4.73,$4.66,2014
CSX,CSX,"$14,657","$4,495","$10,162",-,"$3,024",$34,"$4,601","$5,561",$-670,"$4,891","$1,176","$3,715",-,"$3,715",-,"$3,715","$7,172","$5,561","2,008","2,013",$1.85,$1.85,2023
CSX,CSX,"$14,853","$4,707","$10,146",-,"$2,861",$238,"$4,123","$6,023",$-609,"$5,414","$1,248","$4,166",-,"$4,166",-,"$4,166","$7,523","$6,023","2,136","2,141",$1.95,$1.95,2022
CSX,CSX,"$12,522","$3,412","$9,110",-,"$2,550",$454,"$3,516","$5,594",$-643,"$4,951","$1,170","$3,781",-,"$3,781",-,"$3,781","$7,014","$5,594","2,250","2,255",$1.68,$1.68,2021
CSX,CSX,"$10,583","$2,598","$7,985",-,"$2,275",$35,"$3,623","$4,362",$-735,"$3,627",$862,"$2,765",-,"$2,765",-,"$2,765","$5,745","$4,362","2,300","2,305",$1.20,$1.20,2020
CSX,CSX,"$11,937","$3,158","$8,779",-,"$2,616",$151,"$3,814","$4,965",$-649,"$4,316",$985,"$3,331",-,"$3,331",-,"$3,331","$6,314","$4,965","2,389","2,395",$1.39,$1.39,2019
CSX,CSX,"$12,250","$3,312","$8,938",-,"$2,738",-,"$4,069","$4,869",$-565,"$4,304",$995,"$3,309",-,"$3,309",-,"$3,309","$6,200","$4,869","2,571","2,583",$1.29,$1.28,2018
CSX,CSX,"$11,408","$3,406","$8,002",-,"$2,946",$219,"$4,282","$3,720",$-578,"$3,142","$-2,329","$5,471",-,"$5,471",-,"$5,471","$5,035","$3,720","2,733","2,742",$2.00,$2.00,2017
CSX,CSX,"$11,069","$3,270","$7,799",-,"$3,135",$50,"$4,386","$3,413",$-672,"$2,741","$1,027","$1,714",-,"$1,714",-,"$1,714","$4,714","$3,413","2,841","2,844",$0.60,$0.60,2016
CSX,CSX,"$11,811","$3,769","$8,042",-,"$3,290",$40,"$4,458","$3,584",$-446,"$3,138","$1,170","$1,968",-,"$1,968",-,"$1,968","$4,792","$3,584","2,949","2,952",$0.67,$0.67,2015
CSX,CSX,"$12,669","$4,528","$8,141",-,"$3,377",-,"$4,528","$3,613",$-569,"$3,044","$1,117","$1,927",-,"$1,927",-,"$1,927","$4,764","$3,613","3,003","3,006",$0.64,$0.64,2014
Schlumberger,SLB,"$33,135","$26,572","$6,563",$711,$364,-,"$1,120","$5,443",$-161,"$5,282","$1,007","$4,275",-,"$4,275",-,"$4,203","$7,755","$5,443","1,425","1,443",$2.95,$2.91,2023
Schlumberger,SLB,"$28,091","$22,930","$5,161",$634,$376,-,"$1,010","$4,151",$120,"$4,271",$779,"$3,492",-,"$3,492",-,"$3,441","$6,298","$4,151","1,416","1,437",$2.43,$2.39,2022
Schlumberger,SLB,"$22,929","$19,271","$3,658",$554,$339,-,$893,"$2,765",$-391,"$2,374",$446,"$1,928",-,"$1,928",-,"$1,881","$4,885","$2,765","1,400","1,427",$1.34,$1.32,2021
Schlumberger,SLB,"$23,601","$21,000","$2,601",$580,$365,-,$945,"$1,656","$-12,954","$-11,298",$-812,"$-10,486",-,"$-10,486",-,"$-10,518","$4,222","$1,656","1,390","1,390",$-7.57,$-7.57,2020
Schlumberger,SLB,"$32,917","$28,720","$4,197",$717,$474,$247,$944,"$3,253","$-13,671","$-10,418",$-311,"$-10,107",-,"$-10,107",-,"$-10,137","$6,842","$3,253","1,385","1,385",$-7.32,$-7.32,2019
Schlumberger,SLB,"$32,815","$28,478","$4,337",$702,$444,$215,$931,"$3,406",$-782,"$2,624",$447,"$2,177",-,"$2,177",-,"$2,138","$6,962","$3,406","1,385","1,393",$1.54,$1.53,2018
Schlumberger,SLB,"$30,440","$26,543","$3,897",$787,$432,-,"$1,527","$2,370","$-3,553","$-1,183",$330,"$-1,513",-,"$-1,513",-,"$-1,505","$6,207","$2,370","1,388","1,388",$-1.08,$-1.08,2017
Schlumberger,SLB,"$27,810","$24,409","$3,401","$1,012",$403,-,"$1,764","$1,637","$-3,542","$-1,905",$-278,"$-1,627",-,"$-1,627",-,"$-1,687","$5,731","$1,637","1,357","1,357",$-1.24,$-1.24,2016
Schlumberger,SLB,"$35,475","$28,321","$7,154","$1,094",$494,-,"$1,588","$5,566","$-2,685","$2,881",$746,"$2,135",-,"$2,135",-,"$2,072","$9,644","$5,566","1,267","1,275",$1.63,$1.63,2015
Schlumberger,SLB,"$48,580","$37,398","$11,182","$1,217",$475,-,"$1,692","$9,490","$-1,851","$7,639","$1,928","$5,711",-,"$5,711",$-205,"$5,438","$13,584","$9,490","1,295","1,308",$4.20,$4.16,2014
Marvell Technology,MRVL,"$5,507.7","$3,214.1","$2,293.6","$1,896.2",$834,-,"$2,861.3",$-567.7,$-191,$-758.7,$174.7,$-933.4,-,$-933.4,-,$-933.4,$840.7,$-567.7,861,861,$-1.08,$-1.08,2023
Marvell Technology,MRVL,"$5,919.6","$2,932.1","$2,987.5","$1,784.3",$843.6,$-100,"$2,749.501",$238,$-152.9,$85.1,$248.6,$-163.5,-,$-163.5,-,$-163.5,"$1,679.3",$238,851,851,$-0.19,$-0.19,2022
Marvell Technology,MRVL,"$4,462.4","$2,398.2","$2,064.2","$1,424.2",$955.3,-,"$2,411.9",$-347.7,$-135.8,$-483.5,$-62.5,$-421,-,$-421,-,$-421,"$1,113.5",$-347.7,797,797,$-0.53,$-0.53,2021
Marvell Technology,MRVL,"$2,968.9","$1,480.6","$1,488.3","$1,072.7",$467.2,$-36,"$1,746.7",$-258.4,$-63.8,$-322.2,$-44.9,$-277.3,-,$-277.3,-,$-277.3,$410.4,$-258.4,669,669,$-0.41,$-0.41,2020
Marvell Technology,MRVL,"$2,699.161","$1,342.22","$1,356.941","$1,080.391",$464.58,-,"$1,600.299",$-243.358,"$1,041.74",$798.382,$-786.009,"$1,584.391",-,"$1,584.391",-,"$1,584.391",$343.971,$-243.358,665,676,$2.38,$2.34,2019
Marvell Technology,MRVL,"$2,865.791","$1,407.399","$1,458.392",$914.009,$424.36,-,"$1,415.122",$43.27,$-47.917,$-4.647,$174.447,$-179.094,-,$-179.094,-,$-179.094,$585.297,$43.27,591,591,$-0.30,$-0.30,2018
Marvell Technology,MRVL,"$2,409.17",$947.23,"$1,461.94",$714.444,$238.166,$-74.385,"$1,032.245",$429.695,$21.509,$451.204,$18.062,$433.142,-,$433.142,$87.689,$520.831,$516.752,$429.695,498,510,$1.05,$1.02,2017
Marvell Technology,MRVL,"$2,300.992","$1,017.564","$1,283.428",$805.029,$251.191,-,"$1,153.021",$130.407,$17.022,$147.429,$72.608,$74.821,-,$74.821,$-53.67,$21.151,$252.218,$130.407,510,518,$0.04,$0.04,2016
Marvell Technology,MRVL,"$2,602.497","$1,406.121","$1,196.376",$954.653,$279.215,$-654.667,"$1,941.786",$-745.41,$17.685,$-727.725,$10.716,$-738.441,-,$-738.441,$-72.959,$-811.4,$-624.434,$-745.41,511,511,$-1.59,$-1.59,2015
Marvell Technology,MRVL,"$3,637.206","$1,799.425","$1,837.781","$1,091.547",$263.673,-,"$1,381.405",$456.376,$23.334,$479.71,$-4.077,$483.787,-,$483.787,$-48.441,$435.346,$577.379,$456.376,511,521,$0.85,$0.84,2014
