Stock Name,Ticker,Revenue,Cost Of Goods Sold,Gross Profit,Research And Development Expenses,SG&A Expenses,Other Operating Income Or Expenses,Operating Expenses,Operating Income,Total Non-Operating Income/Expense,Pre-Tax Income,Income Taxes,Income After Taxes,Other Income,Income From Continuous Operations,Income From Discontinued Operations,Net Income,EBITDA,EBIT,Basic Shares Outstanding,Shares Outstanding,Basic EPS,EPS - Earnings Per Share,Year
Edwards Lifesciences,EW,"$6,004.8","$1,379.8","$4,625","$1,071.8","$1,824.6",$-194.5,"$3,090.9","$1,534.1",$64,"$1,598.1",$198.7,"$1,399.4",-,"$1,399.4",-,"$1,402.4","$1,679","$1,534.1",607,609,$2.31,$2.30,2023
Edwards Lifesciences,EW,"$5,382.4","$1,080.4","$4,302",$945.2,"$1,567.6",$-40.7,"$2,553.5","$1,748.5",$18.9,"$1,767.4",$245.5,"$1,521.9",-,"$1,521.9",-,"$1,521.9","$1,888.1","$1,748.5",619,624,$2.46,$2.44,2022
Edwards Lifesciences,EW,"$5,232.5","$1,248.9","$3,983.6",$903.1,"$1,493.7",$103.5,"$2,293.3","$1,690.3",$11.7,"$1,702",$198.9,"$1,503.1",-,"$1,503.1",-,"$1,503.1","$1,825.1","$1,690.3",623,631,$2.41,$2.38,2021
Edwards Lifesciences,EW,"$4,386.3","$1,080.6","$3,305.7",$760.7,"$1,228.4",$-419,"$2,408.1",$897.6,$19.1,$916.7,$93.3,$823.4,-,$823.4,-,$823.4,"$1,004.8",$897.6,623,632,$1.32,$1.30,2020
Edwards Lifesciences,EW,"$4,348","$1,114.4","$3,233.6",$752.7,"$1,242.2",$-91.9,"$2,086.8","$1,146.8",$19.7,"$1,166.5",$119.6,"$1,046.9",-,"$1,046.9",-,"$1,046.9","$1,236.1","$1,146.8",625,637,$1.68,$1.64,2019
Edwards Lifesciences,EW,"$3,722.8",$939.4,"$2,783.4",$622.2,"$1,088.5",$-324.5,"$2,035.2",$748.2,$13.2,$761.4,$39.2,$722.2,-,$722.2,-,$722.2,$825.6,$748.2,628,641,$1.15,$1.13,2018
Edwards Lifesciences,EW,"$3,435.3",$875.3,"$2,560",$552.6,$990.8,$72.8,"$1,470.6","$1,089.4",$-54.5,"$1,034.9",$451.3,$583.6,-,$583.6,-,$583.6,"$1,171.3","$1,089.4",633,648,$0.92,$0.90,2017
Edwards Lifesciences,EW,"$2,963.7",$797.4,"$2,166.3",$442.2,$904.7,$-35.6,"$1,382.5",$783.8,$-45.9,$737.9,$168.4,$569.5,-,$569.5,-,$569.5,$855,$783.8,639,653,$0.89,$0.87,2016
Edwards Lifesciences,EW,"$2,493.7",$617.2,"$1,876.5",$382.9,$850.7,$-0.2,"$1,233.8",$642.7,$-20.3,$622.4,$127.5,$494.9,-,$494.9,-,$494.9,$708.5,$642.7,647,661,$0.77,$0.75,2015
Edwards Lifesciences,EW,"$2,322.9",$625.6,"$1,697.3",$346.5,$858,-,"$1,204.5",$492.8,$651.2,"$1,144",$332.9,$811.1,-,$811.1,-,$811.1,$561.4,$492.8,639,651,$1.27,$1.25,2014
Hilton Worldwide Holdings,HLT,"$10,235","$1,141","$9,094",-,$408,"$-6,314","$6,869","$2,225",$-533,"$1,692",$541,"$1,151",-,"$1,151",-,"$1,141","$2,431","$2,225",262,264,$4.36,$4.33,2023
Hilton Worldwide Holdings,HLT,"$8,773",$999,"$7,774",-,$382,"$-5,136","$5,680","$2,094",$-360,"$1,734",$477,"$1,257",-,"$1,257",-,"$1,255","$2,310","$2,094",275,277,$4.56,$4.53,2022
Hilton Worldwide Holdings,HLT,"$5,788",$679,"$5,109",-,$405,"$-3,506","$4,099","$1,010",$-450,$560,$153,$407,-,$407,-,$410,"$1,246","$1,010",279,281,$1.47,$1.46,2021
Hilton Worldwide Holdings,HLT,"$4,307",$620,"$3,687",-,$311,"$-3,422","$4,105",$-418,$-506,$-924,$-204,$-720,-,$-720,-,$-715,$-41,$-418,277,277,$-2.58,$-2.58,2020
Hilton Worldwide Holdings,HLT,"$9,452","$1,254","$8,198",-,$441,"$-5,754","$6,541","$1,657",$-413,"$1,244",$358,$886,-,$886,-,$881,"$2,048","$1,657",287,290,$3.07,$3.04,2019
Hilton Worldwide Holdings,HLT,"$8,906","$1,332","$7,574",-,$443,"$-5,374","$6,142","$1,432",$-354,"$1,078",$309,$769,-,$769,-,$764,"$1,800","$1,432",302,305,$2.53,$2.50,2018
Hilton Worldwide Holdings,HLT,"$8,131","$1,269","$6,862",-,$439,"$-4,955","$5,730","$1,132",$-379,$753,$-336,"$1,089",-,"$1,089",-,"$1,084","$1,500","$1,132",324,327,$3.34,$3.32,2017
Hilton Worldwide Holdings,HLT,"$6,576","$1,279","$5,297",-,$409,"$-3,667","$4,429",$868,$-328,$540,$557,$-17,-,$-17,$371,$338,"$1,589",$868,329,329,$1.03,$1.03,2016
Hilton Worldwide Holdings,HLT,"$7,133","$1,414","$5,719",-,$537,"$-3,897","$4,819",$900,$-367,$533,$-348,$881,-,$881,$535,"$1,404","$1,630",$900,329,330,$4.27,$4.26,2015
Hilton Worldwide Holdings,HLT,"$10,502","$4,019","$6,483",-,$491,"$-3,691","$4,810","$1,673",$-526,"$1,147",$465,$682,-,$682,-,$673,"$2,351","$1,673",328,329,$2.05,$2.05,2014
Pacific Gas & Electric,PCG,"$24,428","$4,197","$20,231",-,"$11,924","$-1,898","$17,560","$2,671","$-1,972",$699,"$-1,557","$2,256",-,"$2,256",-,"$2,242","$6,409","$2,671","2,064","2,138",$1.09,$1.05,2023
Pacific Gas & Electric,PCG,"$21,680","$4,856","$16,824",-,"$9,809","$-1,322","$14,987","$1,837","$-1,361",$476,"$-1,338","$1,814",-,"$1,814",-,"$1,800","$5,693","$1,837","1,987","2,132",$0.91,$0.84,2022
Pacific Gas & Electric,PCG,"$20,642","$4,381","$16,261",-,"$10,200",$-775,"$14,378","$1,883","$-1,135",$748,$836,$-88,-,$-88,-,$-102,"$5,286","$1,883","1,985","1,985",$-0.05,$-0.05,2021
Pacific Gas & Electric,PCG,"$18,469","$3,898","$14,571",-,"$8,684",$-664,"$12,816","$1,755","$-2,697",$-942,$362,"$-1,304",-,"$-1,304",-,"$-1,318","$5,223","$1,755","1,257","1,257",$-1.05,$-1.05,2020
Pacific Gas & Electric,PCG,"$17,129","$3,829","$13,300",-,"$8,725","$-11,435","$23,394","$-10,094",$-948,"$-11,042","$-3,400","$-7,642",-,"$-7,642",-,"$-7,656","$-6,860","$-10,094",528,528,$-14.50,$-14.50,2019
Pacific Gas & Electric,PCG,"$16,759","$4,499","$12,260",-,"$7,153","$-11,771","$21,960","$-9,700",$-429,"$-10,129","$-3,292","$-6,837",-,"$-6,837",-,"$-6,851","$-6,664","$-9,700",517,517,$-13.25,$-13.25,2018
Pacific Gas & Electric,PCG,"$17,135","$5,055","$12,080",-,"$6,321",-,"$9,175","$2,905",$-734,"$2,171",$511,"$1,660",-,"$1,660",-,"$1,646","$5,759","$2,905",512,513,$3.21,$3.21,2017
Pacific Gas & Electric,PCG,"$17,666","$5,380","$12,286",-,"$7,326",$-125,"$10,206","$2,080",$-618,"$1,462",$55,"$1,407",-,"$1,407",-,"$1,393","$4,835","$2,080",499,501,$2.79,$2.78,2016
Pacific Gas & Electric,PCG,"$16,833","$5,762","$11,071",-,"$6,951",-,"$9,563","$1,508",$-647,$861,$-27,$888,-,$888,-,$874,"$4,120","$1,508",484,487,$1.81,$1.79,2015
Pacific Gas & Electric,PCG,"$17,090","$6,569","$10,521",-,"$5,638",-,"$8,071","$2,450",$-655,"$1,795",$345,"$1,450",-,"$1,450",-,"$1,436","$4,883","$2,450",468,470,$3.07,$3.06,2014
"America Movil, S.A.B De C.V",AMX,"$48,303","$18,734","$29,569",-,"$10,241",$-412,"$19,638","$9,931","$-3,104","$6,827","$2,045","$4,782",-,"$4,782",-,"$4,505","$18,916","$9,931","3,152","3,152",$1.40,$1.40,2023
"America Movil, S.A.B De C.V",AMX,"$43,499","$17,025","$26,474",-,"$9,243",$-258,"$17,672","$8,802","$-1,886","$6,916","$2,372","$4,544",-,"$4,544",$-346,"$3,923","$16,973","$8,802","3,197","3,197",$1.20,$1.20,2022
"America Movil, S.A.B De C.V",AMX,"$41,564","$16,570","$24,994",-,"$8,786",$-237,"$16,924","$8,070","$-3,078","$4,992","$1,367","$3,625",-,"$3,625","$5,913","$9,348","$15,971","$8,070","3,298","3,298",$2.83,$2.83,2021
"America Movil, S.A.B De C.V",AMX,"$50,975","$23,582","$27,393",-,"$10,634",$-237,"$19,104","$8,289","$-4,910","$3,379",$820,"$2,559",-,"$2,559",-,"$2,349","$16,522","$8,289","3,313","3,313",$0.80,$0.80,2020
"America Movil, S.A.B De C.V",AMX,"$53,454","$25,032","$28,422",-,"$11,461",$-311,"$20,205","$8,217","$-1,778","$6,439","$2,708","$3,731",-,"$3,731",-,"$3,594","$16,650","$8,217","3,301","3,301",$1.00,$1.00,2019
"America Movil, S.A.B De C.V",AMX,"$52,747","$25,851","$26,896",-,"$11,543",$-352,"$19,806","$7,090","$-1,959","$5,131","$2,361","$2,770",-,"$2,770",-,"$2,670","$15,001","$7,090","3,303","3,303",$0.80,$0.80,2018
"America Movil, S.A.B De C.V",AMX,"$51,632","$25,084","$26,548",-,"$12,161","$-1,230","$21,486","$5,062","$-2,174","$2,888","$1,261","$1,627",-,"$1,627",-,"$1,482","$13,157","$5,062","3,295","3,295",$0.40,$0.40,2017
"America Movil, S.A.B De C.V",AMX,"$47,050","$23,397","$23,653",-,"$11,003",$-198,"$18,365","$5,288","$-4,156","$1,132",$550,$582,-,$582,-,$417,"$12,452","$5,288","3,285","3,285",$0.20,$0.20,2016
"America Movil, S.A.B De C.V",AMX,"$51,970","$24,297","$27,673",-,"$11,828",$-316,"$19,451","$8,222","$-4,957","$3,265","$1,115","$2,150",-,"$2,150",-,"$2,039","$15,529","$8,222","3,398","3,398",$0.60,$0.60,2015
"America Movil, S.A.B De C.V",AMX,"$57,635","$26,233","$31,402",-,"$12,616",$-335,"$20,764","$10,638","$-4,712","$5,926","$2,699","$3,227",-,"$3,227",-,"$3,135","$18,451","$10,638","3,135","3,135",$1.00,$1.00,2014
Energy Transfer LP,ET,"$78,586","$60,541","$18,045",-,$985,"$-4,380","$9,750","$8,295","$-2,698","$5,597",$303,"$5,294",-,"$5,294",-,"$3,469","$12,680","$8,295","3,162","3,177",$1.10,$1.09,2023
Energy Transfer LP,ET,"$89,876","$72,232","$17,644",-,"$1,018","$-4,724","$9,906","$7,738","$-1,666","$6,072",$204,"$5,868",-,"$5,868",-,"$4,330","$11,902","$7,738","3,087","3,097",$1.40,$1.40,2022
Energy Transfer LP,ET,"$67,417","$50,395","$17,022",-,$818,"$-3,595","$8,230","$8,792","$-1,921","$6,871",$184,"$6,687",-,"$6,687",-,"$5,179","$12,609","$8,792","2,734","2,740",$1.89,$1.89,2021
Energy Transfer LP,ET,"$38,954","$25,487","$13,467",-,$711,"$-6,098","$10,487","$2,980","$-2,603",$377,$237,$140,-,$140,-,$-647,"$6,658","$2,980","2,696","2,696",$-0.24,$-0.24,2020
Energy Transfer LP,ET,"$54,213","$39,801","$14,412",-,$694,"$-3,368","$7,209","$7,203","$-2,183","$5,020",$195,"$4,825",-,"$4,825",-,"$3,514","$10,350","$7,203","2,628","2,638",$1.34,$1.33,2019
Energy Transfer LP,ET,"$54,087","$41,603","$12,484",-,$702,"$-3,520","$7,081","$5,403","$-1,714","$3,689",$4,"$3,685",-,"$3,685",$-265,"$1,713","$8,262","$5,403","1,424","1,461",$1.20,$1.19,2018
Energy Transfer LP,ET,"$40,523","$30,966","$9,557",-,$599,"$-3,683","$6,836","$2,721","$-2,011",$710,"$-1,833","$2,543",-,"$2,543",$-177,$915,"$6,314","$2,721","1,078","1,151",$0.85,$0.83,2017
Energy Transfer LP,ET,"$31,792","$23,693","$8,099",-,$656,"$-3,376","$6,248","$1,851","$-1,647",$204,$-258,$462,-,$462,$-462,$983,"$5,107","$1,851","1,046","1,079",$0.94,$0.92,2016
Energy Transfer LP,ET,"$36,096","$28,668","$7,428",-,$548,"$-2,303","$5,141","$2,287","$-1,387",$900,$-123,"$1,023",-,"$1,023",$38,"$1,183","$4,556","$2,287","1,063","1,064",$1.11,$1.11,2015
Energy Transfer LP,ET,"$55,691","$48,414","$7,277",-,$611,"$-2,102","$4,807","$2,470","$-1,053","$1,417",$357,"$1,060",-,"$1,060",$64,$629,"$4,513","$2,470","1,089","1,091",$0.58,$0.57,2014
Capital One Financial,COF,"$49,484","$12,697","$36,787",-,"$30,660",-,"$30,742","$6,045",-,"$6,045","$1,158","$4,887",-,"$4,887",-,"$4,582",-,-,382,383,$11.98,$11.95,2023
Capital One Financial,COF,"$38,373","$4,123","$34,250",-,"$24,940",-,"$25,010","$9,240",-,"$9,240","$1,880","$7,360",-,"$7,360",-,"$7,044",-,-,392,393,$17.98,$17.91,2022
Capital One Financial,COF,"$32,033","$1,598","$30,435",-,"$14,597",-,"$14,626","$15,809",-,"$15,809","$3,415","$12,394",-,"$12,394",$-4,"$11,965",-,-,443,444,$27.04,$26.94,2021
Capital One Financial,COF,"$31,643","$3,120","$28,523",-,"$25,260",-,"$25,320","$3,203",-,"$3,203",$486,"$2,717",-,"$2,717",$-3,"$2,375",-,-,458,459,$5.19,$5.18,2020
Capital One Financial,COF,"$33,766","$5,173","$28,593",-,"$21,607",-,"$21,719","$6,874",-,"$6,874","$1,341","$5,533",-,"$5,533",$13,"$5,192",-,-,468,470,$11.10,$11.05,2019
Capital One Financial,COF,"$32,377","$4,301","$28,076",-,"$20,584",-,"$20,758","$7,318",-,"$7,318","$1,293","$6,025",-,"$6,025",$-10,"$5,710",-,-,480,483,$11.90,$11.82,2018
Capital One Financial,COF,"$29,999","$2,762","$27,237",-,"$21,500",-,"$21,745","$5,492",-,"$5,492","$3,375","$2,117",-,"$2,117",$-135,"$1,704",-,-,484,489,$3.52,$3.49,2017
Capital One Financial,COF,"$27,519","$2,018","$25,501",-,"$19,631",-,"$20,017","$5,484",-,"$5,484","$1,714","$3,770",-,"$3,770",$-19,"$3,513",-,-,505,510,$6.96,$6.89,2016
Capital One Financial,COF,"$25,038","$1,625","$23,413",-,"$17,102",-,"$17,532","$5,881",-,"$5,881","$1,869","$4,012",-,"$4,012",$38,"$3,872",-,-,542,548,$7.15,$7.07,2015
Capital One Financial,COF,"$23,869","$1,579","$22,290",-,"$15,189",-,"$15,721","$6,569",-,"$6,569","$2,146","$4,423",-,"$4,423",$5,"$4,343",-,-,563,572,$7.71,$7.59,2014
Copart,CPRT,"$3,869.518","$2,132.527","$1,736.991",-,$250.422,-,$250.422,"$1,486.569",$67.759,"$1,554.328",$316.587,"$1,237.741",-,"$1,237.741",-,"$1,237.741","$1,646.253","$1,486.569",954,967,$1.30,$1.28,2023
Copart,CPRT,"$3,500.921","$1,894.7","$1,606.221",-,$231.224,-,$231.224,"$1,374.997",$-34.043,"$1,340.954",$250.824,"$1,090.13",-,"$1,090.13",-,"$1,090.13","$1,513.602","$1,374.997",950,965,$1.15,$1.13,2022
Copart,CPRT,"$2,692.511","$1,349.42","$1,343.091",-,$206.665,-,$206.665,"$1,136.426",$-14.58,"$1,121.846",$185.351,$936.495,-,$936.495,-,$936.495,"$1,259.51","$1,136.426",945,961,$0.99,$0.97,2021
Copart,CPRT,"$2,205.583","$1,197.781","$1,007.802",-,$191.703,-,$191.703,$816.099,$-15.26,$800.839,$100.932,$699.907,-,$699.907,-,$699.907,$920.356,$816.099,933,955,$0.75,$0.73,2020
Copart,CPRT,"$2,041.957","$1,143.615",$898.342,-,$181.867,-,$181.867,$716.475,$-11.524,$704.951,$113.258,$591.693,-,$591.693,-,$591.693,$801.809,$716.475,922,962,$0.64,$0.61,2019
Copart,CPRT,"$1,805.695","$1,043.329",$762.366,-,$176.89,$-1.131,$178.021,$584.345,$-21.834,$562.511,$144.504,$418.007,-,$418.007,-,$417.867,$663.385,$584.345,927,968,$0.45,$0.43,2018
Copart,CPRT,"$1,447.981",$815.953,$632.028,-,$151.364,$-19.365,$170.729,$461.299,$-21.199,$440.1,$45.839,$394.261,-,$394.261,-,$394.227,$518.74,$461.299,915,948,$0.43,$0.41,2017
Copart,CPRT,"$1,268.449",$723.863,$544.586,-,$138.116,-,$138.116,$406.47,$-10.605,$395.865,$125.505,$270.36,-,$270.36,-,$270.36,$456.113,$406.47,915,977,$0.29,$0.28,2016
Copart,CPRT,"$1,146.079",$662.703,$483.376,-,$138.975,-,$138.975,$344.401,$-12.332,$332.069,$112.286,$219.783,-,$219.783,-,$219.783,$393.294,$344.401,"1,007","1,051",$0.22,$0.21,2015
Copart,CPRT,"$1,163.489",$694.916,$468.573,-,$164.535,$-29.104,$193.639,$274.934,$-4.899,$270.035,$91.348,$178.687,-,$178.687,-,$178.687,$328.66,$274.934,"1,006","1,050",$0.18,$0.17,2014
Monster Beverage,MNST,"$7,140.027","$3,345.821","$3,794.206",-,"$1,840.851",-,"$1,840.851","$1,953.355",$115.127,"$2,068.482",$437.494,"$1,630.988",-,"$1,630.988",-,"$1,630.988","$2,022.253","$1,953.355","1,045","1,058",$1.56,$1.54,2023
Monster Beverage,MNST,"$6,311.05","$3,136.483","$3,174.567",-,"$1,589.846",-,"$1,589.846","$1,584.721",$-12.757,"$1,571.964",$380.34,"$1,191.624",-,"$1,191.624",-,"$1,191.624","$1,645.962","$1,584.721","1,054","1,066",$1.13,$1.12,2022
Monster Beverage,MNST,"$5,541.352","$2,432.839","$3,108.513",-,"$1,311.046",-,"$1,311.046","$1,797.467",$3.952,"$1,801.419",$423.944,"$1,377.475",-,"$1,377.475",-,"$1,377.475","$1,847.622","$1,797.467","1,058","1,071",$1.30,$1.29,2021
Monster Beverage,MNST,"$4,598.638","$1,874.758","$2,723.88",-,"$1,090.727",-,"$1,090.727","$1,633.153",$-6.996,"$1,626.157",$216.563,"$1,409.594",-,"$1,409.594",-,"$1,409.594","$1,690.183","$1,633.153","1,059","1,070",$1.33,$1.32,2020
Monster Beverage,MNST,"$4,200.819","$1,682.234","$2,518.585",-,"$1,115.646",-,"$1,115.646","$1,402.939",$13.023,"$1,415.962",$308.127,"$1,107.835",-,"$1,107.835",-,"$1,107.835","$1,463.666","$1,402.939","1,084","1,093",$1.02,$1.01,2019
Monster Beverage,MNST,"$3,807.183","$1,511.808","$2,295.375",-,"$1,011.756",-,"$1,011.756","$1,283.619",$9.653,"$1,293.272",$300.268,$993.004,-,$993.004,-,$993.004,"$1,340.598","$1,283.619","1,114","1,129",$0.89,$0.88,2018
Monster Beverage,MNST,"$3,369.045","$1,231.355","$2,137.69",-,$938.903,-,$938.903,"$1,198.787",$2.836,"$1,201.623",$380.945,$820.678,-,$820.678,-,$820.678,"$1,247.674","$1,198.787","1,134","1,154",$0.72,$0.71,2017
Monster Beverage,MNST,"$3,049.393","$1,107.393","$1,942",-,$856.662,-,$856.662,"$1,085.338",$-5.653,"$1,079.685",$367,$712.685,-,$712.685,-,$712.685,"$1,126.183","$1,085.338","1,176","1,200",$0.60,$0.59,2016
Monster Beverage,MNST,"$2,722.564","$1,090.263","$1,632.301",-,$900.118,$161.47,$738.648,$893.653,$-2.105,$891.548,$344.815,$546.733,-,$546.733,-,$546.733,$924.513,$893.653,"1,133","1,156",$0.48,$0.47,2015
Monster Beverage,MNST,"$2,464.867","$1,125.057","$1,339.81",-,$592.305,-,$592.305,$747.505,$-1.717,$745.788,$262.603,$483.185,-,$483.185,-,$483.185,$773.156,$747.505,"1,004","1,046",$0.48,$0.46,2014
