Stock Name,Ticker,Revenue,Cost Of Goods Sold,Gross Profit,Research And Development Expenses,SG&A Expenses,Other Operating Income Or Expenses,Operating Expenses,Operating Income,Total Non-Operating Income/Expense,Pre-Tax Income,Income Taxes,Income After Taxes,Other Income,Income From Continuous Operations,Income From Discontinued Operations,Net Income,EBITDA,EBIT,Basic Shares Outstanding,Shares Outstanding,Basic EPS,EPS - Earnings Per Share,Year
CVS Health,CVS,"$357,776","$217,098","$140,678",-,-,"$-126,428","$126,935","$13,743","$-2,570","$11,173","$2,805","$8,368",-,"$8,368",-,"$8,344","$18,109","$13,743","1,285","1,290",$6.49,$6.47,2023
CVS Health,CVS,"$322,467","$196,892","$125,575",-,-,"$-117,621","$117,621","$7,954","$-2,118","$5,836","$1,509","$4,327",-,"$4,327",-,"$4,311","$12,178","$7,954","1,312","1,323",$3.29,$3.26,2022
CVS Health,CVS,"$292,111","$175,803","$116,308",-,-,"$-102,567","$102,998","$13,310","$-2,773","$10,537","$2,548","$7,989",-,"$7,989",-,"$8,001","$18,227","$13,310","1,319","1,329",$6.07,$6.02,2021
CVS Health,CVS,"$268,706","$163,981","$104,725",-,-,"$-90,814","$90,814","$13,911","$-4,141","$9,770","$2,569","$7,201",-,"$7,201",$-9,"$7,179","$18,352","$13,911","1,309","1,314",$5.48,$5.46,2020
CVS Health,CVS,"$256,776","$158,719","$98,057",-,-,"$-86,070","$86,070","$11,987","$-2,990","$8,997","$2,366","$6,631",-,"$6,631",-,"$6,634","$16,358","$11,987","1,301","1,305",$5.10,$5.08,2019
CVS Health,CVS,"$194,579","$156,447","$38,132",-,-,"$-27,962","$34,111","$4,021","$-2,615","$1,406","$2,002",$-596,-,$-596,-,$-594,"$12,888","$4,021","1,044","1,044",$-0.57,$-0.57,2018
CVS Health,CVS,"$184,786","$153,448","$31,338",-,-,"$-21,619","$21,800","$9,538","$-1,270","$8,268","$1,637","$6,631",-,"$6,631",$-8,"$6,622","$12,198","$9,538","1,020","1,024",$6.47,$6.44,2017
CVS Health,CVS,"$177,546","$146,533","$31,013",-,-,"$-20,627","$20,627","$10,386","$-1,749","$8,637","$3,317","$5,320",-,"$5,320",$-1,"$5,317","$12,861","$10,386","1,073","1,079",$4.93,$4.90,2016
CVS Health,CVS,"$153,290","$126,762","$26,528",-,-,"$-17,053","$17,053","$9,475",$-859,"$8,616","$3,386","$5,230",-,"$5,230",$9,"$5,237","$11,567","$9,475","1,118","1,126",$4.66,$4.63,2015
CVS Health,CVS,"$139,367","$114,000","$25,367",-,-,"$-16,568","$16,568","$8,799","$-1,121","$7,678","$3,033","$4,645",-,"$4,645",$-1,"$4,644","$10,730","$8,799","1,161","1,169",$3.98,$3.96,2014
Moody's,MCO,"$5,916","$1,687","$4,229",-,"$1,632",-,"$2,092","$2,137",$-202,"$1,935",$327,"$1,608",-,"$1,608",-,"$1,607","$2,510","$2,137",183,184,$8.77,$8.73,2023
Moody's,MCO,"$5,468","$1,613","$3,855",-,"$1,527",-,"$1,972","$1,883",$-123,"$1,760",$386,"$1,374",-,"$1,374",-,"$1,374","$2,214","$1,883",184,185,$7.47,$7.44,2022
Moody's,MCO,"$6,218","$1,637","$4,581",-,"$1,480",-,"$1,737","$2,844",$-89,"$2,755",$541,"$2,214",-,"$2,214",-,"$2,214","$3,101","$2,844",186,188,$11.88,$11.78,2021
Moody's,MCO,"$5,371","$1,475","$3,896",-,"$1,229",$-9,"$1,508","$2,388",$-159,"$2,229",$452,"$1,777",-,"$1,777",-,"$1,778","$2,608","$2,388",188,189,$9.48,$9.39,2020
Moody's,MCO,"$4,829","$1,387","$3,442",-,"$1,167",$-14,"$1,444","$1,998",$-188,"$1,810",$381,"$1,429",-,"$1,429",-,"$1,422","$2,198","$1,998",189,192,$7.51,$7.42,2019
Moody's,MCO,"$4,443","$1,246","$3,197",-,"$1,080",-,"$1,329","$1,868",$-196,"$1,672",$352,"$1,320",-,"$1,320",-,"$1,310","$2,060","$1,868",192,194,$6.84,$6.74,2018
Moody's,MCO,"$4,204","$1,216","$2,988",-,$986,-,"$1,167","$1,821",$-34,"$1,787",$779,"$1,008",-,"$1,008",-,"$1,001","$1,979","$1,821",191,194,$5.24,$5.15,2017
Moody's,MCO,"$3,604.2","$1,019.6","$2,584.6",-,$931.2,$-863.8,"$1,933.7",$650.9,$-92.9,$558,$282.2,$275.8,-,$275.8,-,$266.6,$777.6,$650.9,193,195,$1.38,$1.36,2016
Moody's,MCO,"$3,484.5",$976.3,"$2,508.2",-,$921.3,-,"$1,034.8","$1,473.4",$-93.8,"$1,379.6",$430,$949.6,-,$949.6,-,$941.3,"$1,586.9","$1,473.4",200,203,$4.70,$4.63,2015
Moody's,MCO,"$3,334.3",$930.3,"$2,404",-,$869.3,-,$964.9,"$1,439.1",$21.9,"$1,461",$455,"$1,006",-,"$1,006",-,$988.7,"$1,534.7","$1,439.1",211,215,$4.69,$4.61,2014
Trane Technologies,TT,"$17,677.6","$11,820.4","$5,857.199",-,"$2,963.2",-,"$2,963.2","$2,893.999",$-326.7,"$2,567.3",$498.4,"$2,068.9",-,"$2,068.9",$-27.2,"$2,023.9","$3,242.099","$2,893.999",229,231,$8.85,$8.77,2023
Trane Technologies,TT,"$15,991.7","$11,026.9","$4,964.8",-,"$2,545.9",-,"$2,545.9","$2,418.899",$-246.8,"$2,172.1",$375.9,"$1,796.2",-,"$1,796.2",$-21.5,"$1,756.5","$2,742.5","$2,418.899",233,235,$7.55,$7.48,2022
Trane Technologies,TT,"$14,136.4","$9,666.8","$4,469.601",-,"$2,446.3",-,"$2,446.3","$2,023.301",$-232.6,"$1,790.7",$333.5,"$1,457.2",-,"$1,457.2",$-20.6,"$1,423.4","$2,322.701","$2,023.301",239,242,$5.96,$5.87,2021
Trane Technologies,TT,"$12,454.7","$8,651.3","$3,803.4",-,"$2,270.6",-,"$2,270.6","$1,532.8",$-244.6,"$1,288.2",$296.8,$991.4,-,$991.4,$-121.4,$854.9,"$1,827.1","$1,532.8",240,243,$3.56,$3.52,2020
Trane Technologies,TT,"$13,075.9","$9,085.5","$3,990.4",-,"$2,320.3",-,"$2,320.3","$1,670.101",$-271.2,"$1,398.9",$238.6,"$1,160.3",-,"$1,160.3",$268.2,"$1,410.9","$1,958.901","$1,670.101",242,244,$5.84,$5.77,2019
Trane Technologies,TT,"$12,343.8","$8,582.5","$3,761.3",-,"$2,249.2",-,"$2,249.2","$1,512.1",$-254.3,"$1,257.8",$234.9,"$1,022.9",-,"$1,022.9",$334.6,"$1,337.6","$1,794.4","$1,512.1",247,250,$5.41,$5.35,2018
Trane Technologies,TT,"$14,197.6","$9,811.6","$4,386",-,"$2,720.7",-,"$2,720.7","$1,665.3",$-247.4,"$1,417.9",$80.2,"$1,337.7",-,"$1,337.7",$-25.4,"$1,302.6","$2,018.6","$1,665.3",255,258,$5.11,$5.05,2017
Trane Technologies,TT,"$13,508.9","$9,307.9","$4,201",-,"$2,597.8",-,"$2,597.8","$1,603.2",$138.1,"$1,741.3",$281.5,"$1,459.8",-,"$1,459.8",$32.9,"$1,476.2","$1,955.4","$1,603.2",259,262,$5.70,$5.65,2016
Trane Technologies,TT,"$13,300.7","$9,277.4","$4,023.3",-,"$2,531.6",-,"$2,531.6","$1,491.7",$-243.8,"$1,247.9",$540.8,$707.1,-,$707.1,$-24.3,$664.6,"$1,855.8","$1,491.7",265,268,$2.51,$2.48,2015
Trane Technologies,TT,"$12,891.4","$8,982.8","$3,908.601",-,"$2,503.9",-,"$2,503.9","$1,404.701",$-195.3,"$1,209.4",$293.7,$915.7,-,$915.7,$34.7,$931.7,"$1,737.101","$1,404.701",271,274,$3.44,$3.40,2014
Diageo,DEO,"$20,612.61","$8,309.846","$12,302.76",-,"$3,674.929","$-3,048.59","$6,723.524","$5,579.244",$125.268,"$5,704.512","$1,168.365","$4,536.147",-,"$4,536.147",-,"$4,497.603","$6,863.241","$5,579.244",566,568,$7.94,$7.92,2023
Diageo,DEO,"$20,568.16","$7,950.66","$12,617.5",-,"$3,621.923","$-3,126.754","$6,748.68","$5,868.819",$-29.284,"$5,839.536","$1,396.324","$4,443.212",-,"$4,443.212",-,"$4,324.744","$6,970.97","$5,868.819",580,581,$7.46,$7.44,2022
Diageo,DEO,"$17,137.34","$6,780.644","$10,356.7",-,"$2,911.182","$-2,423.966","$5,335.146","$5,021.552",$-33.648,"$4,987.905","$1,220.731","$3,767.174",-,"$3,767.174",-,"$3,580.094","$5,623.169","$5,021.552",584,586,$6.13,$6.10,2021
Diageo,DEO,"$14,816.92","$5,867.763","$8,949.158",-,"$2,321.133","$-3,933.696","$6,254.827","$2,694.33",$-118.515,"$2,575.814",$742.611,"$1,833.203",-,"$1,833.203",-,"$1,776.467","$5,012.941","$2,694.33",587,589,$3.03,$3.02,2020
Diageo,DEO,"$16,651.19","$6,297.091","$10,354.09",-,"$2,642.552","$-2,480.79","$5,123.339","$5,230.753",$249.761,"$5,480.514","$1,162.102","$4,318.412",-,"$4,318.412",-,"$4,089.356","$5,714.746","$5,230.753",605,607,$6.76,$6.74,2019
Diageo,DEO,"$16,383.56","$6,241.998","$10,141.56",-,"$2,535.054","$-2,634.732","$5,169.782","$4,971.776",$66.003,"$5,037.78",$802.812,"$4,234.968",-,"$4,234.968",-,"$4,070.634","$5,635.847","$4,971.776",621,624,$6.53,$6.52,2018
Diageo,DEO,"$15,283.01","$5,935.644","$9,347.371",-,"$2,280.403","$-2,553.088","$4,833.486","$4,513.88",-,"$4,513.88",$928.396,"$3,585.484",-,"$3,585.484",$-69.757,"$3,376.215","$4,971.736","$4,513.88",628,631,$5.38,$5.34,2017
Diageo,DEO,"$15,560.79","$6,308.909","$9,251.879",-,"$2,318.164","$-2,717.387","$5,035.551","$4,216.327",$25.23,"$4,241.558",$736.114,"$3,505.444",-,"$3,505.444",-,"$3,330.32","$4,918.307","$4,216.327",627,630,$5.31,$5.29,2016
Diageo,DEO,"$17,042.37","$7,265.821","$9,776.549",-,"$2,567.467","$-2,800.73","$5,368.199","$4,408.353",$214.35,"$4,622.701",$734.463,"$3,888.239",-,"$3,888.239",-,"$3,752.694","$5,101.836","$4,408.353",626,629,$5.99,$5.96,2015
Diageo,DEO,"$16,684.64","$6,553.168","$10,131.47",-,"$2,634.93","$-3,093.603","$5,728.532","$4,402.936",$6.506,"$4,409.441",$727.046,"$3,682.396",-,"$3,682.396",$-135,"$3,656.372","$5,426.004","$4,402.936",627,629,$5.84,$5.81,2014
Transdigm Group,TDG,"$6,585","$2,743","$3,842",-,$780,-,$919,"$2,923","$-1,207","$1,716",$417,"$1,299",-,"$1,299",-,"$1,260","$3,200","$2,923",57,57,$22.03,$22.03,2023
Transdigm Group,TDG,"$5,429","$2,330","$3,099",-,$748,-,$884,"$2,215","$-1,088","$1,127",$261,$866,-,$866,$1,$780,"$2,466","$2,215",58,58,$13.40,$13.40,2022
Transdigm Group,TDG,"$4,798","$2,285","$2,513",-,$685,-,$822,"$1,691",$-976,$715,$34,$681,-,$681,-,$607,"$1,929","$1,691",58,58,$10.41,$10.41,2021
Transdigm Group,TDG,"$5,103","$2,456","$2,647",-,$727,-,$896,"$1,751","$-1,011",$740,$87,$653,-,$653,$47,$514,"$2,031","$1,751",57,57,$8.96,$8.96,2020
Transdigm Group,TDG,"$5,223","$2,414","$2,809",-,$748,-,$883,"$1,926",$-863,"$1,063",$222,$841,-,$841,$51,$779,"$2,219","$1,926",56,56,$13.84,$13.84,2019
Transdigm Group,TDG,"$3,811","$1,634","$2,177",-,$450,-,$522,"$1,655",$-669,$986,$24,$962,-,$962,$-5,$901,"$1,803","$1,655",56,56,$16.20,$16.20,2018
Transdigm Group,TDG,"$3,504.286","$1,519.659","$1,984.627",-,$412.555,-,$501.781,"$1,482.846",$-645.416,$837.43,$208.889,$628.541,-,$628.541,$-31.654,$437.63,"$1,662.121","$1,482.846",56,56,$7.88,$7.88,2017
Transdigm Group,TDG,"$3,171.411","$1,443.348","$1,728.063",-,$382.858,-,$460.303,"$1,267.76",$-499.644,$768.116,$181.702,$586.414,-,$586.414,-,$583.414,"$1,405.641","$1,267.76",56,56,$10.39,$10.39,2016
Transdigm Group,TDG,"$2,707.115","$1,257.27","$1,449.845",-,$321.624,-,$375.843,"$1,074.002",$-437.178,$636.824,$189.612,$447.212,-,$447.212,-,$443.847,"$1,183.462","$1,074.002",57,57,$7.84,$7.84,2015
Transdigm Group,TDG,"$2,372.906","$1,105.032","$1,267.874",-,$276.446,-,$340.054,$927.82,$-479.31,$448.51,$141.6,$306.91,-,$306.91,-,$180.284,"$1,038.14",$927.82,57,57,$3.16,$3.16,2014
American Noble Gas,INFY,"$18,562","$12,975","$5,587",-,"$1,753",-,"$1,753","$3,834",$512,"$4,346","$1,177","$3,169",-,"$3,169",-,"$3,167","$4,399","$3,834","4,139","4,145",$0.77,$0.76,2023
American Noble Gas,INFY,"$18,212","$12,709","$5,503",-,"$1,678",-,"$1,678","$3,825",$300,"$4,125","$1,142","$2,983",-,"$2,983",-,"$2,981","$4,349","$3,825","4,181","4,188",$0.71,$0.71,2022
American Noble Gas,INFY,"$16,311","$10,996","$5,315",-,"$1,560",-,"$1,560","$3,755",$281,"$4,036","$1,068","$2,968",-,"$2,968",-,"$2,963","$4,221","$3,755","4,210","4,219",$0.70,$0.70,2021
American Noble Gas,INFY,"$13,561","$8,828","$4,733",-,"$1,408",-,"$1,408","$3,325",$271,"$3,596",$973,"$2,623",-,"$2,623",-,"$2,613","$3,766","$3,325","4,242","4,251",$0.62,$0.61,2020
American Noble Gas,INFY,"$12,780","$8,552","$4,228",-,"$1,504",-,"$1,504","$2,724",$371,"$3,095",$757,"$2,338",-,"$2,338",-,"$2,331","$3,131","$2,724","4,258","4,265",$0.55,$0.55,2019
American Noble Gas,INFY,"$11,799","$7,687","$4,112",-,"$1,416",-,"$1,416","$2,696",$307,"$3,003",$803,"$2,200",-,"$2,200",-,"$2,199","$2,983","$2,696","4,347","4,353",$0.51,$0.51,2018
American Noble Gas,INFY,"$10,939","$7,001","$3,938",-,"$1,279",-,"$1,279","$2,659",$484,"$3,143",$657,"$2,486",-,"$2,486",-,"$2,486","$2,948","$2,659","4,511","4,515",$0.55,$0.55,2017
American Noble Gas,INFY,"$10,208","$6,446","$3,762",-,"$1,242",-,"$1,242","$2,520",$454,"$2,974",$834,"$2,140",-,"$2,140",-,"$2,140","$2,774","$2,520","4,571","4,573",$0.47,$0.47,2016
American Noble Gas,INFY,"$9,501","$5,950","$3,551",-,"$1,176",-,"$1,176","$2,375",$476,"$2,851",$799,"$2,052",-,"$2,052",-,"$2,052","$2,597","$2,375","4,571","4,571",$0.45,$0.45,2015
American Noble Gas,INFY,"$8,711","$5,374","$3,337",-,"$1,079",-,"$1,079","$2,258",$560,"$2,818",$805,"$2,013",-,"$2,013",-,"$2,013","$2,433","$2,258","4,571","4,571",$0.44,$0.44,2014
NXP Semiconductors,NXPI,"$13,276","$5,723","$7,553","$2,418","$1,159",$-15,"$3,892","$3,661",$-309,"$3,352",$523,"$2,829",-,"$2,822",-,"$2,797","$4,767","$3,661",258,261,$10.83,$10.70,2023
NXP Semiconductors,NXPI,"$13,205","$5,688","$7,517","$2,148","$1,066",$3,"$3,720","$3,797",$-434,"$3,363",$529,"$2,834",-,"$2,833",-,"$2,787","$5,047","$3,797",262,264,$10.64,$10.55,2022
NXP Semiconductors,NXPI,"$11,063","$4,996","$6,067","$1,936",$956,-,"$3,484","$2,583",$-403,"$2,180",$272,"$1,908",-,"$1,906",-,"$1,871","$3,845","$2,583",271,276,$6.91,$6.79,2021
NXP Semiconductors,NXPI,"$8,612","$4,377","$4,235","$1,725",$879,$114,"$3,817",$418,$-417,$1,$-83,$84,-,$80,-,$52,"$2,406",$418,280,284,$0.19,$0.18,2020
NXP Semiconductors,NXPI,"$8,877","$4,259","$4,618","$1,643",$924,$25,"$3,977",$641,$-350,$291,$20,$271,-,$272,-,$243,"$2,688",$641,282,286,$0.86,$0.85,2019
NXP Semiconductors,NXPI,"$9,407","$4,556","$4,851","$1,700",$993,"$2,001","$2,141","$2,710",$-335,"$2,375",$176,"$2,199",-,"$2,258",-,"$2,208","$4,697","$2,710",326,329,$6.78,$6.72,2018
NXP Semiconductors,NXPI,"$9,256","$4,637","$4,619","$1,554","$1,090","$1,575","$2,517","$2,102",$-366,"$1,736",$-483,"$2,219",-,"$2,272",-,"$2,215","$4,275","$2,102",339,346,$6.54,$6.41,2017
NXP Semiconductors,NXPI,"$9,498","$5,429","$4,069","$1,560","$1,141",$9,"$4,219",$-150,$-453,$-603,$-851,$248,-,$259,-,$200,"$2,055",$-150,338,348,$0.59,$0.58,2016
NXP Semiconductors,NXPI,"$6,101","$3,314","$2,787",$890,$922,"$1,263",$772,"$2,015",$-529,"$1,486",$-104,"$1,590",-,"$1,599",-,"$1,526","$2,532","$2,015",240,250,$6.36,$6.10,2015
NXP Semiconductors,NXPI,"$5,647","$3,007","$2,640",$763,$686,$10,"$1,591","$1,049",$-410,$639,$40,$599,-,$607,-,$539,"$1,454","$1,049",238,249,$2.27,$2.17,2014
Equinix,EQIX,"$8,188.136","$4,227.658","$3,960.478",-,"$2,509.838",$-7.366,"$2,517.204","$1,443.274",$-319.044,"$1,124.23",$155.25,$968.98,-,$968.98,-,$969.178,"$3,307.13","$1,443.274",94,94,$10.35,$10.31,2023
Equinix,EQIX,"$7,263.105","$3,751.501","$3,511.604",-,"$2,285.261",$-25.815,"$2,311.076","$1,200.528",$-371.159,$829.369,$124.792,$704.577,-,$704.577,-,$704.345,"$2,954.563","$1,200.528",92,92,$7.69,$7.67,2022
Equinix,EQIX,"$6,635.537","$3,472.422","$3,163.115",-,"$2,043.029",$-11.924,"$2,054.953","$1,108.162",$-499.21,$608.952,$109.224,$499.728,-,$499.728,-,$500.191,"$2,781.587","$1,108.162",90,90,$5.57,$5.53,2021
Equinix,EQIX,"$5,998.545","$3,074.34","$2,924.205",-,"$1,809.337",$-61.94,"$1,871.277","$1,052.928",$-536.703,$516.225,$146.151,$370.074,-,$370.074,-,$369.777,"$2,492.036","$1,052.928",88,88,$4.22,$4.18,2020
Equinix,EQIX,"$5,562.14","$2,810.184","$2,751.956",-,"$1,586.064",$3.739,"$1,582.325","$1,169.631",$-477.034,$692.597,$185.352,$507.245,-,$507.245,-,$507.45,"$2,467.51","$1,169.631",84,85,$6.03,$5.99,2019
Equinix,EQIX,"$5,071.654","$2,605.475","$2,466.179",-,"$1,460.396",$-28.4,"$1,488.796",$977.383,$-544.345,$433.038,$67.679,$365.359,-,$365.359,-,$365.359,"$2,218.49",$977.383,80,80,$4.58,$4.56,2018
Equinix,EQIX,"$4,368.428","$2,193.149","$2,175.279",-,"$1,327.63",-,"$1,366.265",$809.014,$-522.182,$286.832,$53.85,$232.982,-,$232.982,-,$232.982,"$1,875.943",$809.014,77,78,$3.03,$3.00,2017
Equinix,EQIX,"$3,611.989","$1,820.87","$1,791.119",-,"$1,133.303",$25.118,"$1,172.38",$618.739,$-458.88,$159.859,$45.451,$114.408,-,$114.408,$12.392,$126.8,"$1,475.083",$618.739,70,71,$1.81,$1.79,2016
Equinix,EQIX,"$2,725.867","$1,291.506","$1,434.361",-,$825.296,-,$867.019,$567.342,$-356.344,$210.998,$23.224,$187.774,-,$187.774,-,$187.774,"$1,108.972",$567.342,58,58,$3.25,$3.21,2015
Equinix,EQIX,"$2,443.776","$1,197.885","$1,245.891",-,$734.119,-,$736.625,$509.266,$-424.533,$84.733,$345.459,$-260.726,-,$-260.726,-,$-259.547,"$1,009.624",$509.266,52,52,$-4.96,$-4.96,2014
Illinois Tool Works,ITW,"$16,107","$9,316","$6,791",-,"$2,638",-,"$2,751","$4,040",$-217,"$3,823",$866,"$2,957",-,"$2,957",-,"$2,957","$4,435","$4,040",303,303,$9.77,$9.74,2023
Illinois Tool Works,ITW,"$15,932","$9,429","$6,503",-,"$2,579",-,"$2,713","$3,790",$52,"$3,842",$808,"$3,034",-,"$3,034",-,"$3,034","$4,200","$3,790",310,310,$9.80,$9.77,2022
Illinois Tool Works,ITW,"$14,455","$8,489","$5,966",-,"$2,356",-,"$2,489","$3,477",$-151,"$3,326",$632,"$2,694",-,"$2,694",-,"$2,694","$3,887","$3,477",315,315,$8.55,$8.51,2021
Illinois Tool Works,ITW,"$12,574","$7,375","$5,199",-,"$2,163",-,"$2,317","$2,882",$-178,"$2,704",$595,"$2,109",-,"$2,109",-,"$2,109","$3,309","$2,882",317,318,$6.66,$6.63,2020
Illinois Tool Works,ITW,"$14,109","$8,187","$5,922",-,"$2,361",-,"$2,520","$3,402",$-114,"$3,288",$767,"$2,521",-,"$2,521",-,"$2,521","$3,828","$3,402",324,326,$7.78,$7.74,2019
Illinois Tool Works,ITW,"$14,768","$8,604","$6,164",-,"$2,391",-,"$2,580","$3,584",$-190,"$3,394",$831,"$2,563",-,"$2,563",-,"$2,563","$4,045","$3,584",335,337,$7.65,$7.60,2018
Illinois Tool Works,ITW,"$14,314","$8,306","$6,008",-,"$2,412",$95,"$2,523","$3,485",$-215,"$3,270","$1,583","$1,687",-,"$1,687",-,"$1,687","$3,947","$3,485",344,347,$4.90,$4.86,2017
Illinois Tool Works,ITW,"$13,599","$7,908","$5,691",-,"$2,411",-,"$2,635","$3,056",$-148,"$2,908",$873,"$2,035",-,"$2,035",-,"$2,035","$3,526","$3,056",355,357,$5.73,$5.70,2016
Illinois Tool Works,ITW,"$13,405","$7,888","$5,517",-,"$2,417",-,"$2,650","$2,867",$-148,"$2,719",$820,"$1,899",-,"$1,899",-,"$1,899","$3,344","$2,867",368,370,$5.16,$5.13,2015
Illinois Tool Works,ITW,"$14,484","$8,673","$5,811",-,"$2,678",-,"$2,923","$2,888",$-189,"$2,699",$809,"$1,890",-,"$1,890","$1,056","$2,946","$3,395","$2,888",402,405,$7.33,$7.28,2014
