Stock Name,Ticker,Revenue,Cost Of Goods Sold,Gross Profit,Research And Development Expenses,SG&A Expenses,Other Operating Income Or Expenses,Operating Expenses,Operating Income,Total Non-Operating Income/Expense,Pre-Tax Income,Income Taxes,Income After Taxes,Other Income,Income From Continuous Operations,Income From Discontinued Operations,Net Income,EBITDA,EBIT,Basic Shares Outstanding,Shares Outstanding,Basic EPS,EPS - Earnings Per Share,Year
PDD Holdings,PDD,"$34,879.25","$12,919","$21,960.26","$1,542.61","$12,150.1",-,"$13,692.71","$8,267.549","$1,856.701","$10,124.25","$1,669.024","$8,455.225",-,"$8,454.562",-,"$8,454.562","$8,533.497","$8,267.549","1,354","1,460",$6.24,$5.80,2023
PDD Holdings,PDD,"$18,929.07","$4,561.604","$14,367.47","$1,505.642","$8,453.961",-,"$9,959.606","$4,407.863",$872.396,"$5,280.26",$685.157,"$4,595.103",-,"$4,572.588",-,"$4,572.589","$4,804.413","$4,407.863","1,264","1,440",$3.60,$3.16,2022
PDD Holdings,PDD,"$14,742.8","$4,977.261","$9,765.535","$1,411.134","$7,272.149",-,"$8,683.279","$1,082.251",$401.511,"$1,483.763",$303.422,"$1,180.341",-,"$1,219.074",-,"$1,219.074","$1,371.653","$1,082.251","1,253","1,428",$0.96,$0.84,2021
PDD Holdings,PDD,"$9,117.527","$2,954.581","$6,162.946","$1,056.192","$6,544.352",-,"$7,600.549","$-1,437.598",$324.433,"$-1,113.165",-,"$-1,113.165",-,"$-1,100.344",-,"$-1,100.344","$-1,337.748","$-1,437.598","1,192","1,192",$-0.92,$-0.92,2020
PDD Holdings,PDD,"$4,329.611",$910.508,"$3,419.103",$555.942,"$4,089.598",-,"$4,645.54","$-1,226.437",$221.484,"$-1,004.953",-,"$-1,004.953",-,"$-1,000.834",-,"$-1,000.834","$-1,134.818","$-1,226.437","1,157","1,157",$-0.88,$-0.88,2019
PDD Holdings,PDD,"$1,908.223",$422.551,"$1,485.672",$162.324,"$2,894.106",-,"$3,056.43","$-1,570.758",$84.738,"$-1,486.02",-,"$-1,486.02",-,"$-1,486.02",-,"$-1,497.728","$-1,498.472","$-1,570.758",742,742,$-2.02,$-2.02,2018
PDD Holdings,PDD,$278.048,$115.237,$162.811,$20.593,$235.594,$-1.594,$257.781,$-94.97,$11.257,$-83.713,-,$-83.713,-,$-83.713,-,$-79.502,$-94.609,$-94.97,441,441,$-0.20,$-0.20,2017
PDD Holdings,PDD,,,,,,,,,,,,,,,,,,,,,,,2016
PDD Holdings,PDD,,,,,,,,,,,,,,,,,,,,,,,2015
PDD Holdings,PDD,,,,,,,,,,,,,,,,,,,,,,,2014
Adobe,ADBE,"$19,409","$2,354","$17,055","$3,473","$6,764",-,"$10,405","$6,650",$149,"$6,799","$1,371","$5,428",-,"$5,428",-,"$5,428","$7,522","$6,650",457,459,$11.87,$11.82,2023
Adobe,ADBE,"$17,606","$2,165","$15,441","$2,987","$6,187",-,"$9,343","$6,098",$-90,"$6,008","$1,252","$4,756",-,"$4,756",-,"$4,756","$6,954","$6,098",470,471,$10.13,$10.10,2022
Adobe,ADBE,"$15,785","$1,865","$13,920","$2,540","$5,406",-,"$8,118","$5,802",$-97,"$5,705",$883,"$4,822",-,"$4,822",-,"$4,822","$6,590","$5,802",477,481,$10.10,$10.02,2021
Adobe,ADBE,"$12,868","$1,722","$11,146","$2,188","$4,559",-,"$6,909","$4,237",$-61,"$4,176","$-1,084","$5,260",-,"$5,260",-,"$5,260","$4,994","$4,237",481,485,$10.94,$10.83,2020
Adobe,ADBE,"$11,171","$1,673","$9,498","$1,930","$4,125",-,"$6,230","$3,268",$-63,"$3,205",$254,"$2,951",-,"$2,951",-,"$2,951","$4,025","$3,268",486,492,$6.07,$6.00,2019
Adobe,ADBE,"$9,030","$1,195","$7,835","$1,538","$3,366",-,"$4,995","$2,840",$-46,"$2,794",$203,"$2,591",-,"$2,591",-,"$2,591","$3,186","$2,840",491,498,$5.28,$5.20,2018
Adobe,ADBE,"$7,301.505","$1,010.491","$6,291.014","$1,224.059","$2,822.298",-,"$4,122.919","$2,168.095",$-30.454,"$2,137.641",$443.687,"$1,693.954",-,"$1,693.954",-,"$1,693.954","$2,494.092","$2,168.095",494,501,$3.43,$3.38,2017
Adobe,ADBE,"$5,854.43",$819.908,"$5,034.522",$975.987,"$2,486.399",-,"$3,540.92","$1,493.602",$-58.464,"$1,435.138",$266.356,"$1,168.782",-,"$1,168.782",-,"$1,168.782","$1,825.137","$1,493.602",498,504,$2.35,$2.32,2016
Adobe,ADBE,"$4,795.511",$744.317,"$4,051.194",$862.73,"$2,216.72",-,"$3,148.099",$903.095,$-29.314,$873.781,$244.23,$629.551,-,$629.551,-,$629.551,"$1,242.568",$903.095,499,507,$1.26,$1.24,2015
Adobe,ADBE,"$4,147.065",$622.08,"$3,524.985",$844.353,"$2,195.64",-,"$3,112.3",$412.685,$-51.309,$361.376,$92.981,$268.395,-,$268.395,-,$268.395,$726.275,$412.685,498,508,$0.54,$0.53,2014
T-Mobile US,TMUS,"$78,558","$30,188","$48,370",-,"$21,311",$25,"$34,104","$14,266","$-3,267","$10,999","$2,682","$8,317",-,"$8,317",-,"$8,317","$27,084","$14,266","1,185","1,200",$7.02,$6.93,2023
T-Mobile US,TMUS,"$79,571","$36,206","$43,365",-,"$21,607","$-1,564","$36,822","$6,543","$-3,397","$3,146",$556,"$2,590",-,"$2,590",-,"$2,590","$20,194","$6,543","1,250","1,255",$2.07,$2.06,2022
T-Mobile US,TMUS,"$80,118","$36,605","$43,513",-,"$20,238",-,"$36,621","$6,892","$-3,541","$3,351",$327,"$3,024",-,"$3,024",-,"$3,024","$23,275","$6,892","1,247","1,255",$2.42,$2.41,2021
T-Mobile US,TMUS,"$68,397","$28,266","$40,131",-,"$18,926",$-418,"$33,495","$6,636","$-3,106","$3,530",$786,"$2,744",-,"$2,744",$320,"$3,064","$20,787","$6,636","1,144","1,155",$2.68,$2.65,2020
T-Mobile US,TMUS,"$44,998","$18,521","$26,477",-,"$14,139",-,"$20,755","$5,722","$-1,119","$4,603","$1,135","$3,468",-,"$3,468",-,"$3,468","$12,338","$5,722",854,863,$4.06,$4.02,2019
T-Mobile US,TMUS,"$43,310","$18,354","$24,956",-,"$13,161",-,"$19,647","$5,309","$-1,392","$3,917","$1,029","$2,888",-,"$2,888",-,"$2,888","$11,795","$5,309",850,858,$3.40,$3.36,2018
T-Mobile US,TMUS,"$40,604","$17,708","$22,896",-,"$12,259",$235,"$18,008","$4,888","$-1,727","$3,161","$-1,375","$4,536",-,"$4,536",-,"$4,481","$10,872","$4,888",832,872,$5.39,$5.20,2017
T-Mobile US,TMUS,"$37,490","$16,550","$20,940",-,"$11,378",$731,"$16,890","$4,050","$-1,723","$2,327",$867,"$1,460",-,"$1,460",-,"$1,405","$10,293","$4,050",822,833,$1.71,$1.69,2016
T-Mobile US,TMUS,"$32,467","$14,898","$17,569",-,"$10,189",$-213,"$15,090","$2,479","$-1,501",$978,$245,$733,-,$733,-,$678,"$7,167","$2,479",813,823,$0.83,$0.82,2015
T-Mobile US,TMUS,"$29,564","$15,409","$14,155",-,"$8,863",$536,"$12,739","$1,416","$-1,003",$413,$166,$247,-,$247,-,$247,"$5,828","$1,416",805,816,$0.31,$0.30,2014
Wells Fargo,WFC,"$115,340","$32,743","$82,597",-,"$60,961",-,"$60,961","$21,636",-,"$21,636","$2,607","$19,029",-,"$19,029",-,"$17,982",-,-,"3,688","3,720",$4.88,$4.83,2023
Wells Fargo,WFC,"$83,442","$9,074","$74,368",-,"$58,739",-,"$58,739","$15,629",-,"$15,629","$2,251","$13,378",-,"$13,378",-,"$12,562",-,-,"3,805","3,837",$3.30,$3.27,2022
Wells Fargo,WFC,"$83,081","$3,915","$79,166",-,"$49,603",-,"$49,603","$29,563",-,"$29,563","$5,764","$23,799",-,"$23,799",-,"$20,818",-,-,"4,062","4,096",$5.13,$5.08,2021
Wells Fargo,WFC,"$82,227","$7,963","$74,264",-,"$70,260",-,"$70,260","$4,004","$-1,499","$2,505","$-1,157","$3,662",-,"$3,662",-,"$1,786",-,-,"4,118","4,134",$0.43,$0.43,2020
Wells Fargo,WFC,"$105,684","$18,852","$86,832",-,"$60,865",-,"$60,865","$25,967",-,"$25,967","$5,761","$20,206",-,"$20,206",-,"$18,103",-,-,"4,393","4,425",$4.12,$4.09,2019
Wells Fargo,WFC,"$101,060","$14,652","$86,408",-,"$57,870",-,"$57,870","$28,538",-,"$28,538","$5,662","$22,876",-,"$22,876",-,"$20,689",-,-,"4,800","4,838",$4.31,$4.28,2018
Wells Fargo,WFC,"$97,741","$9,352","$88,389",-,"$59,860",-,"$61,012","$27,377",-,"$27,377","$4,917","$22,460",-,"$22,460",-,"$20,554",-,-,"4,965","5,017",$4.14,$4.10,2017
Wells Fargo,WFC,"$94,176","$5,909","$88,267",-,"$54,955",-,"$56,147","$32,120",-,"$32,120","$10,075","$22,045",-,"$22,045",-,"$20,373",-,-,"5,053","5,108",$4.03,$3.99,2016
Wells Fargo,WFC,"$90,033","$3,976","$86,057",-,"$51,170",-,"$52,416","$33,641",-,"$33,641","$10,365","$23,276",-,"$23,276",-,"$21,470",-,-,"5,137","5,210",$4.18,$4.12,2015
Wells Fargo,WFC,"$88,372","$4,025","$84,347",-,"$49,062",-,"$50,432","$33,915",-,"$33,915","$10,307","$23,608",-,"$23,608",-,"$21,821",-,-,"5,237","5,324",$4.17,$4.10,2014
Alibaba,BABA,"$130,350","$81,205","$49,145","$7,237","$21,762",-,"$31,989","$17,156","$-3,085","$14,071","$3,120","$10,951",-,"$9,879",-,"$11,044","$23,320","$17,156","2,523","2,545",$4.38,$4.33,2023
Alibaba,BABA,"$126,491","$80,042","$46,449","$8,263","$21,212",-,"$31,442","$15,007","$-2,021","$12,986","$2,264","$10,722",-,"$9,548",-,"$10,558","$21,841","$15,007","2,623","2,639",$4.03,$4.00,2022
Alibaba,BABA,"$134,567","$85,096","$49,471","$8,749","$23,934",-,"$34,520","$14,951","$-5,557","$9,394","$4,230","$5,164",-,"$7,427",-,"$9,774","$22,532","$14,951","2,695","2,723",$3.63,$3.59,2021
Alibaba,BABA,"$109,480","$64,289","$45,191","$8,736","$20,871",-,"$31,503","$13,688","$11,584","$25,272","$4,469","$20,803",-,"$21,869",-,"$22,941","$21,000","$13,688","2,702","2,748",$8.49,$8.35,2020
Alibaba,BABA,"$71,985","$39,878","$32,107","$6,085","$11,138",-,"$19,114","$12,993","$10,542","$23,535","$2,904","$20,631",-,"$19,821",-,"$21,080","$18,985","$12,993","2,627","2,668",$8.02,$7.90,2019
Alibaba,BABA,"$56,152","$30,833","$25,319","$5,578","$9,636",-,"$16,813","$8,506","$5,831","$14,337","$2,466","$11,871",-,"$11,955",-,"$13,053","$14,030","$8,506","2,580","2,623",$5.06,$4.97,2018
Alibaba,BABA,"$39,898","$17,065","$22,833","$3,628","$6,941",-,"$11,704","$11,129","$4,878","$16,007","$2,901","$13,106",-,"$9,791",-,"$10,201","$14,639","$11,129","2,553","2,610",$4.00,$3.91,2017
Alibaba,BABA,"$22,994","$8,642","$14,352","$2,479","$4,148",-,"$7,371","$6,981","$1,740","$8,721","$2,002","$6,719",-,"$5,989",-,"$6,345","$9,058","$6,981","2,493","2,573",$2.55,$2.47,2016
Alibaba,BABA,"$15,686","$5,328","$10,358","$2,138","$3,181",-,"$5,774","$4,584","$8,051","$12,635","$1,310","$11,325",-,"$11,056",-,"$11,083","$5,623","$4,584","2,458","2,562",$4.51,$4.33,2015
Alibaba,BABA,"$12,293","$3,845","$8,448","$1,720","$2,631",-,"$4,688","$3,760","$1,455","$5,215","$1,035","$4,180",-,"$3,923",-,"$3,896","$4,472","$3,760","2,337","2,500",$1.67,$1.56,2014
Applied Materials,AMAT,"$26,517","$14,133","$12,384","$3,102","$1,628",-,"$4,730","$7,654",$62,"$7,716",$860,"$6,856",-,"$6,856",-,"$6,856","$8,169","$7,654",840,845,$8.16,$8.11,2023
Applied Materials,AMAT,"$25,785","$13,792","$11,993","$2,771","$1,438",$4,"$4,205","$7,788",$-189,"$7,599","$1,074","$6,525",-,"$6,525",-,"$6,525","$8,232","$7,788",871,877,$7.49,$7.44,2022
Applied Materials,AMAT,"$23,063","$12,149","$10,914","$2,485","$1,229",$-311,"$4,025","$6,889",$-118,"$6,771",$883,"$5,888",-,"$5,888",-,"$5,888","$7,283","$6,889",910,919,$6.47,$6.40,2021
Applied Materials,AMAT,"$17,202","$9,510","$7,692","$2,234","$1,093",-,"$3,327","$4,365",$-199,"$4,166",$547,"$3,619",-,"$3,619",-,"$3,619","$4,741","$4,365",916,923,$3.95,$3.92,2020
Applied Materials,AMAT,"$14,608","$8,222","$6,386","$2,054",$982,-,"$3,036","$3,350",$-81,"$3,269",$563,"$2,706",-,"$2,706",-,"$2,706","$3,713","$3,350",937,945,$2.89,$2.86,2019
Applied Materials,AMAT,"$16,705","$9,188","$7,517","$2,022","$1,004",-,"$3,026","$4,491",$-95,"$4,396","$1,358","$3,038",-,"$3,038",-,"$3,038","$4,948","$4,491","1,013","1,026",$3.00,$2.96,2018
Applied Materials,AMAT,"$14,698","$8,086","$6,612","$1,781",$895,-,"$2,676","$3,936",$-120,"$3,816",$297,"$3,519",-,"$3,519",-,"$3,519","$4,343","$3,936","1,073","1,084",$3.28,$3.25,2017
Applied Materials,AMAT,"$10,825","$6,314","$4,511","$1,540",$819,-,"$2,359","$2,152",$-139,"$2,013",$292,"$1,721",-,"$1,721",-,"$1,721","$2,541","$2,152","1,107","1,116",$1.56,$1.54,2016
Applied Materials,AMAT,"$9,659","$5,707","$3,952","$1,451",$897,$89,"$2,259","$1,693",$-95,"$1,598",$221,"$1,377",-,"$1,377",-,"$1,377","$2,064","$1,693","1,214","1,226",$1.13,$1.12,2015
Applied Materials,AMAT,"$9,072","$5,229","$3,843","$1,428",$925,$30,"$2,323","$1,520",$-72,"$1,448",$376,"$1,072",-,"$1,072",-,"$1,072","$1,895","$1,520","1,215","1,231",$0.88,$0.87,2014
Danaher,DHR,"$23,890","$9,856","$14,034","$1,503","$7,329",-,"$8,832","$5,202",$-158,"$5,044",$823,"$4,221",-,"$4,221",$543,"$4,743","$7,376","$5,202",737,743,$6.44,$6.38,2023
Danaher,DHR,"$26,643","$10,455","$16,188","$1,528","$7,124",-,"$8,652","$7,536",$-390,"$7,146",$818,"$6,328",-,"$6,328",$881,"$7,103","$9,668","$7,536",725,737,$9.80,$9.66,2022
Danaher,DHR,"$24,802","$9,563","$15,239","$1,498","$6,817",$-547,"$8,862","$6,377",$134,"$6,511","$1,064","$5,447",-,"$5,447",$986,"$6,269","$8,498","$6,377",715,737,$8.77,$8.61,2021
Danaher,DHR,"$22,284","$9,809","$12,475","$1,348","$6,896",-,"$8,244","$4,231",$264,"$4,495",$849,"$3,646",-,"$3,646",-,"$3,510","$6,463","$4,231",706,719,$4.97,$4.89,2020
Danaher,DHR,"$17,911","$7,927","$9,984","$1,126","$5,589",-,"$6,715","$3,269",$36,"$3,305",$873,"$2,432",-,"$2,432",$576,"$2,940","$4,458","$3,269",715,726,$4.11,$4.05,2019
Danaher,DHR,"$17,049","$7,544","$9,505","$1,059","$5,391",-,"$6,450","$3,055",$-93,"$2,962",$556,"$2,406",-,"$2,406",$245,"$2,651","$4,233","$3,055",701,710,$3.78,$3.74,2018
Danaher,DHR,"$15,518.8","$6,947.5","$8,571.3",$956.4,"$5,042.6",-,"$5,999","$2,572.3",$-29.1,"$2,543.2",$371,"$2,172.2",-,"$2,172.2",$319.9,"$2,492.1","$3,689.2","$2,572.3",696,706,$3.58,$3.53,2017
Danaher,DHR,"$16,882.4","$7,547.8","$9,334.601",$975.1,"$5,624.3",-,"$6,599.4","$2,735.201",$-123.9,"$2,611.3",$457.9,"$2,153.4",-,"$2,153.4",$400.3,"$2,553.7","$3,863.301","$2,735.201",691,700,$3.69,$3.65,2016
Danaher,DHR,"$14,433.7","$6,662.6","$7,771.1",$861.4,"$4,747.5",-,"$5,608.9","$2,162.2",$-122.8,"$2,039.4",$292.7,"$1,746.7",-,"$1,746.7","$1,610.7","$3,357.4","$3,043","$2,162.2",698,709,$4.81,$4.74,2015
Danaher,DHR,"$12,866.9","$6,017.4","$6,849.5",$769.4,"$4,035.1",-,"$4,804.5","$2,045",$41.2,"$2,086.2",$447.5,"$1,638.7",-,"$1,638.7",$959.7,"$2,598.4","$2,763.1","$2,045",702,716,$3.70,$3.63,2014
Accenture,ACN,"$64,111.75","$43,380.14","$20,731.61",-,"$10,858.57","$-1,063.146","$11,921.72","$8,809.891",$329.443,"$9,139.332","$2,135.802","$7,003.53",-,"$7,003.53",-,"$6,871.557","$11,090.98","$8,809.891",631,639,$10.90,$10.77,2023
Accenture,ACN,"$61,594.3","$41,892.77","$19,701.54",-,"$10,334.36",-,"$10,334.36","$9,367.18",$-171.014,"$9,196.167","$2,207.207","$6,988.96",-,"$6,988.96",-,"$6,877.169","$11,455.4","$9,367.18",633,643,$10.87,$10.71,2022
Accenture,ACN,"$50,533.39","$34,169.26","$16,364.13",-,"$8,742.599",-,"$8,742.6","$7,621.531",$139.587,"$7,761.116","$1,770.571","$5,990.545",-,"$5,990.545",-,"$5,906.809","$9,512.773","$7,621.531",635,646,$9.31,$9.16,2021
Accenture,ACN,"$44,327.04","$30,350.88","$13,976.16",-,"$7,462.514",-,"$7,462.51","$6,513.645",$260.687,"$6,774.331","$1,589.018","$5,185.313",-,"$5,185.313",-,"$5,107.839","$8,286.769","$6,513.645",636,648,$8.03,$7.89,2020
Accenture,ACN,"$43,215.01","$29,900.32","$13,314.69",-,"$7,009.614",-,"$7,009.62","$6,305.074",$-53.277,"$6,251.797","$1,405.556","$4,846.241",-,"$4,846.241",-,"$4,779.112","$7,197.834","$6,305.074",638,650,$7.49,$7.36,2019
Accenture,ACN,"$40,992.54","$28,499.17","$12,493.37",-,"$6,594.585",-,"$6,594.58","$5,898.781",$-90.686,"$5,808.093","$1,593.499","$4,214.594",-,"$4,214.594",-,"$4,059.907","$6,825.557","$5,898.781",628,655,$6.46,$6.34,2018
Accenture,ACN,"$36,176.84","$25,105.35","$11,071.49",-,"$5,880.09",-,"$5,880.09","$5,191.4",$-575.37,"$4,616.032",$981.1,"$3,634.932",-,"$3,634.932",-,"$3,445.149","$5,993.189","$5,191.4",620,660,$5.56,$5.44,2017
Accenture,ACN,"$34,797.66","$24,520.23","$10,277.43",-,"$5,466.982",-,"$5,466.99","$4,810.443",$793.127,"$5,603.572","$1,253.969","$4,349.603",-,"$4,349.603",-,"$4,111.892","$5,539.495","$4,810.443",625,668,$6.58,$6.45,2016
Accenture,ACN,"$32,914.43","$23,105.19","$9,809.24",-,"$5,308.988",-,"$5,373.37","$4,435.869",$-25.339,"$4,410.53","$1,136.741","$3,273.789",-,"$3,273.789",-,"$3,053.581","$5,081.792","$4,435.869",627,679,$4.87,$4.76,2015
Accenture,ACN,"$31,874.68","$22,190.21","$9,684.465",-,"$5,401.969",-,"$5,383.96","$4,300.512",$-2.811,"$4,297.701","$1,121.743","$3,175.958",-,"$3,175.958",-,"$2,941.498","$4,921.255","$4,300.512",634,692,$4.64,$4.52,2014
